Latitude,Longitude,Sample Date,emsd,urad,drad,nir08,emis,swir22,atmos_opacity,green,trad,swir16,cdist,red,atran,blue,lwir
-27.169444,29.233889,06-08-2013,,418.0,243.0,15171.0,9794.0,15554.5,,10760.0,8321.5,19403.0,2260.0,11983.5,9341.0,9638.5,
-30.570833,29.150556,06-08-2013,51.5,326.0,196.0,13600.0,9695.0,13067.0,,10289.5,7793.5,15403.0,250.5,11218.5,9480.0,9001.5,
-31.104278,29.399722,06-08-2013,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,
-25.45963889,28.26430556,06-08-2013,176.0,732.0,399.0,14127.0,9636.0,12752.5,9.0,10157.5,8297.0,15329.5,1047.0,11079.0,8892.0,9182.0,42995.0
-28.338333,31.373611,06-08-2013,-9999.0,1303.0,661.0,11460.0,-9999.0,9131.0,9.0,9986.5,7962.0,10270.0,168.0,10661.0,8175.0,8739.0,
-28.068333,31.55,06-08-2013,,1575.0,780.0,12760.0,9784.5,13007.0,8.0,9491.0,8483.0,14753.0,2704.5,10032.0,7825.5,8756.0,43375.0
-29.161667,23.696389,07-08-2013,90.0,292.0,178.0,7944.0,9876.0,7744.5,33.0,10258.0,7218.0,7721.0,18.0,9400.0,9523.0,9306.0,39514.0
-25.81048333,27.90955222,07-08-2013,106.0,626.0,347.0,12739.5,9608.0,12563.0,8.0,9965.0,7887.5,15054.0,315.0,10764.5,9044.0,9279.0,41654.0
-30.830556,26.921389,07-08-2013,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,
-30.398056,30.601944,07-08-2013,-9999.0,949.0,497.0,14348.0,-9999.0,10228.0,39.0,9377.0,8037.0,12614.0,798.0,9405.0,8715.0,8522.5,
-27.02314,28.59389,07-08-2013,,348.0,207.0,10870.0,9732.0,10610.5,8.0,9610.0,7571.5,12134.5,246.5,9874.0,9443.0,9042.5,40788.0
-27.273889,28.49,07-08-2013,24.5,345.0,205.5,10203.5,9810.0,8474.0,8.0,9210.0,7367.0,9310.0,43.0,9274.5,9448.0,8738.0,39991.0
-27.4275,28.525833,07-08-2013,-9999.0,339.5,203.0,16038.0,-9999.0,16997.5,8.0,11611.5,8297.0,19698.0,1045.0,13527.0,9455.5,10110.0,
-27.3,28.586944,07-08-2013,-9999.0,339.5,203.0,14435.0,-9999.0,14874.0,8.0,10799.0,8166.5,17612.0,809.0,12604.0,9455.0,9510.0,
-27.398611,26.614722,07-08-2013,62.0,677.0,370.0,13933.5,9758.5,12113.5,,9841.5,8061.5,14006.0,36.5,10501.5,8972.0,8574.0,
-29.033333,23.983333,07-08-2013,73.0,289.0,176.0,13719.0,9678.0,12324.5,10.0,10087.5,7516.0,14324.0,329.5,10956.0,9527.0,9126.0,40656.0
-31.031389,28.883333,07-08-2013,40.0,420.0,244.0,10800.0,9688.5,9667.0,,10367.0,8133.5,11140.0,3.0,10345.0,9373.0,9172.0,
-30.86013889,29.07125,07-08-2013,31.5,450.0,259.0,12437.5,9821.0,11726.0,,10101.5,8294.5,13263.0,975.5,10521.5,9336.0,8960.0,
-30.77586667,29.03221667,07-08-2013,44.0,431.5,249.0,14446.5,9660.0,13974.0,,10435.5,8169.0,16909.0,868.0,11273.0,9357.0,9225.5,
-27.01011111,26.69808333,08-08-2013,67.0,687.0,375.0,11105.5,9684.0,9948.0,,9258.0,7909.5,11253.0,100.5,9524.0,8955.0,8303.5,
-28.44555556,32.325,01-10-2013,,2010.0,967.0,17079.0,9824.0,12345.0,138.0,10239.5,8930.0,15011.5,80.5,10443.5,7194.0,9053.0,45062.0
-26.648056,27.089444,08-08-2013,74.0,681.0,373.0,15086.5,9772.5,14353.0,,10244.5,8399.0,17721.5,406.0,11347.5,8960.0,9126.0,
-26.970278,27.211111,08-08-2013,128.0,696.5,380.0,8193.0,9904.0,7676.5,,8826.0,7700.0,7824.5,1657.5,8739.0,8939.0,8103.0,
-26.98472222,26.63227778,08-08-2013,77.0,721.0,392.0,15431.0,9732.0,14637.5,,11053.0,8366.0,17480.5,213.5,12453.5,8910.0,9586.0,
-27.573056,24.746389,08-08-2013,68.0,871.0,466.0,13915.0,9694.0,14124.0,,10270.5,8786.0,16386.0,93.0,11356.0,8631.0,9003.5,
-31.000833,26.353056,08-08-2013,56.0,370.0,218.0,10910.0,9723.0,9984.0,9.0,9655.0,6995.0,11293.0,200.0,9827.0,9404.0,9087.0,39208.0
-30.679722,26.7125,08-08-2013,99.0,372.0,219.0,10491.5,9676.0,9568.5,10.0,10008.0,7199.5,10396.5,108.5,10092.5,9403.0,9560.0,39845.0
-30.570833,29.150556,08-08-2013,51.5,326.0,196.0,13600.0,9695.0,13067.0,,10289.5,7793.5,15403.0,250.5,11218.5,9480.0,9001.5,
-25.57877778,29.12747222,08-08-2013,,641.5,354.5,13484.0,9384.0,14303.0,9.0,10501.0,8055.5,17171.5,2014.5,11551.0,9034.5,9383.0,42713.5
-29.803611,30.516111,09-08-2013,112.0,546.0,305.0,14795.0,9788.0,11802.0,,9671.0,8151.0,13821.0,516.0,9965.5,9211.0,8607.0,
-28.735556,29.820556,12-08-2013,76.0,532.0,299.0,12229.5,9690.0,10644.5,,9216.5,8392.0,12357.0,1727.5,9407.0,9189.0,8569.5,
-26.73806,27.59194,12-08-2013,33.0,428.0,245.0,9317.0,9904.0,8033.0,,8876.5,7992.5,8418.5,1127.5,9303.0,9316.0,8378.0,
-26.45,28.085833,12-08-2013,89.5,329.0,198.0,13551.0,9671.5,14899.0,8.0,10060.0,9004.0,17635.0,223.5,11447.0,9490.0,9187.0,44294.0
-26.98472222,26.63227778,12-08-2013,77.0,492.0,277.0,15100.5,9732.0,14672.5,,10738.0,8722.5,17330.5,223.5,12022.0,9223.0,9417.5,
-33.38056,19.30167,12-08-2013,-9999.0,803.0,431.0,,-9999.0,,-9999.0,,7348.5,,-9999.0,,8806.0,,
-28.760833,17.730278,13-08-2013,,439.0,255.0,7458.0,9880.0,7460.5,,9369.5,8160.5,7463.0,1464.0,8681.5,9353.0,8066.5,
-22.225556,29.990556,13-08-2013,,1537.0,778.0,8489.5,9904.0,7808.0,,9192.5,8821.0,7956.0,1182.5,8970.0,7909.0,8303.0,
-25.127778,27.628889,13-08-2013,42.0,420.0,243.0,14388.5,9746.5,15473.5,,9912.5,9457.5,17397.5,159.0,11278.5,9369.0,8948.5,
-24.39619444,27.08983333,13-08-2013,201.0,394.0,231.0,12254.5,9629.5,11051.5,,9348.5,8775.5,13038.5,3796.5,9674.5,9414.0,8459.5,
-24.69514,27.40906,13-08-2013,117.5,410.0,238.0,13431.5,9597.0,11171.5,,9926.0,8669.5,12983.0,1091.5,10390.5,9387.0,8731.0,
-23.658056,31.05,13-08-2013,,507.0,290.5,13904.5,9652.5,13708.5,,9669.5,10160.5,15312.5,1950.0,10524.0,9335.5,8587.0,
-23.281,30.54305556,13-08-2013,46.0,465.0,271.0,12937.5,9566.0,13293.0,,9808.5,9916.0,14296.0,2953.0,10501.5,9387.0,8635.0,
-27.169444,29.233889,13-08-2013,,433.0,251.0,14918.0,9795.0,15826.5,,10657.0,8477.5,19610.0,2266.5,11812.5,9310.0,9577.0,
-27.00222,28.76528,13-08-2013,-9999.0,341.0,204.0,12390.0,-9999.0,12508.0,8.0,9921.5,8241.5,15625.0,1218.5,10644.0,9464.0,8995.0,
-26.970278,27.211111,13-08-2013,128.0,463.5,263.0,7761.0,9904.0,7516.0,,8196.0,7869.0,7571.0,1646.5,8028.5,9264.0,7597.5,
-29.1825,23.575556,13-08-2013,84.0,366.0,216.5,10258.5,9733.0,8878.5,,9741.5,7506.0,9871.0,786.5,8970.5,9391.5,8530.0,
-34.039722,22.133333,13-08-2013,80.0,995.0,517.0,18678.0,9843.5,11163.0,,9079.5,7858.0,14294.5,1342.5,8849.0,8464.0,8020.5,
-34.02861,22.22222,13-08-2013,105.5,993.0,516.0,16657.5,9804.5,10386.0,,9023.5,7894.5,13212.5,1018.5,8617.5,8466.0,7955.0,
-31.5653,18.3306,13-08-2013,74.0,934.0,490.0,14857.0,9723.0,13143.0,8.0,9947.0,8223.0,15498.5,262.5,10274.0,8654.0,9258.0,42548.0
-29.161667,23.696389,14-08-2013,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,
-27.01011111,26.69808333,14-08-2013,67.0,519.0,290.0,10824.0,9684.0,10182.0,,8894.5,8047.0,11177.5,100.5,9171.0,9177.0,8198.0,
-29.641944,30.6875,14-08-2013,-9999.0,998.5,517.5,12806.0,-9999.0,9510.0,,8754.5,7882.5,11215.5,818.5,8671.5,8627.5,8024.0,
-24.183889,30.823889,14-08-2013,48.5,516.5,295.0,13055.0,9661.0,10873.0,,9113.0,9498.5,12313.0,3119.5,9451.5,9317.0,8400.5,
-25.20639,27.558,14-08-2013,54.0,423.0,244.0,13166.5,9644.0,11885.0,,9685.5,8759.5,13483.5,310.5,10212.5,9366.0,8629.0,
-22.769722,30.886944,14-08-2013,,517.0,296.0,14869.0,9616.0,13265.0,,9645.0,10127.0,15299.0,784.0,10379.0,9322.0,8769.0,
-23.838611,31.640833,14-08-2013,49.0,1787.0,872.0,10453.0,9646.0,9640.0,,9150.5,9198.0,10385.0,5159.0,9383.5,7730.0,8376.0,
-24.058889,31.237222,14-08-2013,49.0,528.0,301.0,13359.5,9641.0,12864.5,,9453.0,9834.5,14566.5,667.0,10095.5,9308.0,8619.0,
-27.363611,31.783333,14-08-2013,,1724.0,841.0,14343.0,9797.5,10077.0,,8948.5,8284.5,12050.5,592.0,8703.0,7661.0,8056.5,
-26.648056,27.089444,14-08-2013,74.0,446.0,254.0,15093.0,9767.0,14717.0,,10288.5,8643.0,18133.0,380.5,11447.0,9291.0,9257.5,
-26.880278,26.965,14-08-2013,118.0,478.0,270.0,14431.0,9699.5,15262.0,,10290.5,8914.0,18373.5,646.5,11556.5,9243.0,9245.5,
-27.38972222,26.46388889,14-08-2013,98.0,560.0,310.0,8810.5,9784.0,8370.0,,8478.0,8084.5,8491.0,478.5,8444.5,9113.0,7826.5,
-26.98472222,26.63227778,14-08-2013,77.0,492.0,277.0,15100.5,9732.0,14672.5,,10738.0,8722.5,17330.5,223.5,12022.0,9223.0,9417.5,
-28.141944,26.417778,14-08-2013,48.5,588.0,324.0,14593.5,9699.5,13668.0,,9957.0,8295.5,16397.0,781.5,10962.0,9052.0,8853.5,
-28.1175,26.719444,14-08-2013,54.0,569.0,315.0,13857.5,9774.0,13016.5,,10143.0,8204.5,15854.5,645.0,11205.0,9080.5,8982.0,
-29.033333,23.983333,14-08-2013,73.0,456.0,264.0,14008.0,9678.0,12592.0,26.0,10335.0,7739.0,14857.0,425.0,11373.5,9244.0,9362.5,41363.0
-28.768056,20.720556,14-08-2013,73.0,430.0,250.0,12415.0,9603.0,10844.5,,9739.5,8381.5,13182.0,120.5,9971.5,9354.0,8705.5,
-34.092222,21.295278,14-08-2013,99.0,1590.0,787.0,18248.0,9787.5,13403.0,12.0,10735.0,9227.0,17546.5,198.0,11171.0,7866.0,9650.0,45276.0
-33.13083,18.86278,14-08-2013,85.0,943.0,495.0,13133.5,9807.5,8404.0,48.5,9588.5,7590.0,9654.5,1072.5,9813.0,8631.0,8694.0,40734.0
-26.905,32.324722,15-08-2013,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,
-27.602222,29.942778,15-08-2013,36.0,476.0,272.0,13783.0,9624.0,13720.5,,9808.0,8894.5,16474.5,1940.0,10930.5,9271.0,8922.0,
-27.398611,26.614722,15-08-2013,62.0,550.0,306.0,13666.5,9756.0,12418.5,,9571.5,8279.5,14241.5,41.5,10266.5,9127.0,8418.0,
-27.671111,27.236944,15-08-2013,96.5,506.5,284.0,13339.0,9742.0,12852.5,,10265.5,8181.5,14247.0,9.0,11052.0,9182.0,9112.0,
-27.902778,24.615556,15-08-2013,78.0,878.0,469.0,15848.5,9736.0,16254.5,,11799.5,8305.0,18536.0,,13092.0,8621.0,9654.5,
-24.679167,30.8025,16-08-2013,,380.0,227.0,12602.5,9722.0,14023.0,,9445.0,9688.0,15418.5,2633.5,10509.5,9452.0,8500.0,
-29.744167,29.905833,16-08-2013,69.0,594.0,330.0,13249.0,9748.0,12730.0,,9672.0,8296.5,15298.5,1809.5,10404.0,9083.5,8872.5,
-25.447222,30.711667,18-08-2013,,491.5,280.5,12420.5,9687.0,11395.0,,9148.5,9237.5,12908.5,1120.5,9490.0,9320.5,8480.0,
-25.99136,27.84208,19-08-2013,39.0,331.0,200.0,13263.0,9676.0,13567.5,9.0,9712.0,8930.0,16266.0,93.5,10710.0,9496.0,8987.0,44100.0
-29.160278,26.573333,19-08-2013,88.0,551.0,305.0,14394.5,9675.0,13542.0,,10575.0,7744.0,16366.0,40.5,11697.0,9079.0,9365.5,
-32.502778,19.535833,19-08-2013,54.0,841.5,449.0,14453.5,9520.0,15049.5,8.0,11296.5,7665.0,16528.0,1369.5,12528.5,8764.0,9761.0,41383.5
-31.860278,18.6875,20-08-2013,77.0,909.0,479.0,13042.0,9643.0,10501.5,9.0,9615.0,8074.0,12334.0,781.0,9717.0,8680.0,9002.0,42306.0
-22.91028,29.61111,20-08-2013,-9999.0,391.0,231.0,13045.0,-9999.0,11481.0,8.0,9859.5,8781.0,13042.0,1224.5,10545.0,9447.0,8941.0,
-25.45963889,28.26430556,20-08-2013,176.0,368.0,218.0,14396.0,9636.0,13203.5,8.0,10223.0,8892.0,16200.5,577.0,11137.0,9457.0,9133.0,44178.5
-25.81048333,27.90955222,21-08-2013,106.0,364.0,216.0,12444.0,9608.0,12358.0,9.0,9675.5,8372.0,14518.5,147.5,10431.5,9458.0,9004.0,42875.5
-22.935,28.004167,21-08-2013,65.0,311.0,193.0,15263.5,9678.0,13450.0,,9805.0,9152.0,16158.0,9040.5,10604.5,9517.0,8728.5,
-26.03611,30.99778,21-08-2013,82.0,2237.5,1055.5,12742.0,9691.5,11430.0,41.0,9959.0,8446.0,13744.5,1115.0,10338.0,6930.0,9480.0,43733.5
-28.75,30.442778,21-08-2013,88.0,772.0,418.0,12433.0,9684.0,12191.0,9.0,10451.0,8111.0,13143.0,514.5,10875.0,8833.0,9584.0,42361.5
-29.161667,30.629722,21-08-2013,71.0,435.0,253.0,13100.0,9751.5,14286.0,35.0,9782.5,8223.0,15358.5,474.5,10496.5,9295.0,8916.0,42406.5
-26.45,28.085833,21-08-2013,89.5,329.0,198.0,13551.0,9671.5,14899.0,8.0,10060.0,9004.0,17635.0,223.5,11447.0,9490.0,9187.0,44294.0
-27.671111,27.236944,21-08-2013,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,
-33.7075,18.97444444,21-08-2013,95.0,1107.0,571.0,12487.0,9632.0,10433.0,9.0,9514.0,7776.0,11846.5,73.5,9913.5,8398.0,8817.0,41531.5
-27.01011111,26.69808333,22-08-2013,67.0,1247.0,633.0,11166.0,9723.0,10064.0,8.0,10077.0,7906.5,11057.5,106.5,10324.5,8208.0,9617.5,41854.5
-24.282222,28.090278,22-08-2013,103.0,1579.0,792.0,14208.0,9726.0,13004.0,,9783.5,9508.0,16443.0,6986.0,10531.0,7847.0,8837.5,
-27.00222,28.76528,22-08-2013,-9999.0,1312.5,664.0,20985.0,-9999.0,20968.0,,14990.5,7807.5,24431.0,,17347.5,8106.0,11597.5,
-26.98472222,26.63227778,22-08-2013,77.0,1296.0,654.0,14683.5,9703.0,14652.5,8.0,11348.0,8372.0,17457.5,226.5,12616.5,8146.0,10235.0,43192.5
-28.116667,26.725278,22-08-2013,39.0,1013.5,525.5,11991.5,9740.0,10221.0,8.0,10783.0,8092.5,11887.0,8.5,11213.0,8492.5,10400.0,42323.0
-33.31388889,19.07472222,22-08-2013,55.0,994.0,519.0,12095.5,9712.0,9203.5,9.0,8868.0,7665.0,10644.0,186.5,8877.0,8563.0,8311.0,41055.5
-26.648056,27.089444,23-08-2013,74.0,446.0,254.0,15050.0,9772.5,14680.0,,10244.0,8643.0,18069.0,380.5,11421.5,9291.0,9140.0,
-26.970278,27.211111,23-08-2013,128.0,1322.5,667.5,9705.5,9876.0,8101.0,9.0,9788.0,7590.0,8607.5,167.5,9692.5,8100.0,9482.0,40697.5
-26.880278,26.965,23-08-2013,118.0,1332.0,671.0,14241.5,9716.5,15279.0,9.0,10959.0,8632.0,18373.0,1232.0,12178.0,8092.0,10123.0,43872.5
-30.398056,30.601944,24-08-2013,-9999.0,973.5,512.0,14234.0,-9999.0,10362.0,11.0,9380.0,8111.0,12409.0,1213.0,9602.0,8532.0,8527.0,
-24.99328,30.81444,26-08-2013,,363.0,218.0,11835.5,9809.0,11924.0,,8754.0,9779.5,12897.5,2927.5,9220.0,9469.5,8133.5,
-29.380556,30.2775,26-08-2013,94.0,832.0,447.0,13780.0,9721.0,12703.5,,9742.5,9255.0,15219.0,451.5,10292.5,8855.0,8840.0,
-26.73806,27.59194,26-08-2013,33.0,1212.5,622.0,10024.0,9904.0,8325.5,,9271.5,8255.5,8738.5,2379.5,9611.0,8295.5,8401.5,
-26.45,28.085833,26-08-2013,89.5,1263.0,646.0,14070.5,9675.0,14763.5,,10214.5,8963.0,17362.0,224.0,11285.0,8219.0,9213.0,
-33.818056,19.694722,26-08-2013,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,
-34.065833,20.404167,27-08-2013,82.0,1445.0,720.0,11941.0,9855.0,8265.0,,8430.0,8079.0,9151.0,1222.0,8365.0,7951.0,7588.0,
-25.127778,27.628889,27-08-2013,42.0,262.0,167.0,14601.5,9743.5,16051.0,,10049.0,9475.0,17778.0,572.5,11544.0,9564.0,9034.5,
-24.69514,27.40906,27-08-2013,117.5,267.0,170.0,13080.0,9597.0,11125.0,,9662.5,8752.5,13005.5,534.5,10136.5,9560.0,8829.5,
-22.43772222,31.07805556,27-08-2013,16.0,1904.5,919.0,13991.5,9598.0,11423.0,,9628.5,9604.0,12816.0,10675.5,9921.0,7503.5,8870.5,
-25.681111,31.783333,27-08-2013,,1874.0,906.0,12871.0,9751.5,10692.5,,9755.0,9066.0,11977.0,49.0,10156.0,7623.0,8477.0,
-25.67386,31.57527,27-08-2013,63.0,1802.5,876.5,14213.0,9800.0,12162.5,,9495.0,9400.0,14294.0,1127.0,9650.5,7711.5,8889.0,
-28.747778,31.745833,27-08-2013,53.0,1344.0,679.0,14951.0,9718.0,12985.0,,9824.5,9696.0,15581.0,2305.5,10096.5,8317.0,8788.0,
-27.169444,29.233889,27-08-2013,,1340.0,680.0,16081.0,9787.5,16742.0,16.0,12867.0,8185.0,20605.0,,13985.0,8067.0,12140.0,42579.0
-27.00222,28.76528,27-08-2013,-9999.0,1312.5,664.0,20985.0,-9999.0,20968.0,,14990.5,7807.5,24431.0,,17347.5,8106.0,11597.5,
-27.273889,28.49,27-08-2013,24.5,1155.5,592.5,10943.0,9794.0,9190.5,,9842.5,8186.0,10384.0,46.5,9986.5,8323.5,8953.0,
-29.042222,24.6,27-08-2013,105.0,268.0,170.0,8488.0,9796.0,8383.5,,9180.5,8017.5,8840.5,271.0,8986.0,9555.0,7999.5,
-29.028629,24.638389,27-08-2013,61.0,267.0,169.0,14164.5,9659.0,11518.5,,9537.0,8547.5,13562.5,186.5,10292.5,9557.0,8295.5,
-29.033333,23.983333,27-08-2013,73.0,297.0,185.0,14774.0,9692.0,12582.5,,10122.5,8419.5,14833.0,532.0,11176.5,9519.0,8894.0,
-28.760833,17.730278,28-08-2013,,1115.0,578.5,7968.0,9880.0,7533.0,8.0,9409.0,7962.0,7673.0,2462.5,8709.0,8394.0,8448.0,41643.0
-29.161667,23.696389,28-08-2013,90.0,303.0,188.0,7379.5,9904.0,7521.0,,10401.5,7781.0,7497.0,18.0,9239.0,9513.0,8863.0,
-25.436111,31.982222,28-08-2013,-9999.0,1885.0,909.0,12960.0,-9999.0,12527.5,,10037.5,9406.0,13865.0,1818.5,10599.0,7594.0,9100.5,
-23.838611,31.640833,28-08-2013,49.0,1788.0,872.0,10480.0,9652.0,9651.0,,9214.0,9197.0,10402.5,4879.0,9434.0,7730.0,8472.0,
-25.398889,31.610556,28-08-2013,35.0,1836.0,890.0,14145.5,9770.5,13848.5,,10189.5,9475.5,16028.0,1949.5,11073.5,7660.0,9148.5,
-25.14944444,31.94055556,28-08-2013,-9999.0,1879.0,907.0,14237.0,-9999.0,14850.0,,10303.5,9697.0,17102.0,3377.0,11430.5,7600.0,9110.0,
-28.801278,31.955389,28-08-2013,18.0,1696.0,831.0,14468.5,9778.0,11941.5,168.0,10173.5,9078.0,13873.0,751.0,10245.5,7862.0,9436.0,44636.0
-27.937778,31.209444,28-08-2013,-9999.0,1028.5,538.5,12157.5,-9999.0,11647.5,,9210.5,9679.5,13357.5,4214.5,9543.5,8650.0,8536.5,
-28.69485,28.23487,28-08-2013,,502.0,284.0,12779.0,9842.0,11531.5,,9431.5,8349.0,13212.0,3664.5,10012.5,9236.0,8588.0,
-28.883333,27.89,28-08-2013,,479.0,273.0,13209.5,9602.0,12540.0,,9996.5,8459.0,13857.0,207.5,10672.5,9274.0,8961.5,
-34.405833,19.600556,28-08-2013,89.0,485.0,281.0,17895.5,9626.0,10610.0,9.0,9447.0,8409.0,13667.0,111.5,9357.0,9308.0,8499.0,43003.0
-28.058889,30.373611,28-08-2013,86.0,835.0,447.0,12942.5,9673.0,12048.5,,9830.0,9089.5,14351.0,2145.0,10222.0,8850.0,8913.0,
-27.5275,30.858056,29-08-2013,63.0,875.5,466.5,12604.5,9700.0,13963.0,,9721.0,9831.5,14820.0,4569.5,10465.0,8817.0,9042.5,
-26.970278,27.211111,29-08-2013,128.0,240.5,154.0,7733.5,9904.0,7524.0,,8326.5,7994.0,7567.5,1263.5,8171.0,9570.0,7698.5,
-33.501667,21.624167,29-08-2013,65.0,538.0,302.0,12505.0,9626.0,10163.5,9.0,9722.5,8409.0,11822.5,654.5,9949.5,9262.0,8829.0,42898.0
-34.075556,20.145556,29-08-2013,59.0,488.0,282.0,15875.0,9603.0,13563.5,9.0,10427.0,9450.0,16716.5,178.0,11095.5,9302.0,9228.0,45514.0
-33.897778,20.012778,29-08-2013,42.0,1323.0,667.0,13217.0,9664.0,8829.0,,8605.0,8299.0,10111.0,2435.0,8573.0,8135.0,7672.0,
-27.01011111,26.69808333,30-08-2013,67.0,266.0,167.0,10969.0,9684.0,10363.5,,9019.5,8244.5,11445.5,100.5,9318.0,9526.0,8250.5,
-29.744167,29.905833,30-08-2013,69.0,1266.5,653.5,12421.5,9725.0,12645.0,66.0,10048.5,8799.5,14563.5,6605.0,10773.5,8311.5,9331.5,43968.0
-26.648056,27.089444,30-08-2013,74.0,232.0,150.0,15030.0,9770.0,15242.5,,10467.0,8752.0,18641.0,345.0,11605.5,9584.0,9298.5,
-26.880278,26.965,30-08-2013,118.0,246.0,157.0,14728.5,9699.5,15819.5,,10448.5,9118.0,18668.5,649.5,11774.0,9561.0,9377.0,
-26.98472222,26.63227778,30-08-2013,77.0,255.0,162.0,15342.5,9732.0,15202.5,,10854.5,8922.5,17802.5,213.5,12244.5,9546.0,9562.5,
-25.99136,27.84208,02-09-2013,39.0,209.0,138.0,13497.0,9678.0,13435.0,,9628.5,8922.0,15787.5,90.0,10633.0,9630.0,8881.5,
-30.733889,29.828333,02-09-2013,50.0,1506.5,761.0,13335.5,9725.0,12354.5,42.5,9967.0,8799.5,14746.0,3022.5,10376.0,8052.5,9388.0,43967.5
-29.7775,29.470833,02-09-2013,,275.0,173.0,12227.0,9821.5,13965.5,,9550.0,9904.5,15207.5,3751.5,10365.0,9564.0,8797.0,
-29.987778,29.851667,02-09-2013,76.0,366.0,219.0,13917.5,9799.5,12172.5,,9359.0,9306.5,14332.5,7505.0,9703.0,9451.0,8756.0,
-29.744167,29.905833,02-09-2013,69.0,389.0,230.0,11916.5,9748.0,13437.0,,9666.5,9388.5,14673.0,3055.5,10235.5,9424.0,8959.5,
-26.45,28.085833,02-09-2013,89.5,1263.0,646.0,14070.5,9675.0,14763.5,,10214.5,8963.0,17362.0,224.0,11285.0,8219.0,9213.0,
-27.671111,27.236944,02-09-2013,96.5,267.0,168.0,13419.0,9743.5,13133.0,,10177.5,8511.5,14526.5,9.0,11111.0,9518.0,9436.5,
-31.396,29.2651,02-09-2013,127.0,688.0,375.0,9233.5,9725.0,8866.0,,9408.5,8734.0,9597.0,1941.0,9351.0,9060.0,8865.5,
-31.554722,29.245556,02-09-2013,93.0,747.0,402.0,14881.0,9771.5,12203.5,,9555.5,9638.5,14787.0,2349.5,9762.0,8970.5,8497.0,
-25.73411,27.21422,03-09-2013,38.0,197.0,132.0,13639.5,9690.5,13396.5,,9850.0,8724.0,15954.5,332.5,10865.0,9645.0,8947.5,
-27.398611,26.614722,03-09-2013,62.0,280.0,175.0,14163.0,9753.5,12868.5,,9789.0,8489.0,14700.0,32.5,10607.0,9503.0,8682.5,
-29.160278,26.573333,03-09-2013,88.0,324.0,196.0,13483.5,9675.0,12997.5,,10256.5,8470.5,15270.0,1122.0,11316.5,9411.0,9180.0,
-30.568333,29.422778,03-09-2013,45.0,315.0,193.0,12760.5,9777.0,12583.5,,9204.5,9283.0,13946.5,159.0,9687.5,9508.0,8563.0,
-30.570833,29.150556,03-09-2013,51.5,292.0,182.0,13630.5,9695.0,13559.5,,10282.5,8835.0,16077.0,2633.0,11264.0,9538.0,9175.5,
-31.104278,29.399722,03-09-2013,26.0,560.0,314.0,12193.0,9749.0,9917.0,,8884.0,8636.5,11300.5,6107.0,9042.0,9212.0,8207.0,
-25.45963889,28.26430556,03-09-2013,176.0,1123.0,586.0,15095.5,9621.0,13209.5,,10133.5,9957.0,15836.5,1047.0,11046.0,8474.0,8940.0,
-28.338333,31.373611,03-09-2013,-9999.0,1122.0,580.0,11810.0,-9999.0,9723.5,,9905.5,9244.0,10926.5,5773.0,10586.0,8552.0,8734.0,
-27.495556,26.074722,03-09-2013,81.0,288.0,179.0,14503.5,9685.0,15806.5,,10533.0,8869.0,19140.5,1158.5,11889.5,9488.0,9168.5,
-29.161667,23.696389,04-09-2013,90.0,400.0,236.0,7252.0,9904.0,7502.0,,10214.5,8352.0,7430.5,36.5,9131.0,9391.0,8604.0,
-27.01011111,26.69808333,04-09-2013,67.0,266.0,167.0,10969.0,9684.0,10363.5,,9019.5,8244.5,11445.5,100.5,9318.0,9526.0,8250.5,
-25.81048333,27.90955222,04-09-2013,106.0,231.0,150.0,12800.0,9602.0,13441.5,,9672.5,8441.5,15252.0,147.5,10466.0,9601.0,8876.0,
-23.658056,31.05,04-09-2013,,1582.0,780.5,14258.5,9652.5,14028.0,,9912.0,9735.5,15911.5,3354.0,10899.5,7911.5,8696.5,
-25.49037,30.6986,04-09-2013,,805.0,430.0,12397.0,9627.0,11151.0,,9031.5,9370.0,12599.5,1200.5,9310.5,8910.0,8344.0,
-27.00222,28.76528,04-09-2013,-9999.0,969.0,515.0,13123.5,-9999.0,13054.0,,10124.5,9367.5,15691.5,3654.0,10745.0,8633.0,8967.0,
-26.648056,27.089444,04-09-2013,74.0,232.0,150.0,14981.5,9771.5,15234.0,,10420.0,8750.5,18584.0,318.0,11569.0,9584.0,9230.5,
-26.970278,27.211111,04-09-2013,128.0,240.5,154.0,7733.5,9904.0,7524.0,,8326.5,7994.0,7567.5,1263.5,8171.0,9570.0,7698.5,
-26.880278,26.965,04-09-2013,118.0,246.0,157.0,14720.5,9738.5,15848.5,,10448.5,9123.5,18654.5,631.5,11770.5,9561.0,9367.5,
