Latitude,Longitude,Sample Date,emis,cdist,drad,green,urad,atmos_opacity,atran,trad,emsd,swir22,blue,swir16,red,lwir,nir08
-34.039722,22.133333,22-01-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-25.45963889,28.26430556,22-01-2013,9636.0,560.0,653.0,9650.0,1281.0,20.0,8249.0,8558.0,176.0,11237.0,8907.5,13607.0,9632.0,43646.5,16044.5
-28.338333,31.373611,22-01-2013,-9999.0,233.5,1008.5,10982.5,2107.0,9.0,7466.0,8911.0,-9999.0,7593.0,9236.5,7696.0,11850.0,,11023.0
-28.068333,31.55,22-01-2013,9744.0,243.5,1176.5,9181.5,2525.0,12.0,7001.0,9357.5,,10481.5,8252.5,13597.0,9051.0,45366.0,16258.0
-29.161667,23.696389,23-01-2013,9876.0,15748.0,590.0,9543.0,1133.0,21.0,8614.0,9171.5,90.0,7591.0,8731.0,7654.0,8870.0,44295.5,8004.0
-25.81048333,27.90955222,23-01-2013,9600.0,57.0,1268.0,9586.5,2718.0,57.0,6374.0,8873.5,106.0,10507.0,8880.0,13398.0,9612.5,45316.0,14829.5
-29.744167,29.905833,23-01-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-27.00222,28.76528,23-01-2013,-9999.0,1096.0,1073.0,9506.5,2235.5,25.0,6927.5,8650.5,-9999.0,9469.5,8295.0,11648.0,9110.5,,13606.0
-27.38972222,26.46388889,23-01-2013,9632.0,1545.0,950.0,10340.0,1902.0,9.0,7505.0,9190.0,98.0,9324.0,9418.0,10338.5,10508.0,45633.0,11740.0
-28.141944,26.417778,23-01-2013,9707.0,1827.0,926.0,9718.0,1850.0,45.0,7547.0,9785.0,48.5,11399.0,8860.5,14579.5,9767.0,47010.0,17055.5
-27.398611,26.614722,23-01-2013,9797.0,210.5,955.0,9641.5,1916.0,13.0,7488.0,9674.0,62.0,10536.5,8844.5,12922.0,9600.0,46569.0,15480.0
-30.336111,27.359444,23-01-2013,9876.0,523.0,870.0,9497.0,1738.0,8.0,7639.0,8669.0,20.5,7721.5,8596.0,7903.0,10590.0,43719.0,12067.0
-24.058889,31.237222,24-01-2013,9641.0,753.5,1566.0,9407.0,3497.0,,5624.0,9468.0,49.0,11080.0,8396.0,13858.5,9458.0,,16436.5
-28.44555556,32.325,21-03-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-28.1175,26.719444,24-01-2013,-9999.0,-9999.0,951.0,,1911.5,-9999.0,7470.0,9674.0,-9999.0,,,,,,
-27.671111,27.236944,24-01-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-29.641944,30.6875,28-01-2013,-9999.0,410.0,1075.5,9209.0,2287.0,53.0,7299.0,9469.0,-9999.0,9574.0,8254.0,12797.5,8844.5,,18151.5
-29.758889,30.935278,28-01-2013,-9999.0,437.0,1101.0,8239.0,2347.0,39.0,7221.0,9264.0,-9999.0,8661.0,7807.0,10935.0,7891.0,,15644.0
-30.398056,30.601944,28-01-2013,-9999.0,759.0,1201.0,8938.0,2590.0,24.0,6980.0,9488.0,-9999.0,9120.5,8099.0,11270.0,8643.0,,16766.0
-30.27402,30.69602,28-01-2013,-9999.0,602.5,1154.0,9290.5,2476.0,30.0,7076.0,9636.0,-9999.0,9696.5,8351.0,11829.0,9266.5,,13844.0
-26.45,28.085833,28-01-2013,9671.5,218.0,402.0,9685.0,741.0,9.0,8949.0,8632.0,89.5,12721.0,8863.0,15526.0,10426.0,43541.0,13534.0
-34.02861,22.22222,28-01-2013,9799.5,148.5,848.0,9040.0,1717.5,34.0,7714.0,8855.0,105.5,10180.5,8308.0,12473.0,8899.0,44267.0,15604.5
-33.31388889,19.07472222,28-01-2013,9712.0,451.5,737.5,9709.5,1464.5,9.0,8125.5,9543.5,55.0,11545.5,8909.0,13765.0,10170.5,45922.5,14284.5
-27.01011111,26.69808333,29-01-2013,9723.0,434.5,948.0,9406.0,1901.0,15.0,7506.0,9041.0,67.0,9109.5,8780.0,10936.0,9055.0,45017.0,14225.5
-25.127778,27.628889,29-01-2013,9750.5,578.5,736.0,9689.0,1440.0,12.5,8093.0,10418.0,42.0,14623.0,8809.5,16460.0,10447.0,48179.5,13829.0
-25.20639,27.558,29-01-2013,9619.0,92.0,729.0,9889.0,1424.5,43.5,8113.0,9506.0,54.0,11259.0,9013.0,13224.0,10332.5,46129.5,15620.5
-24.39619444,27.08983333,29-01-2013,9571.0,436.5,776.0,9629.0,1524.0,9.0,7959.0,9376.0,201.0,10611.0,8842.0,12593.0,9684.0,45998.0,13323.0
-24.69514,27.40906,29-01-2013,9581.0,1158.0,749.0,9624.0,1466.0,11.0,8050.0,9562.0,117.5,10325.0,8789.0,12654.0,9628.0,46428.5,14842.0
-27.363611,31.783333,29-01-2013,9845.0,52.5,1234.0,9504.0,2668.0,58.5,6824.0,9153.0,,9667.0,8486.5,13403.5,8961.5,44692.5,19873.0
-28.735556,29.820556,29-01-2013,-163.0,-4421.5,-4522.0,4747.0,-4029.0,-4991.5,-1235.0,-665.0,-4990.5,3794.0,4165.5,3863.5,4460.5,21699.0,4824.5
-26.861111,28.884722,29-01-2013,9570.5,88.0,1059.0,9352.0,2204.5,47.0,6964.0,8687.5,,10736.0,8316.5,13985.5,9059.0,44803.0,17141.5
-26.98472222,26.63227778,29-01-2013,9703.0,270.5,957.0,9954.5,1924.0,68.0,7486.0,9488.0,77.0,11772.5,9028.0,14690.5,9830.5,46274.5,15988.0
-27.398611,26.614722,29-01-2013,9797.0,210.5,955.0,9641.5,1916.0,13.0,7488.0,9674.0,62.0,10536.5,8844.5,12922.0,9600.0,46569.0,15480.0
-33.7075,18.97444444,29-01-2013,9632.0,47.5,845.0,9911.0,1713.0,9.0,7789.0,9636.5,95.0,11172.0,9123.5,13653.5,10496.5,46559.0,14890.0
-34.005833,22.351111,29-01-2013,9772.0,3.0,852.0,10473.5,1726.0,21.5,7706.0,9022.5,80.5,12745.5,9616.0,16190.0,10713.0,44760.5,16774.5
-29.641944,30.6875,30-01-2013,-9999.0,410.0,1075.5,9209.0,2287.0,53.0,7299.0,9469.0,-9999.0,9574.0,8254.0,12797.5,8844.5,,18151.5
-29.380556,30.2775,30-01-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-26.648056,27.089444,30-01-2013,9829.5,408.5,1038.0,9447.0,2130.0,10.0,7151.0,9320.5,74.0,10529.0,8692.0,13855.0,9194.0,45912.0,15815.5
-29.042222,24.6,30-01-2013,9778.0,271.0,786.0,10824.0,1556.0,133.0,7982.0,8241.5,105.0,10376.0,9634.0,11540.0,10748.0,42451.5,12455.0
-29.028629,24.638389,30-01-2013,9669.0,300.5,786.0,10661.5,1554.0,112.0,7983.0,9022.5,61.0,12405.5,9503.5,14547.0,11201.0,44735.5,16427.5
-32.595833,19.009444,30-01-2013,9705.0,650.0,655.5,10465.0,1285.5,9.0,8362.5,10064.5,56.0,12364.5,9258.5,15483.0,10950.0,47098.0,15589.0
-33.13083,18.86278,30-01-2013,9745.0,1016.0,750.0,11943.0,1491.0,8.0,8096.0,10027.0,85.0,14601.0,10032.0,16061.0,13267.5,47240.0,16858.0
-26.905,32.324722,31-01-2013,9819.5,,1276.0,9731.5,2768.0,54.0,6659.0,8818.0,,9693.5,8696.0,12853.5,9059.5,43758.5,21062.0
-27.935,26.126667,31-01-2013,9623.0,,896.0,12363.0,1777.5,14.0,7641.0,8948.5,77.5,15192.0,11353.0,18117.5,12897.5,44903.0,18097.0
-28.1175,26.719444,31-01-2013,-9999.0,-9999.0,951.0,,1909.5,-9999.0,7471.0,9692.5,-9999.0,,,,,,
-27.902778,24.615556,31-01-2013,9716.0,,990.0,20249.5,2001.0,42.0,7383.0,6176.0,78.0,22524.5,19312.5,24738.5,21142.0,35358.0,24580.0
-30.160091,27.40124,31-01-2013,9719.0,420.5,866.0,9862.5,1729.0,9.0,7647.0,9171.5,124.0,11227.0,8847.5,13910.5,10472.5,45448.0,15299.5
-33.38056,19.30167,31-01-2013,9590.0,180.0,577.0,10913.0,1110.0,9.0,8536.5,9934.0,27.0,13815.5,9610.5,17384.0,11455.0,46922.5,16117.5
-32.502778,19.535833,01-02-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-25.99136,27.84208,04-02-2013,-9999.0,-9999.0,-4418.0,,-3769.5,-9999.0,-1665.0,-609.0,-9999.0,,,,,,
-26.73806,27.59194,04-02-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-26.45,28.085833,04-02-2013,9671.5,218.0,402.0,9685.0,741.0,9.0,8949.0,8632.0,89.5,12721.0,8863.0,15526.0,10426.0,43541.0,13534.0
-23.658056,31.05,05-02-2013,9649.5,2716.0,1523.5,9479.5,3387.0,,5751.0,9576.0,,11273.0,8377.0,14060.0,9633.5,,16174.5
-23.281,30.54305556,05-02-2013,9559.0,1528.5,1495.0,9821.5,3302.0,,5840.0,9286.5,46.0,11518.0,8451.0,13254.5,9983.0,,13571.5
-25.14944444,31.94055556,05-02-2013,-9999.0,3748.5,682.5,9901.0,1350.5,,8313.0,9366.5,-9999.0,12441.0,8581.0,15248.0,10311.0,,15813.5
-27.169444,29.233889,05-02-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-26.861111,28.884722,05-02-2013,9570.5,88.0,1059.0,9352.0,2204.5,47.0,6964.0,8687.5,,10736.0,8316.5,13985.5,9059.0,44803.0,17141.5
-27.398611,26.614722,05-02-2013,9797.0,210.5,955.0,9641.5,1916.0,13.0,7488.0,9674.0,62.0,10536.5,8844.5,12922.0,9600.0,46569.0,15480.0
-27.671111,27.236944,05-02-2013,9768.5,6.5,973.0,11126.0,1963.0,100.0,7408.5,8241.5,96.5,12016.5,10342.0,14306.0,11297.0,42566.5,15314.0
-29.160278,26.573333,05-02-2013,9677.0,1390.0,939.0,10054.0,1888.0,9.0,7493.5,9636.0,88.0,11162.0,9103.0,13574.0,9987.0,46813.0,16260.5
-34.031944,22.053333,05-02-2013,9652.0,31.0,835.0,9522.0,1687.0,15.0,7756.0,8967.0,81.0,10899.0,8739.0,13420.0,9701.0,44728.0,13210.0
-25.45963889,28.26430556,05-02-2013,9636.0,560.0,653.0,9650.0,1281.0,20.0,8249.0,8558.0,176.0,11237.0,8907.5,13607.0,9632.0,43646.5,16044.5
-27.01011111,26.69808333,06-02-2013,9723.0,463.5,1109.0,9488.0,2291.0,18.5,6898.0,8967.0,67.0,8694.0,8832.0,10099.0,9104.5,45370.5,12491.0
-25.81048333,27.90955222,06-02-2013,9600.0,57.0,1268.0,9586.5,2718.0,57.0,6374.0,8873.5,106.0,10507.0,8880.0,13398.0,9612.5,45316.0,14829.5
-22.769722,30.886944,06-02-2013,9611.0,677.0,1451.0,9668.0,3191.0,,6002.0,10003.0,,13078.0,8459.0,15699.0,10115.0,,16884.0
-29.744167,29.905833,06-02-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-27.02314,28.59389,06-02-2013,9732.0,178.5,1083.0,10240.0,2256.0,11.0,6905.0,8781.0,,10001.0,9205.0,11533.5,10808.5,44928.5,13033.0
-26.648056,27.089444,06-02-2013,9829.5,408.5,1038.0,9447.0,2130.0,10.0,7151.0,9320.5,74.0,10529.0,8692.0,13855.0,9194.0,45912.0,15815.5
-26.970278,27.211111,06-02-2013,9876.0,28.0,1045.0,8945.0,2145.5,9.0,7138.5,8744.0,128.0,7698.0,8512.0,8008.0,8671.5,44087.0,9018.0
-27.273889,28.49,06-02-2013,9847.5,149.5,1079.0,8887.0,2246.5,11.0,6916.5,8446.0,24.5,8370.5,8254.0,9755.5,9339.5,43737.5,13489.5
-27.4275,28.525833,06-02-2013,-9999.0,696.5,1073.0,9569.5,2231.0,10.0,6932.5,8632.0,-9999.0,11391.5,8493.0,14664.0,9606.5,,16238.0
-27.3,28.586944,06-02-2013,-9999.0,779.5,1072.0,10243.0,2230.5,12.0,6934.5,9357.5,-9999.0,13511.0,8979.0,16362.0,11105.0,,15531.5
-26.98472222,26.63227778,06-02-2013,9703.0,264.0,1103.0,9783.0,2278.0,70.0,6934.0,9320.5,77.0,11094.5,8928.0,13556.0,9624.5,46340.0,16558.5
-28.69485,28.23487,06-02-2013,9840.0,34.5,910.0,9238.0,1837.0,12.0,7478.0,8669.0,,9756.5,8362.0,11940.5,9148.5,44203.0,15407.5
-29.615556,27.065278,06-02-2013,9876.0,47.5,911.0,8086.0,1834.0,10.0,7518.0,8520.0,71.0,7640.0,7978.5,7863.5,8110.5,43377.0,9084.0
-28.883333,27.89,06-02-2013,9605.0,226.5,885.0,9400.5,1775.0,10.0,7588.5,8911.0,,9847.0,8554.0,11677.5,9359.5,44956.5,15177.0
-28.75,30.442778,07-02-2013,9684.0,268.0,1039.0,11049.5,2182.0,16.0,7438.0,9413.0,88.0,12330.5,9798.5,14835.0,11324.0,45485.5,16179.0
-29.161667,30.629722,07-02-2013,9821.0,142.5,595.0,9362.0,1148.5,67.0,8576.5,9748.0,71.0,11770.0,8373.5,14254.0,9292.0,45890.5,15771.0
-27.00222,28.76528,07-02-2013,-9999.0,414.5,458.0,9731.0,851.0,12.0,8883.0,9357.5,-9999.0,9342.0,8762.0,10584.5,9909.5,,12500.0
-30.679722,26.7125,07-02-2013,9739.5,203.5,1091.0,10197.0,2253.0,10.0,7050.0,9413.0,99.0,14173.0,9081.5,17007.0,11186.0,46287.5,14670.0
-30.160091,27.40124,07-02-2013,9714.0,730.0,326.0,10149.5,576.0,9.0,9185.0,9227.0,124.0,11434.0,8935.0,14134.5,10739.0,44853.5,15125.5
-30.336111,27.359444,07-02-2013,9876.0,2124.0,332.0,9258.0,587.0,8.0,9171.0,8669.0,20.5,7664.0,8471.0,7778.0,10256.0,43155.0,10658.0
-27.935,26.126667,08-02-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-28.1175,26.719444,08-02-2013,9785.5,714.5,1164.0,10225.0,2430.0,89.5,6689.0,9599.0,54.0,11855.0,9288.5,14255.0,10385.5,47366.0,14255.0
-29.160278,26.573333,08-02-2013,9677.0,1040.0,1106.5,9799.5,2300.0,17.0,6922.0,8836.5,88.0,10363.5,9001.5,12773.5,9757.0,44887.5,15610.5
-29.658056,25.973333,08-02-2013,9687.0,334.5,1087.0,10455.5,2248.5,10.0,7049.5,9376.0,69.0,13413.0,9347.0,17006.0,10952.0,46305.0,15802.0
-31.000833,26.353056,08-02-2013,9722.0,1716.0,563.0,9811.0,1065.0,9.0,8546.0,9450.0,56.0,10730.0,8948.0,12558.0,10070.0,45609.0,14068.0
-28.96362,19.15486,09-02-2013,9755.0,3112.0,673.0,9780.0,1318.0,9.0,8420.0,9859.5,57.0,8792.0,8772.5,9062.0,9659.5,46267.0,9468.5
-23.281,30.54305556,10-02-2013,9559.0,1528.5,1495.0,9821.5,3302.0,,5840.0,9286.5,46.0,11518.0,8451.0,13254.5,9983.0,,13571.5
-24.058889,31.237222,11-02-2013,9641.0,753.5,1566.0,9407.0,3497.0,,5624.0,9468.0,49.0,11080.0,8396.0,13858.5,9458.0,,16436.5
-26.970278,27.211111,11-02-2013,9876.0,28.0,1045.0,8945.0,2145.5,9.0,7138.5,8744.0,128.0,7698.0,8512.0,8008.0,8671.5,44087.0,9018.0
-26.45,28.085833,11-02-2013,9671.5,218.0,402.0,9685.0,741.0,9.0,8949.0,8632.0,89.5,12721.0,8863.0,15526.0,10426.0,43541.0,13534.0
-31.031389,28.883333,11-02-2013,9741.0,4103.5,997.5,11018.5,2046.5,10.0,7434.0,9469.0,40.0,9910.0,9499.5,11886.5,12311.5,45988.0,14218.5
-30.86013889,29.07125,11-02-2013,9846.0,2448.0,1017.0,10814.0,2080.0,17.0,7397.0,9357.5,31.5,10352.5,9486.5,11879.5,11507.0,45551.0,15293.0
-30.77586667,29.03221667,11-02-2013,9662.0,3256.0,984.5,10074.5,2004.0,13.0,7477.5,9878.5,44.0,11773.5,8854.5,15394.0,10094.5,47194.0,16629.0
-33.818056,19.694722,11-02-2013,9583.0,2897.0,583.5,10046.5,1130.5,10.0,8617.0,9934.0,73.0,11902.0,9109.0,14729.5,10249.5,46775.5,14818.5
-27.01011111,26.69808333,12-02-2013,9723.0,463.5,1109.0,9488.0,2291.0,18.5,6898.0,8967.0,67.0,8694.0,8832.0,10099.0,9104.5,45370.5,12491.0
-34.065833,20.404167,12-02-2013,9827.0,603.0,902.0,8226.0,1853.0,,7632.0,9488.0,82.0,8743.0,7722.0,9914.0,8081.0,,13132.0
-24.670833,28.560833,12-02-2013,9634.0,1435.5,699.0,9446.5,1384.0,128.5,8101.0,8483.0,26.5,10736.5,8773.0,13768.0,9480.0,43461.0,14332.5
-25.127778,27.628889,12-02-2013,9750.5,578.5,736.0,9689.0,1440.0,12.5,8093.0,10418.0,42.0,14623.0,8809.5,16460.0,10447.0,48179.5,13829.0
-25.20639,27.558,12-02-2013,9619.0,92.0,729.0,9889.0,1424.5,43.5,8113.0,9506.0,54.0,11259.0,9013.0,13224.0,10332.5,46129.5,15620.5
-24.69514,27.40906,12-02-2013,9581.0,1158.0,749.0,9624.0,1466.0,11.0,8050.0,9562.0,117.5,10325.0,8789.0,12654.0,9628.0,46428.5,14842.0
-28.747778,31.745833,12-02-2013,9723.0,840.5,1227.0,9137.0,2648.0,9.0,6851.0,9376.0,53.0,9704.0,8198.0,13112.0,8751.0,45555.0,18590.5
-29.380556,30.2775,12-02-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-26.861111,28.884722,12-02-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-26.648056,27.089444,12-02-2013,9829.5,408.5,1038.0,9447.0,2130.0,10.0,7151.0,9320.5,74.0,10529.0,8692.0,13855.0,9194.0,45912.0,15815.5
-26.880278,26.965,12-02-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-26.98472222,26.63227778,12-02-2013,9703.0,264.0,1103.0,9783.0,2278.0,70.0,6934.0,9320.5,77.0,11094.5,8928.0,13556.0,9624.5,46340.0,16558.5
-29.042222,24.6,12-02-2013,9778.0,271.0,786.0,10824.0,1556.0,133.0,7982.0,8241.5,105.0,10376.0,9634.0,11540.0,10748.0,42451.5,12455.0
-34.075556,20.145556,12-02-2013,9619.0,1559.0,874.5,10555.5,1789.5,,7708.5,10152.5,59.0,14255.0,9254.5,17598.0,11220.0,,15702.0
-28.058889,30.373611,12-02-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-29.161667,23.696389,13-02-2013,9876.0,3.0,649.0,9658.5,1254.5,137.0,8343.0,8558.0,90.0,7681.0,8847.0,7801.5,8792.5,43012.0,8213.5
-24.282222,28.090278,13-02-2013,-156.5,-4853.0,847.0,4508.0,1682.0,-4995.0,7726.0,9394.5,-4986.0,5007.0,4188.0,6298.5,4456.5,22851.5,6519.0
-24.39619444,27.08983333,13-02-2013,9571.0,436.5,776.0,9629.0,1524.0,9.0,7959.0,9376.0,201.0,10611.0,8842.0,12593.0,9684.0,45998.0,13323.0
-24.925278,29.324444,13-02-2013,9758.0,435.5,872.0,9479.0,1789.0,37.5,7599.0,8669.0,140.0,12177.5,8885.5,14467.5,9743.5,43896.0,13854.5
-28.747778,31.745833,13-02-2013,9722.0,1381.0,1097.0,9518.5,2337.0,72.0,7168.0,9190.0,53.0,10236.5,8424.0,13617.0,9046.5,45062.0,19778.5
-27.937778,31.209444,13-02-2013,-9999.0,1173.5,936.0,9073.0,1923.0,10.0,7678.0,9153.0,-9999.0,9797.0,8153.0,12664.0,8755.0,,16482.0
-28.404444,30.013056,13-02-2013,9863.0,445.5,609.0,9502.0,1170.5,22.0,8549.5,9543.5,23.0,10700.0,8613.0,13541.0,9349.5,45307.5,15450.0
-28.768056,20.720556,13-02-2013,9626.0,524.5,1119.5,10142.0,2269.5,18.0,7036.0,9339.0,73.0,8840.0,9328.5,9508.5,9930.0,46118.5,11416.5
-31.396,29.2651,13-02-2013,9876.0,1053.5,1223.0,11003.5,2655.0,97.0,6921.0,9394.5,102.5,8355.0,9586.0,8999.0,12739.0,45150.0,13957.0
-31.554722,29.245556,13-02-2013,9850.0,1293.5,1237.0,9222.0,2701.5,99.0,6785.0,9952.5,93.0,9928.5,8079.5,13710.5,8394.0,46979.0,19528.5
-33.897778,20.012778,13-02-2013,9687.0,4157.0,541.0,9017.0,1036.0,8.0,8742.0,9450.0,42.0,8823.0,8378.0,10540.0,8692.0,45306.0,13283.0
-28.801278,31.955389,14-02-2013,9815.5,762.5,1016.0,9565.5,2127.0,78.5,7379.0,9059.5,18.0,9711.0,8506.5,12423.5,9341.0,44491.5,15833.0
-27.5275,30.858056,14-02-2013,9714.0,1584.0,741.5,9718.0,1474.5,27.0,8179.0,9339.0,63.0,10998.5,8620.5,13967.0,9377.5,45217.0,17631.5
-27.671111,27.236944,14-02-2013,9792.0,57.0,1065.0,9831.5,2197.0,11.0,7049.0,9171.5,96.5,10841.0,9184.0,13079.5,9974.0,45592.0,14761.5
-27.573056,24.746389,14-02-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-30.568333,29.422778,14-02-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-30.570833,29.150556,14-02-2013,9674.0,1173.0,798.0,9925.0,1579.0,54.5,7927.0,9357.5,51.5,10888.5,8813.0,13549.5,10093.0,45721.0,15004.5
-31.104278,29.399722,14-02-2013,9755.0,1560.5,982.0,9007.5,2043.0,93.0,7611.5,9599.0,26.0,9456.0,8323.5,11304.5,8843.0,45842.0,13145.0
-34.329722,18.990278,14-02-2013,9613.0,69.5,896.0,9276.0,1845.0,9.0,7796.0,9413.0,60.0,11045.5,8618.5,13107.5,9567.5,45596.0,13654.0
-29.744167,29.905833,16-02-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-25.99136,27.84208,18-02-2013,-9999.0,-9999.0,-4418.0,,-3769.5,-9999.0,-1665.0,-609.0,-9999.0,,,,,,
-29.7775,29.470833,18-02-2013,9855.5,780.5,761.5,9243.5,1494.5,53.5,8018.0,9022.5,,8762.5,8339.5,10524.5,8870.0,44446.0,13699.5
-26.880278,26.965,18-02-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-27.01011111,26.69808333,19-02-2013,9723.0,463.5,1109.0,9488.0,2291.0,18.5,6898.0,8967.0,67.0,8694.0,8832.0,10099.0,9104.5,45370.5,12491.0
-30.733889,29.828333,19-02-2013,9715.5,1399.5,823.5,9340.5,1662.0,31.0,8023.5,9506.0,48.5,9970.0,8416.0,13372.5,9031.0,45554.5,17714.0
-26.648056,27.089444,19-02-2013,9829.5,408.5,1038.0,9447.0,2130.0,10.0,7151.0,9320.5,74.0,10529.0,8692.0,13855.0,9194.0,45912.0,15815.5
-26.970278,27.211111,19-02-2013,9876.0,28.0,1045.0,8945.0,2145.5,9.0,7138.5,8744.0,128.0,7698.0,8512.0,8008.0,8671.5,44087.0,9018.0
-26.98472222,26.63227778,19-02-2013,9703.0,264.0,1103.0,9783.0,2278.0,70.0,6934.0,9320.5,77.0,11094.5,8928.0,13556.0,9624.5,46340.0,16558.5
-25.45963889,28.26430556,19-02-2013,9636.0,560.0,653.0,9650.0,1281.0,20.0,8249.0,8558.0,176.0,11237.0,8907.5,13607.0,9632.0,43646.5,16044.5
-28.068333,31.55,19-02-2013,9744.0,243.5,1176.5,9181.5,2525.0,12.0,7001.0,9357.5,,10481.5,8252.5,13597.0,9051.0,45366.0,16258.0
-29.161667,23.696389,20-02-2013,9876.0,236.0,457.0,9498.0,848.0,117.0,8873.0,8781.0,90.0,7561.5,8646.5,7655.0,8673.5,43434.0,7989.0
-25.81048333,27.90955222,20-02-2013,9600.0,57.0,1268.0,9586.5,2718.0,57.0,6374.0,8873.5,106.0,10507.0,8880.0,13398.0,9612.5,45316.0,14829.5
-29.744167,29.905833,20-02-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-30.27402,30.69602,20-02-2013,-9999.0,602.5,1154.0,9290.5,2476.0,30.0,7076.0,9636.0,-9999.0,9696.5,8351.0,11829.0,9266.5,,13844.0
-27.38972222,26.46388889,20-02-2013,9634.5,1281.5,1151.0,10380.5,2389.0,32.0,6753.0,9004.0,98.0,8307.0,9217.5,8806.0,9695.5,45277.5,10869.5
-28.141944,26.417778,20-02-2013,9712.0,2411.0,1182.0,9736.0,2475.0,96.0,6630.0,9413.0,48.5,11347.5,8861.5,14411.0,9749.5,46984.0,16164.0
-28.1175,26.719444,20-02-2013,9699.0,717.5,1164.0,10248.5,2430.0,66.0,6690.0,9599.0,54.0,11846.5,9353.0,14242.5,10430.5,47527.0,14241.5
-34.250556,20.9925,20-02-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-28.44555556,32.325,18-04-2013,9845.5,621.5,814.0,9551.0,1638.0,27.0,7865.0,8669.0,,9672.5,8552.5,12710.0,9415.5,43495.5,18891.5
-30.13573889,30.67422222,21-02-2013,-9999.0,1465.5,1168.0,10736.0,2511.0,35.0,7042.0,9357.5,-9999.0,8748.0,9158.5,9580.0,11836.0,,13134.0
-27.398611,26.614722,21-02-2013,9797.0,172.0,1140.0,9681.0,2363.0,36.0,6792.0,9357.5,62.0,10435.0,9022.0,12664.0,9563.0,46438.5,15235.0
-27.671111,27.236944,21-02-2013,9729.5,69.0,315.0,8624.5,557.0,8.0,9244.0,9803.5,92.0,8370.0,8332.5,9406.5,8200.5,45426.5,10874.0
-28.96362,19.15486,23-02-2013,9755.0,3112.0,673.0,9780.0,1318.0,9.0,8420.0,9859.5,57.0,8792.0,8772.5,9062.0,9659.5,46267.0,9468.5
-28.735556,29.820556,25-02-2013,-163.0,-4421.5,-4522.0,4747.0,-4029.0,-4991.5,-1235.0,-665.0,-4990.5,3794.0,4165.5,3863.5,4460.5,21699.0,4824.5
-26.45,28.085833,25-02-2013,9671.5,218.0,402.0,9685.0,741.0,9.0,8949.0,8632.0,89.5,12721.0,8863.0,15526.0,10426.0,43541.0,13534.0
-33.501667,21.624167,25-02-2013,9626.0,984.5,981.0,9074.0,2034.0,13.0,7546.0,9413.0,65.0,9115.0,8502.0,11244.5,8913.5,45723.0,14469.5
-33.38056,19.30167,25-02-2013,9590.0,177.5,588.0,10720.0,1141.0,9.0,8615.0,10083.0,27.0,13863.0,9469.5,16908.5,11234.0,47087.0,15664.5
-33.31388889,19.07472222,25-02-2013,9712.0,1432.5,711.5,9524.5,1416.5,8.0,8326.5,9803.5,55.0,11048.0,8903.0,13032.5,9873.5,46183.5,13845.0
-27.01011111,26.69808333,26-02-2013,9723.0,463.5,1109.0,9488.0,2291.0,18.5,6898.0,8967.0,67.0,8694.0,8832.0,10099.0,9104.5,45370.5,12491.0
