Latitude,Longitude,Sample Date,drad,green,emsd,cdist,emis,red,nir08,swir22,blue,lwir,trad,atran,atmos_opacity,swir16,urad
-22.225556,29.990556,29-01-2015,1538.0,10530.0,,1444.5,9876.0,10332.5,9301.0,7762.0,9705.0,46094.0,9302.0,5855.0,13.0,8010.0,3335.0
-24.670833,28.560833,29-01-2015,-4445.5,,-9999.0,-9999.0,-9999.0,,,,,,-479.0,-1483.0,-9999.0,,-3841.5
-27.5275,30.858056,29-01-2015,866.0,9993.0,63.0,313.5,9714.0,9994.0,17482.5,12278.0,8866.5,47319.5,10138.5,7892.0,26.5,15085.5,1757.0
-28.376944,24.303056,29-01-2015,499.0,10514.0,93.5,1032.5,9720.0,10618.5,15078.5,12980.5,9044.5,,10103.5,8692.0,,15114.5,941.0
-34.329722,18.990278,29-01-2015,1000.0,9347.0,60.0,172.5,9616.0,9653.0,14297.0,11167.0,8538.0,,9537.0,7415.0,,13290.5,2064.0
-33.38056,19.30167,29-01-2015,773.0,10369.0,27.0,3937.0,9600.0,10744.0,16534.0,13053.0,9080.0,,10453.5,8187.0,,16806.5,1549.0
-27.573056,24.746389,30-01-2015,526.0,9548.5,68.0,141.0,9694.0,9854.5,15741.5,12034.5,8539.0,,10074.5,8622.0,,14069.0,998.0
-27.902778,24.615556,30-01-2015,529.0,10294.5,78.0,1162.5,9736.0,9493.0,19164.0,11671.0,8309.5,,9678.5,8614.0,,15186.0,1005.0
-25.99136,27.84208,02-02-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-29.7775,29.470833,02-02-2015,611.0,9346.5,,2952.0,9856.0,8984.5,15905.5,10098.0,8340.0,,9422.0,8439.0,,12980.0,1154.5
-29.744167,29.905833,02-02-2015,970.0,,-9999.0,-9999.0,-9999.0,,,,,,8781.0,7381.0,-9999.0,,1988.0
-26.970278,27.211111,02-02-2015,411.0,8574.5,128.0,1658.5,9876.0,8375.5,8926.0,7634.5,7994.5,43650.0,8855.0,8968.5,8.0,7859.0,751.0
-28.116667,26.725278,02-02-2015,428.0,9572.0,39.0,736.0,9815.5,9645.0,15442.5,10790.0,8560.5,46092.0,9803.5,8901.0,9.0,13510.5,788.0
-27.671111,27.236944,02-02-2015,389.5,,-9999.0,-9999.0,-9999.0,,,,,,9450.0,9007.0,-9999.0,,708.0
-33.818056,19.694722,02-02-2015,932.0,9275.5,73.0,1142.0,9588.0,9844.0,15330.5,11338.0,8415.5,,9885.0,7648.0,,14229.0,1894.5
-29.140556,31.391944,03-02-2015,1715.0,10999.0,75.5,1195.5,9752.0,12178.5,14627.0,8687.0,9268.5,47387.0,9748.0,5448.0,16.0,9724.0,3928.0
-25.73411,27.21422,03-02-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-28.801278,31.955389,03-02-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-29.987778,29.851667,03-02-2015,1050.5,9222.5,76.0,3736.5,9861.0,8436.0,20683.5,10373.5,8011.5,,9745.0,7295.5,,13812.0,2147.0
-26.98472222,26.63227778,03-02-2015,397.0,9633.5,77.0,264.5,9703.0,9492.0,16333.0,11687.5,8645.5,45874.0,9636.0,9011.0,9.0,14745.0,723.0
-27.398611,26.614722,03-02-2015,386.0,9668.0,62.0,197.5,9796.5,9733.5,15569.0,11076.5,8764.5,46324.5,9934.0,9033.0,8.0,13388.5,701.0
-33.31388889,19.07472222,03-02-2015,953.5,9458.5,55.0,1601.5,9690.0,9729.5,13947.0,11413.0,8521.0,,10208.0,7588.5,,13743.0,1947.5
-25.45963889,28.26430556,03-02-2015,1226.0,9812.5,176.0,56.0,9636.0,9854.5,16824.5,10934.0,9019.5,46561.0,9339.0,6641.0,44.0,13738.0,2604.0
-27.4,26.624722,03-02-2015,386.0,9765.0,58.5,203.0,9747.5,9733.0,15439.0,10912.0,8642.0,46146.5,9803.5,9032.0,8.0,13669.0,702.0
-27.01011111,26.69808333,04-02-2015,381.0,9235.0,67.0,442.0,9723.0,8858.5,13889.0,8944.5,8462.5,44291.0,9004.0,9047.0,9.0,11220.5,690.0
-25.81048333,27.90955222,04-02-2015,940.0,9131.0,106.0,952.5,9600.0,9158.5,14565.0,10855.0,8413.0,45577.0,9301.5,7574.0,9.0,13369.5,1910.5
-29.641944,30.6875,04-02-2015,1733.5,9623.5,-9999.0,197.0,-9999.0,9591.0,16832.0,10365.0,8631.0,,9711.0,5121.0,154.0,13551.5,4045.0
-28.747778,31.745833,04-02-2015,1665.0,9768.0,53.0,2313.5,9723.0,10446.0,14787.0,14504.5,8857.0,52058.0,11236.0,5695.5,9.0,16931.0,3769.0
-26.648056,27.089444,04-02-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-27.671111,27.236944,04-02-2015,465.0,11013.5,96.5,8328.0,9703.5,11312.0,16358.0,11893.5,9472.0,,10327.5,8858.0,,14774.5,863.0
-28.768056,20.720556,04-02-2015,426.0,10140.0,73.0,20000.0,9595.0,10267.0,13043.5,10553.5,8653.0,,10186.5,8981.0,,12567.5,783.0
-32.94583,18.33667,04-02-2015,1066.0,,-9999.0,-9999.0,-9999.0,,,,,,9692.5,7009.0,-9999.0,,2236.0
-30.13573889,30.67422222,05-02-2015,1364.0,10386.0,-9999.0,1433.5,-9999.0,11212.0,11695.0,8503.5,9099.0,,9432.0,6397.0,,9414.0,2983.0
-29.160278,26.573333,05-02-2015,517.0,10612.5,88.0,1826.5,9677.0,11163.5,15680.0,12581.5,9327.0,46978.5,9971.0,8627.0,8.0,14343.5,975.0
-33.13083,18.86278,05-02-2015,976.0,11026.5,85.0,3525.5,9752.0,11615.0,16360.5,13194.0,9462.5,,10358.5,7528.0,,15267.5,1999.0
-29.744167,29.905833,06-02-2015,970.0,,-9999.0,-9999.0,-9999.0,,,,,,8781.0,7381.0,-9999.0,,1988.0
-29.380556,30.2775,06-02-2015,1152.5,10142.0,94.0,13.0,9707.0,9748.0,19361.0,10257.0,9223.0,41017.5,7851.0,6953.0,177.5,13100.5,2438.0
-29.803611,30.516111,06-02-2015,1012.0,9173.5,112.0,1076.5,9824.0,8909.0,17485.5,10539.0,8189.5,,9812.0,7410.0,,13731.0,2069.0
-23.838611,31.640833,09-02-2015,1133.0,8899.5,49.0,114.5,9652.0,8811.0,10322.0,8834.5,8133.0,,9950.5,7114.0,,9672.0,2382.0
-25.49037,30.6986,09-02-2015,1412.0,5220.0,-4999.5,-4999.5,-205.5,4999.5,9106.5,5385.0,4745.0,20127.0,7851.0,6195.0,-4898.0,6704.5,3091.0
-25.513889,31.224444,09-02-2015,1054.5,9249.5,54.0,499.5,9798.5,9214.5,15343.5,11044.0,8328.0,,9657.5,7286.5,,13190.0,2181.5
-28.735556,29.820556,09-02-2015,906.0,9148.0,76.0,227.5,9704.0,8824.0,17178.5,9173.0,8446.0,44854.0,9041.0,7653.0,43.0,12128.0,1816.0
-26.970278,27.211111,09-02-2015,411.0,8574.5,128.0,1658.5,9876.0,8375.5,8926.0,7634.5,7994.5,43650.0,8855.0,8968.5,8.0,7859.0,751.0
-26.45,28.085833,09-02-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-25.447222,30.711667,09-02-2015,1429.5,9997.5,,1.5,9725.0,9607.5,19629.5,10939.5,9257.0,44044.0,8781.0,6146.0,196.5,14440.0,3137.0
-28.760833,17.730278,10-02-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-27.01011111,26.69808333,10-02-2015,381.0,9235.0,67.0,442.0,9723.0,8858.5,13889.0,8944.5,8462.5,44291.0,9004.0,9047.0,9.0,11220.5,690.0
-25.436111,31.982222,10-02-2015,1124.0,10423.5,-9999.0,2549.5,-9999.0,10548.0,14367.5,11607.0,8944.0,,9940.0,7152.0,,13353.0,2352.0
-25.20639,27.558,10-02-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-24.69514,27.40906,10-02-2015,1246.5,9576.5,117.5,564.5,9581.0,9710.0,14041.5,10424.0,8718.0,46460.0,9543.5,6793.0,58.0,12643.0,2632.5
-23.281,30.54305556,10-02-2015,1271.0,10044.0,46.0,117.5,9567.0,10457.5,14392.5,11904.5,9004.0,47235.5,9711.0,6672.0,15.0,14259.5,2738.0
-25.681111,31.783333,10-02-2015,1115.0,9896.0,,58.0,9751.0,9894.5,13685.0,10076.0,8613.0,,9787.5,7162.0,,11642.0,2326.0
-25.398889,31.610556,10-02-2015,1083.0,10034.0,35.0,2089.5,9783.5,10474.5,16907.5,13225.0,8867.0,,10282.5,7249.0,,15675.5,2253.0
-24.99328,30.81444,10-02-2015,785.5,9149.0,,1968.0,9855.0,8649.5,18608.0,9852.0,8188.0,44773.0,9134.0,7935.0,22.0,13117.5,1563.5
-27.602222,29.942778,10-02-2015,733.0,9370.0,36.0,671.0,9624.0,9414.5,16426.5,10819.5,8209.5,,10369.0,8204.5,,13675.5,1427.5
-26.861111,28.884722,10-02-2015,848.0,11022.0,,102.0,9570.5,11267.0,17689.0,13007.5,10111.0,46038.0,9357.5,7734.5,60.0,16542.5,1685.5
-26.648056,27.089444,10-02-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-26.98472222,26.63227778,10-02-2015,397.0,9633.5,77.0,264.5,9703.0,9492.0,16333.0,11687.5,8645.5,45874.0,9636.0,9011.0,9.0,14745.0,723.0
-28.141944,26.417778,10-02-2015,435.0,10042.0,48.5,2827.5,9712.0,10586.0,15934.0,13197.0,8919.5,47209.0,10157.0,8883.0,9.0,16150.5,803.0
-28.1175,26.719444,10-02-2015,429.0,9899.0,54.0,713.0,9699.0,10305.0,14619.0,11659.5,8911.0,46666.0,9934.0,8899.0,9.0,13917.5,790.0
-28.116667,26.725278,10-02-2015,428.0,9536.5,39.0,736.0,9708.0,9674.0,15457.0,10633.5,8552.5,46285.0,9785.0,8901.0,9.0,13477.5,788.0
-29.1825,23.575556,10-02-2015,883.0,9813.0,84.0,763.5,9733.0,9102.5,10600.5,8784.5,8675.0,,10108.0,7782.0,,9709.0,1739.5
-31.396,29.2651,10-02-2015,1739.0,11416.0,127.0,87.0,9876.0,12885.0,12877.5,8559.5,9596.5,45768.0,8967.0,4910.0,19.0,9098.0,4039.0
-31.554722,29.245556,10-02-2015,1679.5,9245.5,93.0,97.5,9807.5,8989.0,16183.5,10143.0,8432.5,46257.5,9022.5,5007.0,13.0,13388.0,3901.0
-34.039722,22.133333,10-02-2015,1320.0,9586.5,80.0,27.0,9845.0,9378.0,21098.0,11862.0,8106.0,,9318.5,6326.0,,15961.5,2893.5
-29.161667,23.696389,11-02-2015,888.0,9629.0,90.0,785.5,9904.0,8760.0,7684.0,7598.0,8285.5,,9522.0,7769.0,,7679.5,1749.5
-24.670833,28.560833,11-02-2015,-4445.5,,-9999.0,-9999.0,-9999.0,,,,,,-479.0,-1483.0,-9999.0,,-3841.5
-24.39619444,27.08983333,11-02-2015,1179.0,9138.5,201.0,1098.0,9555.0,8884.0,11623.0,8554.0,8396.5,45524.5,9264.0,7003.0,37.0,9305.5,2468.0
-24.058889,31.237222,11-02-2015,1343.0,9586.5,49.0,80.0,9620.0,9870.5,15083.5,11624.5,8604.0,46525.0,9543.5,6498.0,9.0,14057.0,2921.0
-25.362222,31.956667,11-02-2015,1114.5,9665.5,-9999.0,2068.0,-9999.0,9894.5,17665.0,12215.5,8512.0,,10176.5,7175.0,,15247.5,2330.5
-25.14944444,31.94055556,11-02-2015,1115.5,10215.5,-9999.0,879.5,-9999.0,11078.5,15373.5,14067.0,8919.5,,10686.5,7173.5,,16360.5,2335.5
-28.75,30.442778,11-02-2015,1076.0,10653.5,88.0,1559.5,9695.0,11196.5,14586.5,11386.0,8928.5,,9905.0,7251.0,,13706.0,2214.0
-29.161667,30.629722,11-02-2015,880.0,9131.0,71.0,297.5,9826.5,8957.0,15856.5,10831.5,8142.5,,9608.5,7728.5,,13403.5,1767.5
-27.38972222,26.46388889,11-02-2015,386.0,9869.0,98.0,1545.0,9634.5,9586.0,10103.0,8703.5,8704.5,45720.0,9543.5,9033.0,9.0,9147.0,702.0
-27.398611,26.614722,11-02-2015,386.0,9668.0,62.0,197.5,9796.5,9733.5,15569.0,11076.5,8764.5,46324.5,9934.0,9033.0,8.0,13388.5,701.0
-31.104278,29.399722,11-02-2015,1530.5,9325.5,26.0,940.5,9755.0,9280.5,12984.5,9637.0,8487.0,45679.0,8985.5,5615.5,18.0,11190.5,3438.5
-30.77586667,29.03221667,11-02-2015,1111.0,9905.0,44.0,3894.0,9662.0,10441.0,15739.0,12011.0,8858.5,46027.5,9227.0,6941.0,9.0,15401.0,2332.5
-34.005833,22.351111,11-02-2015,1133.5,9413.0,67.0,521.5,9623.0,9296.5,15134.5,11002.0,8811.0,45557.0,9097.0,6872.0,420.5,13999.0,2411.5
-23.658056,31.05,12-02-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-27.671111,27.236944,12-02-2015,1197.0,11365.0,96.5,1056.0,9714.5,11446.0,15523.0,11546.5,10162.0,46746.0,9357.5,6632.0,66.0,13610.5,2489.0
-28.376944,24.303056,12-02-2015,625.0,10461.0,93.5,2592.0,9720.0,10761.0,14600.5,13276.0,9072.0,,10873.0,8495.0,,15249.0,1205.0
-30.568333,29.422778,12-02-2015,941.5,8998.5,45.0,2334.0,9753.0,8778.0,16136.0,9721.0,8206.0,44445.5,8799.5,7388.5,9.0,12627.0,1927.5
-31.031389,28.883333,12-02-2015,1200.0,10594.5,40.0,1624.0,9712.0,11618.0,12791.0,10076.5,9169.0,45556.5,9059.5,6631.0,9.0,11713.5,2571.0
-30.86013889,29.07125,12-02-2015,1165.0,10243.5,31.5,3010.5,9846.0,11056.5,15296.0,10162.0,9058.0,45111.5,8985.5,6786.0,9.0,11927.5,2467.0
-30.570833,29.150556,12-02-2015,859.0,9878.5,51.5,2861.0,9674.0,10051.0,14763.0,10957.5,8707.5,44498.0,8799.5,7630.0,10.0,13510.5,1732.0
-28.338333,31.373611,12-02-2015,1106.0,10286.0,-9999.0,5555.0,-9999.0,11007.0,12258.0,10552.0,8932.0,,9836.5,7164.0,,12013.5,2298.0
-24.679167,30.8025,13-02-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-22.769722,30.886944,13-02-2015,1290.0,9711.0,,501.0,9654.0,10036.0,16759.0,12478.0,8626.0,47349.0,9822.0,6650.0,11.0,15583.0,2780.0
-24.768889,31.39,13-02-2015,1013.0,12423.5,96.0,4106.5,9590.0,13472.0,21038.0,17406.0,10419.5,,10388.0,7430.0,,20729.0,2094.0
-24.9675,31.516667,13-02-2015,1057.5,9244.0,63.0,3599.5,9654.0,9333.0,16691.5,11413.5,8409.0,,10152.0,7319.5,,14535.0,2199.0
-27.573056,24.746389,13-02-2015,853.0,9419.5,68.0,108.0,9694.0,9682.5,14548.5,11270.0,8303.5,,9600.5,7872.0,,13277.0,1699.0
-27.902778,24.615556,13-02-2015,848.0,10366.0,78.0,1253.0,9736.0,10572.0,17989.0,12946.5,8682.0,,10106.5,7898.0,,16777.5,1688.0
-28.96362,19.15486,14-02-2015,827.0,10009.5,57.0,2862.5,9763.5,9976.0,9555.0,9053.0,8614.0,,9953.5,7914.0,,9337.0,1655.0
-25.99136,27.84208,16-02-2015,759.0,9413.5,39.0,49.0,9671.0,9438.0,14872.0,11216.5,8641.5,45604.0,9302.0,8008.0,9.0,13883.0,1489.0
-26.970278,27.211111,16-02-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-26.73806,27.59194,16-02-2015,546.0,9191.0,33.0,309.5,9804.5,8801.0,9365.0,8001.0,8656.0,44007.0,8930.0,8572.5,9.0,8260.0,1024.5
-26.45,28.085833,16-02-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-27.671111,27.236944,16-02-2015,609.0,10737.5,96.5,96.0,9772.0,11018.0,15346.0,11597.0,9550.0,45650.5,9431.5,8381.0,9.0,14035.5,1154.0
-32.502778,19.535833,16-02-2015,603.0,12567.5,54.0,2140.5,9520.0,14403.0,17342.5,17502.5,10427.0,45916.5,9376.0,8409.5,8.0,20177.5,1160.0
-27.01011111,26.69808333,17-02-2015,618.0,9476.0,67.0,439.0,9723.0,9156.0,13334.0,9005.5,8712.0,44731.5,9004.0,8354.0,9.0,10954.0,1173.0
-27.169444,29.233889,17-02-2015,841.0,9755.0,,3457.5,9838.0,9563.0,17282.0,11467.0,8456.0,,9743.0,7833.0,,15109.0,1660.0
-26.861111,28.884722,17-02-2015,974.5,9792.5,,1556.0,9569.0,10074.5,15599.0,12776.5,8738.0,,10200.5,7422.5,,15918.5,1975.5
-27.02314,28.59389,17-02-2015,971.0,10648.5,,1852.5,9756.0,10963.0,12073.0,9941.5,9363.0,,9830.5,7457.0,,11022.5,1968.0
-26.98472222,26.63227778,17-02-2015,657.0,9890.0,77.0,268.5,9703.0,10033.0,15514.0,12179.5,8994.0,47236.0,9971.0,8250.0,9.0,14942.5,1257.0
-29.160278,26.573333,17-02-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-28.69485,28.23487,17-02-2015,930.0,9114.0,,489.5,9842.0,9123.5,15360.0,10722.0,8184.5,,9612.0,7511.0,,12903.5,1866.0
-28.883333,27.89,17-02-2015,908.0,14555.5,,,9602.0,15239.0,20659.5,14787.0,14147.5,,8227.0,7595.0,,17712.5,1810.0
-31.436944,20.474722,17-02-2015,351.5,12360.5,41.5,7898.0,9605.0,13579.0,16319.0,15983.0,10364.5,,10201.0,9098.5,,17649.5,624.5
-34.075556,20.145556,17-02-2015,641.0,10738.0,59.0,2148.5,9603.0,11774.0,15242.0,14514.0,9573.0,49010.5,10827.0,8447.5,9.0,17765.0,1252.5
-32.595833,19.009444,17-02-2015,675.0,9782.0,56.0,506.5,9705.0,10008.0,15058.5,11098.0,8781.0,45964.0,9543.5,8228.5,8.0,14163.0,1320.0
-25.45963889,28.26430556,17-02-2015,1158.0,9480.0,176.0,787.0,9621.0,9297.0,17030.0,11174.5,8252.0,,9989.0,6941.0,,13858.5,2414.0
-28.068333,31.55,17-02-2015,1211.0,9479.0,,2405.0,9805.0,9963.5,16233.5,12499.0,8433.5,,10331.5,6902.0,,15098.0,2551.0
-29.161667,23.696389,18-02-2015,328.0,9400.5,90.0,4713.5,9904.0,8385.5,7302.0,7511.0,8166.0,,9386.5,9224.0,,7502.0,576.0
-25.81048333,27.90955222,18-02-2015,834.0,9201.0,45.0,159.0,9600.0,9195.5,13052.0,9713.5,8533.0,44985.5,9078.0,7823.0,21.0,11563.5,1655.0
-22.225556,29.990556,18-02-2015,1589.0,10738.0,,771.5,9904.0,11083.5,9552.0,8431.5,9138.0,,9548.5,5731.0,,8785.5,3506.0
-29.641944,30.6875,18-02-2015,1235.5,8944.0,-9999.0,897.5,-9999.0,8465.5,17788.5,9481.5,8116.0,,9673.0,6798.0,,12338.0,2639.0
-25.73411,27.21422,18-02-2015,800.0,10222.0,38.0,329.5,9685.0,10864.0,15267.0,13104.0,9189.0,46469.0,9580.5,7846.0,23.0,16014.0,1577.0
-28.44555556,32.325,07-05-2015,699.0,9642.5,,768.0,9830.0,9441.0,18028.0,10395.0,8353.0,,8500.5,8152.0,,13008.5,1411.0
-26.648056,27.089444,18-02-2015,606.0,9297.0,74.0,406.0,9825.0,9241.5,16236.0,10692.5,8527.5,46550.5,9841.0,8395.0,9.0,14032.5,1150.0
-26.880278,26.965,18-02-2015,607.0,10157.5,118.0,1274.0,9767.0,10564.5,15309.0,13089.5,9017.0,47214.5,10064.5,8394.0,41.0,16238.0,1152.0
-28.116667,26.725278,18-02-2015,669.0,,-9999.0,-9999.0,-9999.0,,,,,,9413.0,8196.0,-9999.0,,1282.0
-29.033333,23.983333,18-02-2015,334.0,10074.5,73.0,2536.5,9692.0,10495.5,16360.5,12675.5,8667.5,,10385.5,9213.0,,15155.5,590.0
-30.160091,27.40124,18-02-2015,714.0,10552.5,124.0,3180.5,9698.0,11318.0,15741.0,12650.0,9222.0,,10220.5,8206.0,,15233.5,1387.0
-30.336111,27.359444,18-02-2015,709.0,9347.5,20.5,2142.5,9867.5,10242.0,10369.5,8159.5,8500.0,,9488.5,8226.0,,8701.0,1378.0
-29.615556,27.065278,18-02-2015,782.0,10744.0,71.0,1543.5,9649.0,11787.5,15775.0,11294.5,9330.0,,10051.0,8012.0,,12842.0,1536.0
-25.57877778,29.12747222,18-02-2015,1211.5,9474.5,,1279.5,9585.0,9615.0,16352.0,11177.0,8253.5,,9745.0,6758.0,,13437.0,2533.0
-30.830556,26.921389,19-02-2015,678.0,9358.0,59.0,5481.0,9708.0,9518.0,12195.0,9060.0,8391.0,,9947.5,8318.0,,10448.0,1315.0
-28.141944,26.417778,19-02-2015,700.0,10361.5,48.5,527.5,9707.0,11026.5,15980.5,13655.0,9327.0,46810.0,9729.5,8113.0,10.0,16599.0,1350.0
-31.000833,26.353056,19-02-2015,482.0,9287.0,56.0,422.0,9721.0,9790.0,12519.0,10609.0,8547.0,45981.0,9636.0,8727.0,9.0,12547.0,891.0
-30.679722,26.7125,19-02-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-34.250556,20.9925,19-02-2015,665.0,9341.0,22.0,1541.5,9775.0,9431.5,12526.0,11038.5,8699.0,45270.0,9357.5,8310.0,9.0,13298.5,1302.0
-33.31388889,19.07472222,19-02-2015,766.0,9466.5,55.0,1447.0,9712.0,9869.5,13557.5,11510.0,8694.5,45546.0,9283.0,7942.0,9.0,13402.0,1521.0
-28.308889,31.9025,19-02-2015,1235.0,9924.0,47.0,5630.5,9615.0,10415.0,16529.0,12037.5,8875.5,,10511.0,6808.0,,14725.5,2631.0
-22.43772222,31.07805556,20-02-2015,1426.0,9856.0,16.0,139.5,9595.0,10663.0,15390.5,10799.5,8954.0,47539.5,9803.5,6292.0,9.0,13050.5,3115.5
-29.744167,29.905833,20-02-2015,893.0,9414.5,69.0,1555.5,9748.0,9303.5,14910.5,10056.0,8415.0,,9734.0,7790.0,,12053.5,1783.0
-29.658056,25.973333,20-02-2015,697.0,10242.5,69.0,4190.0,9687.0,10505.0,14224.0,11962.0,9164.5,46917.5,9860.0,8186.0,8.0,14279.5,1352.5
-29.7775,29.470833,23-02-2015,611.0,9346.5,,2952.0,9856.0,8984.5,15905.5,10098.0,8340.0,,9422.0,8439.0,,12980.0,1154.5
-29.987778,29.851667,23-02-2015,1018.0,9043.5,76.0,1033.0,9866.5,8568.0,19473.5,10072.0,8087.0,43854.5,8687.5,7206.0,9.0,13434.5,2112.0
-29.744167,29.905833,23-02-2015,893.0,9414.5,69.0,1555.5,9748.0,9303.5,14910.5,10056.0,8415.0,,9734.0,7790.0,,12053.5,1783.0
-26.45,28.085833,23-02-2015,918.0,9599.0,89.5,183.5,9694.5,9601.0,16625.5,11033.5,8296.0,,10053.5,7614.0,,14078.5,1846.0
-29.042222,24.6,23-02-2015,358.0,9017.5,105.0,90.5,9850.0,8392.0,10032.0,8049.5,7824.5,,9276.5,9149.0,,8522.0,642.0
-29.033333,23.983333,23-02-2015,499.0,9652.5,73.0,537.0,9688.0,9999.5,15589.0,11101.5,8370.0,,9500.0,8830.0,,13411.5,936.0
-34.031944,22.053333,23-02-2015,665.0,8570.0,81.0,1111.0,9652.0,8574.0,12174.0,9780.0,8182.0,44339.0,8892.0,8286.0,9.0,11524.0,1305.0
-33.38056,19.30167,23-02-2015,440.0,10571.5,27.0,302.5,9600.0,10782.5,16762.0,13190.5,9197.5,,9837.0,8956.0,,17044.5,819.0
-30.733889,29.828333,24-02-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-26.861111,28.884722,24-02-2015,973.5,9810.0,,1556.0,9569.0,10070.5,15602.0,12773.5,8844.5,,10199.0,7425.5,,15918.0,1973.5
-27.00222,28.76528,24-02-2015,985.0,10206.5,-9999.0,2977.5,-9999.0,10399.5,14642.0,11763.5,8920.5,,9989.0,7410.0,,14378.5,2000.0
-26.970278,27.211111,24-02-2015,973.0,8732.0,128.0,149.0,9904.0,8208.5,8154.0,7518.5,7869.0,,8863.0,7272.5,,7653.5,1946.5
-26.619444,27.980833,24-02-2015,905.5,9689.5,52.5,397.0,9706.0,9331.0,17363.0,10851.0,8342.5,,9742.5,7661.5,,13814.0,1815.5
-29.028629,24.638389,24-02-2015,361.0,9474.0,61.0,298.5,9659.0,9797.0,15866.5,10772.5,8518.0,,9603.0,9142.0,,12779.0,648.0
-33.13083,18.86278,24-02-2015,514.0,10866.5,85.0,2110.0,9744.5,11501.5,16626.5,13275.0,9455.5,,10429.0,8792.0,,15218.0,981.0
-29.161667,23.696389,25-02-2015,427.0,9679.0,90.0,239.0,9904.0,9144.5,7543.0,7464.5,8201.0,,9007.5,9013.0,,7497.0,786.0
-27.01011111,26.69808333,25-02-2015,990.0,9087.0,67.0,478.5,9684.0,8651.5,14134.0,8740.0,8030.0,,8963.0,7234.0,,10595.5,1986.0
-23.23572222,27.717,25-02-2015,1160.0,9714.0,131.0,505.5,9625.5,9988.5,12117.0,9897.5,8994.5,45999.0,9283.0,6927.0,11.0,11036.0,2416.0
-22.548889,28.898056,25-02-2015,1263.0,8992.0,,40.5,9237.0,8765.5,15662.0,10177.5,7996.0,,8538.0,6432.5,,12867.0,2703.0
-22.91028,29.61111,25-02-2015,1231.0,9300.5,-9999.0,575.5,-9999.0,9260.5,14559.5,10378.0,8096.0,,8893.5,6515.0,,12378.0,2627.0
-27.937778,31.209444,25-02-2015,1029.0,9138.5,-9999.0,2581.5,-9999.0,8905.5,15619.5,10646.5,8109.0,,9902.0,7352.5,,12941.0,2108.5
-26.905,32.324722,25-02-2015,1136.0,8572.5,,10026.0,9853.5,8052.0,18858.0,9115.5,7802.0,,9553.0,7089.0,,11638.5,2379.0
-28.404444,30.013056,25-02-2015,735.5,9912.5,23.0,2155.5,9857.0,10242.0,15638.0,13307.5,8792.5,,10669.5,8215.0,,15863.5,1433.5
-30.398056,30.601944,25-02-2015,1325.0,9052.5,-9999.0,734.5,-9999.0,8812.5,16755.0,10214.0,8188.0,,9808.0,6551.0,,12597.0,2862.0
-26.648056,27.089444,25-02-2015,966.0,9477.0,74.0,112.5,9838.5,9022.0,17762.5,10707.5,8202.5,,9333.5,7286.0,,14392.0,1930.0
-26.98472222,26.63227778,25-02-2015,1000.0,10639.5,77.0,98.0,9732.0,10692.5,17186.5,13262.0,8855.0,,9227.0,7197.0,,16132.5,2007.0
-34.405833,19.600556,25-02-2015,836.0,9905.0,89.0,998.0,9638.0,10494.0,16367.5,13312.5,8918.0,,9610.0,7864.0,,16587.0,1706.0
-32.94583,18.33667,25-02-2015,551.0,11354.5,66.0,1824.0,9631.5,12601.0,16387.5,15166.0,10027.0,,10705.5,8673.0,,18370.5,1064.0
-24.282222,28.090278,26-02-2015,1152.0,9210.0,103.0,2841.0,9726.0,8986.5,16023.0,10554.0,8171.0,,9631.0,6931.0,,13635.5,2377.0
