latitude,longitude,sample date,total alkalinity,electrical conductance,dissolved reactive phosphorus,aet,aet_roll3,aet_roll6,aet_roll12,def,pet,ppt,ppt_roll3,ppt_roll6,ppt_roll12,q,soil,tmax,tmin,vpd,et_deficit,pet_ppt_ratio,runoff_coefficient,temp_range,aet_pet_ration,temp_mean
-30.336111,27.359444,2014-01-09,66.532,136.24,10.0,10.8,26.299995,110.39999,556.5,113.8,124.6,11.3,27.6,116.00000000000004,585.2999999999998,0.6,0.800000012,24.71,6.31,1.299999952,113.8,11.02654867256637,0.053097345132743355,18.400000000000002,0.08667736757624399,15.51
-27.671111,27.236944,2014-01-10,152.0,382.0,27.0,12.7,22.3,32.69996,441.80005,175.7,188.40001,13.4,23.4,34.3,464.8,0.7,0.600000024,29.46,11.179999,1.659999967,175.70001000000002,14.05970223880597,0.05223880597014925,18.280001,0.06740976287633954,20.3199995
-30.534167,24.961944,2014-01-10,285.905,651.01,23.0,5.7000003,29.199999,63.200005,302.29996,184.0,189.7,6.0,30.700000000000003,66.4,318.1000000000001,0.3,0.0,28.64,10.19,1.659999967,183.9999997,31.616666666666664,0.049999999999999996,18.450000000000003,0.03004744491302056,19.415
-29.380556,30.2775,2014-01-13,27.255,92.9,10.0,131.0,272.5,289.40002,697.19995,4.4,135.40001,130.0,409.1,420.2000000000001,784.4,6.5,69.90000153,25.72,14.2699995,0.74000001,4.400010000000009,1.0415385384615385,0.05,11.450000499999998,0.9675036213069703,19.994999749999998
-26.73806,27.59194,2014-01-13,81.094,315.9,98.0,123.8,258.0,266.20004,563.5999,40.600002,164.40001,130.0,270.5,277.0,595.2,6.5,3.100000143,27.939999,14.929999,1.189999938,40.60001000000001,1.2646154615384617,0.05,13.01,0.7530413167249806,21.434999
-26.45,28.085833,2014-01-13,109.182,669.0,182.0,146.90001,273.2,280.10004,615.5,12.8,159.7,154.3,286.40000000000003,291.0,650.6000000000001,7.7,3.799999952,27.4,14.45,1.100000024,12.79998999999998,1.0349967595593,0.049902786779001944,12.95,0.9198497808390734,20.924999999999997
-26.98472222,26.63227778,2014-01-13,246.0,1055.0,160.0,88.8,205.29999,218.79994,490.89996,89.4,178.2,93.4,215.9,230.00000000000003,516.4,4.7,0.600000024,29.789999,16.07,1.439999938,89.39999999999999,1.9079229122055672,0.05032119914346895,13.719999000000001,0.4983164983164983,22.9299995
-27.01011111,26.69808333,2014-01-14,102.437,345.72,134.0,87.3,207.4,220.29999,486.80002,92.700005,180.0,91.9,218.3,231.8,512.3,4.6,0.600000024,29.699999,15.98,1.429999948,92.7,1.958650707290533,0.0500544069640914,13.719998999999998,0.485,22.839999499999998
-29.641944,30.6875,2014-01-14,60.652,280.25,41.0,128.6,270.9,285.0,626.60004,11.900001,140.5,113.9,395.4,406.6,693.8000000000001,5.7,63.79999924,27.65,18.609999,0.839999974,11.900000000000006,1.2335381913959613,0.05004389815627744,9.040001,0.9153024911032028,23.129999499999997
-25.127778,27.628889,2014-01-14,178.688,515.0,166.0,173.40001,224.1,232.29999,549.60004,0.0,173.40001,185.3,238.1,245.3,583.8000000000001,9.3,6.900000095,31.48,18.26,1.519999981,0.0,0.9357798704803022,0.05018888289260658,13.219999999999999,1.0,24.87
-25.20639,27.558,2014-01-14,169.553,632.56,50.0,173.3,227.00005,235.3,553.8,0.7,174.0,182.3,238.0,244.8,585.8,9.1,4.700000286,31.42,18.19,1.50999999,0.6999999999999886,0.954470652770159,0.04991771804717498,13.23,0.9959770114942529,24.805
-24.69514,27.40906,2014-01-14,191.919,686.53,151.0,173.3,221.9,229.59995,555.6,4.8,178.1,182.4,233.4,241.2,585.1999999999999,9.1,2.600000143,32.2,19.41,1.659999967,4.799999999999983,0.9764254385964911,0.04989035087719298,12.790000000000003,0.9730488489612578,25.805
-25.73411,27.21422,2014-01-14,16.776,41.08,10.0,160.40001,244.10002,259.80005,619.69995,5.3,165.7,168.5,255.6,269.3,654.2,8.4,3.799999952,29.05,15.4,1.25,5.29998999999998,0.9833827893175073,0.049851632047477744,13.65,0.9680145443572723,22.225
-24.058889,31.237222,2014-01-14,99.668,338.55,110.0,137.5,173.90001,178.4,423.80002,0.0,137.5,203.5,241.8,246.4,504.8,10.2,56.79999924,31.949999,20.43,1.350000024,0.0,0.6756756756756757,0.05012285012285012,11.519998999999999,1.0,26.1899995
-26.861111,28.884722,2014-01-14,120.766,720.0,115.0,148.8,285.0,293.30005,636.4001,7.3,156.1,156.20000000000002,298.40000000000003,303.5,673.0000000000001,7.8,4.400000095,26.789999,13.45,0.98999995,7.299999999999983,0.9993597951344428,0.04993597951344429,13.339999000000002,0.9532351057014735,20.1199995
-26.648056,27.089444,2014-01-14,253.418,681.29,25.0,113.200005,227.70004,242.69995,536.4001,55.4,168.6,118.9,238.8,252.50000000000003,566.5,5.9,2.900000095,28.789999,15.339999,1.279999971,55.39999499999999,1.4179983179142135,0.0496215306980656,13.450000000000001,0.6714116548042706,22.064999
-26.970278,27.211111,2014-01-14,94.259,285.82,130.0,103.1,239.00002,250.19998,527.1,67.3,170.40001,108.4,251.1,261.8,556.5000000000001,5.4,2.400000095,28.98,15.509999,1.329999924,67.30001000000001,1.571955811808118,0.04981549815498155,13.470001,0.6050469128493595,22.2449995
-26.880278,26.965,2014-01-14,227.094,811.61,112.0,99.700005,223.09999,236.70001,512.9,72.700005,172.40001,104.8,234.3,247.6,541.3000000000001,5.2,2.200000048,29.41,15.83,1.370000005,72.700005,1.6450382633587788,0.04961832061068703,13.58,0.5783062599590336,22.62
-26.98472222,26.63227778,2014-01-14,126.013,897.8,160.0,88.8,205.29999,218.79994,490.89996,89.4,178.2,93.4,215.9,230.00000000000003,516.4,4.7,0.600000024,29.789999,16.07,1.439999938,89.39999999999999,1.9079229122055672,0.05032119914346895,13.719999000000001,0.4983164983164983,22.9299995
-28.1175,26.719444,2014-01-14,248.667,1246.08,10.0,61.3,229.09999,238.39998,455.5,124.9,186.2,64.5,241.1,250.9,479.4,3.2,0.5,30.31,15.799999,1.610000014,124.89999999999999,2.8868217054263563,0.04961240310077519,14.510000999999999,0.3292158968850698,23.0549995
-27.044444,27.005,2014-01-14,139.163,354.06,40.0,93.3,227.1,239.6,510.2,81.5,174.8,98.2,238.90000000000003,251.90000000000003,537.2,4.9,1.200000048,29.48,15.78,1.389999986,81.50000000000001,1.780040733197556,0.04989816700610998,13.700000000000001,0.5337528604118993,22.63
-31.396,29.2651,2014-01-14,34.788,84.52,20.0,133.3,263.8,344.10004,814.80005,0.0,133.3,140.3,276.1,354.40000000000003,839.3,7.0,5.300000191,26.73,18.289999,0.810000002,0.0,0.9501069137562367,0.04989308624376336,8.440000999999999,1.0,22.5099995
-31.554722,29.245556,2014-01-14,81.953,227.72,10.0,123.6,256.2,342.50003,811.30005,0.0,123.6,150.1,288.0,372.7000000000001,889.8,7.5,24.39999962,25.49,17.25,0.639999986,0.0,0.8234510326449034,0.049966688874083946,8.239999999999998,1.0,21.369999999999997
-34.075556,20.145556,2014-01-14,65.914,1210.0,10.0,2.3,44.800003,148.30002,343.80002,179.40001,181.7,2.3000000000000003,46.7,155.00000000000003,357.50000000000006,0.1,2.200000048,29.529999,15.73,1.360000014,179.39999999999998,78.99999999999999,0.043478260869565216,13.799999,0.012658227848101266,22.6299995
-28.338333,31.373611,2014-01-14,100.136,285.3,10.0,146.90001,303.8,372.60007,782.39996,0.0,146.90001,242.5,405.9,472.6,913.0,40.1,61.70000076,28.67,17.83,0.949999988,0.0,0.6057732371134021,0.16536082474226804,10.840000000000003,1.0,23.25
-28.068333,31.55,2014-01-14,54.9,193.6,10.0,154.90001,283.30005,340.9001,710.1001,0.0,154.90001,230.4,363.9,419.7000000000001,816.4999999999999,16.3,65.30000305,30.8,20.27,1.25999999,0.0,0.6723090711805556,0.07074652777777778,10.530000000000001,1.0,25.535
-29.161667,23.696389,2014-01-15,122.191,402.13,15.0,22.5,105.999985,115.8,299.80005,198.7,221.2,23.6,111.5,121.8,315.50000000000006,1.2,0.100000002,34.53,17.02,2.450000048,198.7,9.372881355932202,0.05084745762711864,17.51,0.10171790235081375,25.775
-24.39619444,27.08983333,2014-01-15,189.558,649.94,125.0,155.3,198.80005,207.40002,511.7,19.9,175.2,163.4,209.1,218.0,537.8,8.2,1.899999976,32.489998,19.67,1.719999909,19.899999999999977,1.0722154222766216,0.050183598531211744,12.819997999999998,0.8864155251141553,26.079999
-30.568333,29.422778,2014-01-15,53.857,123.72,10.0,130.3,271.80002,306.40002,723.6,6.2000003,136.5,135.5,292.0,324.0,709.4,6.8,12.80000019,25.369999,12.7699995,0.799999952,6.199999999999989,1.007380073800738,0.05018450184501845,12.5999995,0.9545787545787546,19.069999250000002
-30.570833,29.150556,2014-01-15,46.964,113.69,39.0,129.90001,272.5,302.09998,702.6001,8.1,138.0,135.4,288.4,316.0,694.4,6.8,7.099999905,25.23,12.62,0.839999974,8.099989999999991,1.0192023633677991,0.05022156573116691,12.610000000000001,0.9413044202898552,18.925
-31.104278,29.399722,2014-01-15,63.682,146.02,14.0,132.6,271.3,334.9,797.1,0.0,132.6,142.20000000000002,286.30000000000007,346.30000000000007,787.7,7.1,8.600000381,26.49,16.96,0.819999993,0.0,0.9324894514767931,0.049929676511954985,9.529999999999998,1.0,21.725
-22.769722,30.886944,2014-01-16,30.932,93.06,14.0,143.1,172.00002,176.00005,456.69995,0.0,143.1,208.5,238.6,242.2,535.8000000000001,10.4,58.79999924,32.18,20.38,1.439999938,0.0,0.6863309352517986,0.04988009592326139,11.8,1.0,26.28
-28.44555556,32.325,2014-03-12,92.126,322.32,10.0,140.7,237.6,360.9,807.4001,0.0,140.7,223.9,323.5,444.1,994.8,16.4,74.80000305,28.46,20.539999,0.759999991,0.0,0.6284055381866904,0.07324698526127735,7.920000999999999,1.0,24.4999995
-27.935,26.126667,2014-01-16,154.493,1125.24,14.0,51.9,192.8,204.49997,406.4,142.90001,194.8,54.6,203.0,215.3,427.80000000000007,2.7,0.5,31.07,15.25,1.679999948,142.9,3.567765567765568,0.049450549450549455,15.82,0.2664271047227926,23.16
-28.141944,26.417778,2014-01-16,268.247,642.52,65.0,57.9,222.09999,231.59998,438.59998,134.0,191.90001,61.0,233.8,243.7,461.6,3.0,0.5,30.81,15.549999,1.679999948,134.00001,3.1459018032786887,0.04918032786885246,15.260000999999999,0.3017196299260224,23.1799995
-30.86013889,29.07125,2014-01-16,50.846,105.94,10.0,126.700005,262.5,300.39993,705.5,12.6,139.3,132.9,274.70000000000005,311.1,692.8000000000001,6.6,4.300000191,26.82,15.49,0.949999988,12.599995000000007,1.0481565086531226,0.04966139954853273,11.33,0.9095477745872218,21.155
-30.77586667,29.03221667,2014-01-16,67.178,152.1,10.0,126.9,264.80002,298.80005,695.40015,13.400001,140.3,133.20000000000002,277.3,310.20000000000005,684.8000000000001,6.7,3.900000095,26.75,15.21,0.959999979,13.400000000000006,1.0533033033033032,0.0503003003003003,11.54,0.9044903777619386,20.98
-23.838611,31.640833,2014-01-17,72.343,241.0,34.0,141.5,174.59999,180.59999,404.90002,0.0,141.5,185.4,220.3,226.6,462.8,9.3,35.40000153,33.14,21.01,1.50999999,0.0,0.7632146709816613,0.05016181229773463,12.129999999999999,1.0,27.075000000000003
-27.902778,24.615556,2014-01-17,207.59,1196.11,50.0,40.8,158.1,166.4,377.6,169.5,210.3,43.0,166.5,175.4,397.7000000000001,2.1,0.200000003,33.66,17.24,2.220000029,169.5,4.890697674418605,0.04883720930232558,16.419999999999998,0.1940085592011412,25.449999999999996
-31.031389,28.883333,2014-01-17,40.168,84.61,10.0,130.5,259.0,300.80002,721.5,7.4,137.90001,136.8,270.70000000000005,310.20000000000005,705.1000000000001,6.8,4.800000191,26.42,14.98,0.909999967,7.400010000000009,1.0080410087719298,0.049707602339181284,11.440000000000001,0.9463378574084221,20.700000000000003
-29.042222,24.6,2014-01-20,125.0,405.0,20.0,29.5,135.2,143.4,331.2,189.6,219.1,31.0,142.3,151.0,348.9,1.6,0.100000002,33.489998,16.48,2.25,189.6,7.067741935483871,0.05161290322580645,17.009998,0.1346417161113647,24.984999000000002
-29.033333,23.983333,2014-01-20,160.0,1020.0,10.0,26.2,120.2,129.60002,319.8,191.1,217.3,27.5,126.4,136.3,336.40000000000003,1.4,0.200000003,34.09,16.64,2.339999914,191.10000000000002,7.901818181818182,0.050909090909090904,17.450000000000003,0.12057063966866083,25.365000000000002
-28.760833,17.730278,2014-01-21,99.991,275.77,11.0,0.5,3.5000029,12.999996,69.400024,251.7,252.2,0.5,3.8,13.800000000000002,73.2,0.0,0.0,35.54,19.539999,2.899999857,251.7,504.4,0.0,16.000000999999997,0.0019825535289452814,27.5399995
-24.670833,28.560833,2014-01-21,13.9,53.75,10.0,159.5,204.0,206.50003,502.4001,0.0,159.5,255.4,301.6,302.7,603.3000000000001,29.9,70.40000153,29.83,16.71,1.25999999,0.0,0.62451057165231,0.11707126076742363,13.119999999999997,1.0,23.27
-28.141944,26.417778,2014-01-21,256.506,673.82,34.0,57.9,222.09999,231.59998,438.59998,134.0,191.90001,61.0,233.8,243.7,461.6,3.0,0.5,30.81,15.549999,1.679999948,134.00001,3.1459018032786887,0.04918032786885246,15.260000999999999,0.3017196299260224,23.1799995
-28.1175,26.719444,2014-01-21,198.335,1197.67,10.0,61.3,229.09999,238.39998,455.5,124.9,186.2,64.5,241.1,250.9,479.4,3.2,0.5,30.31,15.799999,1.610000014,124.89999999999999,2.8868217054263563,0.04961240310077519,14.510000999999999,0.3292158968850698,23.0549995
-29.028629,24.638389,2014-01-21,153.0,604.0,42.0,30.2,138.50002,146.60002,337.3,188.0,218.2,31.8,145.8,154.40000000000003,355.00000000000006,1.6,0.100000002,33.41,16.41,2.24000001,188.0,6.861635220125786,0.050314465408805034,16.999999999999996,0.1384051329055912,24.909999999999997
-29.1825,23.575556,2014-01-21,105.17,334.0,10.0,20.4,98.40001,108.20001,290.7,206.0,226.40001,21.5,103.6,114.0,306.20000000000005,1.1,0.100000002,34.5,17.06,2.460000038,206.00001,10.530233023255814,0.051162790697674425,17.44,0.09010600308719066,25.78
-34.031944,22.053333,2014-01-21,26.48,309.24,10.0,19.300001,80.70001,147.50002,375.30002,134.6,153.90001,20.200000000000003,84.7,154.89999999999998,394.3,1.0,1.300000072,26.06,15.16,0.789999962,134.600009,7.618812376237623,0.0495049504950495,10.899999999999999,0.1254061062114291,20.61
-34.039722,22.133333,2014-01-21,30.131,301.02,10.0,20.800001,86.1,156.4,390.59998,131.6,152.40001,21.8,90.5,164.40000000000003,410.30000000000007,1.1,1.399999976,25.89,15.5,0.75,131.600009,6.990826146788991,0.05045871559633028,10.39,0.1364829372386524,20.695
-25.57877778,29.12747222,2014-01-21,56.436,236.69,10.0,160.6,218.40002,220.49998,579.4,0.0,160.6,226.4,287.2,289.3,666.8,16.5,50.40000153,29.269999,15.839999,1.220000029,0.0,0.7093639575971731,0.07287985865724382,13.429999999999998,1.0,22.554999
-29.161667,23.696389,2014-01-22,102.6255,230.635,12.0,22.5,105.999985,115.8,299.80005,198.7,221.2,23.6,111.5,121.8,315.50000000000006,1.2,0.100000002,34.53,17.02,2.450000048,198.7,9.372881355932202,0.05084745762711864,17.51,0.10171790235081375,25.775
-24.282222,28.090278,2014-01-22,27.386,95.56,10.0,157.3,195.10004,199.69998,537.80005,0.0,157.3,219.7,259.40000000000003,264.20000000000005,619.9000000000001,11.0,52.90000153,29.84,17.3,1.309999943,0.0,0.7159763313609468,0.05006827492034593,12.54,1.0,23.57
-25.99136,27.84208,2014-01-22,91.713,324.91,28.0,160.1,257.4,264.8,633.80005,0.0,160.1,177.9,279.3,284.3,673.4,8.9,13.0,27.859999,15.42,1.129999995,0.0,0.8999437886453063,0.05002810567734683,12.439998999999998,1.0,21.6399995
-24.925278,29.324444,2014-01-22,232.108,1459.22,10.0,161.90001,204.1,205.49994,486.5,0.0,161.90001,232.9,277.3,278.7,574.5000000000001,30.3,41.70000076,31.17,18.05,1.389999986,0.0,0.6951481751824817,0.13009875483039932,13.120000000000001,1.0,24.61
-27.363611,31.783333,2014-01-22,128.076,337.0,10.0,147.1,218.5,246.39998,555.7001,0.0,147.1,189.6,263.8,291.0,618.6,9.5,40.0,30.57,19.65,1.129999995,0.0,0.7758438818565401,0.05010548523206751,10.920000000000002,1.0,25.11
-27.602222,29.942778,2014-01-22,64.558,182.95,10.0,162.40001,336.7,344.29993,710.1,0.0,162.40001,185.1,368.2000000000001,371.7000000000001,761.1,9.3,19.70000076,28.81,14.96,1.139999986,0.0,0.8773636412749866,0.05024311183144247,13.849999999999998,1.0,21.884999999999998
-29.744167,29.905833,2014-01-22,21.6,47.3,8.0,141.6,287.90002,317.60004,732.7001,0.0,141.6,154.60000000000002,371.30000000000007,396.9,765.8000000000001,7.7,73.80000305,26.84,14.99,0.919999957,0.0,0.9159120310478653,0.04980595084087968,11.85,1.0,20.915
-26.45,28.085833,2014-01-22,113.635,614.0,182.0,146.90001,273.2,280.10004,615.5,12.8,159.7,154.3,286.40000000000003,291.0,650.6000000000001,7.7,3.799999952,27.4,14.45,1.100000024,12.79998999999998,1.0349967595593,0.049902786779001944,12.95,0.9198497808390734,20.924999999999997
-27.671111,27.236944,2014-01-22,131.353,332.81,27.0,76.4,241.1,250.69995,493.40005,101.5,177.90001,80.4,253.7,263.70000000000005,519.1,4.0,0.600000024,29.74,15.309999,1.459999919,101.50001,2.2126866915422885,0.04975124378109452,14.430000999999999,0.4294547257192397,22.5249995
-34.02861,22.22222,2014-01-22,17.467,261.0,10.0,23.6,98.20002,174.5,417.90005,125.6,149.2,24.8,103.2,183.3,439.00000000000006,1.2,1.5,25.449999,15.25,0.699999988,125.6,6.016129032258064,0.04838709677419355,10.199998999999998,0.15817694369973193,20.3499995
-34.405833,19.600556,2014-01-22,78.937,1339.0,10.0,5.0,62.500004,236.70004,487.70004,153.3,158.3,3.2,53.7,232.6,511.6,0.2,9.0,25.16,14.839999,0.810000002,153.3,49.46875,0.0625,10.320001,0.03158559696778269,19.9999995
-27.01011111,26.69808333,2014-01-23,95.468,359.52,119.0,87.3,207.4,220.29999,486.80002,92.700005,180.0,91.9,218.3,231.8,512.3,4.6,0.600000024,29.699999,15.98,1.429999948,92.7,1.958650707290533,0.0500544069640914,13.719998999999998,0.485,22.839999499999998
-26.905,32.324722,2014-01-23,152.107,583.0,20.0,144.2,207.1,234.6,536.2999,3.2,147.40001,151.6,217.4,245.6,560.7,7.6,4.599999905,32.219997,20.41,1.25999999,3.2000100000000202,0.9722955804749341,0.05013192612137203,11.809997,0.9782902999803051,26.3149985
-27.169444,29.233889,2014-01-23,113.681,304.7,10.0,148.8,293.7,302.70007,627.69995,3.3,152.1,156.3,307.90000000000003,314.40000000000003,663.7,7.8,3.600000143,26.42,13.179999,0.930000007,3.299999999999983,0.9731285988483684,0.04990403071017274,13.240001000000001,0.9783037475345169,19.799999500000002
-27.00222,28.76528,2014-01-23,96.19,281.9,10.0,142.1,295.40002,304.00006,637.8001,14.6,156.7,149.20000000000002,309.4,315.5,674.1000000000001,7.5,3.900000095,27.08,13.599999,1.039999962,14.599999999999994,1.050268096514745,0.0502680965147453,13.480000999999998,0.9068283343969369,20.339999499999998
-26.648056,27.089444,2014-01-23,256.457,698.2,22.0,113.200005,227.70004,242.69995,536.4001,55.4,168.6,118.9,238.8,252.50000000000003,566.5,5.9,2.900000095,28.789999,15.339999,1.279999971,55.39999499999999,1.4179983179142135,0.0496215306980656,13.450000000000001,0.6714116548042706,22.064999
-26.970278,27.211111,2014-01-23,85.56,313.27,127.0,103.1,239.00002,250.19998,527.1,67.3,170.40001,108.4,251.1,261.8,556.5000000000001,5.4,2.400000095,28.98,15.509999,1.329999924,67.30001000000001,1.571955811808118,0.04981549815498155,13.470001,0.6050469128493595,22.2449995
-26.880278,26.965,2014-01-23,280.478,896.53,112.0,99.700005,223.09999,236.70001,512.9,72.700005,172.40001,104.8,234.3,247.6,541.3000000000001,5.2,2.200000048,29.41,15.83,1.370000005,72.700005,1.6450382633587788,0.04961832061068703,13.58,0.5783062599590336,22.62
-27.38972222,26.46388889,2014-01-23,98.046,356.62,123.0,70.4,212.50003,225.00003,466.8,119.0,189.40001,74.10000000000001,223.7,236.8,491.30000000000007,3.7,0.600000024,30.619999,16.06,1.579999924,119.00001,2.5560055330634275,0.04993252361673414,14.559999000000001,0.3717000859714844,23.339999499999998
-26.98472222,26.63227778,2014-01-23,245.494,974.03,160.0,88.8,205.29999,218.79994,490.89996,89.4,178.2,93.4,215.9,230.00000000000003,516.4,4.7,0.600000024,29.789999,16.07,1.439999938,89.39999999999999,1.9079229122055672,0.05032119914346895,13.719999000000001,0.4983164983164983,22.9299995
-27.398611,26.614722,2014-01-23,138.249,405.54,15.0,72.0,221.8,233.80003,476.70007,115.700005,187.7,75.8,233.5,246.1,501.6000000000001,3.8,0.600000024,30.41,16.07,1.549999952,115.69999999999999,2.476253298153034,0.05013192612137203,14.34,0.3835908364411295,23.240000000000002
-25.45963889,28.26430556,2014-01-23,164.724,614.95,168.0,164.7,224.40004,228.40002,573.0,0.0,164.7,201.2,263.20000000000005,265.6,633.6,10.1,30.5,29.789999,16.67,1.279999971,0.0,0.8185884691848907,0.05019880715705766,13.119999,1.0,23.2299995
-33.897778,20.012778,2014-01-23,127.719,1412.0,10.0,2.0,42.9,151.30002,336.90002,191.5,193.5,2.0,44.8,158.40000000000003,350.9,0.1,1.899999976,30.31,15.37,1.469999909,191.5,96.75,0.05,14.94,0.0103359173126615,22.84
-25.81048333,27.90955222,2014-01-24,108.623,450.86,191.0,163.7,247.99997,254.20003,606.80005,0.0,163.7,182.2,270.1,274.1,651.5000000000001,9.1,13.5,28.859999,16.44,1.230000019,0.0,0.898463227222832,0.04994511525795829,12.419998999999997,1.0,22.6499995
-29.803611,30.516111,2014-01-26,89.545,379.36,10.0,132.7,273.29996,300.29993,684.19995,2.1000001,134.8,135.9,387.7000000000001,411.6,741.1999999999999,6.8,80.09999847,26.66,16.92,0.759999991,2.1000000000000227,0.9919058130978661,0.05003679175864606,9.739999999999998,0.9844213649851631,21.79
-30.733889,29.828333,2014-01-27,37.406,92.57,10.0,130.7,272.69995,326.59998,775.2001,0.0,130.7,154.10000000000002,323.5,374.3,788.4,7.7,43.10000229,26.07,16.25,0.769999981,0.0,0.8481505515898765,0.049967553536664495,9.82,1.0,21.16
-26.45,28.085833,2014-01-27,112.569,612.0,182.0,146.90001,273.2,280.10004,615.5,12.8,159.7,154.3,286.40000000000003,291.0,650.6000000000001,7.7,3.799999952,27.4,14.45,1.100000024,12.79998999999998,1.0349967595593,0.049902786779001944,12.95,0.9198497808390734,20.924999999999997
-29.160278,26.573333,2014-01-27,139.0,309.0,83.0,55.3,214.69998,223.39998,443.29996,137.2,192.5,58.2,226.0,235.2,466.4,2.9,0.5,30.519999,14.58,1.689999938,137.2,3.3075601374570445,0.04982817869415807,15.939998999999998,0.28727272727272724,22.5499995
-33.38056,19.30167,2014-01-27,100.1,465.0,115.0,4.0,46.399998,221.49995,411.50003,191.7,195.7,2.2,37.3,219.0,440.80000000000007,0.1,8.600000381,27.97,13.0,1.329999924,191.7,88.95454545454544,0.045454545454545456,14.969999999999999,0.020439448134900357,20.485
-32.502778,19.535833,2014-01-27,8.883,118.74,10.0,0.6,16.599995,95.3,197.79999,233.2,233.8,0.6000000000000001,17.400000000000002,100.2,208.1,0.0,0.400000006,32.55,14.71,2.00999999,233.20000000000002,389.66666666666663,0.0,17.839999999999996,0.002566295979469632,23.63
-27.01011111,26.69808333,2014-01-28,89.258,351.95,120.0,87.3,207.4,220.29999,486.80002,92.700005,180.0,91.9,218.3,231.8,512.3,4.6,0.600000024,29.699999,15.98,1.429999948,92.7,1.958650707290533,0.0500544069640914,13.719998999999998,0.485,22.839999499999998
-25.127778,27.628889,2014-01-28,178.4,567.64,166.0,173.40001,224.1,232.29999,549.60004,0.0,173.40001,185.3,238.1,245.3,583.8000000000001,9.3,6.900000095,31.48,18.26,1.519999981,0.0,0.9357798704803022,0.05018888289260658,13.219999999999999,1.0,24.87
-24.69514,27.40906,2014-01-28,201.856,887.65,151.0,173.3,221.9,229.59995,555.6,4.8,178.1,182.4,233.4,241.2,585.1999999999999,9.1,2.600000143,32.2,19.41,1.659999967,4.799999999999983,0.9764254385964911,0.04989035087719298,12.790000000000003,0.9730488489612578,25.805
-25.73411,27.21422,2014-01-28,15.544,35.47,10.0,160.40001,244.10002,259.80005,619.69995,5.3,165.7,168.5,255.6,269.3,654.2,8.4,3.799999952,29.05,15.4,1.25,5.29998999999998,0.9833827893175073,0.049851632047477744,13.65,0.9680145443572723,22.225
-28.735556,29.820556,2014-01-28,25.852,83.14,10.0,132.3,291.2,296.2,620.30005,27.1,159.40001,110.5,362.4,365.0,702.2,5.5,15.90000057,29.41,16.039999,1.220000029,27.100009999999997,1.4425340271493214,0.049773755656108594,13.370000999999998,0.8299874008790841,22.724999500000003
-27.00222,28.76528,2014-01-28,86.831,270.5,40.0,142.1,295.40002,304.00006,637.8001,14.6,156.7,149.20000000000002,309.4,315.5,674.1000000000001,7.5,3.900000095,27.08,13.599999,1.039999962,14.599999999999994,1.050268096514745,0.0502680965147453,13.480000999999998,0.9068283343969369,20.339999499999998
-26.648056,27.089444,2014-01-28,255.589,735.92,17.0,113.200005,227.70004,242.69995,536.4001,55.4,168.6,118.9,238.8,252.50000000000003,566.5,5.9,2.900000095,28.789999,15.339999,1.279999971,55.39999499999999,1.4179983179142135,0.0496215306980656,13.450000000000001,0.6714116548042706,22.064999
-26.970278,27.211111,2014-01-28,87.04,313.02,163.0,103.1,239.00002,250.19998,527.1,67.3,170.40001,108.4,251.1,261.8,556.5000000000001,5.4,2.400000095,28.98,15.509999,1.329999924,67.30001000000001,1.571955811808118,0.04981549815498155,13.470001,0.6050469128493595,22.2449995
-26.880278,26.965,2014-01-28,203.05,908.47,112.0,99.700005,223.09999,236.70001,512.9,72.700005,172.40001,104.8,234.3,247.6,541.3000000000001,5.2,2.200000048,29.41,15.83,1.370000005,72.700005,1.6450382633587788,0.04961832061068703,13.58,0.5783062599590336,22.62
-26.98472222,26.63227778,2014-01-28,237.311,941.75,160.0,88.8,205.29999,218.79994,490.89996,89.4,178.2,93.4,215.9,230.00000000000003,516.4,4.7,0.600000024,29.789999,16.07,1.439999938,89.39999999999999,1.9079229122055672,0.05032119914346895,13.719999000000001,0.4983164983164983,22.9299995
-27.398611,26.614722,2014-01-28,143.765,477.42,15.0,72.0,221.8,233.80003,476.70007,115.700005,187.7,75.8,233.5,246.1,501.6000000000001,3.8,0.600000024,30.41,16.07,1.549999952,115.69999999999999,2.476253298153034,0.05013192612137203,14.34,0.3835908364411295,23.240000000000002
-33.501667,21.624167,2014-01-28,166.295,638.76,48.0,8.900001,58.299995,103.00001,266.90005,175.1,184.0,9.3,61.3,108.5,281.2,0.5,0.100000002,28.39,12.3,1.25999999,175.099999,19.78494623655914,0.05376344086021505,16.09,0.04836957065217391,20.345
-32.595833,19.009444,2014-01-28,5.0,90.81,10.0,1.0,21.899998,137.79999,267.7,222.1,223.1,0.9,22.4,143.8,277.8,0.0,3.100000143,32.48,15.0199995,1.860000014,222.1,247.88888888888889,0.0,17.460000499999996,0.0044822949350067235,23.74999975
-25.20639,27.558,2014-01-29,160.529,657.37,110.0,173.3,227.00005,235.3,553.8,0.7,174.0,182.3,238.0,244.8,585.8,9.1,4.700000286,31.42,18.19,1.50999999,0.6999999999999886,0.954470652770159,0.04991771804717498,13.23,0.9959770114942529,24.805
