latitude,longitude,sample date,total alkalinity,electrical conductance,dissolved reactive phosphorus,atmos_opacity,atran,blue,cdist,cloud_qa,drad,emis,emsd,green,lwir,nir08,qa,qa_pixel,qa_radsat,red,swir16,swir22,trad,urad,mndwi,ndmi,evi,gcvi,gndvi,green/nir ratio,green/red ratio,msi,nbr,nbr2,ndgi,ndwi,osavi,red/nir ratio,ui (urban index),bsi,ndbi,nvdi,savi,tcwi
-29.7775,29.470833,10-08-2012,20.715,77.7,10.0,9.0,9092.5,8834.0,2315.0,,330.0,9817.0,,9813.0,44133.0,13325.5,154.0,5440.0,,10384.0,16401.5,14026.5,8948.5,589.0,-0.2513303705964247,-0.1034749554277253,0.784358168,0.357943544,0.151803272,0.736407639,0.945011556,1.230835616,-0.025628839,0.078053109,-0.028271525,-0.151803272,0.143913493,0.779257814,0.172647498,0.0945142506895495,0.1034749554277256,0.1240641936776397,0.1860923660902572,-6847.641550000002
-29.744167,29.905833,10-08-2012,33.124,85.9,10.0,9.0,8767.0,8710.5,6042.5,,452.0,9725.0,69.0,9564.5,43957.5,12040.0,156.0,5440.0,,9811.5,12357.5,11005.5,8781.0,843.0,-0.1274062585530511,-0.0130136284455374,0.998208287,0.258821684,0.11458261,0.794393688,0.97482546,1.026370432,0.044889458,0.05786928,-0.012747729,-0.11458261,0.118300395,0.814908638,0.000545768,0.0330502452265287,0.0130136284455374,0.101983845502597,0.1529722679846238,-3285.86435
-26.45,28.085833,10-08-2012,143.591,659.0,183.0,16.0,9262.0,9446.0,218.5,8.0,295.5,9671.5,89.5,10436.0,46295.0,15128.0,265.0,5440.0,,11220.0,17355.5,13871.0,9860.0,520.0,-0.2489790043718394,-0.0685732756630287,0.841951051,0.449597547,0.183539352,0.689846642,0.930124777,1.147243522,0.043346322,0.111587914,-0.036202438,-0.183539352,0.172053001,0.741671074,0.072118953,0.0752876320567456,0.0685732756630289,0.1483224533171398,0.2224794580336641,-6351.74925
-33.897778,20.012778,10-08-2012,38.377,459.0,14.0,161.0,8089.0,19638.0,,8.0,685.0,9687.0,42.0,20094.0,39262.0,22962.0,628.0,5896.0,,20536.0,21281.0,18920.0,7069.0,1361.0,-0.0286888217522657,0.0379947110277331,-5.483725136,0.142729173,0.066610925,0.875097988,0.978476821,0.926792091,0.09650924,0.058729882,-0.010878661,-0.066610925,0.06469607,0.894347182,-0.095204525,-0.0092753829205017,-0.0379947110277332,0.0557726792036415,0.0836580571743853,-2274.3455000000013
-27.010111,26.698083,10-09-2012,134.051,702.0,44.0,8.0,8576.0,9381.0,122.0,2.0,560.0,9723.0,67.0,9940.0,44666.0,11765.0,323.0,5440.0,,9853.0,11072.0,9754.5,9059.5,1068.0,-0.0538739767751758,0.0303454919647938,9.078822412,0.18360161,0.084082009,0.844878878,1.008829798,0.941096473,0.093426892,0.06326075,0.004395493,-0.084082009,0.102595225,0.837484063,-0.050151012,-0.0052530246488079,-0.0303454919647939,0.0884448145064298,0.1326641533871452,-1705.3124500000004
-34.065833,20.404167,10-09-2012,38.922,449.0,10.0,8.0,7992.0,7913.0,265.0,8.0,787.0,9812.0,82.0,8248.0,44072.0,11011.0,236.0,5440.0,,8319.0,8742.0,7989.0,8930.0,1581.0,-0.0290759270158915,0.1148686275502449,4.263541337,0.334990301,0.143465393,0.749069113,0.99146532,0.793933339,0.159052632,0.045006276,-0.004285628,-0.143465393,0.161546516,0.75551721,-0.214674808,-0.05177157148812,-0.1148686275502455,0.1392653905845835,0.2088926825483044,-558.3063999999999
-25.127778,27.628889,10-09-2012,220.233,737.0,163.0,-9999.0,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,-9999.0,1.0,,,,,-9999.0,-9999.0,,,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-24.396194,27.089833,10-09-2012,172.623,756.0,34.0,-9999.0,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,-9999.0,1.0,,,,,-9999.0,-9999.0,,,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-24.69514,27.40906,10-09-2012,202.792,848.0,176.0,15.0,7992.0,9373.5,6233.0,,803.0,9581.0,117.5,10177.0,46947.0,14223.0,174.5,5440.0,,10606.0,14059.5,11452.0,9860.0,1604.0,-0.160192271986466,0.0057809599575709,1.196295684,0.397563133,0.165819672,0.715531182,0.959551197,0.988504535,0.107925998,0.102208808,-0.020641871,-0.165819672,0.168983566,0.745693595,-0.053649341,0.0221499316232232,-0.0057809599575709,0.1456764267590317,0.2185102398356793,-3475.1291
-25.73411,27.21422,10-09-2012,5.0,44.1,10.0,-9999.0,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,-9999.0,1.0,,,,,-9999.0,-9999.0,,,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-30.733889,29.828333,10-09-2012,39.406,103.7,10.0,9.0,8386.0,8435.0,4311.0,,568.0,9725.0,50.0,9450.5,43460.0,14822.0,150.0,5440.0,,9304.0,14153.5,11043.0,8483.0,1090.0,-0.1992458905270284,0.023071215337095,1.868102106,0.568382625,0.221299825,0.637599514,1.015745916,0.954898124,0.146104775,0.123449685,0.007811459,-0.221299825,0.265308694,0.627715558,-0.02960005,0.004292029241456,-0.0230712153370951,0.228715908148885,0.3430667523262802,-3864.0789
-26.648056,27.089444,10-09-2012,253.817,713.0,10.0,-9999.0,8521.0,,-9999.0,,583.0,-9999.0,-9999.0,,,,-9999.0,1.0,,,,,9673.5,1119.0,,,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-26.970278,27.211111,10-09-2012,108.872,668.0,154.0,10.0,8457.5,9281.0,1658.5,5.0,607.5,9692.0,128.0,9824.0,43530.0,9872.0,197.0,5504.0,,9746.0,9109.0,8584.0,8632.0,1171.5,0.0377647493793902,0.0401980928296715,-0.250297974,0.004885993,0.002437043,0.995137763,1.008003283,0.922710697,0.069787603,0.029672752,0.003985692,-0.002437043,0.00745024,0.987236629,-0.069349564,-0.0078404546411281,-0.0401980928296717,0.0064226730553573,0.0096337640492392,-492.6843999999992
-26.880278,26.965,10-09-2012,277.183,846.0,149.0,21.0,8492.0,9864.5,759.0,,595.0,9730.5,118.0,10749.0,46482.0,13898.5,231.0,5440.0,,11726.0,17607.5,14204.0,9822.0,1144.0,-0.2418669440868928,-0.117723608201612,0.528756054,0.293004,0.127781722,0.773392812,0.91668088,1.266863331,-0.010870919,0.106989611,-0.043470523,-0.127781722,0.098346671,0.843688168,0.175971155,0.104912753194655,0.1177236082016123,0.0847821420905773,0.127170731707317,-6810.692950000001
-27.802778,28.768333,10-09-2012,29.2,213.3,16.0,-9999.0,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,-9999.0,1.0,,,,,-9999.0,-9999.0,,,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-26.984722,26.632278,10-09-2012,292.734,1128.0,18.0,8.0,8612.0,10038.5,269.5,,549.0,9703.0,77.0,11032.5,46612.0,14718.5,232.5,5440.0,,11792.5,17442.0,14866.0,9860.0,1044.0,-0.2250961386503706,-0.08468462865938,0.718160175,0.334103784,0.143140072,0.749566872,0.935552258,1.185039236,-0.004985719,0.079732574,-0.033296824,-0.143140072,0.128027593,0.801202568,0.116151858,0.0829297204189548,0.0846846286593803,0.1103692806759458,0.1655507987099937,-6611.280500000001
-29.160278,26.573333,10-09-2012,187.027,648.0,42.0,-9999.0,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,-9999.0,1.0,,,,,-9999.0,-9999.0,,,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-28.69485,28.23487,10-09-2012,130.739,332.4,10.0,-4995.5,-247.5,4138.0,-3677.5,2.0,-4899.5,-299.0,-4999.5,4584.0,21879.5,6304.0,-4925.5,2720.5,,4608.0,5474.5,4503.5,-572.0,-4835.5,-0.0885320872893563,0.0704249267733576,1.453050034,0.37521815,0.157972079,0.72715736,0.994791667,0.868416878,0.16659727,0.097314091,-0.002610966,-0.157972079,0.180290612,0.730964467,-0.136818724,-0.0175156520256279,-0.0704249267733582,0.1554252199413489,0.233127147766323,-759.0930999999996
-28.883333,27.89,10-09-2012,98.361,239.6,12.0,8.0,9512.0,8782.0,220.5,8.0,198.0,9411.0,,9744.0,44837.0,15026.0,257.5,5440.0,,9907.5,12860.0,11680.0,9227.0,323.0,-0.13785170766236,0.077673384494011,1.486725921,0.542077176,0.213241825,0.648475975,0.98349735,0.85584986,0.125290197,0.04808476,-0.008319976,-0.213241825,0.238130303,0.659357114,-0.160929696,-0.0223400714968169,-0.0776733844940113,0.2052860609220526,0.3079229164995588,-2855.9321500000005
-28.068333,31.55,10-09-2012,231.077,600.0,18.0,204.0,8551.0,9038.0,2091.5,,623.5,9784.5,,10195.0,46725.0,16417.5,162.0,5440.0,,10219.5,15704.0,12888.5,10157.0,1233.5,-0.2127109154793613,0.0222125367744345,1.55720818,0.61034821,0.233818694,0.620983706,0.997602622,0.956540277,0.120419027,0.098469878,-0.001200127,-0.233818694,0.269911657,0.622476016,-0.045862862,0.0091087798516903,-0.0222125367744345,0.2326838607951346,0.3490192397935241,-4726.78455
-30.830556,26.921389,10-10-2012,140.801,273.6,15.0,11.0,9462.0,8881.0,5163.5,8.0,218.0,9720.0,59.0,9472.0,43222.0,11348.0,154.0,5440.0,,9469.5,11758.5,10307.0,8576.5,365.0,-0.1076988295141418,-0.0177655638023931,3.013314084,0.198057432,0.090105668,0.834684526,1.000264005,1.036173775,0.048072039,0.065781423,0.000131985,-0.090105668,0.104673628,0.834464223,0.036437711,0.0240972573992329,0.0177655638023932,0.0902365798006484,0.1353516187914304,-2881.6406
-25.20639,27.558,10-10-2012,157.886,710.0,11.0,-9999.0,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,-9999.0,1.0,,,,,-9999.0,-9999.0,,,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-30.398056,30.601944,10-10-2012,39.035,205.6,10.0,10.0,7795.0,8293.0,762.5,,816.0,-9999.0,-9999.0,9013.0,,15899.5,-9999.0,5440.0,,8897.5,11701.0,9252.5,8427.5,1659.0,-0.1297673071352702,0.1521168094780886,2.469667043,0.76406302,0.276427496,0.566873172,1.012981174,0.735935092,0.264273219,0.116853986,0.006448731,-0.276427496,0.327550413,0.559608793,-0.251250085,-0.0802393337947355,-0.1521168094780891,0.2823728676856071,0.4235507611654401,-1176.4703500000005
-27.00222,28.76528,10-10-2012,129.135,353.0,10.0,-9999.0,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,-9999.0,1.0,,,,,-9999.0,-9999.0,,,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-31.000833,26.353056,10-10-2012,273.841,748.0,53.0,8.0,9504.0,9067.0,1706.0,4.0,202.0,9722.0,56.0,9856.0,43733.0,12277.0,182.0,5440.0,,10317.0,13599.0,11538.0,8818.0,332.0,-0.1595821786399481,-0.0510898129540885,0.793201133,0.245637175,0.109384177,0.802801987,0.955316468,1.10768103,0.031030863,0.081990691,-0.022852327,-0.109384177,0.100627773,0.840351877,0.060907491,0.056827220503756,0.0510898129540887,0.086748694343631,0.1301201619863241,-4054.124999999999
-28.768056,20.720556,10-10-2012,120.575,407.0,16.0,8.0,9387.0,9431.5,385.0,2.0,258.0,9626.0,73.0,10338.5,45651.0,12615.5,220.0,5440.0,,10615.0,13952.5,11599.0,9562.0,439.0,-0.1487793833106906,-0.050323697681421,0.897850186,0.220244716,0.099198397,0.819507748,0.973951955,1.105980738,0.04197898,0.092108095,-0.013195886,-0.099198397,0.099892986,0.841425231,0.079236046,0.0540711581160368,0.0503236976814212,0.0861152364348593,0.1291700744694589,-3970.087300000002
-34.031944,22.053333,10-10-2012,23.783,457.0,10.0,9.0,8887.0,8330.0,351.0,,432.0,9652.0,81.0,8860.0,42304.0,12478.0,220.0,5440.0,,9007.0,11428.0,9920.0,8148.0,809.0,-0.1265772870662454,0.0439220279427756,2.144710826,0.408352144,0.169556659,0.710049687,0.98367936,0.915851899,0.114206626,0.070638936,-0.008227458,-0.169556659,0.187401909,0.721830422,-0.100739523,-0.0090439589748563,-0.0439220279427758,0.1615545729578776,0.2423262200088431,-2440.8419000000013
-34.039722,22.133333,10-10-2012,25.518,352.2,10.0,13.0,8885.0,9090.0,153.5,4.0,432.0,9845.0,80.0,9954.0,42030.0,19370.5,309.5,5440.0,,9800.0,14602.0,11194.0,8185.0,810.0,-0.1892816419612307,0.140363529325189,2.393462712,0.946001607,0.321113744,0.51387419,1.015714286,0.753826695,0.267516236,0.132113506,0.007795889,-0.321113744,0.38058035,0.505923957,-0.230702137,-0.0767746512177819,-0.1403635293251895,0.3280883083937539,0.4921240272873745,-2341.295450000001
-34.405833,19.600556,10-10-2012,29.324,964.0,39.0,-9999.0,-978.0,,-9999.0,,-4616.0,-9999.0,-9999.0,,,,-9999.0,1.0,,,,,-125.5,-4230.5,,,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-34.005833,22.351111,10-10-2012,26.08,749.0,10.0,-4990.5,8972.5,4085.0,-4834.5,,399.0,-195.5,-4968.0,4467.0,21515.5,6918.0,-4891.5,2720.5,,4574.0,6798.0,5516.5,8632.0,740.0,-0.2069241011984003,0.0087489063867015,1.572943229,0.548690396,0.215283267,0.645706852,0.976606909,0.982653946,0.112710604,0.104064314,-0.011834974,-0.215283267,0.23659956,0.66117375,-0.04129949,0.0164916201117318,-0.0087489063867016,0.2039679777236338,0.3059386556449858,-1995.91955
-30.830556,26.921389,10-11-2012,146.889,277.1,24.0,11.0,9462.0,8881.0,5163.5,8.0,218.0,9720.0,59.0,9472.0,43222.0,11348.0,154.0,5440.0,,9469.5,11758.5,10307.0,8576.5,365.0,-0.1076988295141418,-0.0177655638023931,3.013314084,0.198057432,0.090105668,0.834684526,1.000264005,1.036173775,0.048072039,0.065781423,0.000131985,-0.090105668,0.104673628,0.834464223,0.036437711,0.0240972573992329,0.0177655638023932,0.0902365798006484,0.1353516187914304,-2881.6406
-30.679722,26.7125,10-11-2012,90.194,189.45,10.5,-9999.0,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,-9999.0,1.0,,,,,-9999.0,-9999.0,,,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-30.160091,27.40124,10-11-2012,56.15,181.0,10.0,8.0,9485.0,9605.0,723.5,8.0,209.0,9714.0,124.0,10736.0,44564.0,14288.0,235.0,5440.0,,11606.5,15725.0,13194.5,9171.0,345.0,-0.1885416273005548,-0.0478792523239927,0.563790421,0.330849478,0.141943734,0.751399776,0.924998923,1.100573908,0.039788957,0.087501513,-0.03896162,-0.141943734,0.120122836,0.812325028,0.019491568,0.0671260822458003,0.0478792523239929,0.1035548089362606,0.1553292141340027,-4958.9912
-30.336111,27.359444,10-11-2012,55.466,169.9,10.0,8.0,9479.0,8802.0,2142.5,40.0,211.0,9876.0,20.5,9712.0,41354.0,9783.0,159.0,5504.0,,10616.0,8180.5,7977.0,7943.5,350.0,0.0855945228447668,0.0892086731427612,-0.27896852,0.007310544,0.003641959,0.992742513,0.914845516,0.836195441,0.101689189,0.01259477,-0.044470681,-0.003641959,-0.047368617,1.085147705,-0.256885284,0.0056578788973155,-0.0892086731427617,-0.0408353350654443,-0.0612515012622858,605.6845499999995
-28.404444,30.013056,10-12-2012,43.195,175.9,15.0,142.0,9190.0,9547.0,448.5,,345.0,9863.0,23.0,10063.5,47994.5,12108.5,212.0,5440.0,,10426.0,15211.0,14613.5,10827.0,624.0,-0.2036637717857912,-0.1135635718076827,1.373245184,0.203209619,0.092233448,0.831110377,0.965231153,1.256224966,-0.093742983,0.020033865,-0.017691989,-0.092233448,0.086608806,0.861048024,0.220203701,0.0841888248665221,0.1135635718076831,0.0746632940602187,0.1119924561792766,-6511.661350000001
-27.902778,24.615556,10-12-2012,196.104,1025.0,10.0,67.0,9403.0,9376.0,643.5,,220.0,9716.0,78.0,10789.5,45045.0,14933.0,224.0,5440.0,,11901.0,17515.5,15273.5,9320.5,366.0,-0.2376258611552721,-0.0795876542829404,0.473158552,0.384030771,0.161084654,0.722527289,0.906604487,1.172939128,-0.011272408,0.06837659,-0.048985258,-0.161084654,0.131068757,0.796959754,0.069922306,0.0950665884914984,0.0795876542829406,0.1129909815905194,0.1694833143900575,-6888.71665
-29.658056,25.973333,10-12-2012,358.855,858.0,10.0,8.0,9475.0,9133.0,786.5,2.0,203.0,9687.0,69.0,10111.0,44390.5,13926.5,223.0,5440.0,,10338.5,14689.5,12679.0,9041.0,328.0,-0.1846132134432766,-0.0266634050880625,1.202251709,0.37736129,0.158731149,0.726025922,0.977994874,1.054787635,0.046888801,0.073460365,-0.011124966,-0.158731149,0.171524935,0.742361685,0.032287388,0.0409357941252924,0.0266634050880626,0.147867298578199,0.2217963775730976,-4721.08855
-31.000833,26.353056,10-12-2012,267.061,748.0,53.0,8.0,9504.0,9067.0,1706.0,4.0,202.0,9722.0,56.0,9856.0,43733.0,12277.0,182.0,5440.0,,10317.0,13599.0,11538.0,8818.0,332.0,-0.1595821786399481,-0.0510898129540885,0.793201133,0.245637175,0.109384177,0.802801987,0.955316468,1.10768103,0.031030863,0.081990691,-0.022852327,-0.109384177,0.100627773,0.840351877,0.060907491,0.056827220503756,0.0510898129540887,0.086748694343631,0.1301201619863241,-4054.124999999999
-29.803611,30.516111,10-12-2012,75.013,303.5,10.0,9.0,8227.0,8622.0,514.5,,652.0,9793.5,112.0,9496.5,42782.0,13777.0,226.0,5440.0,,9555.5,13070.5,10970.0,8334.0,1281.0,-0.1583728453050908,0.0263152993761056,1.637255662,0.450745011,0.183921628,0.689301009,0.993825545,0.948718879,0.11342789,0.087373391,-0.003096788,-0.183921628,0.209874914,0.693583509,-0.057493936,0.0050416435313714,-0.0263152993761057,0.1809278902817958,0.2713860198002829,-3296.15965
-25.99136,27.84208,15-10-2012,105.558,370.0,27.0,33.0,6684.0,9017.0,88.0,,1139.0,9676.0,39.0,9841.0,44674.5,16117.0,375.0,5440.0,,9861.0,14523.0,11468.5,8669.0,2423.0,-0.1921687736003932,0.0520234986945168,2.04270881,0.637740067,0.241775175,0.610597506,0.997971808,0.901098219,0.168512443,0.117519189,-0.001015125,-0.241775175,0.279348499,0.611838431,-0.100934095,-0.0151460075124197,-0.0520234986945169,0.2408191546693356,0.3612217795484728,-3531.98205
-26.45,28.085833,15-10-2012,126.941,651.0,183.0,26.0,7080.0,9189.0,245.0,,1024.0,9671.5,89.5,10120.0,45080.5,15975.5,275.0,5440.0,,10172.5,16067.5,12355.0,8892.0,2132.0,-0.227112171837708,-0.0028711419030677,1.792377069,0.578606719,0.224387346,0.633470001,0.994839027,1.005758818,0.127795132,0.130618348,-0.002587163,-0.224387346,0.257436087,0.636756283,0.000571071,0.0209222927953778,0.0028711419030677,0.2219290194278721,0.3328871636996385,-4900.2657500000005
-33.313889,19.074722,15-10-2012,24.748,186.3,180.0,9.0,8548.0,8836.5,200.5,6.0,538.0,9712.0,55.0,9649.5,45032.0,14585.5,270.5,5440.0,,10015.0,13676.0,11455.0,9153.0,1014.0,-0.1726222374654341,0.0321815897953044,1.359822677,0.511529095,0.203672375,0.661581708,0.963504743,0.93764355,0.120216586,0.088376905,-0.018586793,-0.203672375,0.21551373,0.686640842,-0.10023406,0.0057096767346592,-0.0321815897953045,0.185788906729538,0.2786776960286167,-3459.29785
-29.161667,23.696389,16-10-2012,131.216,244.2,21.0,28.0,8737.0,9255.0,237.0,40.0,469.0,9876.0,90.0,10572.5,42190.0,8116.0,258.0,5504.0,,9732.0,7649.0,7588.0,8204.0,873.0,0.1604423346047243,0.0296225816682522,1.391424143,-0.232348073,-0.131444471,1.302673731,1.08636457,0.94245934,0.033622007,0.004003413,0.041394765,0.131444471,-0.105028193,1.199112863,0.021958039,0.000287753222836,-0.0296225816682524,-0.0905423576871358,-0.1358097319102445,541.3590499999991
-27.010111,26.698083,16-10-2012,166.188,746.0,21.0,8.0,8576.0,9381.0,122.0,2.0,560.0,9723.0,67.0,9940.0,44666.0,11765.0,323.0,5440.0,,9853.0,11072.0,9754.5,9059.5,1068.0,-0.0538739767751758,0.0303454919647938,9.078822412,0.18360161,0.084082009,0.844878878,1.008829798,0.941096473,0.093426892,0.06326075,0.004395493,-0.084082009,0.102595225,0.837484063,-0.050151012,-0.0052530246488079,-0.0303454919647939,0.0884448145064298,0.1326641533871452,-1705.3124500000004
-25.681111,31.783333,16-10-2012,86.58,324.5,10.0,-4985.5,8449.0,4336.5,-4977.0,1.0,656.0,-106.0,-4999.5,4851.5,22479.5,6043.5,-4817.5,2720.5,,4669.0,5807.0,4831.0,9506.5,1296.0,-0.0896467608012376,0.0199569638411879,2.238964001,0.245697207,0.109407985,0.802763299,1.039087599,0.960867047,0.111499379,0.091746569,0.019169161,-0.109407985,0.148835117,0.772565566,-0.001515721,0.004602991944764,-0.0199569638411881,0.1283080513418903,0.1924530943713245,-1130.9955500000003
-29.380556,30.2775,16-10-2012,26.418,100.8,26.0,127.0,9178.5,12363.5,,8.0,347.0,9707.0,94.0,12633.5,38160.0,16022.0,640.5,5896.0,,12702.0,13908.0,12323.0,6715.5,624.5,-0.0480191398376126,0.0706314734380218,-16.8956743,0.268215459,0.118249551,0.788509549,0.994607148,0.868056422,0.130499206,0.060424688,-0.002703716,-0.118249551,0.134075287,0.792784921,-0.13736567,-0.0322844596376067,-0.070631473438022,0.115582787912547,0.1733711639889293,-1526.9029
-26.648056,27.089444,16-10-2012,255.714,704.0,30.0,-9999.0,8521.0,,-9999.0,,583.0,-9999.0,-9999.0,,,,-9999.0,1.0,,,,,9673.5,1119.0,,,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-26.970278,27.211111,16-10-2012,129.091,702.0,154.0,10.0,8457.5,9281.0,1658.5,5.0,607.5,9692.0,128.0,9824.0,43530.0,9872.0,197.0,5504.0,,9746.0,9109.0,8584.0,8632.0,1171.5,0.0377647493793902,0.0401980928296715,-0.250297974,0.004885993,0.002437043,0.995137763,1.008003283,0.922710697,0.069787603,0.029672752,0.003985692,-0.002437043,0.00745024,0.987236629,-0.069349564,-0.0078404546411281,-0.0401980928296717,0.0064226730553573,0.0096337640492392,-492.6843999999992
-26.880278,26.965,16-10-2012,230.997,766.0,149.0,21.0,8492.0,9864.5,759.0,,595.0,9730.5,118.0,10749.0,46482.0,13898.5,231.0,5440.0,,11726.0,17607.5,14204.0,9822.0,1144.0,-0.2418669440868928,-0.117723608201612,0.528756054,0.293004,0.127781722,0.773392812,0.91668088,1.266863331,-0.010870919,0.106989611,-0.043470523,-0.127781722,0.098346671,0.843688168,0.175971155,0.104912753194655,0.1177236082016123,0.0847821420905773,0.127170731707317,-6810.692950000001
-26.984722,26.632278,16-10-2012,300.549,1215.0,18.0,8.0,8612.0,10038.5,269.5,,549.0,9703.0,77.0,11032.5,46612.0,14718.5,232.5,5440.0,,11792.5,17442.0,14866.0,9860.0,1044.0,-0.2250961386503706,-0.08468462865938,0.718160175,0.334103784,0.143140072,0.749566872,0.935552258,1.185039236,-0.004985719,0.079732574,-0.033296824,-0.143140072,0.128027593,0.801202568,0.116151858,0.0829297204189548,0.0846846286593803,0.1103692806759458,0.1655507987099937,-6611.280500000001
-27.935,26.126667,16-10-2012,151.815,791.0,10.0,33.0,8632.0,10001.5,377.0,,524.0,9602.0,71.5,10960.5,45971.0,13114.0,218.0,5440.0,,11648.5,13099.0,12080.0,9543.5,989.0,-0.0888838088904587,0.0005722351504978,0.458269489,0.196478263,0.089451494,0.835786183,0.940936601,0.998856184,0.041041518,0.040470233,-0.03043036,-0.089451494,0.068650945,0.888249199,-0.063914675,0.034097319432547,-0.0005722351504978,0.0591822311963654,0.0887715543350967,-2863.9546500000006
-29.160278,26.573333,16-10-2012,197.255,669.0,42.0,-9999.0,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,-9999.0,1.0,,,,,-9999.0,-9999.0,,,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,#DIV/0!,,,,,
-29.1825,23.575556,16-10-2012,110.587,275.9,22.0,18.0,8726.5,8954.0,1133.0,8.0,473.5,9803.0,84.0,9993.5,43699.5,10043.0,208.0,5472.0,,9715.0,9518.5,8760.5,8706.5,881.5,0.0243439934399342,0.0268128722235001,0.695504665,0.00495322,0.002470491,0.995071194,1.02866701,0.947774569,0.068205387,0.041468352,0.014130959,-0.002470491,0.019256854,0.967340436,-0.024357316,0.0061861602647101,-0.0268128722235002,0.0166008705334548,0.0249006756585773,-832.4768499999996
-34.250556,20.9925,16-10-2012,8.898,832.0,19.0,9.0,8741.0,8117.0,311.0,,477.0,9775.0,22.0,8646.0,42135.0,11967.0,213.0,5440.0,,8581.0,10783.0,9233.0,8148.0,905.0,-0.1099902208039523,0.0520439560439558,3.285464778,0.384108258,0.16111192,0.722486839,1.007574875,0.901061252,0.128962264,0.07743805,0.003773147,-0.16111192,0.191148989,0.717055235,-0.091420821,-0.0182518758872439,-0.052043956043956,0.1647848939069496,0.2471713263741879,-2056.9520999999995
-33.7075,18.974444,16-10-2012,12.978,129.6,24.0,9.0,8551.0,8922.0,47.5,,527.0,9632.0,95.0,9748.5,45106.5,14723.0,380.5,5440.0,,10195.0,12990.0,10629.5,9097.0,990.0,-0.1425555775446923,0.0625338288889688,1.260719457,0.510283633,0.203277282,0.662127284,0.956204022,0.882293011,0.161463367,0.09993861,-0.022388247,-0.203277282,0.21078924,0.692453984,-0.163508907,-0.0098227631859918,-0.062533828888969,0.1817160285737218,0.2725685735497722,-2456.334200000001
-25.459639,28.264306,16-10-2012,161.314,672.0,82.0,21.0,6290.0,8958.0,394.5,,1269.0,9636.0,176.0,9857.5,45548.5,15783.0,288.0,5440.0,,10010.5,13865.5,11355.0,8855.0,2744.0,-0.1689499641697923,0.0646744354689105,1.66604133,0.601115902,0.231099238,0.624564405,0.984716048,0.878508522,0.16316604,0.099542039,-0.007700825,-0.231099238,0.259602553,0.634258379,-0.137012655,-0.0177921303247835,-0.0646744354689107,0.2237966929652819,0.3356885322167946,-3082.66705
