Latitude,Longitude,Sample Date,def
-33.38056,19.30167,07-10-2013,154.2
-32.502778,19.535833,07-10-2013,199.90001
-31.860278,18.6875,08-10-2013,203.3
-25.127778,27.628889,08-10-2013,107.4
-24.69514,27.40906,08-10-2013,102.4
-22.769722,30.886944,08-10-2013,32.8
-28.735556,29.820556,08-10-2013,98.3
-27.169444,29.233889,08-10-2013,88.9
-26.861111,28.884722,08-10-2013,89.1
-27.00222,28.76528,08-10-2013,92.700005
-34.092222,21.295278,08-10-2013,110.8
-33.13083,18.86278,08-10-2013,166.8
-32.94583,18.33667,08-10-2013,173.90001
-29.161667,23.696389,09-10-2013,193.90001
-29.641944,30.6875,09-10-2013,75.5
-25.20639,27.558,09-10-2013,104.6
-26.905,32.324722,09-10-2013,101.5
-27.602222,29.942778,09-10-2013,87.700005
-33.7075,18.97444444,09-10-2013,158.8
-23.658056,31.05,10-10-2013,86.4
-27.363611,31.783333,10-10-2013,101.9
-26.970278,27.211111,10-10-2013,108.200005
-33.31388889,19.07472222,10-10-2013,169.2
-27.01011111,26.69808333,11-10-2013,114.9
-26.648056,27.089444,11-10-2013,99.6
-26.880278,26.965,11-10-2013,106.0
-26.98472222,26.63227778,11-10-2013,111.4
-27.902778,24.615556,11-10-2013,155.90001
-26.861111,28.884722,13-10-2013,89.1
-25.99136,27.84208,14-10-2013,79.4
-26.45,28.085833,14-10-2013,92.1
-27.01011111,26.69808333,15-10-2013,114.9
-25.73411,27.21422,15-10-2013,74.8
-24.99328,30.81444,15-10-2013,10.8
-27.5275,30.858056,15-10-2013,62.7
-26.861111,28.884722,15-10-2013,89.1
-27.00222,28.76528,15-10-2013,92.700005
-26.648056,27.089444,15-10-2013,99.6
-26.970278,27.211111,15-10-2013,108.200005
-26.880278,26.965,15-10-2013,106.0
-26.98472222,26.63227778,15-10-2013,111.4
-25.45963889,28.26430556,15-10-2013,95.6
-29.161667,23.696389,16-10-2013,193.90001
-25.81048333,27.90955222,16-10-2013,85.8
-24.670833,28.560833,16-10-2013,91.1
-28.75,30.442778,16-10-2013,117.1
-29.161667,30.629722,16-10-2013,63.7
-29.160278,26.573333,16-10-2013,162.5
-29.033333,23.983333,16-10-2013,183.40001
-28.768056,20.720556,16-10-2013,226.3
-29.161667,23.696389,17-10-2013,193.90001
-29.744167,29.905833,17-10-2013,50.9
-27.671111,27.236944,17-10-2013,129.6
-34.250556,20.9925,17-10-2013,118.8
-29.380556,30.2775,21-10-2013,47.5
-33.818056,19.694722,21-10-2013,156.3
-27.01011111,26.69808333,22-10-2013,114.9
-34.065833,20.404167,22-10-2013,136.40001
-25.127778,27.628889,22-10-2013,107.4
-25.20639,27.558,22-10-2013,104.6
-24.69514,27.40906,22-10-2013,102.4
-26.648056,27.089444,22-10-2013,99.6
-26.970278,27.211111,22-10-2013,108.200005
-26.880278,26.965,22-10-2013,106.0
-26.73806,27.59194,22-10-2013,96.1
-26.45,28.085833,22-10-2013,92.1
-26.98472222,26.63227778,22-10-2013,111.4
-28.141944,26.417778,22-10-2013,147.6
-29.042222,24.6,22-10-2013,176.2
-29.028629,24.638389,22-10-2013,173.3
-33.501667,21.624167,22-10-2013,129.2
-34.075556,20.145556,22-10-2013,136.2
-28.760833,17.730278,23-10-2013,225.2
-29.161667,23.696389,23-10-2013,193.90001
-29.140556,31.391944,23-10-2013,94.0
-28.801278,31.955389,23-10-2013,97.700005
-27.169444,29.233889,23-10-2013,88.9
-26.861111,28.884722,23-10-2013,89.1
-27.00222,28.76528,23-10-2013,92.700005
-26.970278,27.211111,23-10-2013,108.200005
-27.38972222,26.46388889,23-10-2013,133.5
-26.98472222,26.63227778,23-10-2013,111.4
-27.398611,26.614722,23-10-2013,131.8
-27.671111,27.236944,23-10-2013,129.6
-34.405833,19.600556,23-10-2013,103.6
-28.058889,30.373611,23-10-2013,86.1
-33.897778,20.012778,23-10-2013,143.3
-28.747778,31.745833,24-10-2013,100.4
-27.5275,30.858056,24-10-2013,62.7
-28.116667,26.725278,24-10-2013,143.3
-34.329722,18.990278,24-10-2013,98.0
-27.573056,24.746389,25-10-2013,140.0
-25.99136,27.84208,28-10-2013,79.4
-29.7775,29.470833,28-10-2013,45.9
-29.987778,29.851667,28-10-2013,38.9
-29.744167,29.905833,28-10-2013,50.9
-26.45,28.085833,28-10-2013,92.1
-27.01011111,26.69808333,29-10-2013,114.9
-25.73411,27.21422,29-10-2013,74.8
-30.733889,29.828333,29-10-2013,43.3
-27.00222,28.76528,29-10-2013,92.700005
-26.648056,27.089444,29-10-2013,99.6
-26.970278,27.211111,29-10-2013,108.200005
-26.880278,26.965,29-10-2013,106.0
-27.802778,28.768333,29-10-2013,83.3
-26.98472222,26.63227778,29-10-2013,111.4
-25.45963889,28.26430556,29-10-2013,95.6
-28.338333,31.373611,29-10-2013,92.0
-28.068333,31.55,29-10-2013,101.700005
-25.81048333,27.90955222,30-10-2013,85.8
-30.830556,26.921389,30-10-2013,153.0
-30.398056,30.601944,30-10-2013,37.7
-30.160091,27.40124,30-10-2013,134.2
-30.336111,27.359444,30-10-2013,135.7
-28.883333,27.89,30-10-2013,107.700005
-28.768056,20.720556,30-10-2013,226.3
-31.104278,29.399722,30-10-2013,55.2
-31.396,29.2651,30-10-2013,59.8
-31.554722,29.245556,30-10-2013,47.4
-28.44555556,32.325,13-02-2014,0.0
-30.13573889,30.67422222,31-10-2013,50.8
-28.69485,28.23487,31-10-2013,98.700005
-28.883333,27.89,31-10-2013,107.700005
-31.436944,20.474722,31-10-2013,187.1
-30.570833,29.150556,31-10-2013,56.0
-29.744167,29.905833,01-11-2013,50.9
-30.568333,29.422778,01-11-2013,50.100002
-31.031389,28.883333,01-11-2013,55.3
-30.77586667,29.03221667,01-11-2013,65.0
-29.803611,30.516111,01-11-2013,57.7
-26.73806,27.59194,04-11-2013,96.1
-26.45,28.085833,04-11-2013,92.1
-27.3,28.586944,04-11-2013,95.5
-26.98472222,26.63227778,04-11-2013,111.4
-33.38056,19.30167,04-11-2013,154.2
-32.502778,19.535833,04-11-2013,199.90001
-27.01011111,26.69808333,05-11-2013,114.9
-31.860278,18.6875,05-11-2013,203.3
-24.679167,30.8025,05-11-2013,10.5
-33.980556,21.653333,05-11-2013,109.700005
-25.127778,27.628889,05-11-2013,107.4
-24.39619444,27.08983333,05-11-2013,107.200005
-24.69514,27.40906,05-11-2013,102.4
-27.169444,29.233889,05-11-2013,88.9
-26.861111,28.884722,05-11-2013,89.1
-26.98472222,26.63227778,05-11-2013,111.4
-27.398611,26.614722,05-11-2013,131.8
-27.671111,27.236944,05-11-2013,129.6
-32.595833,19.009444,05-11-2013,197.1
-29.641944,30.6875,06-11-2013,75.5
-25.20639,27.558,06-11-2013,104.6
-27.00222,28.76528,06-11-2013,92.700005
-27.02314,28.59389,06-11-2013,95.0
-26.970278,27.211111,06-11-2013,108.200005
-26.880278,26.965,06-11-2013,106.0
-27.273889,28.49,06-11-2013,95.8
-27.4275,28.525833,06-11-2013,94.0
-33.13083,18.86278,06-11-2013,166.8
-33.7075,18.97444444,06-11-2013,158.8
-32.94583,18.33667,06-11-2013,173.90001
-24.058889,31.237222,07-11-2013,82.6
-27.602222,29.942778,07-11-2013,87.700005
-27.3,28.586944,07-11-2013,95.5
-27.902778,24.615556,07-11-2013,155.90001
-28.69485,28.23487,07-11-2013,98.700005
-33.31388889,19.07472222,07-11-2013,169.2
-27.573056,24.746389,08-11-2013,140.0
-27.573056,24.746389,10-11-2013,140.0
-28.760833,17.730278,11-11-2013,225.2
-29.161667,23.696389,11-11-2013,193.90001
-25.99136,27.84208,11-11-2013,79.4
-26.861111,28.884722,11-11-2013,89.1
-30.86013889,29.07125,11-11-2013,63.9
-27.01011111,26.69808333,12-11-2013,114.9
-25.73411,27.21422,12-11-2013,74.8
-22.769722,30.886944,12-11-2013,32.8
-27.00222,28.76528,12-11-2013,92.700005
-26.648056,27.089444,12-11-2013,99.6
-26.970278,27.211111,12-11-2013,108.200005
-26.880278,26.965,12-11-2013,106.0
-26.98472222,26.63227778,12-11-2013,111.4
-33.08883333,19.21878333,12-11-2013,158.7
-25.45963889,28.26430556,12-11-2013,95.6
-29.161667,23.696389,13-11-2013,193.90001
-25.81048333,27.90955222,13-11-2013,85.8
-22.43772222,31.07805556,13-11-2013,56.8
-28.75,30.442778,13-11-2013,117.1
-29.161667,30.629722,13-11-2013,63.7
-28.141944,26.417778,13-11-2013,147.6
-28.1175,26.719444,13-11-2013,143.3
-29.160278,26.573333,13-11-2013,162.5
-29.033333,23.983333,13-11-2013,183.40001
-34.02861,22.22222,13-11-2013,76.0
-34.005833,22.351111,13-11-2013,63.4
-23.658056,31.05,14-11-2013,86.4
-29.744167,29.905833,14-11-2013,50.9
-27.273889,28.49,14-11-2013,95.8
-27.4275,28.525833,14-11-2013,94.0
-27.3,28.586944,14-11-2013,95.5
-27.398611,26.614722,14-11-2013,131.8
-27.671111,27.236944,14-11-2013,129.6
-34.031944,22.053333,15-11-2013,84.0
-34.039722,22.133333,15-11-2013,80.4
-24.925278,29.324444,18-11-2013,109.9
-29.380556,30.2775,18-11-2013,47.5
-26.73806,27.59194,18-11-2013,96.1
-26.45,28.085833,18-11-2013,92.1
-33.870833,20.003333,18-11-2013,145.1
-33.818056,19.694722,18-11-2013,156.3
-27.01011111,26.69808333,19-11-2013,114.9
-34.065833,20.404167,19-11-2013,136.40001
-25.20639,27.558,19-11-2013,104.6
-24.69514,27.40906,19-11-2013,102.4
-28.747778,31.745833,19-11-2013,100.4
-27.169444,29.233889,19-11-2013,88.9
-26.861111,28.884722,19-11-2013,89.1
-27.00222,28.76528,19-11-2013,92.700005
-26.648056,27.089444,19-11-2013,99.6
-26.970278,27.211111,19-11-2013,108.200005
-26.880278,26.965,19-11-2013,106.0
-27.3,28.586944,19-11-2013,95.5
-26.98472222,26.63227778,19-11-2013,111.4
-27.671111,27.236944,19-11-2013,129.6
-31.396,29.2651,19-11-2013,59.8
-31.554722,29.245556,19-11-2013,47.4
-34.075556,20.145556,19-11-2013,136.2
-29.161667,23.696389,20-11-2013,193.90001
-25.127778,27.628889,20-11-2013,107.4
-28.801278,31.955389,20-11-2013,97.700005
-27.937778,31.209444,20-11-2013,95.700005
-28.404444,30.013056,20-11-2013,101.5
-27.273889,28.49,20-11-2013,95.8
-28.883333,27.89,20-11-2013,107.700005
-30.568333,29.422778,20-11-2013,50.100002
-31.104278,29.399722,20-11-2013,55.2
-34.250556,20.9925,20-11-2013,118.8
-34.329722,18.990278,20-11-2013,98.0
-25.57877778,29.12747222,20-11-2013,87.700005
-27.5275,30.858056,21-11-2013,62.7
-28.116667,26.725278,21-11-2013,143.3
-28.69485,28.23487,21-11-2013,98.700005
-30.86013889,29.07125,21-11-2013,63.9
-30.570833,29.150556,21-11-2013,56.0
-30.77586667,29.03221667,21-11-2013,65.0
-34.405833,19.600556,21-11-2013,103.6
-33.897778,20.012778,21-11-2013,143.3
-27.902778,24.615556,22-11-2013,155.90001
-31.031389,28.883333,22-11-2013,55.3
-28.058889,30.373611,22-11-2013,86.1
-25.99136,27.84208,25-11-2013,79.4
-29.7775,29.470833,25-11-2013,45.9
-29.744167,29.905833,25-11-2013,50.9
-26.45,28.085833,25-11-2013,92.1
-29.042222,24.6,25-11-2013,176.2
-33.38056,19.30167,25-11-2013,154.2
-32.502778,19.535833,25-11-2013,199.90001
-28.338333,31.373611,25-11-2013,92.0
-28.068333,31.55,25-11-2013,101.700005
-28.1175,26.719444,26-07-2011,143.3
-28.1175,26.719444,23-08-2011,143.3
-28.1175,26.719444,30-08-2011,143.3
-28.1175,26.719444,21-09-2011,143.3
-28.1175,26.719444,29-09-2011,143.3
-28.1175,26.719444,17-11-2011,143.3
-27.01011111,26.69808333,26-11-2013,114.9
-31.860278,18.6875,26-11-2013,203.3
-25.73411,27.21422,26-11-2013,74.8
-30.733889,29.828333,26-11-2013,43.3
-29.987778,29.851667,26-11-2013,38.9
-27.00222,28.76528,26-11-2013,92.700005
-28.1175,26.719444,07-06-2012,50.0
-26.970278,27.211111,26-11-2013,108.200005
-26.880278,26.965,26-11-2013,106.0
-26.98472222,26.63227778,26-11-2013,111.4
-29.160278,26.573333,26-11-2013,162.5
-29.028629,24.638389,26-11-2013,173.3
-28.69485,28.23487,26-11-2013,98.700005
-28.1175,26.719444,17-07-2012,145.8
-33.501667,21.624167,26-11-2013,129.2
-32.595833,19.009444,26-11-2013,197.1
-28.1175,26.719444,17-09-2012,145.8
-25.45963889,28.26430556,26-11-2013,95.6
-29.161667,23.696389,27-11-2013,193.90001
-25.81048333,27.90955222,27-11-2013,85.8
-24.670833,28.560833,27-11-2013,91.1
-30.398056,30.601944,27-11-2013,37.7
-26.861111,28.884722,27-11-2013,89.1
-29.033333,23.983333,27-11-2013,183.40001
-28.69485,28.23487,27-11-2013,98.700005
-29.615556,27.065278,27-11-2013,145.3
-28.883333,27.89,27-11-2013,107.700005
-33.7075,18.97444444,27-11-2013,158.8
-32.94583,18.33667,27-11-2013,173.90001
-24.282222,28.090278,28-11-2013,71.3
-30.13573889,30.67422222,28-11-2013,50.8
-28.1175,26.719444,18-07-2013,143.3
-33.31388889,19.07472222,28-11-2013,169.2
-33.13083,18.86278,28-11-2013,166.8
-29.744167,29.905833,29-11-2013,50.9
-29.803611,30.516111,29-11-2013,57.7
-26.73806,27.59194,01-12-2013,96.1
-28.735556,29.820556,02-12-2013,98.3
-26.45,28.085833,02-12-2013,92.1
-25.127778,27.628889,03-12-2013,107.4
-24.69514,27.40906,03-12-2013,102.4
-27.273889,28.49,03-12-2013,95.8
-27.4275,28.525833,03-12-2013,94.0
-27.3,28.586944,03-12-2013,95.5
-27.398611,26.614722,03-12-2013,131.8
-30.160091,27.40124,03-12-2013,134.2
-30.336111,27.359444,03-12-2013,135.7
-33.08883333,19.21878333,03-12-2013,158.7
-27.4,26.624722,03-12-2013,131.8
-29.161667,23.696389,04-12-2013,193.90001
-27.01011111,26.69808333,04-12-2013,114.9
-29.641944,30.6875,04-12-2013,75.5
-28.1175,26.719444,19-05-2014,124.9
-28.1175,26.719444,03-06-2014,124.9
-25.20639,27.558,04-12-2013,104.6
-27.363611,31.783333,04-12-2013,101.9
-26.648056,27.089444,04-12-2013,99.6
-26.970278,27.211111,04-12-2013,108.200005
-26.880278,26.965,04-12-2013,106.0
-26.98472222,26.63227778,04-12-2013,111.4
-31.000833,26.353056,04-12-2013,164.6
-30.679722,26.7125,04-12-2013,160.90001
-28.1175,26.719444,06-08-2014,155.40001
-34.039722,22.133333,04-12-2013,80.4
-28.760833,17.730278,05-12-2013,225.2
-26.905,32.324722,05-12-2013,101.5
-28.116667,26.725278,05-12-2013,143.3
-34.250556,20.9925,05-12-2013,118.8
-34.092222,21.295278,05-12-2013,110.8
-23.658056,31.05,06-12-2013,86.4
-23.281,30.54305556,06-12-2013,31.5
-27.02314,28.59389,07-12-2013,95.0
-25.99136,27.84208,09-12-2013,79.4
-27.935,26.126667,09-12-2013,143.90001
-28.141944,26.417778,09-12-2013,147.6
-28.1175,26.719444,09-12-2013,143.3
-28.116667,26.725278,09-12-2013,143.3
-25.73411,27.21422,10-12-2013,74.8
-25.45963889,28.26430556,10-12-2013,95.6
-27.01011111,26.69808333,11-12-2013,114.9
-25.81048333,27.90955222,11-12-2013,85.8
-28.116667,26.725278,22-02-2011,108.6
-24.183889,30.823889,11-12-2013,82.8
-24.058889,31.237222,11-12-2013,82.6
-28.116667,26.725278,26-07-2011,143.3
-28.116667,26.725278,23-08-2011,143.3
-28.116667,26.725278,21-09-2011,143.3
-28.116667,26.725278,18-10-2011,143.3
-28.116667,26.725278,14-12-2011,143.3
-28.116667,26.725278,18-01-2012,50.0
-28.116667,26.725278,15-02-2012,50.0
-28.116667,26.725278,14-03-2012,50.0
-26.03611,30.99778,11-12-2013,33.8
-27.5275,30.858056,11-12-2013,62.7
-28.75,30.442778,11-12-2013,117.1
-28.116667,26.725278,09-05-2012,50.0
-28.116667,26.725278,29-05-2012,50.0
-28.116667,26.725278,06-06-2012,50.0
-28.116667,26.725278,14-06-2012,50.0
-28.116667,26.725278,21-06-2012,50.0
-28.116667,26.725278,04-07-2012,50.0
-28.116667,26.725278,01-08-2012,145.8
-28.116667,26.725278,29-08-2012,145.8
-28.116667,26.725278,17-09-2012,145.8
-28.116667,26.725278,24-10-2012,145.8
-28.116667,26.725278,15-11-2012,145.8
-28.404444,30.013056,11-12-2013,101.5
-28.116667,26.725278,21-11-2012,145.8
-28.116667,26.725278,31-01-2013,60.9
-28.116667,26.725278,08-02-2013,60.9
-28.116667,26.725278,20-02-2013,60.9
-28.116667,26.725278,14-03-2013,60.9
-28.116667,26.725278,21-03-2013,60.9
-29.161667,30.629722,11-12-2013,63.7
-26.648056,27.089444,11-12-2013,99.6
-28.116667,26.725278,24-04-2013,60.9
-26.970278,27.211111,11-12-2013,108.200005
-26.880278,26.965,11-12-2013,106.0
-27.38972222,26.46388889,11-12-2013,133.5
-26.98472222,26.63227778,11-12-2013,111.4
-28.116667,26.725278,16-07-2013,143.3
-28.116667,26.725278,14-08-2013,143.3
-28.141944,26.417778,11-12-2013,147.6
-28.116667,26.725278,26-09-2013,143.3
-28.116667,26.725278,22-10-2013,143.3
-28.1175,26.719444,11-12-2013,143.3
-27.671111,27.236944,11-12-2013,129.6
-28.768056,20.720556,11-12-2013,226.3
-27.356667,27.286389,11-12-2013,121.0
-24.679167,30.8025,12-12-2013,10.5
-27.937778,31.209444,12-12-2013,95.700005
-29.744167,29.905833,12-12-2013,50.9
-26.98472222,26.63227778,12-12-2013,111.4
-27.398611,26.614722,12-12-2013,131.8
-34.031944,22.053333,13-12-2013,84.0
-28.735556,29.820556,17-12-2013,98.3
-27.935,26.126667,17-12-2013,143.90001
-28.141944,26.417778,17-12-2013,147.6
-28.1175,26.719444,17-12-2013,143.3
-28.116667,26.725278,17-12-2013,143.3
-28.116667,26.725278,02-04-2014,124.9
-29.160278,26.573333,17-12-2013,162.5
-29.042222,24.6,17-12-2013,176.2
-29.028629,24.638389,17-12-2013,173.3
-29.033333,23.983333,17-12-2013,183.40001
-33.501667,21.624167,17-12-2013,129.2
-27.01011111,26.69808333,18-12-2013,114.9
-22.225556,29.990556,18-12-2013,63.5
-25.127778,27.628889,18-12-2013,107.4
-28.116667,26.725278,20-05-2014,124.9
-25.20639,27.558,18-12-2013,104.6
-24.39619444,27.08983333,18-12-2013,107.200005
-28.116667,26.725278,02-07-2014,124.9
-24.69514,27.40906,18-12-2013,102.4
-28.116667,26.725278,15-07-2014,155.40001
-27.602222,29.942778,18-12-2013,87.700005
-29.380556,30.2775,18-12-2013,47.5
-28.116667,26.725278,29-07-2014,155.40001
-28.116667,26.725278,18-08-2014,155.40001
-28.116667,26.725278,20-08-2014,155.40001
-26.648056,27.089444,18-12-2013,99.6
-28.116667,26.725278,26-08-2014,155.40001
-26.970278,27.211111,18-12-2013,108.200005
-28.116667,26.725278,09-09-2014,155.40001
-26.880278,26.965,18-12-2013,106.0
-27.671111,27.236944,18-12-2013,129.6
-28.116667,26.725278,15-10-2014,155.40001
-24.058889,31.237222,19-12-2013,82.6
-28.116667,26.725278,10-11-2014,155.40001
-28.116667,26.725278,24-11-2014,155.40001
-28.116667,26.725278,25-11-2014,155.40001
-22.43772222,31.07805556,22-12-2013,56.8
-28.116667,26.725278,05-01-2015,85.4
-25.99136,27.84208,23-12-2013,79.4
-26.970278,27.211111,23-12-2013,108.200005
-26.880278,26.965,23-12-2013,106.0
-25.45963889,28.26430556,23-12-2013,95.6
-27.01011111,26.69808333,24-12-2013,114.9
-25.81048333,27.90955222,24-12-2013,85.8
-28.116667,26.725278,10-03-2015,203.1
-25.73411,27.21422,24-12-2013,74.8
-26.648056,27.089444,24-12-2013,99.6
-26.98472222,26.63227778,24-12-2013,111.4
-28.116667,26.725278,14-04-2015,203.1
-28.116667,26.725278,15-04-2015,203.1
-28.116667,26.725278,09-06-2015,203.1
-28.116667,26.725278,24-06-2015,203.1
-28.116667,26.725278,22-07-2015,203.1
-28.116667,26.725278,12-08-2015,203.1
-28.116667,26.725278,20-08-2015,203.1
-28.116667,26.725278,08-09-2015,203.1
-28.116667,26.725278,15-10-2015,203.1
-28.116667,26.725278,03-11-2015,203.1
-28.116667,26.725278,10-11-2015,203.1
-29.161667,23.696389,25-12-2013,193.90001
-28.96362,19.15486,28-12-2013,227.90001
-28.1175,26.719444,30-12-2013,143.3
-29.161667,23.696389,01-01-2014,193.90001
-29.140556,31.391944,01-01-2014,94.0
-28.747778,31.745833,01-01-2014,100.4
-25.99136,27.84208,06-01-2014,74.8
-26.45,28.085833,06-01-2014,75.1
-27.935,26.126667,06-01-2014,72.8
-28.141944,26.417778,06-01-2014,71.5
-28.1175,26.719444,06-01-2014,73.0
-28.116667,26.725278,06-01-2014,73.0
-27.169444,29.233889,07-01-2014,67.5
-26.861111,28.884722,07-01-2014,72.6
-27.273889,28.49,07-01-2014,71.4
-25.45963889,28.26430556,07-01-2014,83.8
-29.161667,23.696389,08-01-2014,106.1
-27.01011111,26.69808333,08-01-2014,98.1
-25.81048333,27.90955222,08-01-2014,106.8
-29.140556,31.391944,08-01-2014,41.8
-28.801278,31.955389,08-01-2014,43.4
-28.75,30.442778,08-01-2014,96.200005
-28.404444,30.013056,08-01-2014,96.9
-29.744167,29.905833,08-01-2014,78.3
-29.161667,30.629722,08-01-2014,83.200005
-27.00222,28.76528,08-01-2014,88.700005
-27.02314,28.59389,08-01-2014,91.8
-26.648056,27.089444,08-01-2014,95.5
-26.970278,27.211111,08-01-2014,100.0
-26.880278,26.965,08-01-2014,97.1
-27.273889,28.49,08-01-2014,85.700005
-27.4275,28.525833,08-01-2014,84.4
-27.3,28.586944,08-01-2014,86.0
-26.98472222,26.63227778,08-01-2014,98.3
-27.044444,27.005,08-01-2014,96.8
-28.69485,28.23487,08-01-2014,77.0
-29.615556,27.065278,08-01-2014,86.3
-28.768056,20.720556,08-01-2014,121.3
-28.058889,30.373611,08-01-2014,94.4
-27.937778,31.209444,09-01-2014,104.200005
-27.5275,30.858056,09-01-2014,104.200005
-30.679722,26.7125,09-01-2014,112.9
-30.160091,27.40124,09-01-2014,116.5
-30.336111,27.359444,09-01-2014,113.8
-27.671111,27.236944,10-01-2014,175.7
-30.534167,24.961944,10-01-2014,184.0
-29.380556,30.2775,13-01-2014,4.4
-26.73806,27.59194,13-01-2014,40.600002
-26.45,28.085833,13-01-2014,12.8
-26.98472222,26.63227778,13-01-2014,89.4
-27.01011111,26.69808333,14-01-2014,92.700005
-29.641944,30.6875,14-01-2014,11.900001
-25.127778,27.628889,14-01-2014,0.0
-25.20639,27.558,14-01-2014,0.7
-24.69514,27.40906,14-01-2014,4.8
-25.73411,27.21422,14-01-2014,5.3
-24.058889,31.237222,14-01-2014,0.0
-26.861111,28.884722,14-01-2014,7.3
-26.648056,27.089444,14-01-2014,55.4
-26.970278,27.211111,14-01-2014,67.3
-26.880278,26.965,14-01-2014,72.700005
-26.98472222,26.63227778,14-01-2014,89.4
-28.1175,26.719444,14-01-2014,124.9
-27.044444,27.005,14-01-2014,81.5
-31.396,29.2651,14-01-2014,0.0
-31.554722,29.245556,14-01-2014,0.0
-34.075556,20.145556,14-01-2014,179.40001
-28.338333,31.373611,14-01-2014,0.0
-28.068333,31.55,14-01-2014,0.0
-29.161667,23.696389,15-01-2014,198.7
-24.39619444,27.08983333,15-01-2014,19.9
-30.568333,29.422778,15-01-2014,6.2000003
-30.570833,29.150556,15-01-2014,8.1
-31.104278,29.399722,15-01-2014,0.0
-22.769722,30.886944,16-01-2014,0.0
-28.44555556,32.325,12-03-2014,0.0
-27.935,26.126667,16-01-2014,142.90001
-28.141944,26.417778,16-01-2014,134.0
-30.86013889,29.07125,16-01-2014,12.6
-30.77586667,29.03221667,16-01-2014,13.400001
-23.838611,31.640833,17-01-2014,0.0
-27.902778,24.615556,17-01-2014,169.5
-31.031389,28.883333,17-01-2014,7.4
-29.042222,24.6,20-01-2014,189.6
-29.033333,23.983333,20-01-2014,191.1
-28.760833,17.730278,21-01-2014,251.7
-24.670833,28.560833,21-01-2014,0.0
-28.141944,26.417778,21-01-2014,134.0
-28.1175,26.719444,21-01-2014,124.9
-29.028629,24.638389,21-01-2014,188.0
-29.1825,23.575556,21-01-2014,206.0
-34.031944,22.053333,21-01-2014,134.6
-34.039722,22.133333,21-01-2014,131.6
-25.57877778,29.12747222,21-01-2014,0.0
-29.161667,23.696389,22-01-2014,198.7
-24.282222,28.090278,22-01-2014,0.0
-25.99136,27.84208,22-01-2014,0.0
-24.925278,29.324444,22-01-2014,0.0
-27.363611,31.783333,22-01-2014,0.0
-27.602222,29.942778,22-01-2014,0.0
-29.744167,29.905833,22-01-2014,0.0
-26.45,28.085833,22-01-2014,12.8
-27.671111,27.236944,22-01-2014,101.5
-34.02861,22.22222,22-01-2014,125.6
-34.405833,19.600556,22-01-2014,153.3
-27.01011111,26.69808333,23-01-2014,92.700005
-26.905,32.324722,23-01-2014,3.2
-27.169444,29.233889,23-01-2014,3.3
-27.00222,28.76528,23-01-2014,14.6
-26.648056,27.089444,23-01-2014,55.4
-26.970278,27.211111,23-01-2014,67.3
-26.880278,26.965,23-01-2014,72.700005
-27.38972222,26.46388889,23-01-2014,119.0
-26.98472222,26.63227778,23-01-2014,89.4
-27.398611,26.614722,23-01-2014,115.700005
-25.45963889,28.26430556,23-01-2014,0.0
-33.897778,20.012778,23-01-2014,191.5
-25.81048333,27.90955222,24-01-2014,0.0
-29.803611,30.516111,26-01-2014,2.1000001
-30.733889,29.828333,27-01-2014,0.0
-26.45,28.085833,27-01-2014,12.8
-29.160278,26.573333,27-01-2014,137.2
-33.38056,19.30167,27-01-2014,191.7
-32.502778,19.535833,27-01-2014,233.2
-27.01011111,26.69808333,28-01-2014,92.700005
-25.127778,27.628889,28-01-2014,0.0
-24.69514,27.40906,28-01-2014,4.8
-25.73411,27.21422,28-01-2014,5.3
-28.735556,29.820556,28-01-2014,27.1
-27.00222,28.76528,28-01-2014,14.6
-26.648056,27.089444,28-01-2014,55.4
-26.970278,27.211111,28-01-2014,67.3
-26.880278,26.965,28-01-2014,72.700005
-26.98472222,26.63227778,28-01-2014,89.4
-27.398611,26.614722,28-01-2014,115.700005
-33.501667,21.624167,28-01-2014,175.1
-32.595833,19.009444,28-01-2014,222.1
-25.20639,27.558,29-01-2014,0.7
-28.768056,20.720556,29-01-2014,256.9
-33.13083,18.86278,29-01-2014,209.0
-33.7075,18.97444444,29-01-2014,197.8
-32.94583,18.33667,29-01-2014,195.7
-30.13573889,30.67422222,30-01-2014,1.5
-27.38972222,26.46388889,30-01-2014,119.0
-33.31388889,19.07472222,30-01-2014,204.8
-29.380556,30.2775,31-01-2014,4.4
-22.769722,30.886944,03-02-2014,0.0
-26.73806,27.59194,03-02-2014,40.600002
-26.45,28.085833,03-02-2014,12.8
-33.08883333,19.21878333,03-02-2014,196.5
-28.747778,31.745833,04-02-2014,41.2
-27.398611,26.614722,04-02-2014,115.700005
-25.45963889,28.26430556,04-02-2014,0.0
-27.495556,26.074722,04-02-2014,129.6
-27.4,26.624722,04-02-2014,115.700005
-28.760833,17.730278,05-02-2014,251.7
-29.161667,23.696389,05-02-2014,198.7
-27.01011111,26.69808333,05-02-2014,92.700005
-25.81048333,27.90955222,05-02-2014,0.0
-29.140556,31.391944,05-02-2014,36.100002
-28.801278,31.955389,05-02-2014,11.8
-28.404444,30.013056,05-02-2014,26.4
-29.744167,29.905833,05-02-2014,0.0
-26.970278,27.211111,05-02-2014,67.3
-26.880278,26.965,05-02-2014,72.700005
-26.98472222,26.63227778,05-02-2014,89.4
-28.116667,26.725278,05-02-2014,124.9
-27.044444,27.005,05-02-2014,81.5
