Latitude,Longitude,Sample Date,aet
-25.81048333,27.90955222,16-10-2013,83.1
-24.670833,28.560833,16-10-2013,75.700005
-28.75,30.442778,16-10-2013,50.100002
-29.161667,30.629722,16-10-2013,83.1
-29.160278,26.573333,16-10-2013,30.1
-29.033333,23.983333,16-10-2013,36.4
-28.768056,20.720556,16-10-2013,27.4
-29.161667,23.696389,17-10-2013,31.6
-29.744167,29.905833,17-10-2013,104.200005
-27.671111,27.236944,17-10-2013,48.8
-34.250556,20.9925,17-10-2013,49.3
-29.380556,30.2775,21-10-2013,100.3
-33.818056,19.694722,21-10-2013,37.100002
-27.01011111,26.69808333,22-10-2013,66.1
-34.065833,20.404167,22-10-2013,39.100002
-25.127778,27.628889,22-10-2013,72.8
-25.20639,27.558,22-10-2013,73.8
-24.69514,27.40906,22-10-2013,77.9
-26.648056,27.089444,22-10-2013,71.5
-26.970278,27.211111,22-10-2013,64.5
-26.880278,26.965,22-10-2013,67.700005
-26.73806,27.59194,22-10-2013,70.1
-26.45,28.085833,22-10-2013,71.5
-26.98472222,26.63227778,22-10-2013,69.0
-28.141944,26.417778,22-10-2013,41.4
-29.042222,24.6,22-10-2013,40.4
-29.028629,24.638389,22-10-2013,41.9
-33.501667,21.624167,22-10-2013,49.9
-34.075556,20.145556,22-10-2013,41.8
-28.760833,17.730278,23-10-2013,15.1
-29.161667,23.696389,23-10-2013,31.6
-29.140556,31.391944,23-10-2013,63.100002
-28.801278,31.955389,23-10-2013,61.4
-27.169444,29.233889,23-10-2013,66.6
-26.861111,28.884722,23-10-2013,69.1
-27.00222,28.76528,23-10-2013,66.1
-26.970278,27.211111,23-10-2013,64.5
-27.38972222,26.46388889,23-10-2013,55.9
-26.98472222,26.63227778,23-10-2013,69.0
-27.398611,26.614722,23-10-2013,55.600002
-27.671111,27.236944,23-10-2013,48.8
-34.405833,19.600556,23-10-2013,53.0
-28.058889,30.373611,23-10-2013,71.8
-33.897778,20.012778,23-10-2013,37.3
-28.747778,31.745833,24-10-2013,59.7
-27.5275,30.858056,24-10-2013,89.0
-28.116667,26.725278,24-10-2013,41.4
-34.329722,18.990278,24-10-2013,56.9
-27.573056,24.746389,25-10-2013,63.0
-25.99136,27.84208,28-10-2013,86.4
-29.7775,29.470833,28-10-2013,100.1
-29.987778,29.851667,28-10-2013,111.700005
-29.744167,29.905833,28-10-2013,104.200005
-26.45,28.085833,28-10-2013,71.5
-27.01011111,26.69808333,29-10-2013,66.1
-25.73411,27.21422,29-10-2013,93.8
-30.733889,29.828333,29-10-2013,106.9
-27.00222,28.76528,29-10-2013,66.1
-26.648056,27.089444,29-10-2013,71.5
-26.970278,27.211111,29-10-2013,64.5
-26.880278,26.965,29-10-2013,67.700005
-27.802778,28.768333,29-10-2013,71.0
-26.98472222,26.63227778,29-10-2013,69.0
-25.45963889,28.26430556,29-10-2013,75.1
-28.338333,31.373611,29-10-2013,64.6
-28.068333,31.55,29-10-2013,60.8
-25.81048333,27.90955222,30-10-2013,83.1
-30.830556,26.921389,30-10-2013,33.7
-30.398056,30.601944,30-10-2013,118.9
-30.160091,27.40124,30-10-2013,38.5
-30.336111,27.359444,30-10-2013,39.3
-28.883333,27.89,30-10-2013,52.4
-28.768056,20.720556,30-10-2013,27.4
-31.104278,29.399722,30-10-2013,98.8
-31.396,29.2651,30-10-2013,95.8
-31.554722,29.245556,30-10-2013,99.6
-28.44555556,32.325,13-02-2014,140.7
-30.13573889,30.67422222,31-10-2013,105.700005
-28.69485,28.23487,31-10-2013,56.600002
-28.883333,27.89,31-10-2013,52.4
-31.436944,20.474722,31-10-2013,30.2
-30.570833,29.150556,31-10-2013,94.200005
-29.744167,29.905833,01-11-2013,104.200005
-30.568333,29.422778,01-11-2013,100.700005
-31.031389,28.883333,01-11-2013,96.200005
-30.77586667,29.03221667,01-11-2013,90.1
-29.803611,30.516111,01-11-2013,92.5
-26.73806,27.59194,04-11-2013,70.1
-26.45,28.085833,04-11-2013,71.5
-27.3,28.586944,04-11-2013,64.3
-26.98472222,26.63227778,04-11-2013,69.0
-33.38056,19.30167,04-11-2013,36.4
-32.502778,19.535833,04-11-2013,14.900001
-27.01011111,26.69808333,05-11-2013,66.1
-31.860278,18.6875,05-11-2013,14.2
-24.679167,30.8025,05-11-2013,129.6
-33.980556,21.653333,05-11-2013,52.9
-25.127778,27.628889,05-11-2013,72.8
-24.39619444,27.08983333,05-11-2013,73.3
-24.69514,27.40906,05-11-2013,77.9
-27.169444,29.233889,05-11-2013,66.6
-26.861111,28.884722,05-11-2013,69.1
-26.98472222,26.63227778,05-11-2013,69.0
-27.398611,26.614722,05-11-2013,55.600002
-27.671111,27.236944,05-11-2013,48.8
-32.595833,19.009444,05-11-2013,18.2
-29.641944,30.6875,06-11-2013,78.3
-25.20639,27.558,06-11-2013,73.8
-27.00222,28.76528,06-11-2013,66.1
-27.02314,28.59389,06-11-2013,65.8
-26.970278,27.211111,06-11-2013,64.5
-26.880278,26.965,06-11-2013,67.700005
-27.273889,28.49,06-11-2013,64.3
-27.4275,28.525833,06-11-2013,65.0
-33.13083,18.86278,06-11-2013,26.800001
-33.7075,18.97444444,06-11-2013,36.9
-32.94583,18.33667,06-11-2013,17.800001
-24.058889,31.237222,07-11-2013,69.700005
-27.602222,29.942778,07-11-2013,74.0
-27.3,28.586944,07-11-2013,64.3
-27.902778,24.615556,07-11-2013,56.0
-28.69485,28.23487,07-11-2013,56.600002
-33.31388889,19.07472222,07-11-2013,30.9
-27.573056,24.746389,08-11-2013,63.0
-27.573056,24.746389,10-11-2013,63.0
-28.760833,17.730278,11-11-2013,15.1
-29.161667,23.696389,11-11-2013,31.6
-25.99136,27.84208,11-11-2013,86.4
-26.861111,28.884722,11-11-2013,69.1
-30.86013889,29.07125,11-11-2013,91.1
-27.01011111,26.69808333,12-11-2013,66.1
-25.73411,27.21422,12-11-2013,93.8
-22.769722,30.886944,12-11-2013,115.200005
-27.00222,28.76528,12-11-2013,66.1
-26.648056,27.089444,12-11-2013,71.5
-26.970278,27.211111,12-11-2013,64.5
-26.880278,26.965,12-11-2013,67.700005
-26.98472222,26.63227778,12-11-2013,69.0
-33.08883333,19.21878333,12-11-2013,31.1
-25.45963889,28.26430556,12-11-2013,75.1
-29.161667,23.696389,13-11-2013,31.6
-25.81048333,27.90955222,13-11-2013,83.1
-22.43772222,31.07805556,13-11-2013,99.3
-28.75,30.442778,13-11-2013,50.100002
-29.161667,30.629722,13-11-2013,83.1
-28.141944,26.417778,13-11-2013,41.4
-28.1175,26.719444,13-11-2013,41.4
-29.160278,26.573333,13-11-2013,30.1
-29.033333,23.983333,13-11-2013,36.4
-34.02861,22.22222,13-11-2013,71.9
-34.005833,22.351111,13-11-2013,81.4
-23.658056,31.05,14-11-2013,65.8
-29.744167,29.905833,14-11-2013,104.200005
-27.273889,28.49,14-11-2013,64.3
-27.4275,28.525833,14-11-2013,65.0
-27.3,28.586944,14-11-2013,64.3
-27.398611,26.614722,14-11-2013,55.600002
-27.671111,27.236944,14-11-2013,48.8
-34.031944,22.053333,15-11-2013,67.6
-34.039722,22.133333,15-11-2013,69.8
-24.925278,29.324444,18-11-2013,62.4
-29.380556,30.2775,18-11-2013,100.3
-26.73806,27.59194,18-11-2013,70.1
-26.45,28.085833,18-11-2013,71.5
-33.870833,20.003333,18-11-2013,35.3
-33.818056,19.694722,18-11-2013,37.100002
-27.01011111,26.69808333,19-11-2013,66.1
-34.065833,20.404167,19-11-2013,39.100002
-25.20639,27.558,19-11-2013,73.8
-24.69514,27.40906,19-11-2013,77.9
-28.747778,31.745833,19-11-2013,59.7
-27.169444,29.233889,19-11-2013,66.6
-26.861111,28.884722,19-11-2013,69.1
-27.00222,28.76528,19-11-2013,66.1
-26.648056,27.089444,19-11-2013,71.5
-26.970278,27.211111,19-11-2013,64.5
-26.880278,26.965,19-11-2013,67.700005
-27.3,28.586944,19-11-2013,64.3
-26.98472222,26.63227778,19-11-2013,69.0
-27.671111,27.236944,19-11-2013,48.8
-31.396,29.2651,19-11-2013,95.8
-31.554722,29.245556,19-11-2013,99.6
-34.075556,20.145556,19-11-2013,41.8
-29.161667,23.696389,20-11-2013,31.6
-25.127778,27.628889,20-11-2013,72.8
-28.801278,31.955389,20-11-2013,61.4
-27.937778,31.209444,20-11-2013,62.600002
-28.404444,30.013056,20-11-2013,62.2
-27.273889,28.49,20-11-2013,64.3
-28.883333,27.89,20-11-2013,52.4
-30.568333,29.422778,20-11-2013,100.700005
-31.104278,29.399722,20-11-2013,98.8
-34.250556,20.9925,20-11-2013,49.3
-34.329722,18.990278,20-11-2013,56.9
-25.57877778,29.12747222,20-11-2013,79.700005
-27.5275,30.858056,21-11-2013,89.0
-28.116667,26.725278,21-11-2013,41.4
-28.69485,28.23487,21-11-2013,56.600002
-30.86013889,29.07125,21-11-2013,91.1
-30.570833,29.150556,21-11-2013,94.200005
-30.77586667,29.03221667,21-11-2013,90.1
-34.405833,19.600556,21-11-2013,53.0
-33.897778,20.012778,21-11-2013,37.3
-27.902778,24.615556,22-11-2013,56.0
-31.031389,28.883333,22-11-2013,96.200005
-28.058889,30.373611,22-11-2013,71.8
-25.99136,27.84208,25-11-2013,86.4
-29.7775,29.470833,25-11-2013,100.1
-29.744167,29.905833,25-11-2013,104.200005
-26.45,28.085833,25-11-2013,71.5
-29.042222,24.6,25-11-2013,40.4
-33.38056,19.30167,25-11-2013,36.4
-32.502778,19.535833,25-11-2013,14.900001
-28.338333,31.373611,25-11-2013,64.6
-28.068333,31.55,25-11-2013,60.8
-28.1175,26.719444,26-07-2011,50.0
-28.1175,26.719444,23-08-2011,50.0
-28.1175,26.719444,30-08-2011,50.0
-28.1175,26.719444,21-09-2011,50.0
-28.1175,26.719444,29-09-2011,50.0
-28.1175,26.719444,17-11-2011,50.0
-27.01011111,26.69808333,26-11-2013,66.1
-31.860278,18.6875,26-11-2013,14.2
-25.73411,27.21422,26-11-2013,93.8
-30.733889,29.828333,26-11-2013,106.9
-29.987778,29.851667,26-11-2013,111.700005
-27.00222,28.76528,26-11-2013,66.1
-28.1175,26.719444,07-06-2012,129.40001
-26.970278,27.211111,26-11-2013,64.5
-26.880278,26.965,26-11-2013,67.700005
-26.98472222,26.63227778,26-11-2013,69.0
-29.160278,26.573333,26-11-2013,30.1
-29.028629,24.638389,26-11-2013,41.9
-28.69485,28.23487,26-11-2013,56.600002
-28.1175,26.719444,17-07-2012,45.9
-33.501667,21.624167,26-11-2013,49.9
-32.595833,19.009444,26-11-2013,18.2
-28.1175,26.719444,17-09-2012,45.9
-25.45963889,28.26430556,26-11-2013,75.1
-29.161667,23.696389,27-11-2013,31.6
-25.81048333,27.90955222,27-11-2013,83.1
-24.670833,28.560833,27-11-2013,75.700005
-30.398056,30.601944,27-11-2013,118.9
-26.861111,28.884722,27-11-2013,69.1
-29.033333,23.983333,27-11-2013,36.4
-28.69485,28.23487,27-11-2013,56.600002
-29.615556,27.065278,27-11-2013,34.3
-28.883333,27.89,27-11-2013,52.4
-33.7075,18.97444444,27-11-2013,36.9
-32.94583,18.33667,27-11-2013,17.800001
-24.282222,28.090278,28-11-2013,91.1
-30.13573889,30.67422222,28-11-2013,105.700005
-28.1175,26.719444,18-07-2013,41.4
-33.31388889,19.07472222,28-11-2013,30.9
-33.13083,18.86278,28-11-2013,26.800001
-29.744167,29.905833,29-11-2013,104.200005
-29.803611,30.516111,29-11-2013,92.5
-26.73806,27.59194,01-12-2013,70.1
-28.735556,29.820556,02-12-2013,64.200005
-26.45,28.085833,02-12-2013,71.5
-25.127778,27.628889,03-12-2013,72.8
-24.69514,27.40906,03-12-2013,77.9
-27.273889,28.49,03-12-2013,64.3
-27.4275,28.525833,03-12-2013,65.0
-27.3,28.586944,03-12-2013,64.3
-27.398611,26.614722,03-12-2013,55.600002
-30.160091,27.40124,03-12-2013,38.5
-30.336111,27.359444,03-12-2013,39.3
-33.08883333,19.21878333,03-12-2013,31.1
-27.4,26.624722,03-12-2013,55.600002
-29.161667,23.696389,04-12-2013,31.6
-27.01011111,26.69808333,04-12-2013,66.1
-29.641944,30.6875,04-12-2013,78.3
-28.1175,26.719444,19-05-2014,61.3
-28.1175,26.719444,03-06-2014,61.3
-25.20639,27.558,04-12-2013,73.8
-27.363611,31.783333,04-12-2013,52.4
-26.648056,27.089444,04-12-2013,71.5
-26.970278,27.211111,04-12-2013,64.5
-26.880278,26.965,04-12-2013,67.700005
-26.98472222,26.63227778,04-12-2013,69.0
-31.000833,26.353056,04-12-2013,30.1
-30.679722,26.7125,04-12-2013,31.2
-28.1175,26.719444,06-08-2014,36.100002
-34.039722,22.133333,04-12-2013,69.8
-28.760833,17.730278,05-12-2013,15.1
-26.905,32.324722,05-12-2013,54.9
-28.116667,26.725278,05-12-2013,41.4
-34.250556,20.9925,05-12-2013,49.3
-34.092222,21.295278,05-12-2013,53.0
-23.658056,31.05,06-12-2013,65.8
-23.281,30.54305556,06-12-2013,115.9
-27.02314,28.59389,07-12-2013,65.8
-25.99136,27.84208,09-12-2013,86.4
-27.935,26.126667,09-12-2013,45.7
-28.141944,26.417778,09-12-2013,41.4
-28.1175,26.719444,09-12-2013,41.4
-28.116667,26.725278,09-12-2013,41.4
-25.73411,27.21422,10-12-2013,93.8
-25.45963889,28.26430556,10-12-2013,75.1
-27.01011111,26.69808333,11-12-2013,66.1
-25.81048333,27.90955222,11-12-2013,83.1
-28.116667,26.725278,22-02-2011,80.1
-24.183889,30.823889,11-12-2013,72.1
-24.058889,31.237222,11-12-2013,69.700005
-28.116667,26.725278,26-07-2011,50.0
-28.116667,26.725278,23-08-2011,50.0
-28.116667,26.725278,21-09-2011,50.0
-28.116667,26.725278,18-10-2011,50.0
-28.116667,26.725278,14-12-2011,50.0
-28.116667,26.725278,18-01-2012,129.40001
-28.116667,26.725278,15-02-2012,129.40001
-28.116667,26.725278,14-03-2012,129.40001
-26.03611,30.99778,11-12-2013,121.700005
-27.5275,30.858056,11-12-2013,89.0
-28.75,30.442778,11-12-2013,50.100002
-28.116667,26.725278,09-05-2012,129.40001
-28.116667,26.725278,29-05-2012,129.40001
-28.116667,26.725278,06-06-2012,129.40001
-28.116667,26.725278,14-06-2012,129.40001
-28.116667,26.725278,21-06-2012,129.40001
-28.116667,26.725278,04-07-2012,129.40001
-28.116667,26.725278,01-08-2012,45.9
-28.116667,26.725278,29-08-2012,45.9
-28.116667,26.725278,17-09-2012,45.9
-28.116667,26.725278,24-10-2012,45.9
-28.116667,26.725278,15-11-2012,45.9
-28.404444,30.013056,11-12-2013,62.2
-28.116667,26.725278,21-11-2012,45.9
-28.116667,26.725278,31-01-2013,114.1
-28.116667,26.725278,08-02-2013,114.1
-28.116667,26.725278,20-02-2013,114.1
-28.116667,26.725278,14-03-2013,114.1
-28.116667,26.725278,21-03-2013,114.1
-29.161667,30.629722,11-12-2013,83.1
-26.648056,27.089444,11-12-2013,71.5
-28.116667,26.725278,24-04-2013,114.1
-26.970278,27.211111,11-12-2013,64.5
-26.880278,26.965,11-12-2013,67.700005
-27.38972222,26.46388889,11-12-2013,55.9
-26.98472222,26.63227778,11-12-2013,69.0
-28.116667,26.725278,16-07-2013,41.4
-28.116667,26.725278,14-08-2013,41.4
-28.141944,26.417778,11-12-2013,41.4
-28.116667,26.725278,26-09-2013,41.4
-28.116667,26.725278,22-10-2013,41.4
-28.1175,26.719444,11-12-2013,41.4
-27.671111,27.236944,11-12-2013,48.8
-28.768056,20.720556,11-12-2013,27.4
-27.356667,27.286389,11-12-2013,55.600002
-24.679167,30.8025,12-12-2013,129.6
-27.937778,31.209444,12-12-2013,62.600002
-29.744167,29.905833,12-12-2013,104.200005
-26.98472222,26.63227778,12-12-2013,69.0
-27.398611,26.614722,12-12-2013,55.600002
-34.031944,22.053333,13-12-2013,67.6
-28.735556,29.820556,17-12-2013,64.200005
-27.935,26.126667,17-12-2013,45.7
-28.141944,26.417778,17-12-2013,41.4
-28.1175,26.719444,17-12-2013,41.4
-28.116667,26.725278,17-12-2013,41.4
-28.116667,26.725278,02-04-2014,61.3
-29.160278,26.573333,17-12-2013,30.1
-29.042222,24.6,17-12-2013,40.4
-29.028629,24.638389,17-12-2013,41.9
-29.033333,23.983333,17-12-2013,36.4
-33.501667,21.624167,17-12-2013,49.9
-27.01011111,26.69808333,18-12-2013,66.1
-22.225556,29.990556,18-12-2013,91.200005
-25.127778,27.628889,18-12-2013,72.8
-28.116667,26.725278,20-05-2014,61.3
-25.20639,27.558,18-12-2013,73.8
-24.39619444,27.08983333,18-12-2013,73.3
-28.116667,26.725278,02-07-2014,61.3
-24.69514,27.40906,18-12-2013,77.9
-28.116667,26.725278,15-07-2014,36.100002
-27.602222,29.942778,18-12-2013,74.0
-29.380556,30.2775,18-12-2013,100.3
-28.116667,26.725278,29-07-2014,36.100002
-28.116667,26.725278,18-08-2014,36.100002
-28.116667,26.725278,20-08-2014,36.100002
-26.648056,27.089444,18-12-2013,71.5
-28.116667,26.725278,26-08-2014,36.100002
-26.970278,27.211111,18-12-2013,64.5
-28.116667,26.725278,09-09-2014,36.100002
-26.880278,26.965,18-12-2013,67.700005
-27.671111,27.236944,18-12-2013,48.8
-28.116667,26.725278,15-10-2014,36.100002
-24.058889,31.237222,19-12-2013,69.700005
-28.116667,26.725278,10-11-2014,36.100002
-28.116667,26.725278,24-11-2014,36.100002
-28.116667,26.725278,25-11-2014,36.100002
-22.43772222,31.07805556,22-12-2013,99.3
-28.116667,26.725278,05-01-2015,4.1
-25.99136,27.84208,23-12-2013,86.4
-26.970278,27.211111,23-12-2013,64.5
-26.880278,26.965,23-12-2013,67.700005
-25.45963889,28.26430556,23-12-2013,75.1
-27.01011111,26.69808333,24-12-2013,66.1
-25.81048333,27.90955222,24-12-2013,83.1
-28.116667,26.725278,10-03-2015,13.2
-25.73411,27.21422,24-12-2013,93.8
-26.648056,27.089444,24-12-2013,71.5
-26.98472222,26.63227778,24-12-2013,69.0
-28.116667,26.725278,14-04-2015,13.2
-28.116667,26.725278,15-04-2015,13.2
-28.116667,26.725278,09-06-2015,13.2
-28.116667,26.725278,24-06-2015,13.2
-28.116667,26.725278,22-07-2015,13.2
-28.116667,26.725278,12-08-2015,13.2
-28.116667,26.725278,20-08-2015,13.2
-28.116667,26.725278,08-09-2015,13.2
-28.116667,26.725278,15-10-2015,13.2
-28.116667,26.725278,03-11-2015,13.2
-28.116667,26.725278,10-11-2015,13.2
-29.161667,23.696389,25-12-2013,31.6
-28.96362,19.15486,28-12-2013,23.6
-28.1175,26.719444,30-12-2013,41.4
-29.161667,23.696389,01-01-2014,31.6
-29.140556,31.391944,01-01-2014,63.100002
-28.747778,31.745833,01-01-2014,59.7
-25.99136,27.84208,06-01-2014,1.7
-26.45,28.085833,06-01-2014,1.7
-27.935,26.126667,06-01-2014,0.0
-28.141944,26.417778,06-01-2014,0.0
-28.1175,26.719444,06-01-2014,0.0
-28.116667,26.725278,06-01-2014,0.0
-27.169444,29.233889,07-01-2014,1.2
-26.861111,28.884722,07-01-2014,1.6
-27.273889,28.49,07-01-2014,1.0
-25.45963889,28.26430556,07-01-2014,0.7
-29.161667,23.696389,08-01-2014,5.6
-27.01011111,26.69808333,08-01-2014,12.2
-25.81048333,27.90955222,08-01-2014,4.1
-29.140556,31.391944,08-01-2014,50.9
-28.801278,31.955389,08-01-2014,49.9
-28.75,30.442778,08-01-2014,2.8
-28.404444,30.013056,08-01-2014,3.3
-29.744167,29.905833,08-01-2014,16.4
-29.161667,30.629722,08-01-2014,6.5
-27.00222,28.76528,08-01-2014,6.3
-27.02314,28.59389,08-01-2014,6.5
-26.648056,27.089444,08-01-2014,13.0
-26.970278,27.211111,08-01-2014,9.900001
-26.880278,26.965,08-01-2014,12.3
-27.273889,28.49,08-01-2014,8.400001
-27.4275,28.525833,08-01-2014,8.3
-27.3,28.586944,08-01-2014,8.2
-26.98472222,26.63227778,08-01-2014,12.8
-27.044444,27.005,08-01-2014,11.8
-28.69485,28.23487,08-01-2014,10.3
-29.615556,27.065278,08-01-2014,8.400001
-28.768056,20.720556,08-01-2014,2.5
-28.058889,30.373611,08-01-2014,3.4
-27.937778,31.209444,09-01-2014,23.1
-27.5275,30.858056,09-01-2014,17.800001
-30.679722,26.7125,09-01-2014,11.900001
-30.160091,27.40124,09-01-2014,8.400001
-30.336111,27.359444,09-01-2014,10.8
-27.671111,27.236944,10-01-2014,12.7
-30.534167,24.961944,10-01-2014,5.7000003
-29.380556,30.2775,13-01-2014,131.0
-26.73806,27.59194,13-01-2014,123.8
-26.45,28.085833,13-01-2014,146.90001
-26.98472222,26.63227778,13-01-2014,88.8
-27.01011111,26.69808333,14-01-2014,87.3
-29.641944,30.6875,14-01-2014,128.6
-25.127778,27.628889,14-01-2014,173.40001
-25.20639,27.558,14-01-2014,173.3
-24.69514,27.40906,14-01-2014,173.3
-25.73411,27.21422,14-01-2014,160.40001
-24.058889,31.237222,14-01-2014,137.5
-26.861111,28.884722,14-01-2014,148.8
-26.648056,27.089444,14-01-2014,113.200005
-26.970278,27.211111,14-01-2014,103.1
-26.880278,26.965,14-01-2014,99.700005
-26.98472222,26.63227778,14-01-2014,88.8
-28.1175,26.719444,14-01-2014,61.3
-27.044444,27.005,14-01-2014,93.3
-31.396,29.2651,14-01-2014,133.3
-31.554722,29.245556,14-01-2014,123.6
-34.075556,20.145556,14-01-2014,2.3
-28.338333,31.373611,14-01-2014,146.90001
-28.068333,31.55,14-01-2014,154.90001
-29.161667,23.696389,15-01-2014,22.5
-24.39619444,27.08983333,15-01-2014,155.3
-30.568333,29.422778,15-01-2014,130.3
-30.570833,29.150556,15-01-2014,129.90001
-31.104278,29.399722,15-01-2014,132.6
-22.769722,30.886944,16-01-2014,143.1
-28.44555556,32.325,12-03-2014,140.7
-27.935,26.126667,16-01-2014,51.9
-28.141944,26.417778,16-01-2014,57.9
-30.86013889,29.07125,16-01-2014,126.700005
-30.77586667,29.03221667,16-01-2014,126.9
-23.838611,31.640833,17-01-2014,141.5
-27.902778,24.615556,17-01-2014,40.8
-31.031389,28.883333,17-01-2014,130.5
-29.042222,24.6,20-01-2014,29.5
-29.033333,23.983333,20-01-2014,26.2
-28.760833,17.730278,21-01-2014,0.5
-24.670833,28.560833,21-01-2014,159.5
-28.141944,26.417778,21-01-2014,57.9
-28.1175,26.719444,21-01-2014,61.3
-29.028629,24.638389,21-01-2014,30.2
-29.1825,23.575556,21-01-2014,20.4
-34.031944,22.053333,21-01-2014,19.300001
-34.039722,22.133333,21-01-2014,20.800001
-25.57877778,29.12747222,21-01-2014,160.6
-29.161667,23.696389,22-01-2014,22.5
-24.282222,28.090278,22-01-2014,157.3
-25.99136,27.84208,22-01-2014,160.1
-24.925278,29.324444,22-01-2014,161.90001
-27.363611,31.783333,22-01-2014,147.1
-27.602222,29.942778,22-01-2014,162.40001
-29.744167,29.905833,22-01-2014,141.6
-26.45,28.085833,22-01-2014,146.90001
-27.671111,27.236944,22-01-2014,76.4
-34.02861,22.22222,22-01-2014,23.6
-34.405833,19.600556,22-01-2014,5.0
-27.01011111,26.69808333,23-01-2014,87.3
-26.905,32.324722,23-01-2014,144.2
-27.169444,29.233889,23-01-2014,148.8
-27.00222,28.76528,23-01-2014,142.1
-26.648056,27.089444,23-01-2014,113.200005
-26.970278,27.211111,23-01-2014,103.1
-26.880278,26.965,23-01-2014,99.700005
-27.38972222,26.46388889,23-01-2014,70.4
-26.98472222,26.63227778,23-01-2014,88.8
-27.398611,26.614722,23-01-2014,72.0
-25.45963889,28.26430556,23-01-2014,164.7
-33.897778,20.012778,23-01-2014,2.0
-25.81048333,27.90955222,24-01-2014,163.7
-29.803611,30.516111,26-01-2014,132.7
-30.733889,29.828333,27-01-2014,130.7
-26.45,28.085833,27-01-2014,146.90001
-29.160278,26.573333,27-01-2014,55.3
-33.38056,19.30167,27-01-2014,4.0
-32.502778,19.535833,27-01-2014,0.6
-27.01011111,26.69808333,28-01-2014,87.3
-25.127778,27.628889,28-01-2014,173.40001
-24.69514,27.40906,28-01-2014,173.3
-25.73411,27.21422,28-01-2014,160.40001
-28.735556,29.820556,28-01-2014,132.3
-27.00222,28.76528,28-01-2014,142.1
-26.648056,27.089444,28-01-2014,113.200005
-26.970278,27.211111,28-01-2014,103.1
-26.880278,26.965,28-01-2014,99.700005
-26.98472222,26.63227778,28-01-2014,88.8
-27.398611,26.614722,28-01-2014,72.0
-33.501667,21.624167,28-01-2014,8.900001
-32.595833,19.009444,28-01-2014,1.0
-25.20639,27.558,29-01-2014,173.3
-28.768056,20.720556,29-01-2014,3.3
-33.13083,18.86278,29-01-2014,3.9
-33.7075,18.97444444,29-01-2014,6.1
-32.94583,18.33667,29-01-2014,2.1000001
-30.13573889,30.67422222,30-01-2014,136.3
-27.38972222,26.46388889,30-01-2014,70.4
-33.31388889,19.07472222,30-01-2014,4.6
-29.380556,30.2775,31-01-2014,131.0
-22.769722,30.886944,03-02-2014,143.1
-26.73806,27.59194,03-02-2014,123.8
-26.45,28.085833,03-02-2014,146.90001
-33.08883333,19.21878333,03-02-2014,2.4
-28.747778,31.745833,04-02-2014,109.6
-27.398611,26.614722,04-02-2014,72.0
-25.45963889,28.26430556,04-02-2014,164.7
-27.495556,26.074722,04-02-2014,62.4
-27.4,26.624722,04-02-2014,72.0
-28.760833,17.730278,05-02-2014,0.5
-29.161667,23.696389,05-02-2014,22.5
-27.01011111,26.69808333,05-02-2014,87.3
-25.81048333,27.90955222,05-02-2014,163.7
-29.140556,31.391944,05-02-2014,107.200005
-28.801278,31.955389,05-02-2014,135.8
-28.404444,30.013056,05-02-2014,134.40001
-29.744167,29.905833,05-02-2014,141.6
-26.970278,27.211111,05-02-2014,103.1
-26.880278,26.965,05-02-2014,99.700005
-26.98472222,26.63227778,05-02-2014,88.8
-28.116667,26.725278,05-02-2014,61.3
-27.044444,27.005,05-02-2014,93.3
-29.033333,23.983333,05-02-2014,26.2
-28.69485,28.23487,05-02-2014,104.5
-27.937778,31.209444,06-02-2014,151.1
-30.160091,27.40124,06-02-2014,75.4
-30.336111,27.359444,06-02-2014,75.8
-30.830556,26.921389,07-02-2014,63.100002
-27.671111,27.236944,07-02-2014,76.4
-29.658056,25.973333,07-02-2014,40.0
-30.679722,26.7125,07-02-2014,58.2
-29.641944,30.6875,08-02-2014,128.6
-26.648056,27.089444,10-02-2014,113.200005
-26.98472222,26.63227778,10-02-2014,88.8
-31.396,29.2651,10-02-2014,133.3
-31.554722,29.245556,10-02-2014,123.6
-27.01011111,26.69808333,11-02-2014,87.3
-25.127778,27.628889,11-02-2014,173.40001
-25.20639,27.558,11-02-2014,173.3
-24.69514,27.40906,11-02-2014,173.3
-26.970278,27.211111,11-02-2014,103.1
-26.880278,26.965,11-02-2014,99.700005
-27.802778,28.768333,11-02-2014,141.7
-26.98472222,26.63227778,11-02-2014,88.8
-27.935,26.126667,11-02-2014,51.9
-28.116667,26.725278,11-02-2014,61.3
-27.044444,27.005,11-02-2014,93.3
-29.160278,26.573333,11-02-2014,55.3
-28.883333,27.89,11-02-2014,104.9
-30.568333,29.422778,11-02-2014,130.3
-30.570833,29.150556,11-02-2014,129.90001
-31.104278,29.399722,11-02-2014,132.6
-28.338333,31.373611,11-02-2014,146.90001
-28.068333,31.55,11-02-2014,154.90001
-29.161667,23.696389,12-02-2014,22.5
-24.39619444,27.08983333,12-02-2014,155.3
-23.658056,31.05,12-02-2014,139.0
-23.281,30.54305556,12-02-2014,140.40001
-24.058889,31.237222,12-02-2014,137.5
-28.75,30.442778,12-02-2014,131.40001
-29.161667,30.629722,12-02-2014,130.3
-26.45,28.085833,12-02-2014,146.90001
-27.044444,27.005,12-02-2014,93.3
-29.615556,27.065278,12-02-2014,67.700005
-31.031389,28.883333,12-02-2014,130.5
