Latitude,Longitude,Sample Date,tmin
-34.039722,22.133333,02-10-2013,18.16
-34.02861,22.22222,02-10-2013,17.94
-27.495556,26.074722,02-10-2013,17.35
-28.44555556,32.325,16-01-2014,20.539999
-29.744167,29.905833,03-10-2013,16.39
-26.648056,27.089444,03-10-2013,16.84
-26.970278,27.211111,03-10-2013,17.039999
-26.880278,26.965,03-10-2013,17.25
-27.3,28.586944,03-10-2013,15.33
-30.160091,27.40124,03-10-2013,15.889999
-30.336111,27.359444,03-10-2013,15.46
-29.615556,27.065278,03-10-2013,15.95
-30.830556,26.921389,04-10-2013,15.19
-30.679722,26.7125,04-10-2013,15.83
-29.803611,30.516111,04-10-2013,18.39
-26.73806,27.59194,07-10-2013,16.699999
-26.45,28.085833,07-10-2013,16.3
-31.436944,20.474722,07-10-2013,16.0
-29.1825,23.575556,07-10-2013,19.22
-33.38056,19.30167,07-10-2013,14.929999
-32.502778,19.535833,07-10-2013,17.039999
-31.860278,18.6875,08-10-2013,17.06
-25.127778,27.628889,08-10-2013,19.73
-24.69514,27.40906,08-10-2013,20.67
-22.769722,30.886944,08-10-2013,21.039999
-28.735556,29.820556,08-10-2013,17.109999
-27.169444,29.233889,08-10-2013,14.599999
-26.861111,28.884722,08-10-2013,15.0
-27.00222,28.76528,08-10-2013,15.179999
-34.092222,21.295278,08-10-2013,17.47
-33.13083,18.86278,08-10-2013,18.38
-32.94583,18.33667,08-10-2013,17.49
-29.161667,23.696389,09-10-2013,19.07
-29.641944,30.6875,09-10-2013,19.92
-25.20639,27.558,09-10-2013,19.55
-26.905,32.324722,09-10-2013,21.949999
-27.602222,29.942778,09-10-2013,16.08
-33.7075,18.97444444,09-10-2013,18.22
-23.658056,31.05,10-10-2013,21.81
-27.363611,31.783333,10-10-2013,20.56
-26.970278,27.211111,10-10-2013,17.039999
-33.31388889,19.07472222,10-10-2013,17.49
-27.01011111,26.69808333,11-10-2013,17.539999
-26.648056,27.089444,11-10-2013,16.84
-26.880278,26.965,11-10-2013,17.25
-26.98472222,26.63227778,11-10-2013,17.8
-27.902778,24.615556,11-10-2013,19.119999
-26.861111,28.884722,13-10-2013,15.0
-25.99136,27.84208,14-10-2013,17.43
-26.45,28.085833,14-10-2013,16.3
-27.01011111,26.69808333,15-10-2013,17.539999
-25.73411,27.21422,15-10-2013,17.1
-24.99328,30.81444,15-10-2013,14.86
-27.5275,30.858056,15-10-2013,16.8
-26.861111,28.884722,15-10-2013,15.0
-27.00222,28.76528,15-10-2013,15.179999
-26.648056,27.089444,15-10-2013,16.84
-26.970278,27.211111,15-10-2013,17.039999
-26.880278,26.965,15-10-2013,17.25
-26.98472222,26.63227778,15-10-2013,17.8
-25.45963889,28.26430556,15-10-2013,18.44
-29.161667,23.696389,16-10-2013,19.07
-25.81048333,27.90955222,16-10-2013,18.35
-24.670833,28.560833,16-10-2013,18.25
-28.75,30.442778,16-10-2013,18.88
-29.161667,30.629722,16-10-2013,16.58
-29.160278,26.573333,16-10-2013,16.529999
-29.033333,23.983333,16-10-2013,18.5
-28.768056,20.720556,16-10-2013,20.77
-29.161667,23.696389,17-10-2013,19.07
-29.744167,29.905833,17-10-2013,16.39
-27.671111,27.236944,17-10-2013,16.76
-34.250556,20.9925,17-10-2013,18.33
-29.380556,30.2775,21-10-2013,15.5199995
-33.818056,19.694722,21-10-2013,17.3
-27.01011111,26.69808333,22-10-2013,17.539999
-34.065833,20.404167,22-10-2013,18.93
-25.127778,27.628889,22-10-2013,19.73
-25.20639,27.558,22-10-2013,19.55
-24.69514,27.40906,22-10-2013,20.67
-26.648056,27.089444,22-10-2013,16.84
-26.970278,27.211111,22-10-2013,17.039999
-26.880278,26.965,22-10-2013,17.25
-26.73806,27.59194,22-10-2013,16.699999
-26.45,28.085833,22-10-2013,16.3
-26.98472222,26.63227778,22-10-2013,17.8
-28.141944,26.417778,22-10-2013,17.44
-29.042222,24.6,22-10-2013,18.48
-29.028629,24.638389,22-10-2013,18.369999
-33.501667,21.624167,22-10-2013,14.92
-34.075556,20.145556,22-10-2013,18.199999
-28.760833,17.730278,23-10-2013,22.02
-29.161667,23.696389,23-10-2013,19.07
-29.140556,31.391944,23-10-2013,21.16
-28.801278,31.955389,23-10-2013,21.49
-27.169444,29.233889,23-10-2013,14.599999
-26.861111,28.884722,23-10-2013,15.0
-27.00222,28.76528,23-10-2013,15.179999
-26.970278,27.211111,23-10-2013,17.039999
-27.38972222,26.46388889,23-10-2013,17.869999
-26.98472222,26.63227778,23-10-2013,17.8
-27.398611,26.614722,23-10-2013,17.77
-27.671111,27.236944,23-10-2013,16.76
-34.405833,19.600556,23-10-2013,17.199999
-28.058889,30.373611,23-10-2013,15.75
-33.897778,20.012778,23-10-2013,17.66
-28.747778,31.745833,24-10-2013,21.369999
-27.5275,30.858056,24-10-2013,16.8
-28.116667,26.725278,24-10-2013,17.65
-34.329722,18.990278,24-10-2013,16.859999
-27.573056,24.746389,25-10-2013,18.71
-25.99136,27.84208,28-10-2013,17.43
-29.7775,29.470833,28-10-2013,13.82
-29.987778,29.851667,28-10-2013,15.78
-29.744167,29.905833,28-10-2013,16.39
-26.45,28.085833,28-10-2013,16.3
-27.01011111,26.69808333,29-10-2013,17.539999
-25.73411,27.21422,29-10-2013,17.1
-30.733889,29.828333,29-10-2013,18.01
-27.00222,28.76528,29-10-2013,15.179999
-26.648056,27.089444,29-10-2013,16.84
-26.970278,27.211111,29-10-2013,17.039999
-26.880278,26.965,29-10-2013,17.25
-27.802778,28.768333,29-10-2013,14.349999
-26.98472222,26.63227778,29-10-2013,17.8
-25.45963889,28.26430556,29-10-2013,18.44
-28.338333,31.373611,29-10-2013,19.35
-28.068333,31.55,29-10-2013,21.24
-25.81048333,27.90955222,30-10-2013,18.35
-30.830556,26.921389,30-10-2013,15.19
-30.398056,30.601944,30-10-2013,21.66
-30.160091,27.40124,30-10-2013,15.889999
-30.336111,27.359444,30-10-2013,15.46
-28.883333,27.89,30-10-2013,15.32
-28.768056,20.720556,30-10-2013,20.77
-31.104278,29.399722,30-10-2013,18.76
-31.396,29.2651,30-10-2013,20.14
-31.554722,29.245556,30-10-2013,19.02
-28.44555556,32.325,13-02-2014,20.539999
-30.13573889,30.67422222,31-10-2013,21.52
-28.69485,28.23487,31-10-2013,14.62
-28.883333,27.89,31-10-2013,15.32
-31.436944,20.474722,31-10-2013,16.0
-30.570833,29.150556,31-10-2013,14.219999
-29.744167,29.905833,01-11-2013,16.39
-30.568333,29.422778,01-11-2013,14.32
-31.031389,28.883333,01-11-2013,16.73
-30.77586667,29.03221667,01-11-2013,16.89
-29.803611,30.516111,01-11-2013,18.39
-26.73806,27.59194,04-11-2013,16.699999
-26.45,28.085833,04-11-2013,16.3
-27.3,28.586944,04-11-2013,15.33
-26.98472222,26.63227778,04-11-2013,17.8
-33.38056,19.30167,04-11-2013,14.929999
-32.502778,19.535833,04-11-2013,17.039999
-27.01011111,26.69808333,05-11-2013,17.539999
-31.860278,18.6875,05-11-2013,17.06
-24.679167,30.8025,05-11-2013,16.88
-33.980556,21.653333,05-11-2013,17.07
-25.127778,27.628889,05-11-2013,19.73
-24.39619444,27.08983333,05-11-2013,20.789999
-24.69514,27.40906,05-11-2013,20.67
-27.169444,29.233889,05-11-2013,14.599999
-26.861111,28.884722,05-11-2013,15.0
-26.98472222,26.63227778,05-11-2013,17.8
-27.398611,26.614722,05-11-2013,17.77
-27.671111,27.236944,05-11-2013,16.76
-32.595833,19.009444,05-11-2013,17.34
-29.641944,30.6875,06-11-2013,19.92
-25.20639,27.558,06-11-2013,19.55
-27.00222,28.76528,06-11-2013,15.179999
-27.02314,28.59389,06-11-2013,15.5199995
-26.970278,27.211111,06-11-2013,17.039999
-26.880278,26.965,06-11-2013,17.25
-27.273889,28.49,06-11-2013,15.5
-27.4275,28.525833,06-11-2013,15.19
-33.13083,18.86278,06-11-2013,18.38
-33.7075,18.97444444,06-11-2013,18.22
-32.94583,18.33667,06-11-2013,17.49
-24.058889,31.237222,07-11-2013,21.63
-27.602222,29.942778,07-11-2013,16.08
-27.3,28.586944,07-11-2013,15.33
-27.902778,24.615556,07-11-2013,19.119999
-28.69485,28.23487,07-11-2013,14.62
-33.31388889,19.07472222,07-11-2013,17.49
-27.573056,24.746389,08-11-2013,18.71
-27.573056,24.746389,10-11-2013,18.71
-28.760833,17.730278,11-11-2013,22.02
-29.161667,23.696389,11-11-2013,19.07
-25.99136,27.84208,11-11-2013,17.43
-26.861111,28.884722,11-11-2013,15.0
-30.86013889,29.07125,11-11-2013,17.27
-27.01011111,26.69808333,12-11-2013,17.539999
-25.73411,27.21422,12-11-2013,17.1
-22.769722,30.886944,12-11-2013,21.039999
-27.00222,28.76528,12-11-2013,15.179999
-26.648056,27.089444,12-11-2013,16.84
-26.970278,27.211111,12-11-2013,17.039999
-26.880278,26.965,12-11-2013,17.25
-26.98472222,26.63227778,12-11-2013,17.8
-33.08883333,19.21878333,12-11-2013,14.07
-25.45963889,28.26430556,12-11-2013,18.44
-29.161667,23.696389,13-11-2013,19.07
-25.81048333,27.90955222,13-11-2013,18.35
-22.43772222,31.07805556,13-11-2013,22.119999
-28.75,30.442778,13-11-2013,18.88
-29.161667,30.629722,13-11-2013,16.58
-28.141944,26.417778,13-11-2013,17.44
-28.1175,26.719444,13-11-2013,17.65
-29.160278,26.573333,13-11-2013,16.529999
-29.033333,23.983333,13-11-2013,18.5
-34.02861,22.22222,13-11-2013,17.94
-34.005833,22.351111,13-11-2013,17.97
-23.658056,31.05,14-11-2013,21.81
-29.744167,29.905833,14-11-2013,16.39
-27.273889,28.49,14-11-2013,15.5
-27.4275,28.525833,14-11-2013,15.19
-27.3,28.586944,14-11-2013,15.33
-27.398611,26.614722,14-11-2013,17.77
-27.671111,27.236944,14-11-2013,16.76
-34.031944,22.053333,15-11-2013,17.76
-34.039722,22.133333,15-11-2013,18.16
-24.925278,29.324444,18-11-2013,19.449999
-29.380556,30.2775,18-11-2013,15.5199995
-26.73806,27.59194,18-11-2013,16.699999
-26.45,28.085833,18-11-2013,16.3
-33.870833,20.003333,18-11-2013,17.81
-33.818056,19.694722,18-11-2013,17.3
-27.01011111,26.69808333,19-11-2013,17.539999
-34.065833,20.404167,19-11-2013,18.93
-25.20639,27.558,19-11-2013,19.55
-24.69514,27.40906,19-11-2013,20.67
-28.747778,31.745833,19-11-2013,21.369999
-27.169444,29.233889,19-11-2013,14.599999
-26.861111,28.884722,19-11-2013,15.0
-27.00222,28.76528,19-11-2013,15.179999
-26.648056,27.089444,19-11-2013,16.84
-26.970278,27.211111,19-11-2013,17.039999
-26.880278,26.965,19-11-2013,17.25
-27.3,28.586944,19-11-2013,15.33
-26.98472222,26.63227778,19-11-2013,17.8
-27.671111,27.236944,19-11-2013,16.76
-31.396,29.2651,19-11-2013,20.14
-31.554722,29.245556,19-11-2013,19.02
-34.075556,20.145556,19-11-2013,18.199999
-29.161667,23.696389,20-11-2013,19.07
-25.127778,27.628889,20-11-2013,19.73
-28.801278,31.955389,20-11-2013,21.49
-27.937778,31.209444,20-11-2013,18.69
-28.404444,30.013056,20-11-2013,16.99
-27.273889,28.49,20-11-2013,15.5
-28.883333,27.89,20-11-2013,15.32
-30.568333,29.422778,20-11-2013,14.32
-31.104278,29.399722,20-11-2013,18.76
-34.250556,20.9925,20-11-2013,18.33
-34.329722,18.990278,20-11-2013,16.859999
-25.57877778,29.12747222,20-11-2013,17.24
-27.5275,30.858056,21-11-2013,16.8
-28.116667,26.725278,21-11-2013,17.65
-28.69485,28.23487,21-11-2013,14.62
-30.86013889,29.07125,21-11-2013,17.27
-30.570833,29.150556,21-11-2013,14.219999
-30.77586667,29.03221667,21-11-2013,16.89
-34.405833,19.600556,21-11-2013,17.199999
-33.897778,20.012778,21-11-2013,17.66
-27.902778,24.615556,22-11-2013,19.119999
-31.031389,28.883333,22-11-2013,16.73
-28.058889,30.373611,22-11-2013,15.75
-25.99136,27.84208,25-11-2013,17.43
-29.7775,29.470833,25-11-2013,13.82
-29.744167,29.905833,25-11-2013,16.39
-26.45,28.085833,25-11-2013,16.3
-29.042222,24.6,25-11-2013,18.48
-33.38056,19.30167,25-11-2013,14.929999
-32.502778,19.535833,25-11-2013,17.039999
-28.338333,31.373611,25-11-2013,19.35
-28.068333,31.55,25-11-2013,21.24
-28.1175,26.719444,26-07-2011,16.35
-28.1175,26.719444,23-08-2011,16.35
-28.1175,26.719444,30-08-2011,16.35
-28.1175,26.719444,21-09-2011,16.35
-28.1175,26.719444,29-09-2011,16.35
-28.1175,26.719444,17-11-2011,16.35
-27.01011111,26.69808333,26-11-2013,17.539999
-31.860278,18.6875,26-11-2013,17.06
-25.73411,27.21422,26-11-2013,17.1
-30.733889,29.828333,26-11-2013,18.01
-29.987778,29.851667,26-11-2013,15.78
-27.00222,28.76528,26-11-2013,15.179999
-28.1175,26.719444,07-06-2012,15.5
-26.970278,27.211111,26-11-2013,17.039999
-26.880278,26.965,26-11-2013,17.25
-26.98472222,26.63227778,26-11-2013,17.8
-29.160278,26.573333,26-11-2013,16.529999
-29.028629,24.638389,26-11-2013,18.369999
-28.69485,28.23487,26-11-2013,14.62
-28.1175,26.719444,17-07-2012,16.619999
-33.501667,21.624167,26-11-2013,14.92
-32.595833,19.009444,26-11-2013,17.34
-28.1175,26.719444,17-09-2012,16.619999
-25.45963889,28.26430556,26-11-2013,18.44
-29.161667,23.696389,27-11-2013,19.07
-25.81048333,27.90955222,27-11-2013,18.35
-24.670833,28.560833,27-11-2013,18.25
-30.398056,30.601944,27-11-2013,21.66
-26.861111,28.884722,27-11-2013,15.0
-29.033333,23.983333,27-11-2013,18.5
-28.69485,28.23487,27-11-2013,14.62
-29.615556,27.065278,27-11-2013,15.95
-28.883333,27.89,27-11-2013,15.32
-33.7075,18.97444444,27-11-2013,18.22
-32.94583,18.33667,27-11-2013,17.49
-24.282222,28.090278,28-11-2013,18.6
-30.13573889,30.67422222,28-11-2013,21.52
-28.1175,26.719444,18-07-2013,17.65
-33.31388889,19.07472222,28-11-2013,17.49
-33.13083,18.86278,28-11-2013,18.38
-29.744167,29.905833,29-11-2013,16.39
-29.803611,30.516111,29-11-2013,18.39
-26.73806,27.59194,01-12-2013,16.699999
-28.735556,29.820556,02-12-2013,17.109999
-26.45,28.085833,02-12-2013,16.3
-25.127778,27.628889,03-12-2013,19.73
-24.69514,27.40906,03-12-2013,20.67
-27.273889,28.49,03-12-2013,15.5
-27.4275,28.525833,03-12-2013,15.19
-27.3,28.586944,03-12-2013,15.33
-27.398611,26.614722,03-12-2013,17.77
-30.160091,27.40124,03-12-2013,15.889999
-30.336111,27.359444,03-12-2013,15.46
-33.08883333,19.21878333,03-12-2013,14.07
-27.4,26.624722,03-12-2013,17.77
-29.161667,23.696389,04-12-2013,19.07
-27.01011111,26.69808333,04-12-2013,17.539999
-29.641944,30.6875,04-12-2013,19.92
-28.1175,26.719444,19-05-2014,15.799999
-28.1175,26.719444,03-06-2014,15.799999
-25.20639,27.558,04-12-2013,19.55
-27.363611,31.783333,04-12-2013,20.56
-26.648056,27.089444,04-12-2013,16.84
-26.970278,27.211111,04-12-2013,17.039999
-26.880278,26.965,04-12-2013,17.25
-26.98472222,26.63227778,04-12-2013,17.8
-31.000833,26.353056,04-12-2013,14.589999
-30.679722,26.7125,04-12-2013,15.83
-28.1175,26.719444,06-08-2014,16.449999
-34.039722,22.133333,04-12-2013,18.16
-28.760833,17.730278,05-12-2013,22.02
-26.905,32.324722,05-12-2013,21.949999
-28.116667,26.725278,05-12-2013,17.65
-34.250556,20.9925,05-12-2013,18.33
-34.092222,21.295278,05-12-2013,17.47
-23.658056,31.05,06-12-2013,21.81
-23.281,30.54305556,06-12-2013,21.529999
-27.02314,28.59389,07-12-2013,15.5199995
-25.99136,27.84208,09-12-2013,17.43
-27.935,26.126667,09-12-2013,17.02
-28.141944,26.417778,09-12-2013,17.44
-28.1175,26.719444,09-12-2013,17.65
-28.116667,26.725278,09-12-2013,17.65
-25.73411,27.21422,10-12-2013,17.1
-25.45963889,28.26430556,10-12-2013,18.44
-27.01011111,26.69808333,11-12-2013,17.539999
-25.81048333,27.90955222,11-12-2013,18.35
-28.116667,26.725278,22-02-2011,15.009999
-24.183889,30.823889,11-12-2013,21.58
-24.058889,31.237222,11-12-2013,21.63
-28.116667,26.725278,26-07-2011,16.35
-28.116667,26.725278,23-08-2011,16.35
-28.116667,26.725278,21-09-2011,16.35
-28.116667,26.725278,18-10-2011,16.35
-28.116667,26.725278,14-12-2011,16.35
-28.116667,26.725278,18-01-2012,15.5
-28.116667,26.725278,15-02-2012,15.5
-28.116667,26.725278,14-03-2012,15.5
-26.03611,30.99778,11-12-2013,19.09
-27.5275,30.858056,11-12-2013,16.8
-28.75,30.442778,11-12-2013,18.88
-28.116667,26.725278,09-05-2012,15.5
-28.116667,26.725278,29-05-2012,15.5
-28.116667,26.725278,06-06-2012,15.5
-28.116667,26.725278,14-06-2012,15.5
-28.116667,26.725278,21-06-2012,15.5
-28.116667,26.725278,04-07-2012,15.5
-28.116667,26.725278,01-08-2012,16.619999
-28.116667,26.725278,29-08-2012,16.619999
-28.116667,26.725278,17-09-2012,16.619999
-28.116667,26.725278,24-10-2012,16.619999
-28.116667,26.725278,15-11-2012,16.619999
-28.404444,30.013056,11-12-2013,16.99
-28.116667,26.725278,21-11-2012,16.619999
-28.116667,26.725278,31-01-2013,15.63
-28.116667,26.725278,08-02-2013,15.63
-28.116667,26.725278,20-02-2013,15.63
-28.116667,26.725278,14-03-2013,15.63
-28.116667,26.725278,21-03-2013,15.63
-29.161667,30.629722,11-12-2013,16.58
-26.648056,27.089444,11-12-2013,16.84
-28.116667,26.725278,24-04-2013,15.63
-26.970278,27.211111,11-12-2013,17.039999
-26.880278,26.965,11-12-2013,17.25
-27.38972222,26.46388889,11-12-2013,17.869999
-26.98472222,26.63227778,11-12-2013,17.8
-28.116667,26.725278,16-07-2013,17.65
-28.116667,26.725278,14-08-2013,17.65
-28.141944,26.417778,11-12-2013,17.44
-28.116667,26.725278,26-09-2013,17.65
-28.116667,26.725278,22-10-2013,17.65
-28.1175,26.719444,11-12-2013,17.65
-27.671111,27.236944,11-12-2013,16.76
-28.768056,20.720556,11-12-2013,20.77
-27.356667,27.286389,11-12-2013,16.949999
-24.679167,30.8025,12-12-2013,16.88
-27.937778,31.209444,12-12-2013,18.69
-29.744167,29.905833,12-12-2013,16.39
-26.98472222,26.63227778,12-12-2013,17.8
-27.398611,26.614722,12-12-2013,17.77
-34.031944,22.053333,13-12-2013,17.76
-28.735556,29.820556,17-12-2013,17.109999
-27.935,26.126667,17-12-2013,17.02
-28.141944,26.417778,17-12-2013,17.44
-28.1175,26.719444,17-12-2013,17.65
-28.116667,26.725278,17-12-2013,17.65
-28.116667,26.725278,02-04-2014,15.799999
-29.160278,26.573333,17-12-2013,16.529999
-29.042222,24.6,17-12-2013,18.48
-29.028629,24.638389,17-12-2013,18.369999
-29.033333,23.983333,17-12-2013,18.5
-33.501667,21.624167,17-12-2013,14.92
-27.01011111,26.69808333,18-12-2013,17.539999
-22.225556,29.990556,18-12-2013,22.949999
-25.127778,27.628889,18-12-2013,19.73
-28.116667,26.725278,20-05-2014,15.799999
-25.20639,27.558,18-12-2013,19.55
-24.39619444,27.08983333,18-12-2013,20.789999
-28.116667,26.725278,02-07-2014,15.799999
-24.69514,27.40906,18-12-2013,20.67
-28.116667,26.725278,15-07-2014,16.449999
-27.602222,29.942778,18-12-2013,16.08
-29.380556,30.2775,18-12-2013,15.5199995
-28.116667,26.725278,29-07-2014,16.449999
-28.116667,26.725278,18-08-2014,16.449999
-28.116667,26.725278,20-08-2014,16.449999
-26.648056,27.089444,18-12-2013,16.84
-28.116667,26.725278,26-08-2014,16.449999
-26.970278,27.211111,18-12-2013,17.039999
-28.116667,26.725278,09-09-2014,16.449999
-26.880278,26.965,18-12-2013,17.25
-27.671111,27.236944,18-12-2013,16.76
-28.116667,26.725278,15-10-2014,16.449999
-24.058889,31.237222,19-12-2013,21.63
-28.116667,26.725278,10-11-2014,16.449999
-28.116667,26.725278,24-11-2014,16.449999
-28.116667,26.725278,25-11-2014,16.449999
-22.43772222,31.07805556,22-12-2013,22.119999
-28.116667,26.725278,05-01-2015,5.24
-25.99136,27.84208,23-12-2013,17.43
-26.970278,27.211111,23-12-2013,17.039999
-26.880278,26.965,23-12-2013,17.25
-25.45963889,28.26430556,23-12-2013,18.44
-27.01011111,26.69808333,24-12-2013,17.539999
-25.81048333,27.90955222,24-12-2013,18.35
-28.116667,26.725278,10-03-2015,16.869999
-25.73411,27.21422,24-12-2013,17.1
-26.648056,27.089444,24-12-2013,16.84
-26.98472222,26.63227778,24-12-2013,17.8
-28.116667,26.725278,14-04-2015,16.869999
-28.116667,26.725278,15-04-2015,16.869999
-28.116667,26.725278,09-06-2015,16.869999
-28.116667,26.725278,24-06-2015,16.869999
-28.116667,26.725278,22-07-2015,16.869999
-28.116667,26.725278,12-08-2015,16.869999
-28.116667,26.725278,20-08-2015,16.869999
-28.116667,26.725278,08-09-2015,16.869999
-28.116667,26.725278,15-10-2015,16.869999
-28.116667,26.725278,03-11-2015,16.869999
-28.116667,26.725278,10-11-2015,16.869999
-29.161667,23.696389,25-12-2013,19.07
-28.96362,19.15486,28-12-2013,20.6
-28.1175,26.719444,30-12-2013,17.65
-29.161667,23.696389,01-01-2014,19.07
-29.140556,31.391944,01-01-2014,21.16
-28.747778,31.745833,01-01-2014,21.369999
-25.99136,27.84208,06-01-2014,1.16
-26.45,28.085833,06-01-2014,-0.45
-27.935,26.126667,06-01-2014,-2.01
-28.141944,26.417778,06-01-2014,-1.39
-28.1175,26.719444,06-01-2014,-0.64
-28.116667,26.725278,06-01-2014,-0.64
-27.169444,29.233889,07-01-2014,-2.4099998
-26.861111,28.884722,07-01-2014,-2.48
-27.273889,28.49,07-01-2014,-3.3
-25.45963889,28.26430556,07-01-2014,2.3899999
-29.161667,23.696389,08-01-2014,4.79
-27.01011111,26.69808333,08-01-2014,4.33
-25.81048333,27.90955222,08-01-2014,5.66
-29.140556,31.391944,08-01-2014,13.679999
-28.801278,31.955389,08-01-2014,14.349999
-28.75,30.442778,08-01-2014,8.96
-28.404444,30.013056,08-01-2014,6.21
-29.744167,29.905833,08-01-2014,5.89
-29.161667,30.629722,08-01-2014,8.2699995
-27.00222,28.76528,08-01-2014,1.43
-27.02314,28.59389,08-01-2014,1.8499999
-26.648056,27.089444,08-01-2014,3.9399998
-26.970278,27.211111,08-01-2014,4.04
-26.880278,26.965,08-01-2014,3.98
-27.273889,28.49,08-01-2014,1.16
-27.4275,28.525833,08-01-2014,1.0799999
-27.3,28.586944,08-01-2014,1.2099999
-26.98472222,26.63227778,08-01-2014,4.72
-27.044444,27.005,08-01-2014,3.8899999
-28.69485,28.23487,08-01-2014,2.48
-29.615556,27.065278,08-01-2014,2.6299999
-28.768056,20.720556,08-01-2014,7.1
-28.058889,30.373611,08-01-2014,6.2799997
-27.937778,31.209444,09-01-2014,12.48
-27.5275,30.858056,09-01-2014,9.849999
-30.679722,26.7125,09-01-2014,5.96
-30.160091,27.40124,09-01-2014,6.56
-30.336111,27.359444,09-01-2014,6.31
-27.671111,27.236944,10-01-2014,11.179999
-30.534167,24.961944,10-01-2014,10.19
-29.380556,30.2775,13-01-2014,14.2699995
-26.73806,27.59194,13-01-2014,14.929999
-26.45,28.085833,13-01-2014,14.45
-26.98472222,26.63227778,13-01-2014,16.07
-27.01011111,26.69808333,14-01-2014,15.98
-29.641944,30.6875,14-01-2014,18.609999
-25.127778,27.628889,14-01-2014,18.26
-25.20639,27.558,14-01-2014,18.19
-24.69514,27.40906,14-01-2014,19.41
-25.73411,27.21422,14-01-2014,15.4
-24.058889,31.237222,14-01-2014,20.43
-26.861111,28.884722,14-01-2014,13.45
-26.648056,27.089444,14-01-2014,15.339999
-26.970278,27.211111,14-01-2014,15.509999
-26.880278,26.965,14-01-2014,15.83
-26.98472222,26.63227778,14-01-2014,16.07
-28.1175,26.719444,14-01-2014,15.799999
-27.044444,27.005,14-01-2014,15.78
-31.396,29.2651,14-01-2014,18.289999
-31.554722,29.245556,14-01-2014,17.25
-34.075556,20.145556,14-01-2014,15.73
-28.338333,31.373611,14-01-2014,17.83
-28.068333,31.55,14-01-2014,20.27
-29.161667,23.696389,15-01-2014,17.02
-24.39619444,27.08983333,15-01-2014,19.67
-30.568333,29.422778,15-01-2014,12.7699995
-30.570833,29.150556,15-01-2014,12.62
-31.104278,29.399722,15-01-2014,16.96
-22.769722,30.886944,16-01-2014,20.38
-28.44555556,32.325,12-03-2014,20.539999
-27.935,26.126667,16-01-2014,15.25
-28.141944,26.417778,16-01-2014,15.549999
-30.86013889,29.07125,16-01-2014,15.49
-30.77586667,29.03221667,16-01-2014,15.21
-23.838611,31.640833,17-01-2014,21.01
-27.902778,24.615556,17-01-2014,17.24
-31.031389,28.883333,17-01-2014,14.98
-29.042222,24.6,20-01-2014,16.48
-29.033333,23.983333,20-01-2014,16.64
-28.760833,17.730278,21-01-2014,19.539999
-24.670833,28.560833,21-01-2014,16.71
-28.141944,26.417778,21-01-2014,15.549999
-28.1175,26.719444,21-01-2014,15.799999
-29.028629,24.638389,21-01-2014,16.41
-29.1825,23.575556,21-01-2014,17.06
-34.031944,22.053333,21-01-2014,15.16
-34.039722,22.133333,21-01-2014,15.5
-25.57877778,29.12747222,21-01-2014,15.839999
-29.161667,23.696389,22-01-2014,17.02
-24.282222,28.090278,22-01-2014,17.3
-25.99136,27.84208,22-01-2014,15.42
-24.925278,29.324444,22-01-2014,18.05
-27.363611,31.783333,22-01-2014,19.65
-27.602222,29.942778,22-01-2014,14.96
-29.744167,29.905833,22-01-2014,14.99
-26.45,28.085833,22-01-2014,14.45
-27.671111,27.236944,22-01-2014,15.309999
-34.02861,22.22222,22-01-2014,15.25
-34.405833,19.600556,22-01-2014,14.839999
-27.01011111,26.69808333,23-01-2014,15.98
-26.905,32.324722,23-01-2014,20.41
-27.169444,29.233889,23-01-2014,13.179999
-27.00222,28.76528,23-01-2014,13.599999
-26.648056,27.089444,23-01-2014,15.339999
-26.970278,27.211111,23-01-2014,15.509999
-26.880278,26.965,23-01-2014,15.83
-27.38972222,26.46388889,23-01-2014,16.06
-26.98472222,26.63227778,23-01-2014,16.07
-27.398611,26.614722,23-01-2014,16.07
-25.45963889,28.26430556,23-01-2014,16.67
-33.897778,20.012778,23-01-2014,15.37
-25.81048333,27.90955222,24-01-2014,16.44
-29.803611,30.516111,26-01-2014,16.92
-30.733889,29.828333,27-01-2014,16.25
-26.45,28.085833,27-01-2014,14.45
-29.160278,26.573333,27-01-2014,14.58
-33.38056,19.30167,27-01-2014,13.0
-32.502778,19.535833,27-01-2014,14.71
-27.01011111,26.69808333,28-01-2014,15.98
-25.127778,27.628889,28-01-2014,18.26
-24.69514,27.40906,28-01-2014,19.41
-25.73411,27.21422,28-01-2014,15.4
-28.735556,29.820556,28-01-2014,16.039999
-27.00222,28.76528,28-01-2014,13.599999
-26.648056,27.089444,28-01-2014,15.339999
-26.970278,27.211111,28-01-2014,15.509999
-26.880278,26.965,28-01-2014,15.83
-26.98472222,26.63227778,28-01-2014,16.07
-27.398611,26.614722,28-01-2014,16.07
-33.501667,21.624167,28-01-2014,12.3
-32.595833,19.009444,28-01-2014,15.0199995
-25.20639,27.558,29-01-2014,18.19
-28.768056,20.720556,29-01-2014,17.619999
-33.13083,18.86278,29-01-2014,16.23
-33.7075,18.97444444,29-01-2014,16.039999
-32.94583,18.33667,29-01-2014,15.12
-30.13573889,30.67422222,30-01-2014,20.029999
-27.38972222,26.46388889,30-01-2014,16.06
-33.31388889,19.07472222,30-01-2014,15.5199995
