Latitude,Longitude,Sample Date,soil_roll3,soil_roll6,soil_roll12
-28.760833,17.730278,11-11-2013,0.0,0.0,0.0
-29.161667,23.696389,11-11-2013,0.3,0.6,1.2000002
-25.99136,27.84208,11-11-2013,14.4,19.0,29.6
-26.861111,28.884722,11-11-2013,4.6,9.6,21.300001
-30.86013889,29.07125,11-11-2013,73.0,80.8,101.2
-27.01011111,26.69808333,12-11-2013,2.3,4.7999997,10.500001
-25.73411,27.21422,12-11-2013,23.2,27.8,38.600002
-22.769722,30.886944,12-11-2013,19.9,45.2,137.79999
-27.00222,28.76528,12-11-2013,4.3,9.0,20.0
-26.648056,27.089444,12-11-2013,3.1,6.5,14.600001
-26.970278,27.211111,12-11-2013,3.1,6.5,14.400002
-26.880278,26.965,12-11-2013,3.0,6.2,13.7
-26.98472222,26.63227778,12-11-2013,2.4,5.0000005,11.1
-33.08883333,19.21878333,12-11-2013,25.2,105.6,168.9
-25.45963889,28.26430556,12-11-2013,4.7,9.9,21.800001
-29.161667,23.696389,13-11-2013,0.3,0.6,1.2000002
-25.81048333,27.90955222,13-11-2013,4.3,9.0,20.1
-22.43772222,31.07805556,13-11-2013,1.2,2.4,5.3000007
-28.75,30.442778,13-11-2013,22.8,34.0,74.299995
-29.161667,30.629722,13-11-2013,91.8,112.2,199.7
-28.141944,26.417778,13-11-2013,2.1,4.5,10.000001
-28.1175,26.719444,13-11-2013,2.1,4.4,9.900001
-29.160278,26.573333,13-11-2013,2.1,4.3,9.6
-29.033333,23.983333,13-11-2013,0.6,1.2,2.4000003
-34.02861,22.22222,13-11-2013,7.2,15.7,39.600002
-34.005833,22.351111,13-11-2013,8.200001,18.1,46.799995
-23.658056,31.05,14-11-2013,2.7,5.4,11.299999
-29.744167,29.905833,14-11-2013,114.8,138.70001,240.00003
-27.273889,28.49,14-11-2013,9.3,13.3,22.699999
-27.4275,28.525833,14-11-2013,22.1,29.900002,53.9
-27.3,28.586944,14-11-2013,11.300001,15.200001,24.400002
-27.398611,26.614722,14-11-2013,2.4,5.0000005,11.000001
-27.671111,27.236944,14-11-2013,2.4,5.0000005,11.1
-34.031944,22.053333,15-11-2013,6.3,13.700001,34.1
-34.039722,22.133333,15-11-2013,6.8999996,14.9,37.0
-24.925278,29.324444,18-11-2013,3.6000001,7.5,16.6
-29.380556,30.2775,18-11-2013,112.0,134.3,228.79999
-26.73806,27.59194,18-11-2013,3.5,7.2999997,16.4
-26.45,28.085833,18-11-2013,4.1,8.5,18.9
-33.870833,20.003333,18-11-2013,17.0,64.9,93.399994
-33.818056,19.694722,18-11-2013,19.6,83.700005,145.9
-27.01011111,26.69808333,19-11-2013,2.3,4.7999997,10.500001
-34.065833,20.404167,19-11-2013,10.3,23.900002,44.5
-25.20639,27.558,19-11-2013,6.0000005,12.6,27.900002
-24.69514,27.40906,19-11-2013,7.0,14.6,32.3
-28.747778,31.745833,19-11-2013,16.2,38.600002,142.2
-27.169444,29.233889,19-11-2013,6.5,10.5,19.800001
-26.861111,28.884722,19-11-2013,4.6,9.6,21.300001
-27.00222,28.76528,19-11-2013,4.3,9.0,20.0
-26.648056,27.089444,19-11-2013,3.1,6.5,14.600001
-26.970278,27.211111,19-11-2013,3.1,6.5,14.400002
-26.880278,26.965,19-11-2013,3.0,6.2,13.7
-27.3,28.586944,19-11-2013,11.300001,15.200001,24.400002
-26.98472222,26.63227778,19-11-2013,2.4,5.0000005,11.1
-27.671111,27.236944,19-11-2013,2.4,5.0000005,11.1
-31.396,29.2651,19-11-2013,73.0,92.8,201.1
-31.554722,29.245556,19-11-2013,74.5,95.7,241.09999
-34.075556,20.145556,19-11-2013,19.9,65.9,87.90001
-29.161667,23.696389,20-11-2013,0.3,0.6,1.2000002
-25.127778,27.628889,20-11-2013,5.9,12.3,27.2
-28.801278,31.955389,20-11-2013,21.5,54.2,229.2
-27.937778,31.209444,20-11-2013,16.800001,38.4,124.299995
-28.404444,30.013056,20-11-2013,30.7,42.600002,86.0
-27.273889,28.49,20-11-2013,9.3,13.3,22.699999
-28.883333,27.89,20-11-2013,26.7,34.5,63.4
-30.568333,29.422778,20-11-2013,90.200005,106.4,162.8
-31.104278,29.399722,20-11-2013,83.6,103.700005,198.6
-34.250556,20.9925,20-11-2013,9.8,21.4,53.899998
-34.329722,18.990278,20-11-2013,70.1,313.2,541.6
-25.57877778,29.12747222,20-11-2013,4.3,9.0,20.0
-27.5275,30.858056,21-11-2013,57.300003,78.5,169.10002
-28.116667,26.725278,21-11-2013,2.1,4.4,9.900001
-28.69485,28.23487,21-11-2013,28.400002,35.600002,62.399998
-30.86013889,29.07125,21-11-2013,73.0,80.8,101.2
-30.570833,29.150556,21-11-2013,71.9,84.700005,130.6
-30.77586667,29.03221667,21-11-2013,69.8,80.2,112.3
-34.405833,19.600556,21-11-2013,33.600002,151.2,241.4
-33.897778,20.012778,21-11-2013,16.800001,54.4,72.8
-27.902778,24.615556,22-11-2013,0.6,1.2,2.9000003
-31.031389,28.883333,22-11-2013,80.0,91.5,122.299995
-28.058889,30.373611,22-11-2013,41.2,56.300003,120.1
-25.99136,27.84208,25-11-2013,14.4,19.0,29.6
-29.7775,29.470833,25-11-2013,62.7,77.8,156.7
-29.744167,29.905833,25-11-2013,114.8,138.70001,240.00003
-26.45,28.085833,25-11-2013,4.1,8.5,18.9
-29.042222,24.6,25-11-2013,0.3,0.6,1.2000002
-33.38056,19.30167,25-11-2013,29.6,126.5,231.3
-32.502778,19.535833,25-11-2013,1.5,3.3000002,7.1999993
-28.338333,31.373611,25-11-2013,13.6,31.5,108.00001
-28.068333,31.55,25-11-2013,14.200001,32.5,107.29999
-28.1175,26.719444,26-07-2011,7.7,19.5,72.200005
-28.1175,26.719444,23-08-2011,7.7,19.5,72.200005
-28.1175,26.719444,30-08-2011,7.7,19.5,72.200005
-28.1175,26.719444,21-09-2011,7.7,19.5,72.200005
-28.1175,26.719444,29-09-2011,7.7,19.5,72.200005
-28.1175,26.719444,17-11-2011,7.7,19.5,72.200005
-27.01011111,26.69808333,26-11-2013,2.3,4.7999997,10.500001
-31.860278,18.6875,26-11-2013,1.7,3.5,7.0999994
-25.73411,27.21422,26-11-2013,23.2,27.8,38.600002
-30.733889,29.828333,26-11-2013,101.1,124.4,228.29999
-29.987778,29.851667,26-11-2013,122.6,150.79999,288.2
-27.00222,28.76528,26-11-2013,4.3,9.0,20.0
-28.1175,26.719444,07-06-2012,3.4,7.399999,18.600006
-26.970278,27.211111,26-11-2013,3.1,6.5,14.400002
-26.880278,26.965,26-11-2013,3.0,6.2,13.7
-26.98472222,26.63227778,26-11-2013,2.4,5.0000005,11.1
-29.160278,26.573333,26-11-2013,2.1,4.3,9.6
-29.028629,24.638389,26-11-2013,0.3,0.6,1.2000002
-28.69485,28.23487,26-11-2013,28.400002,35.600002,62.399998
-28.1175,26.719444,17-07-2012,3.2,7.0,17.3
-33.501667,21.624167,26-11-2013,0.3,0.6,1.2000002
-32.595833,19.009444,26-11-2013,21.2,56.600002,107.5
-28.1175,26.719444,17-09-2012,3.2,7.0,17.3
-25.45963889,28.26430556,26-11-2013,4.7,9.9,21.800001
-29.161667,23.696389,27-11-2013,0.3,0.6,1.2000002
-25.81048333,27.90955222,27-11-2013,4.3,9.0,20.1
-24.670833,28.560833,27-11-2013,32.9,39.5,54.800003
-30.398056,30.601944,27-11-2013,118.3,146.2,272.89996
-26.861111,28.884722,27-11-2013,4.6,9.6,21.300001
-29.033333,23.983333,27-11-2013,0.6,1.2,2.4000003
-28.69485,28.23487,27-11-2013,28.400002,35.600002,62.399998
-29.615556,27.065278,27-11-2013,2.1,4.5,10.000001
-28.883333,27.89,27-11-2013,26.7,34.5,63.4
-33.7075,18.97444444,27-11-2013,44.6,211.1,389.2
-32.94583,18.33667,27-11-2013,22.0,83.2,132.7
-24.282222,28.090278,28-11-2013,6.1000004,12.700001,28.000002
-30.13573889,30.67422222,28-11-2013,116.299995,140.7,243.5
-28.1175,26.719444,18-07-2013,2.1,4.4,9.900001
-33.31388889,19.07472222,28-11-2013,40.5,179.8,315.30002
-33.13083,18.86278,28-11-2013,36.2,156.99998,258.60004
-29.744167,29.905833,29-11-2013,114.8,138.70001,240.00003
-29.803611,30.516111,29-11-2013,121.100006,144.7,241.1
-26.73806,27.59194,01-12-2013,3.5,7.2999997,16.4
-28.735556,29.820556,02-12-2013,43.9,55.199997,97.5
-26.45,28.085833,02-12-2013,4.1,8.5,18.9
-25.127778,27.628889,03-12-2013,5.9,12.3,27.2
-24.69514,27.40906,03-12-2013,7.0,14.6,32.3
-27.273889,28.49,03-12-2013,9.3,13.3,22.699999
-27.4275,28.525833,03-12-2013,22.1,29.900002,53.9
-27.3,28.586944,03-12-2013,11.300001,15.200001,24.400002
-27.398611,26.614722,03-12-2013,2.4,5.0000005,11.000001
-30.160091,27.40124,03-12-2013,2.8000002,5.9,13.099999
-30.336111,27.359444,03-12-2013,2.9,6.1,13.7
-33.08883333,19.21878333,03-12-2013,25.2,105.6,168.9
-27.4,26.624722,03-12-2013,2.4,5.0000005,11.000001
-29.161667,23.696389,04-12-2013,0.3,0.6,1.2000002
-27.01011111,26.69808333,04-12-2013,2.3,4.7999997,10.500001
-29.641944,30.6875,04-12-2013,117.700005,141.5,238.79999
-28.1175,26.719444,19-05-2014,1.5000001,3.3000011,7.1000013
-28.1175,26.719444,03-06-2014,1.5000001,3.3000011,7.1000013
-25.20639,27.558,04-12-2013,6.0000005,12.6,27.900002
-27.363611,31.783333,04-12-2013,23.5,53.0,155.20001
-26.648056,27.089444,04-12-2013,3.1,6.5,14.600001
-26.970278,27.211111,04-12-2013,3.1,6.5,14.400002
-26.880278,26.965,04-12-2013,3.0,6.2,13.7
-26.98472222,26.63227778,04-12-2013,2.4,5.0000005,11.1
-31.000833,26.353056,04-12-2013,1.6,3.4,7.6
-30.679722,26.7125,04-12-2013,2.0,4.1,9.1
-28.1175,26.719444,06-08-2014,1.5,3.2,6.8999996
-34.039722,22.133333,04-12-2013,6.8999996,14.9,37.0
-28.760833,17.730278,05-12-2013,0.0,0.0,0.0
-26.905,32.324722,05-12-2013,25.0,56.4,167.3
-28.116667,26.725278,05-12-2013,2.1,4.4,9.900001
-34.250556,20.9925,05-12-2013,9.8,21.4,53.899998
-34.092222,21.295278,05-12-2013,5.3,11.6,29.300001
-23.658056,31.05,06-12-2013,2.7,5.4,11.299999
-23.281,30.54305556,06-12-2013,19.7,45.2,149.80002
-27.02314,28.59389,07-12-2013,4.3,8.9,19.8
-25.99136,27.84208,09-12-2013,14.4,19.0,29.6
-27.935,26.126667,09-12-2013,2.1,4.5,9.900001
-28.141944,26.417778,09-12-2013,2.1,4.5,10.000001
-28.1175,26.719444,09-12-2013,2.1,4.4,9.900001
-28.116667,26.725278,09-12-2013,2.1,4.4,9.900001
-25.73411,27.21422,10-12-2013,23.2,27.8,38.600002
-25.45963889,28.26430556,10-12-2013,4.7,9.9,21.800001
-27.01011111,26.69808333,11-12-2013,2.3,4.7999997,10.500001
-25.81048333,27.90955222,11-12-2013,4.3,9.0,20.1
-28.116667,26.725278,22-02-2011,8.700003,23.200005,93.899994
-24.183889,30.823889,11-12-2013,7.1000004,14.900001,32.9
-24.058889,31.237222,11-12-2013,3.0,6.3,13.0
-28.116667,26.725278,26-07-2011,7.7,19.5,72.200005
-28.116667,26.725278,23-08-2011,7.7,19.5,72.200005
-28.116667,26.725278,21-09-2011,7.7,19.5,72.200005
-28.116667,26.725278,18-10-2011,7.7,19.5,72.200005
-28.116667,26.725278,14-12-2011,7.7,19.5,72.200005
-28.116667,26.725278,18-01-2012,3.4,7.399999,18.600006
-28.116667,26.725278,15-02-2012,3.4,7.399999,18.600006
-28.116667,26.725278,14-03-2012,3.4,7.399999,18.600006
-26.03611,30.99778,11-12-2013,145.8,191.3,416.80002
-27.5275,30.858056,11-12-2013,57.300003,78.5,169.10002
-28.75,30.442778,11-12-2013,22.8,34.0,74.299995
-28.116667,26.725278,09-05-2012,3.4,7.399999,18.600006
-28.116667,26.725278,29-05-2012,3.4,7.399999,18.600006
-28.116667,26.725278,06-06-2012,3.4,7.399999,18.600006
-28.116667,26.725278,14-06-2012,3.4,7.399999,18.600006
-28.116667,26.725278,21-06-2012,3.4,7.399999,18.600006
-28.116667,26.725278,04-07-2012,3.4,7.399999,18.600006
-28.116667,26.725278,01-08-2012,3.2,7.0,17.3
-28.116667,26.725278,29-08-2012,3.2,7.0,17.3
-28.116667,26.725278,17-09-2012,3.2,7.0,17.3
-28.116667,26.725278,24-10-2012,3.2,7.0,17.3
-28.116667,26.725278,15-11-2012,3.2,7.0,17.3
-28.404444,30.013056,11-12-2013,30.7,42.600002,86.0
-28.116667,26.725278,21-11-2012,3.2,7.0,17.3
-28.116667,26.725278,31-01-2013,2.1000009,4.500001,10.2
-28.116667,26.725278,08-02-2013,2.1000009,4.500001,10.2
-28.116667,26.725278,20-02-2013,2.1000009,4.500001,10.2
-28.116667,26.725278,14-03-2013,2.1000009,4.500001,10.2
-28.116667,26.725278,21-03-2013,2.1000009,4.500001,10.2
-29.161667,30.629722,11-12-2013,91.8,112.2,199.7
-26.648056,27.089444,11-12-2013,3.1,6.5,14.600001
-28.116667,26.725278,24-04-2013,2.1000009,4.500001,10.2
-26.970278,27.211111,11-12-2013,3.1,6.5,14.400002
-26.880278,26.965,11-12-2013,3.0,6.2,13.7
-27.38972222,26.46388889,11-12-2013,2.4,5.0000005,11.1
-26.98472222,26.63227778,11-12-2013,2.4,5.0000005,11.1
-28.116667,26.725278,16-07-2013,2.1,4.4,9.900001
-28.116667,26.725278,14-08-2013,2.1,4.4,9.900001
-28.141944,26.417778,11-12-2013,2.1,4.5,10.000001
-28.116667,26.725278,26-09-2013,2.1,4.4,9.900001
-28.116667,26.725278,22-10-2013,2.1,4.4,9.900001
-28.1175,26.719444,11-12-2013,2.1,4.4,9.900001
-27.671111,27.236944,11-12-2013,2.4,5.0000005,11.1
-28.768056,20.720556,11-12-2013,0.0,0.0,0.0
-27.356667,27.286389,11-12-2013,2.7,5.7000003,12.699999
-24.679167,30.8025,12-12-2013,239.20001,292.1,600.5
-27.937778,31.209444,12-12-2013,16.800001,38.4,124.299995
-29.744167,29.905833,12-12-2013,114.8,138.70001,240.00003
-26.98472222,26.63227778,12-12-2013,2.4,5.0000005,11.1
-27.398611,26.614722,12-12-2013,2.4,5.0000005,11.000001
-34.031944,22.053333,13-12-2013,6.3,13.700001,34.1
-28.735556,29.820556,17-12-2013,43.9,55.199997,97.5
-27.935,26.126667,17-12-2013,2.1,4.5,9.900001
-28.141944,26.417778,17-12-2013,2.1,4.5,10.000001
-28.1175,26.719444,17-12-2013,2.1,4.4,9.900001
-28.116667,26.725278,17-12-2013,2.1,4.4,9.900001
-28.116667,26.725278,02-04-2014,1.5000001,3.3000011,7.1000013
-29.160278,26.573333,17-12-2013,2.1,4.3,9.6
-29.042222,24.6,17-12-2013,0.3,0.6,1.2000002
-29.028629,24.638389,17-12-2013,0.3,0.6,1.2000002
-29.033333,23.983333,17-12-2013,0.6,1.2,2.4000003
-33.501667,21.624167,17-12-2013,0.3,0.6,1.2000002
-27.01011111,26.69808333,18-12-2013,2.3,4.7999997,10.500001
-22.225556,29.990556,18-12-2013,0.6,1.2,2.4000003
-25.127778,27.628889,18-12-2013,5.9,12.3,27.2
-28.116667,26.725278,20-05-2014,1.5000001,3.3000011,7.1000013
-25.20639,27.558,18-12-2013,6.0000005,12.6,27.900002
-24.39619444,27.08983333,18-12-2013,7.8,16.3,36.1
-28.116667,26.725278,02-07-2014,1.5000001,3.3000011,7.1000013
-24.69514,27.40906,18-12-2013,7.0,14.6,32.3
-28.116667,26.725278,15-07-2014,1.5,3.2,6.8999996
-27.602222,29.942778,18-12-2013,31.400002,44.4,88.100006
-29.380556,30.2775,18-12-2013,112.0,134.3,228.79999
-28.116667,26.725278,29-07-2014,1.5,3.2,6.8999996
-28.116667,26.725278,18-08-2014,1.5,3.2,6.8999996
-28.116667,26.725278,20-08-2014,1.5,3.2,6.8999996
-26.648056,27.089444,18-12-2013,3.1,6.5,14.600001
-28.116667,26.725278,26-08-2014,1.5,3.2,6.8999996
-26.970278,27.211111,18-12-2013,3.1,6.5,14.400002
-28.116667,26.725278,09-09-2014,1.5,3.2,6.8999996
-26.880278,26.965,18-12-2013,3.0,6.2,13.7
-27.671111,27.236944,18-12-2013,2.4,5.0000005,11.1
-28.116667,26.725278,15-10-2014,1.5,3.2,6.8999996
-24.058889,31.237222,19-12-2013,3.0,6.3,13.0
-28.116667,26.725278,10-11-2014,1.5,3.2,6.8999996
-28.116667,26.725278,24-11-2014,1.5,3.2,6.8999996
-28.116667,26.725278,25-11-2014,1.5,3.2,6.8999996
-22.43772222,31.07805556,22-12-2013,1.2,2.4,5.3000007
-28.116667,26.725278,05-01-2015,1.5,3.0,6.4
-25.99136,27.84208,23-12-2013,14.4,19.0,29.6
-26.970278,27.211111,23-12-2013,3.1,6.5,14.400002
-26.880278,26.965,23-12-2013,3.0,6.2,13.7
-25.45963889,28.26430556,23-12-2013,4.7,9.9,21.800001
-27.01011111,26.69808333,24-12-2013,2.3,4.7999997,10.500001
-25.81048333,27.90955222,24-12-2013,4.3,9.0,20.1
-28.116667,26.725278,10-03-2015,1.1999999,2.4000006,5.400001
-25.73411,27.21422,24-12-2013,23.2,27.8,38.600002
-26.648056,27.089444,24-12-2013,3.1,6.5,14.600001
-26.98472222,26.63227778,24-12-2013,2.4,5.0000005,11.1
-28.116667,26.725278,14-04-2015,1.1999999,2.4000006,5.400001
-28.116667,26.725278,15-04-2015,1.1999999,2.4000006,5.400001
-28.116667,26.725278,09-06-2015,1.1999999,2.4000006,5.400001
-28.116667,26.725278,24-06-2015,1.1999999,2.4000006,5.400001
-28.116667,26.725278,22-07-2015,1.1999999,2.4000006,5.400001
-28.116667,26.725278,12-08-2015,1.1999999,2.4000006,5.400001
-28.116667,26.725278,20-08-2015,1.1999999,2.4000006,5.400001
-28.116667,26.725278,08-09-2015,1.1999999,2.4000006,5.400001
-28.116667,26.725278,15-10-2015,1.1999999,2.4000006,5.400001
-28.116667,26.725278,03-11-2015,1.1999999,2.4000006,5.400001
-28.116667,26.725278,10-11-2015,1.1999999,2.4000006,5.400001
-29.161667,23.696389,25-12-2013,0.3,0.6,1.2000002
-28.96362,19.15486,28-12-2013,0.0,0.0,0.0
-28.1175,26.719444,30-12-2013,2.1,4.4,9.900001
-29.161667,23.696389,01-01-2014,0.3,0.6,1.2000002
-29.140556,31.391944,01-01-2014,25.400002,51.800003,175.69998
-28.747778,31.745833,01-01-2014,16.2,38.600002,142.2
-25.99136,27.84208,06-01-2014,29.099997,94.7,109.299995
-26.45,28.085833,06-01-2014,29.200003,88.70001,97.50001
-27.935,26.126667,06-01-2014,1.8000002,3.9000006,8.5
-28.141944,26.417778,06-01-2014,1.8000002,3.8000007,8.400001
-28.1175,26.719444,06-01-2014,1.8000002,3.8000007,8.3
-28.116667,26.725278,06-01-2014,1.8000002,3.8000007,8.3
-27.169444,29.233889,07-01-2014,23.100004,98.3,108.80001
-26.861111,28.884722,07-01-2014,29.099997,121.3,130.90001
-27.273889,28.49,07-01-2014,20.199997,75.3,88.59999
-25.45963889,28.26430556,07-01-2014,19.699999,52.3,62.2
-29.161667,23.696389,08-01-2014,0.3,0.6,1.2000002
-27.01011111,26.69808333,08-01-2014,1.9000001,4.0,8.6
-25.81048333,27.90955222,08-01-2014,19.100002,53.1,83.9
-29.140556,31.391944,08-01-2014,28.300003,79.899994,129.29997
-28.801278,31.955389,08-01-2014,51.000004,205.7,252.80002
-28.75,30.442778,08-01-2014,16.1,43.4,89.69999
-28.404444,30.013056,08-01-2014,19.699993,58.800003,143.5
-29.744167,29.905833,08-01-2014,36.599995,120.30001,303.40005
-29.161667,30.629722,08-01-2014,33.700016,119.00001,275.2
-27.00222,28.76528,08-01-2014,21.000002,63.399994,114.799995
-27.02314,28.59389,08-01-2014,20.5,59.90001,105.200005
-26.648056,27.089444,08-01-2014,14.9,42.7,70.299995
-26.970278,27.211111,08-01-2014,10.999999,27.400002,40.700005
-26.880278,26.965,08-01-2014,10.1,24.9,37.100002
-27.273889,28.49,08-01-2014,17.099997,50.0,92.09999
-27.4275,28.525833,08-01-2014,15.100002,44.60001,105.6
-27.3,28.586944,08-01-2014,16.500002,48.399994,92.40001
-26.98472222,26.63227778,08-01-2014,2.1000004,4.2000012,9.1
-27.044444,27.005,08-01-2014,4.300001,9.200001,16.0
-28.69485,28.23487,08-01-2014,11.400001,33.4,88.0
-29.615556,27.065278,08-01-2014,1.8000002,3.7000008,8.1
-28.768056,20.720556,08-01-2014,0.0,0.0,0.0
-28.058889,30.373611,08-01-2014,25.399994,91.10002,194.5
-27.937778,31.209444,09-01-2014,32.900005,97.7,204.39998
-27.5275,30.858056,09-01-2014,35.200005,127.80002,326.20004
-30.679722,26.7125,09-01-2014,1.5000001,3.3000007,7.200001
-30.160091,27.40124,09-01-2014,2.3000007,4.700001,10.3
-30.336111,27.359444,09-01-2014,2.4000006,4.900001,10.600001
-27.671111,27.236944,10-01-2014,1.9000006,4.0000014,8.6
-30.534167,24.961944,10-01-2014,0.0,0.0,0.0
-29.380556,30.2775,13-01-2014,155.7,188.80003,427.30005
-26.73806,27.59194,13-01-2014,10.099999,23.999996,80.80001
-26.45,28.085833,13-01-2014,12.500001,29.800009,118.5
-26.98472222,26.63227778,13-01-2014,1.8000007,3.8000016,8.200001
-27.01011111,26.69808333,14-01-2014,1.8000002,3.6000004,7.800001
-29.641944,30.6875,14-01-2014,155.30002,182.50002,304.9
-25.127778,27.628889,14-01-2014,15.800002,31.699997,72.700005
-25.20639,27.558,14-01-2014,14.599998,33.0,84.600006
-24.69514,27.40906,14-01-2014,8.099998,17.1,37.0
-25.73411,27.21422,14-01-2014,12.599999,29.999998,134.20003
-24.058889,31.237222,14-01-2014,58.6,61.5,67.5
-26.861111,28.884722,14-01-2014,14.499996,35.200005,150.1
-26.648056,27.089444,14-01-2014,9.4,22.400005,79.2
-26.970278,27.211111,14-01-2014,7.6999993,17.600002,47.10001
-26.880278,26.965,14-01-2014,7.200001,16.400002,43.000004
-26.98472222,26.63227778,14-01-2014,1.8000007,3.8000016,8.200001
-28.1175,26.719444,14-01-2014,1.5000001,3.3000011,7.1000013
-27.044444,27.005,14-01-2014,3.7000017,7.800001,16.900002
-31.396,29.2651,14-01-2014,16.600002,41.199997,200.99998
-31.554722,29.245556,14-01-2014,35.89999,61.10001,240.40002
-34.075556,20.145556,14-01-2014,7.0,15.499998,41.100002
-28.338333,31.373611,14-01-2014,74.600006,102.1,221.19998
-28.068333,31.55,14-01-2014,78.200005,104.69999,205.00002
-29.161667,23.696389,15-01-2014,0.3,0.6,1.2000002
-24.39619444,27.08983333,15-01-2014,5.900001,12.3,26.500004
-30.568333,29.422778,15-01-2014,33.600002,58.59997,186.70003
-30.570833,29.150556,15-01-2014,20.60001,40.20001,149.2
-31.104278,29.399722,15-01-2014,21.499996,49.7,221.09998
-22.769722,30.886944,16-01-2014,66.4,79.100006,111.39998
-28.44555556,32.325,12-03-2014,91.8,129.0,341.00003
-27.935,26.126667,16-01-2014,1.7000002,3.500001,7.400001
-28.141944,26.417778,16-01-2014,1.5000001,3.3000011,7.1000013
-30.86013889,29.07125,16-01-2014,14.199999,34.300003,141.5
-30.77586667,29.03221667,16-01-2014,12.899997,30.799997,127.0
-23.838611,31.640833,17-01-2014,37.000004,39.4,44.399994
-27.902778,24.615556,17-01-2014,0.6,1.2,2.4000008
-31.031389,28.883333,17-01-2014,16.0,38.999992,163.40001
-29.042222,24.6,20-01-2014,0.3,0.6,1.2000002
-29.033333,23.983333,20-01-2014,0.6,1.2,2.4000003
-28.760833,17.730278,21-01-2014,0.0,0.0,0.0
-24.670833,28.560833,21-01-2014,79.7,96.5,153.1
-28.141944,26.417778,21-01-2014,1.5000001,3.3000011,7.1000013
-28.1175,26.719444,21-01-2014,1.5000001,3.3000011,7.1000013
-29.028629,24.638389,21-01-2014,0.3,0.6,1.2000002
-29.1825,23.575556,21-01-2014,0.3,0.6,1.2000002
-34.031944,22.053333,21-01-2014,4.100001,8.700001,19.599998
-34.039722,22.133333,21-01-2014,4.3999987,9.299999,21.0
-25.57877778,29.12747222,21-01-2014,52.600006,56.100002,64.0
-29.161667,23.696389,22-01-2014,0.3,0.6,1.2000002
-24.282222,28.090278,22-01-2014,56.000004,60.9,72.0
-25.99136,27.84208,22-01-2014,21.599995,38.799995,133.5
-24.925278,29.324444,22-01-2014,43.5,46.4,52.9
-27.363611,31.783333,22-01-2014,54.399998,79.899994,140.00003
-27.602222,29.942778,22-01-2014,31.900003,55.000015,206.70001
-29.744167,29.905833,22-01-2014,150.5,181.8,362.10007
-26.45,28.085833,22-01-2014,12.500001,29.800009,118.5
-27.671111,27.236944,22-01-2014,1.8000007,3.8000016,8.200001
-34.02861,22.22222,22-01-2014,4.5999994,9.8,22.100002
-34.405833,19.600556,22-01-2014,34.100006,144.4,203.3
-27.01011111,26.69808333,23-01-2014,1.8000002,3.6000004,7.800001
-26.905,32.324722,23-01-2014,14.4,30.599998,71.20003
-27.169444,29.233889,23-01-2014,11.800002,28.400003,122.90001
-27.00222,28.76528,23-01-2014,12.9,31.099995,126.99999
-26.648056,27.089444,23-01-2014,9.4,22.400005,79.2
-26.970278,27.211111,23-01-2014,7.6999993,17.600002,47.10001
-26.880278,26.965,23-01-2014,7.200001,16.400002,43.000004
-27.38972222,26.46388889,23-01-2014,1.8000007,3.7000012,8.000001
-26.98472222,26.63227778,23-01-2014,1.8000007,3.8000016,8.200001
-27.398611,26.614722,23-01-2014,1.8000007,3.7000012,8.000002
-25.45963889,28.26430556,23-01-2014,38.8,54.5,102.5
-33.897778,20.012778,23-01-2014,6.000001,13.299998,35.000004
-25.81048333,27.90955222,24-01-2014,22.100002,38.800003,104.9
-29.803611,30.516111,26-01-2014,171.59999,200.79999,340.89996
-30.733889,29.828333,27-01-2014,78.0,107.899994,257.5
-26.45,28.085833,27-01-2014,12.500001,29.800009,118.5
-29.160278,26.573333,27-01-2014,1.5000001,3.1000013,6.800001
-33.38056,19.30167,27-01-2014,32.4,154.59999,216.0
-32.502778,19.535833,27-01-2014,1.1999999,2.500001,5.500001
-27.01011111,26.69808333,28-01-2014,1.8000002,3.6000004,7.800001
-25.127778,27.628889,28-01-2014,15.800002,31.699997,72.700005
-24.69514,27.40906,28-01-2014,8.099998,17.1,37.0
-25.73411,27.21422,28-01-2014,12.599999,29.999998,134.20003
-28.735556,29.820556,28-01-2014,63.300007,79.50001,183.0
-27.00222,28.76528,28-01-2014,12.9,31.099995,126.99999
-26.648056,27.089444,28-01-2014,9.4,22.400005,79.2
-26.970278,27.211111,28-01-2014,7.6999993,17.600002,47.10001
-26.880278,26.965,28-01-2014,7.200001,16.400002,43.000004
-26.98472222,26.63227778,28-01-2014,1.8000007,3.8000016,8.200001
-27.398611,26.614722,28-01-2014,1.8000007,3.7000012,8.000002
-33.501667,21.624167,28-01-2014,0.3,0.6,1.2000002
-32.595833,19.009444,28-01-2014,9.700004,21.4,51.600002
-25.20639,27.558,29-01-2014,14.599998,33.0,84.600006
-28.768056,20.720556,29-01-2014,0.0,0.0,0.0
-33.13083,18.86278,29-01-2014,37.80001,159.5,223.50005
-33.7075,18.97444444,29-01-2014,50.700016,231.30002,346.90005
-32.94583,18.33667,29-01-2014,20.5,63.199997,99.2
-30.13573889,30.67422222,30-01-2014,134.29999,166.59999,329.00003
-27.38972222,26.46388889,30-01-2014,1.8000007,3.7000012,8.000001
-33.31388889,19.07472222,30-01-2014,42.699993,204.40001,286.30005
-29.380556,30.2775,31-01-2014,155.7,188.80003,427.30005
