Latitude,Longitude,Sample Date,tmax
-29.033333,23.983333,14-08-2013,35.67
-28.768056,20.720556,14-08-2013,37.17
-34.092222,21.295278,14-08-2013,29.89
-33.13083,18.86278,14-08-2013,32.3
-26.905,32.324722,15-08-2013,33.27
-27.602222,29.942778,15-08-2013,29.14
-27.398611,26.614722,15-08-2013,31.869999
-27.671111,27.236944,15-08-2013,31.09
-27.902778,24.615556,15-08-2013,35.48
-24.679167,30.8025,16-08-2013,26.26
-29.744167,29.905833,16-08-2013,28.789999
-25.447222,30.711667,18-08-2013,28.609999
-25.99136,27.84208,19-08-2013,29.199999
-29.160278,26.573333,19-08-2013,32.71
-32.502778,19.535833,19-08-2013,33.89
-31.860278,18.6875,20-08-2013,32.52
-22.91028,29.61111,20-08-2013,30.55
-25.45963889,28.26430556,20-08-2013,30.84
-25.81048333,27.90955222,21-08-2013,30.08
-22.935,28.004167,21-08-2013,32.44
-26.03611,30.99778,21-08-2013,28.73
-28.75,30.442778,21-08-2013,31.82
-29.161667,30.629722,21-08-2013,27.48
-26.45,28.085833,21-08-2013,28.869999
-27.671111,27.236944,21-08-2013,31.09
-33.7075,18.97444444,21-08-2013,31.01
-27.01011111,26.69808333,22-08-2013,31.22
-24.282222,28.090278,22-08-2013,30.25
-27.00222,28.76528,22-08-2013,28.49
-26.98472222,26.63227778,22-08-2013,31.38
-28.116667,26.725278,22-08-2013,31.88
-33.31388889,19.07472222,22-08-2013,31.769999
-26.648056,27.089444,23-08-2013,29.99
-26.970278,27.211111,23-08-2013,30.289999
-26.880278,26.965,23-08-2013,30.63
-30.398056,30.601944,24-08-2013,29.3
-24.99328,30.81444,26-08-2013,24.51
-29.380556,30.2775,26-08-2013,27.47
-26.73806,27.59194,26-08-2013,29.46
-26.45,28.085833,26-08-2013,28.869999
-33.818056,19.694722,26-08-2013,31.07
-34.065833,20.404167,27-08-2013,31.539999
-25.127778,27.628889,27-08-2013,32.37
-24.69514,27.40906,27-08-2013,32.34
-22.43772222,31.07805556,27-08-2013,33.93
-25.681111,31.783333,27-08-2013,31.24
-25.67386,31.57527,27-08-2013,30.96
-28.747778,31.745833,27-08-2013,31.199999
-27.169444,29.233889,27-08-2013,27.779999
-27.00222,28.76528,27-08-2013,28.49
-27.273889,28.49,27-08-2013,28.869999
-29.042222,24.6,27-08-2013,35.17
-29.028629,24.638389,27-08-2013,35.07
-29.033333,23.983333,27-08-2013,35.67
-28.760833,17.730278,28-08-2013,36.94
-29.161667,23.696389,28-08-2013,36.17
-25.436111,31.982222,28-08-2013,31.32
-23.838611,31.640833,28-08-2013,33.26
-25.398889,31.610556,28-08-2013,30.56
-25.14944444,31.94055556,28-08-2013,31.099998
-28.801278,31.955389,28-08-2013,30.859999
-27.937778,31.209444,28-08-2013,29.81
-28.69485,28.23487,28-08-2013,28.25
-28.883333,27.89,28-08-2013,29.41
-34.405833,19.600556,28-08-2013,26.449999
-28.058889,30.373611,28-08-2013,28.68
-27.5275,30.858056,29-08-2013,28.14
-26.970278,27.211111,29-08-2013,30.289999
-33.501667,21.624167,29-08-2013,30.09
-34.075556,20.145556,29-08-2013,30.789999
-33.897778,20.012778,29-08-2013,31.369999
-27.01011111,26.69808333,30-08-2013,31.22
-29.744167,29.905833,30-08-2013,28.789999
-26.648056,27.089444,30-08-2013,29.99
-26.880278,26.965,30-08-2013,30.63
-26.98472222,26.63227778,30-08-2013,31.38
-25.99136,27.84208,02-09-2013,29.199999
-30.733889,29.828333,02-09-2013,28.359999
-29.7775,29.470833,02-09-2013,26.46
-29.987778,29.851667,02-09-2013,27.939999
-29.744167,29.905833,02-09-2013,28.789999
-26.45,28.085833,02-09-2013,28.869999
-27.671111,27.236944,02-09-2013,31.09
-31.396,29.2651,02-09-2013,29.32
-31.554722,29.245556,02-09-2013,28.0
-25.73411,27.21422,03-09-2013,30.16
-27.398611,26.614722,03-09-2013,31.869999
-29.160278,26.573333,03-09-2013,32.71
-30.568333,29.422778,03-09-2013,27.63
-30.570833,29.150556,03-09-2013,27.41
-31.104278,29.399722,03-09-2013,28.849998
-25.45963889,28.26430556,03-09-2013,30.84
-28.338333,31.373611,03-09-2013,30.22
-27.495556,26.074722,03-09-2013,32.16
-29.161667,23.696389,04-09-2013,36.17
-27.01011111,26.69808333,04-09-2013,31.22
-25.81048333,27.90955222,04-09-2013,30.08
-23.658056,31.05,04-09-2013,32.26
-25.49037,30.6986,04-09-2013,28.039999
-27.00222,28.76528,04-09-2013,28.49
-26.648056,27.089444,04-09-2013,29.99
-26.970278,27.211111,04-09-2013,30.289999
-26.880278,26.965,04-09-2013,30.63
-27.273889,28.49,04-09-2013,28.869999
-27.3,28.586944,04-09-2013,28.789999
-26.98472222,26.63227778,04-09-2013,31.38
-29.033333,23.983333,04-09-2013,35.67
-30.336111,27.359444,04-09-2013,31.07
-29.615556,27.065278,04-09-2013,31.439999
-31.031389,28.883333,04-09-2013,28.67
-30.86013889,29.07125,04-09-2013,29.099998
-30.77586667,29.03221667,04-09-2013,29.0
-34.031944,22.053333,04-09-2013,27.42
-34.039722,22.133333,04-09-2013,27.23
-33.08883333,19.21878333,04-09-2013,29.019999
-30.830556,26.921389,05-09-2013,31.81
-28.44555556,32.325,03-10-2013,30.3
-29.744167,29.905833,05-09-2013,28.789999
-30.13573889,30.67422222,05-09-2013,29.46
-29.160278,26.573333,05-09-2013,32.71
-30.679722,26.7125,05-09-2013,32.94
-30.160091,27.40124,05-09-2013,31.08
-34.02861,22.22222,05-09-2013,26.63
-24.058889,31.237222,06-09-2013,31.99
-27.573056,24.746389,06-09-2013,34.82
-31.000833,26.353056,06-09-2013,31.32
-29.803611,30.516111,06-09-2013,28.65
-28.735556,29.820556,09-09-2013,30.91
-26.73806,27.59194,09-09-2013,29.46
-26.45,28.085833,09-09-2013,28.869999
-33.38056,19.30167,09-09-2013,29.48
-32.502778,19.535833,09-09-2013,33.89
-34.005833,22.351111,09-09-2013,26.099998
-31.860278,18.6875,10-09-2013,32.52
-25.127778,27.628889,10-09-2013,32.37
-24.69514,27.40906,10-09-2013,32.34
-22.769722,30.886944,10-09-2013,31.689999
-23.281,30.54305556,10-09-2013,31.24
-27.802778,28.768333,10-09-2013,28.26
-32.595833,19.009444,10-09-2013,33.63
-29.161667,23.696389,11-09-2013,36.17
-27.01011111,26.69808333,11-09-2013,31.22
-29.641944,30.6875,11-09-2013,29.64
-25.20639,27.558,11-09-2013,32.12
-27.363611,31.783333,11-09-2013,31.66
-26.970278,27.211111,11-09-2013,30.289999
-26.880278,26.965,11-09-2013,30.63
-26.98472222,26.63227778,11-09-2013,31.38
-28.768056,20.720556,11-09-2013,37.17
-34.092222,21.295278,11-09-2013,29.89
-33.13083,18.86278,11-09-2013,32.3
-33.7075,18.97444444,11-09-2013,31.01
-32.94583,18.33667,11-09-2013,29.46
-26.905,32.324722,12-09-2013,33.27
-27.602222,29.942778,12-09-2013,29.14
-33.31388889,19.07472222,12-09-2013,31.769999
-26.98472222,26.63227778,13-09-2013,31.38
-27.902778,24.615556,13-09-2013,35.48
-25.99136,27.84208,16-09-2013,29.199999
-26.03611,30.99778,16-09-2013,28.73
-26.45,28.085833,16-09-2013,28.869999
-25.447222,30.711667,16-09-2013,28.609999
-28.760833,17.730278,17-09-2013,36.94
-27.01011111,26.69808333,17-09-2013,31.22
-25.73411,27.21422,17-09-2013,30.16
-27.00222,28.76528,17-09-2013,28.49
-26.648056,27.089444,17-09-2013,29.99
-26.970278,27.211111,17-09-2013,30.289999
-26.880278,26.965,17-09-2013,30.63
-26.98472222,26.63227778,17-09-2013,31.38
-29.042222,24.6,17-09-2013,35.17
-29.028629,24.638389,17-09-2013,35.07
-29.033333,23.983333,17-09-2013,35.67
-25.45963889,28.26430556,17-09-2013,30.84
-25.57877778,29.12747222,17-09-2013,30.01
-28.760833,17.730278,18-09-2013,36.94
-29.161667,23.696389,18-09-2013,36.17
-25.81048333,27.90955222,18-09-2013,30.08
-25.398889,31.610556,18-09-2013,30.56
-27.935,26.126667,18-09-2013,32.09
-27.671111,27.236944,18-09-2013,31.09
-29.033333,23.983333,18-09-2013,35.67
-28.75,30.442778,19-09-2013,31.82
-27.38972222,26.46388889,19-09-2013,32.0
-34.250556,20.9925,19-09-2013,29.67
-29.744167,29.905833,20-09-2013,28.789999
-27.671111,27.236944,20-09-2013,31.09
-27.573056,24.746389,20-09-2013,34.82
-28.760833,17.730278,23-09-2013,36.94
-29.380556,30.2775,23-09-2013,27.47
-33.818056,19.694722,23-09-2013,31.07
-34.065833,20.404167,24-09-2013,31.539999
-24.670833,28.560833,24-09-2013,30.4
-25.681111,31.783333,24-09-2013,31.24
-25.67386,31.57527,24-09-2013,30.96
-28.747778,31.745833,24-09-2013,31.199999
-29.140556,31.391944,25-09-2013,30.38
-25.127778,27.628889,25-09-2013,32.37
-24.69514,27.40906,25-09-2013,32.34
-27.937778,31.209444,25-09-2013,29.81
-28.404444,30.013056,25-09-2013,30.359999
-26.73806,27.59194,25-09-2013,29.46
-26.45,28.085833,25-09-2013,28.869999
-33.501667,21.624167,25-09-2013,30.09
-27.01011111,26.69808333,26-09-2013,31.22
-22.225556,29.990556,26-09-2013,33.42
-25.436111,31.982222,26-09-2013,31.32
-25.20639,27.558,26-09-2013,32.12
-28.801278,31.955389,26-09-2013,30.859999
-27.169444,29.233889,26-09-2013,27.779999
-27.00222,28.76528,26-09-2013,28.49
-26.648056,27.089444,26-09-2013,29.99
-26.970278,27.211111,26-09-2013,30.289999
-26.880278,26.965,26-09-2013,30.63
-28.141944,26.417778,26-09-2013,32.079998
-28.058889,30.373611,26-09-2013,28.68
-26.861111,28.884722,27-09-2013,28.109999
-27.902778,24.615556,27-09-2013,35.48
-25.99136,27.84208,30-09-2013,29.199999
-29.7775,29.470833,30-09-2013,26.46
-29.987778,29.851667,30-09-2013,27.939999
-29.744167,29.905833,30-09-2013,28.789999
-26.45,28.085833,30-09-2013,28.869999
-31.396,29.2651,30-09-2013,29.32
-31.554722,29.245556,30-09-2013,28.0
-24.183889,30.823889,01-10-2013,31.88
-25.73411,27.21422,01-10-2013,30.16
-28.44555556,32.325,31-10-2013,30.3
-27.671111,27.236944,01-10-2013,31.09
-30.568333,29.422778,01-10-2013,27.63
-30.570833,29.150556,01-10-2013,27.41
-31.104278,29.399722,01-10-2013,28.849998
-34.031944,22.053333,01-10-2013,27.42
-34.005833,22.351111,01-10-2013,26.099998
-25.45963889,28.26430556,01-10-2013,30.84
-28.068333,31.55,01-10-2013,31.96
-29.161667,23.696389,02-10-2013,36.17
-27.01011111,26.69808333,02-10-2013,31.22
-25.81048333,27.90955222,02-10-2013,30.08
-24.058889,31.237222,02-10-2013,31.99
-30.733889,29.828333,02-10-2013,28.359999
-30.398056,30.601944,02-10-2013,29.3
-27.00222,28.76528,02-10-2013,28.49
-27.02314,28.59389,02-10-2013,28.859999
-27.273889,28.49,02-10-2013,28.869999
-27.3,28.586944,02-10-2013,28.789999
-27.802778,28.768333,02-10-2013,28.26
-26.98472222,26.63227778,02-10-2013,31.38
-27.398611,26.614722,02-10-2013,31.869999
-27.671111,27.236944,02-10-2013,31.09
-29.160278,26.573333,02-10-2013,32.71
-29.615556,27.065278,02-10-2013,31.439999
-28.883333,27.89,02-10-2013,29.41
-31.031389,28.883333,02-10-2013,28.67
-30.86013889,29.07125,02-10-2013,29.099998
-30.77586667,29.03221667,02-10-2013,29.0
-34.039722,22.133333,02-10-2013,27.23
-34.02861,22.22222,02-10-2013,26.63
-27.495556,26.074722,02-10-2013,32.16
-28.44555556,32.325,16-01-2014,28.46
-29.744167,29.905833,03-10-2013,28.789999
-26.648056,27.089444,03-10-2013,29.99
-26.970278,27.211111,03-10-2013,30.289999
-26.880278,26.965,03-10-2013,30.63
-27.3,28.586944,03-10-2013,28.789999
-30.160091,27.40124,03-10-2013,31.08
-30.336111,27.359444,03-10-2013,31.07
-29.615556,27.065278,03-10-2013,31.439999
-30.830556,26.921389,04-10-2013,31.81
-30.679722,26.7125,04-10-2013,32.94
-29.803611,30.516111,04-10-2013,28.65
-26.73806,27.59194,07-10-2013,29.46
-26.45,28.085833,07-10-2013,28.869999
-31.436944,20.474722,07-10-2013,33.25
-29.1825,23.575556,07-10-2013,36.079998
-33.38056,19.30167,07-10-2013,29.48
-32.502778,19.535833,07-10-2013,33.89
-31.860278,18.6875,08-10-2013,32.52
-25.127778,27.628889,08-10-2013,32.37
-24.69514,27.40906,08-10-2013,32.34
-22.769722,30.886944,08-10-2013,31.689999
-28.735556,29.820556,08-10-2013,30.91
-27.169444,29.233889,08-10-2013,27.779999
-26.861111,28.884722,08-10-2013,28.109999
-27.00222,28.76528,08-10-2013,28.49
-34.092222,21.295278,08-10-2013,29.89
-33.13083,18.86278,08-10-2013,32.3
-32.94583,18.33667,08-10-2013,29.46
-29.161667,23.696389,09-10-2013,36.17
-29.641944,30.6875,09-10-2013,29.64
-25.20639,27.558,09-10-2013,32.12
-26.905,32.324722,09-10-2013,33.27
-27.602222,29.942778,09-10-2013,29.14
-33.7075,18.97444444,09-10-2013,31.01
-23.658056,31.05,10-10-2013,32.26
-27.363611,31.783333,10-10-2013,31.66
-26.970278,27.211111,10-10-2013,30.289999
-33.31388889,19.07472222,10-10-2013,31.769999
-27.01011111,26.69808333,11-10-2013,31.22
-26.648056,27.089444,11-10-2013,29.99
-26.880278,26.965,11-10-2013,30.63
-26.98472222,26.63227778,11-10-2013,31.38
-27.902778,24.615556,11-10-2013,35.48
-26.861111,28.884722,13-10-2013,28.109999
-25.99136,27.84208,14-10-2013,29.199999
-26.45,28.085833,14-10-2013,28.869999
-27.01011111,26.69808333,15-10-2013,31.22
-25.73411,27.21422,15-10-2013,30.16
-24.99328,30.81444,15-10-2013,24.51
-27.5275,30.858056,15-10-2013,28.14
-26.861111,28.884722,15-10-2013,28.109999
-27.00222,28.76528,15-10-2013,28.49
-26.648056,27.089444,15-10-2013,29.99
-26.970278,27.211111,15-10-2013,30.289999
-26.880278,26.965,15-10-2013,30.63
-26.98472222,26.63227778,15-10-2013,31.38
-25.45963889,28.26430556,15-10-2013,30.84
-29.161667,23.696389,16-10-2013,36.17
-25.81048333,27.90955222,16-10-2013,30.08
-24.670833,28.560833,16-10-2013,30.4
-28.75,30.442778,16-10-2013,31.82
-29.161667,30.629722,16-10-2013,27.48
-29.160278,26.573333,16-10-2013,32.71
-29.033333,23.983333,16-10-2013,35.67
-28.768056,20.720556,16-10-2013,37.17
-29.161667,23.696389,17-10-2013,36.17
-29.744167,29.905833,17-10-2013,28.789999
-27.671111,27.236944,17-10-2013,31.09
-34.250556,20.9925,17-10-2013,29.67
-29.380556,30.2775,21-10-2013,27.47
-33.818056,19.694722,21-10-2013,31.07
-27.01011111,26.69808333,22-10-2013,31.22
-34.065833,20.404167,22-10-2013,31.539999
-25.127778,27.628889,22-10-2013,32.37
-25.20639,27.558,22-10-2013,32.12
-24.69514,27.40906,22-10-2013,32.34
-26.648056,27.089444,22-10-2013,29.99
-26.970278,27.211111,22-10-2013,30.289999
-26.880278,26.965,22-10-2013,30.63
-26.73806,27.59194,22-10-2013,29.46
-26.45,28.085833,22-10-2013,28.869999
-26.98472222,26.63227778,22-10-2013,31.38
-28.141944,26.417778,22-10-2013,32.079998
-29.042222,24.6,22-10-2013,35.17
-29.028629,24.638389,22-10-2013,35.07
-33.501667,21.624167,22-10-2013,30.09
-34.075556,20.145556,22-10-2013,30.789999
-28.760833,17.730278,23-10-2013,36.94
-29.161667,23.696389,23-10-2013,36.17
-29.140556,31.391944,23-10-2013,30.38
-28.801278,31.955389,23-10-2013,30.859999
-27.169444,29.233889,23-10-2013,27.779999
-26.861111,28.884722,23-10-2013,28.109999
-27.00222,28.76528,23-10-2013,28.49
-26.970278,27.211111,23-10-2013,30.289999
-27.38972222,26.46388889,23-10-2013,32.0
-26.98472222,26.63227778,23-10-2013,31.38
-27.398611,26.614722,23-10-2013,31.869999
-27.671111,27.236944,23-10-2013,31.09
-34.405833,19.600556,23-10-2013,26.449999
-28.058889,30.373611,23-10-2013,28.68
-33.897778,20.012778,23-10-2013,31.369999
-28.747778,31.745833,24-10-2013,31.199999
-27.5275,30.858056,24-10-2013,28.14
-28.116667,26.725278,24-10-2013,31.88
-34.329722,18.990278,24-10-2013,25.34
-27.573056,24.746389,25-10-2013,34.82
-25.99136,27.84208,28-10-2013,29.199999
-29.7775,29.470833,28-10-2013,26.46
-29.987778,29.851667,28-10-2013,27.939999
-29.744167,29.905833,28-10-2013,28.789999
-26.45,28.085833,28-10-2013,28.869999
-27.01011111,26.69808333,29-10-2013,31.22
-25.73411,27.21422,29-10-2013,30.16
-30.733889,29.828333,29-10-2013,28.359999
-27.00222,28.76528,29-10-2013,28.49
-26.648056,27.089444,29-10-2013,29.99
-26.970278,27.211111,29-10-2013,30.289999
-26.880278,26.965,29-10-2013,30.63
-27.802778,28.768333,29-10-2013,28.26
-26.98472222,26.63227778,29-10-2013,31.38
-25.45963889,28.26430556,29-10-2013,30.84
-28.338333,31.373611,29-10-2013,30.22
-28.068333,31.55,29-10-2013,31.96
-25.81048333,27.90955222,30-10-2013,30.08
-30.830556,26.921389,30-10-2013,31.81
-30.398056,30.601944,30-10-2013,29.3
-30.160091,27.40124,30-10-2013,31.08
-30.336111,27.359444,30-10-2013,31.07
-28.883333,27.89,30-10-2013,29.41
-28.768056,20.720556,30-10-2013,37.17
-31.104278,29.399722,30-10-2013,28.849998
-31.396,29.2651,30-10-2013,29.32
-31.554722,29.245556,30-10-2013,28.0
-28.44555556,32.325,13-02-2014,28.46
-30.13573889,30.67422222,31-10-2013,29.46
-28.69485,28.23487,31-10-2013,28.25
-28.883333,27.89,31-10-2013,29.41
-31.436944,20.474722,31-10-2013,33.25
-30.570833,29.150556,31-10-2013,27.41
-29.744167,29.905833,01-11-2013,28.789999
-30.568333,29.422778,01-11-2013,27.63
-31.031389,28.883333,01-11-2013,28.67
-30.77586667,29.03221667,01-11-2013,29.0
-29.803611,30.516111,01-11-2013,28.65
-26.73806,27.59194,04-11-2013,29.46
-26.45,28.085833,04-11-2013,28.869999
-27.3,28.586944,04-11-2013,28.789999
-26.98472222,26.63227778,04-11-2013,31.38
-33.38056,19.30167,04-11-2013,29.48
-32.502778,19.535833,04-11-2013,33.89
-27.01011111,26.69808333,05-11-2013,31.22
-31.860278,18.6875,05-11-2013,32.52
-24.679167,30.8025,05-11-2013,26.26
-33.980556,21.653333,05-11-2013,29.119999
-25.127778,27.628889,05-11-2013,32.37
-24.39619444,27.08983333,05-11-2013,32.73
-24.69514,27.40906,05-11-2013,32.34
-27.169444,29.233889,05-11-2013,27.779999
-26.861111,28.884722,05-11-2013,28.109999
-26.98472222,26.63227778,05-11-2013,31.38
-27.398611,26.614722,05-11-2013,31.869999
-27.671111,27.236944,05-11-2013,31.09
-32.595833,19.009444,05-11-2013,33.63
-29.641944,30.6875,06-11-2013,29.64
-25.20639,27.558,06-11-2013,32.12
-27.00222,28.76528,06-11-2013,28.49
-27.02314,28.59389,06-11-2013,28.859999
-26.970278,27.211111,06-11-2013,30.289999
-26.880278,26.965,06-11-2013,30.63
-27.273889,28.49,06-11-2013,28.869999
-27.4275,28.525833,06-11-2013,28.81
-33.13083,18.86278,06-11-2013,32.3
-33.7075,18.97444444,06-11-2013,31.01
-32.94583,18.33667,06-11-2013,29.46
-24.058889,31.237222,07-11-2013,31.99
-27.602222,29.942778,07-11-2013,29.14
-27.3,28.586944,07-11-2013,28.789999
-27.902778,24.615556,07-11-2013,35.48
-28.69485,28.23487,07-11-2013,28.25
-33.31388889,19.07472222,07-11-2013,31.769999
-27.573056,24.746389,08-11-2013,34.82
-27.573056,24.746389,10-11-2013,34.82
-28.760833,17.730278,11-11-2013,36.94
-29.161667,23.696389,11-11-2013,36.17
-25.99136,27.84208,11-11-2013,29.199999
-26.861111,28.884722,11-11-2013,28.109999
-30.86013889,29.07125,11-11-2013,29.099998
-27.01011111,26.69808333,12-11-2013,31.22
-25.73411,27.21422,12-11-2013,30.16
-22.769722,30.886944,12-11-2013,31.689999
-27.00222,28.76528,12-11-2013,28.49
-26.648056,27.089444,12-11-2013,29.99
-26.970278,27.211111,12-11-2013,30.289999
-26.880278,26.965,12-11-2013,30.63
-26.98472222,26.63227778,12-11-2013,31.38
-33.08883333,19.21878333,12-11-2013,29.019999
-25.45963889,28.26430556,12-11-2013,30.84
-29.161667,23.696389,13-11-2013,36.17
-25.81048333,27.90955222,13-11-2013,30.08
-22.43772222,31.07805556,13-11-2013,33.93
-28.75,30.442778,13-11-2013,31.82
-29.161667,30.629722,13-11-2013,27.48
-28.141944,26.417778,13-11-2013,32.079998
-28.1175,26.719444,13-11-2013,31.88
-29.160278,26.573333,13-11-2013,32.71
-29.033333,23.983333,13-11-2013,35.67
-34.02861,22.22222,13-11-2013,26.63
-34.005833,22.351111,13-11-2013,26.099998
-23.658056,31.05,14-11-2013,32.26
-29.744167,29.905833,14-11-2013,28.789999
-27.273889,28.49,14-11-2013,28.869999
-27.4275,28.525833,14-11-2013,28.81
-27.3,28.586944,14-11-2013,28.789999
-27.398611,26.614722,14-11-2013,31.869999
-27.671111,27.236944,14-11-2013,31.09
-34.031944,22.053333,15-11-2013,27.42
-34.039722,22.133333,15-11-2013,27.23
-24.925278,29.324444,18-11-2013,31.599998
-29.380556,30.2775,18-11-2013,27.47
-26.73806,27.59194,18-11-2013,29.46
-26.45,28.085833,18-11-2013,28.869999
-33.870833,20.003333,18-11-2013,31.73
-33.818056,19.694722,18-11-2013,31.07
-27.01011111,26.69808333,19-11-2013,31.22
-34.065833,20.404167,19-11-2013,31.539999
-25.20639,27.558,19-11-2013,32.12
-24.69514,27.40906,19-11-2013,32.34
-28.747778,31.745833,19-11-2013,31.199999
-27.169444,29.233889,19-11-2013,27.779999
-26.861111,28.884722,19-11-2013,28.109999
-27.00222,28.76528,19-11-2013,28.49
-26.648056,27.089444,19-11-2013,29.99
-26.970278,27.211111,19-11-2013,30.289999
-26.880278,26.965,19-11-2013,30.63
-27.3,28.586944,19-11-2013,28.789999
-26.98472222,26.63227778,19-11-2013,31.38
-27.671111,27.236944,19-11-2013,31.09
-31.396,29.2651,19-11-2013,29.32
-31.554722,29.245556,19-11-2013,28.0
-34.075556,20.145556,19-11-2013,30.789999
-29.161667,23.696389,20-11-2013,36.17
-25.127778,27.628889,20-11-2013,32.37
-28.801278,31.955389,20-11-2013,30.859999
-27.937778,31.209444,20-11-2013,29.81
-28.404444,30.013056,20-11-2013,30.359999
-27.273889,28.49,20-11-2013,28.869999
-28.883333,27.89,20-11-2013,29.41
-30.568333,29.422778,20-11-2013,27.63
-31.104278,29.399722,20-11-2013,28.849998
-34.250556,20.9925,20-11-2013,29.67
-34.329722,18.990278,20-11-2013,25.34
-25.57877778,29.12747222,20-11-2013,30.01
-27.5275,30.858056,21-11-2013,28.14
-28.116667,26.725278,21-11-2013,31.88
-28.69485,28.23487,21-11-2013,28.25
-30.86013889,29.07125,21-11-2013,29.099998
-30.570833,29.150556,21-11-2013,27.41
-30.77586667,29.03221667,21-11-2013,29.0
-34.405833,19.600556,21-11-2013,26.449999
-33.897778,20.012778,21-11-2013,31.369999
-27.902778,24.615556,22-11-2013,35.48
-31.031389,28.883333,22-11-2013,28.67
-28.058889,30.373611,22-11-2013,28.68
-25.99136,27.84208,25-11-2013,29.199999
-29.7775,29.470833,25-11-2013,26.46
-29.744167,29.905833,25-11-2013,28.789999
-26.45,28.085833,25-11-2013,28.869999
-29.042222,24.6,25-11-2013,35.17
-33.38056,19.30167,25-11-2013,29.48
-32.502778,19.535833,25-11-2013,33.89
-28.338333,31.373611,25-11-2013,30.22
-28.068333,31.55,25-11-2013,31.96
-28.1175,26.719444,26-07-2011,32.5
-28.1175,26.719444,23-08-2011,32.5
-28.1175,26.719444,30-08-2011,32.5
-28.1175,26.719444,21-09-2011,32.5
-28.1175,26.719444,29-09-2011,32.5
-28.1175,26.719444,17-11-2011,32.5
-27.01011111,26.69808333,26-11-2013,31.22
-31.860278,18.6875,26-11-2013,32.52
-25.73411,27.21422,26-11-2013,30.16
-30.733889,29.828333,26-11-2013,28.359999
-29.987778,29.851667,26-11-2013,27.939999
-27.00222,28.76528,26-11-2013,28.49
-28.1175,26.719444,07-06-2012,29.26
-26.970278,27.211111,26-11-2013,30.289999
-26.880278,26.965,26-11-2013,30.63
-26.98472222,26.63227778,26-11-2013,31.38
-29.160278,26.573333,26-11-2013,32.71
-29.028629,24.638389,26-11-2013,35.07
-28.69485,28.23487,26-11-2013,28.25
-28.1175,26.719444,17-07-2012,31.91
-33.501667,21.624167,26-11-2013,30.09
-32.595833,19.009444,26-11-2013,33.63
-28.1175,26.719444,17-09-2012,31.91
-25.45963889,28.26430556,26-11-2013,30.84
-29.161667,23.696389,27-11-2013,36.17
-25.81048333,27.90955222,27-11-2013,30.08
-24.670833,28.560833,27-11-2013,30.4
-30.398056,30.601944,27-11-2013,29.3
-26.861111,28.884722,27-11-2013,28.109999
-29.033333,23.983333,27-11-2013,35.67
-28.69485,28.23487,27-11-2013,28.25
-29.615556,27.065278,27-11-2013,31.439999
-28.883333,27.89,27-11-2013,29.41
-33.7075,18.97444444,27-11-2013,31.01
-32.94583,18.33667,27-11-2013,29.46
-24.282222,28.090278,28-11-2013,30.25
-30.13573889,30.67422222,28-11-2013,29.46
-28.1175,26.719444,18-07-2013,31.88
-33.31388889,19.07472222,28-11-2013,31.769999
-33.13083,18.86278,28-11-2013,32.3
-29.744167,29.905833,29-11-2013,28.789999
-29.803611,30.516111,29-11-2013,28.65
-26.73806,27.59194,01-12-2013,29.46
-28.735556,29.820556,02-12-2013,30.91
-26.45,28.085833,02-12-2013,28.869999
-25.127778,27.628889,03-12-2013,32.37
-24.69514,27.40906,03-12-2013,32.34
-27.273889,28.49,03-12-2013,28.869999
-27.4275,28.525833,03-12-2013,28.81
-27.3,28.586944,03-12-2013,28.789999
-27.398611,26.614722,03-12-2013,31.869999
-30.160091,27.40124,03-12-2013,31.08
-30.336111,27.359444,03-12-2013,31.07
-33.08883333,19.21878333,03-12-2013,29.019999
-27.4,26.624722,03-12-2013,31.869999
-29.161667,23.696389,04-12-2013,36.17
-27.01011111,26.69808333,04-12-2013,31.22
-29.641944,30.6875,04-12-2013,29.64
-28.1175,26.719444,19-05-2014,30.31
-28.1175,26.719444,03-06-2014,30.31
-25.20639,27.558,04-12-2013,32.12
-27.363611,31.783333,04-12-2013,31.66
-26.648056,27.089444,04-12-2013,29.99
-26.970278,27.211111,04-12-2013,30.289999
-26.880278,26.965,04-12-2013,30.63
-26.98472222,26.63227778,04-12-2013,31.38
-31.000833,26.353056,04-12-2013,31.32
-30.679722,26.7125,04-12-2013,32.94
-28.1175,26.719444,06-08-2014,31.88
-34.039722,22.133333,04-12-2013,27.23
-28.760833,17.730278,05-12-2013,36.94
-26.905,32.324722,05-12-2013,33.27
-28.116667,26.725278,05-12-2013,31.88
-34.250556,20.9925,05-12-2013,29.67
-34.092222,21.295278,05-12-2013,29.89
-23.658056,31.05,06-12-2013,32.26
-23.281,30.54305556,06-12-2013,31.24
-27.02314,28.59389,07-12-2013,28.859999
-25.99136,27.84208,09-12-2013,29.199999
-27.935,26.126667,09-12-2013,32.09
-28.141944,26.417778,09-12-2013,32.079998
-28.1175,26.719444,09-12-2013,31.88
-28.116667,26.725278,09-12-2013,31.88
-25.73411,27.21422,10-12-2013,30.16
-25.45963889,28.26430556,10-12-2013,30.84
-27.01011111,26.69808333,11-12-2013,31.22
-25.81048333,27.90955222,11-12-2013,30.08
-28.116667,26.725278,22-02-2011,29.539999
-24.183889,30.823889,11-12-2013,31.88
-24.058889,31.237222,11-12-2013,31.99
-28.116667,26.725278,26-07-2011,32.5
