LATITUDE,LONGITUDE,SAMPLE DATE,VPD
-27.398611,26.614722,11-02-2015,1.909999967
-31.104278,29.399722,11-02-2015,1.019999981
-30.77586667,29.03221667,11-02-2015,1.179999948
-34.005833,22.351111,11-02-2015,0.7599999905
-23.658056,31.05,12-02-2015,1.679999948
-27.671111,27.236944,12-02-2015,1.799999952
-28.376944,24.303056,12-02-2015,2.659999847
-30.568333,29.422778,12-02-2015,1
-31.031389,28.883333,12-02-2015,1.120000005
-30.86013889,29.07125,12-02-2015,1.159999967
-30.570833,29.150556,12-02-2015,1.039999962
-28.338333,31.373611,12-02-2015,1.209999919
-24.679167,30.8025,13-02-2015,1.059999943
-22.769722,30.886944,13-02-2015,1.719999909
-24.768889,31.39,13-02-2015,1.399999976
-24.9675,31.516667,13-02-2015,1.469999909
-27.573056,24.746389,13-02-2015,2.5
-27.902778,24.615556,13-02-2015,2.609999895
-28.96362,19.15486,14-02-2015,3.309999943
-25.99136,27.84208,16-02-2015,1.409999967
-26.970278,27.211111,16-02-2015,1.629999995
-26.73806,27.59194,16-02-2015,1.480000019
-26.45,28.085833,16-02-2015,1.360000014
-27.671111,27.236944,16-02-2015,1.799999952
-32.502778,19.535833,16-02-2015,2.210000038
-27.01011111,26.69808333,17-02-2015,1.75999999
-27.169444,29.233889,17-02-2015,1.159999967
-26.861111,28.884722,17-02-2015,1.24000001
-27.02314,28.59389,17-02-2015,1.319999933
-26.98472222,26.63227778,17-02-2015,1.769999981
-29.160278,26.573333,17-02-2015,2.049999952
-28.69485,28.23487,17-02-2015,1.339999914
-28.883333,27.89,17-02-2015,1.439999938
-31.436944,20.474722,17-02-2015,2.279999971
-34.075556,20.145556,17-02-2015,1.529999971
-32.595833,19.009444,17-02-2015,2.069999933
-25.45963889,28.26430556,17-02-2015,1.599999905
-28.068333,31.55,17-02-2015,1.579999924
-29.161667,23.696389,18-02-2015,2.849999905
-25.81048333,27.90955222,18-02-2015,1.529999971
-22.225556,29.990556,18-02-2015,2.029999971
-29.641944,30.6875,18-02-2015,1.069999933
-25.73411,27.21422,18-02-2015,1.539999962
-28.44555556,32.325,07-05-2015,1.019999981
-26.648056,27.089444,18-02-2015,1.569999933
-26.880278,26.965,18-02-2015,1.679999948
-28.116667,26.725278,18-02-2015,1.9799999
-29.033333,23.983333,18-02-2015,2.74000001
-30.160091,27.40124,18-02-2015,1.699999928
-30.336111,27.359444,18-02-2015,1.679999948
-29.615556,27.065278,18-02-2015,1.819999933
-25.57877778,29.12747222,18-02-2015,1.50999999
-30.830556,26.921389,19-02-2015,1.730000019
-28.141944,26.417778,19-02-2015,2.039999962
-31.000833,26.353056,19-02-2015,1.74000001
-30.679722,26.7125,19-02-2015,1.879999995
-34.250556,20.9925,19-02-2015,1.159999967
-33.31388889,19.07472222,19-02-2015,1.75999999
-28.308889,31.9025,19-02-2015,1.469999909
-22.43772222,31.07805556,20-02-2015,2.019999981
-29.744167,29.905833,20-02-2015,1.129999995
-29.658056,25.973333,20-02-2015,2.069999933
-29.7775,29.470833,23-02-2015,0.9599999785
-29.987778,29.851667,23-02-2015,1.00999999
-29.744167,29.905833,23-02-2015,1.129999995
-26.45,28.085833,23-02-2015,1.360000014
-29.042222,24.6,23-02-2015,2.669999838
-29.033333,23.983333,23-02-2015,2.74000001
-34.031944,22.053333,23-02-2015,0.8999999762
-33.38056,19.30167,23-02-2015,1.480000019
-30.733889,29.828333,24-02-2015,0.9899999499
-26.861111,28.884722,24-02-2015,1.24000001
-27.00222,28.76528,24-02-2015,1.279999971
-26.970278,27.211111,24-02-2015,1.629999995
-26.619444,27.980833,24-02-2015,1.429999948
-29.028629,24.638389,24-02-2015,2.659999847
-33.13083,18.86278,24-02-2015,1.849999905
-29.161667,23.696389,25-02-2015,2.849999905
-27.01011111,26.69808333,25-02-2015,1.75999999
-23.23572222,27.717,25-02-2015,2.079999924
-22.548889,28.898056,25-02-2015,1.860000014
-22.91028,29.61111,25-02-2015,1.589999914
-27.937778,31.209444,25-02-2015,1.289999962
-26.905,32.324722,25-02-2015,1.559999943
-28.404444,30.013056,25-02-2015,1.459999919
-30.398056,30.601944,25-02-2015,0.9499999881
-26.648056,27.089444,25-02-2015,1.569999933
-26.98472222,26.63227778,25-02-2015,1.769999981
-34.405833,19.600556,25-02-2015,0.9300000072
-32.94583,18.33667,25-02-2015,1.350000024
-24.282222,28.090278,26-02-2015,1.599999905
-23.763056,27.908611,26-02-2015,1.819999933
-25.127778,27.628889,26-02-2015,1.870000005
-25.20639,27.558,26-02-2015,1.860000014
-25.73411,27.21422,26-02-2015,1.539999962
-27.5275,30.858056,26-02-2015,1.110000014
-27.363611,31.783333,26-02-2015,1.439999938
-30.13573889,30.67422222,26-02-2015,1
-28.376944,24.303056,26-02-2015,2.659999847
-34.329722,18.990278,26-02-2015,0.8100000024
-24.69514,27.40906,27-02-2015,2.019999981
-27.573056,24.746389,27-02-2015,2.5
-27.902778,24.615556,27-02-2015,2.609999895
-28.058889,30.373611,27-02-2015,1.269999981
-29.803611,30.516111,27-02-2015,0.9799999595
-29.140556,31.391944,03-03-2015,1.029999971
-26.03611,30.99778,03-03-2015,1.339999914
-28.801278,31.955389,03-03-2015,1.120000005
-26.970278,27.211111,03-03-2015,1.629999995
-27.671111,27.236944,03-03-2015,1.799999952
-34.031944,22.053333,03-03-2015,0.8999999762
-34.039722,22.133333,03-03-2015,0.8599999547
-25.45963889,28.26430556,03-03-2015,1.599999905
-27.01011111,26.69808333,04-03-2015,1.75999999
-25.81048333,27.90955222,04-03-2015,1.529999971
-29.641944,30.6875,04-03-2015,1.069999933
-28.747778,31.745833,04-03-2015,1.299999952
-26.648056,27.089444,04-03-2015,1.569999933
-26.880278,26.965,04-03-2015,1.679999948
-26.98472222,26.63227778,04-03-2015,1.769999981
-27.398611,26.614722,04-03-2015,1.909999967
-27.671111,27.236944,04-03-2015,1.799999952
-34.02861,22.22222,04-03-2015,0.7999999523
-27.4,26.624722,04-03-2015,1.909999967
-29.380556,30.2775,05-03-2015,0.9300000072
-26.73806,27.59194,05-03-2015,1.480000019
-26.45,28.085833,05-03-2015,1.360000014
-34.005833,22.351111,05-03-2015,0.7599999905
-29.744167,29.905833,06-03-2015,1.129999995
-27.00222,28.76528,06-03-2015,1.279999971
-27.02314,28.59389,06-03-2015,1.319999933
-34.250556,20.9925,17-02-2011,1.110000014
-22.43772222,31.07805556,09-03-2015,2.019999981
-24.99328,30.81444,09-03-2015,0.7999999523
-28.735556,29.820556,09-03-2015,1.49000001
-26.970278,27.211111,09-03-2015,1.629999995
-26.880278,26.965,09-03-2015,1.679999948
-26.510278,28.351389,09-03-2015,1.319999933
-26.73806,27.59194,09-03-2015,1.480000019
-26.45,28.085833,09-03-2015,1.360000014
-26.98472222,26.63227778,09-03-2015,1.769999981
-29.160278,26.573333,09-03-2015,2.049999952
-27.01011111,26.69808333,10-03-2015,1.75999999
-25.20639,27.558,10-03-2015,1.860000014
-26.861111,28.884722,10-03-2015,1.24000001
-26.648056,27.089444,10-03-2015,1.569999933
-27.802778,28.768333,10-03-2015,1.25999999
-26.98472222,26.63227778,10-03-2015,1.769999981
-28.141944,26.417778,10-03-2015,2.039999962
-34.250556,20.9925,21-08-2013,1.090000033
-28.1175,26.719444,10-03-2015,1.9799999
-28.69485,28.23487,10-03-2015,1.339999914
-29.615556,27.065278,10-03-2015,1.819999933
-28.883333,27.89,10-03-2015,1.439999938
-34.250556,20.9925,15-04-2014,1.029999971
-34.250556,20.9925,20-05-2014,1.029999971
-34.250556,20.9925,19-06-2014,1.029999971
-34.250556,20.9925,15-07-2014,1.169999957
-34.250556,20.9925,25-09-2014,1.169999957
-31.396,29.2651,10-03-2015,1.00999999
-31.554722,29.245556,10-03-2015,0.8199999928
-28.338333,31.373611,10-03-2015,1.209999919
-28.068333,31.55,10-03-2015,1.579999924
-29.161667,23.696389,11-03-2015,2.849999905
-24.282222,28.090278,11-03-2015,1.599999905
-22.769722,30.886944,11-03-2015,1.719999909
-28.44555556,32.325,11-03-2015,1.019999981
-27.00222,28.76528,11-03-2015,1.279999971
-27.02314,28.59389,11-03-2015,1.319999933
-27.273889,28.49,11-03-2015,1.329999924
-27.4275,28.525833,11-03-2015,1.309999943
-27.3,28.586944,11-03-2015,1.309999943
-28.141944,26.417778,11-03-2015,2.039999962
-28.1175,26.719444,11-03-2015,1.9799999
-28.116667,26.725278,11-03-2015,1.9799999
-27.671111,27.236944,11-03-2015,1.799999952
-34.092222,21.295278,29-11-2011,1.25
-34.092222,21.295278,18-04-2012,1.059999943
-30.160091,27.40124,11-03-2015,1.699999928
-34.092222,21.295278,12-06-2012,1.059999943
-30.336111,27.359444,11-03-2015,1.679999948
-30.568333,29.422778,11-03-2015,1
-30.570833,29.150556,11-03-2015,1.039999962
-31.104278,29.399722,11-03-2015,1.019999981
-30.830556,26.921389,12-03-2015,1.730000019
-24.670833,28.560833,12-03-2015,1.559999943
-28.75,30.442778,12-03-2015,1.549999952
-29.161667,30.629722,12-03-2015,0.9499999881
-26.619444,27.980833,12-03-2015,1.429999948
-34.092222,21.295278,05-11-2013,1.149999976
-27.38972222,26.46388889,12-03-2015,1.939999938
-34.092222,21.295278,07-01-2014,0.6200000048
-28.1175,26.719444,12-03-2015,1.9799999
-27.398611,26.614722,12-03-2015,1.909999967
-29.160278,26.573333,12-03-2015,2.049999952
-31.000833,26.353056,12-03-2015,1.74000001
-30.679722,26.7125,12-03-2015,1.879999995
-31.031389,28.883333,12-03-2015,1.120000005
-30.86013889,29.07125,12-03-2015,1.159999967
-30.77586667,29.03221667,12-03-2015,1.179999948
-34.250556,20.9925,12-03-2015,1.159999967
-28.308889,31.9025,12-03-2015,1.469999909
-27.4,26.624722,12-03-2015,1.909999967
-28.116667,26.725278,13-03-2015,1.9799999
-27.573056,24.746389,13-03-2015,2.5
-27.902778,24.615556,13-03-2015,2.609999895
-29.987778,29.851667,14-03-2015,1.00999999
-25.99136,27.84208,16-03-2015,1.409999967
-26.45,28.085833,16-03-2015,1.360000014
-32.502778,19.535833,16-03-2015,2.210000038
-22.225556,29.990556,17-03-2015,2.029999971
-24.183889,30.823889,17-03-2015,1.579999924
-26.861111,28.884722,17-03-2015,1.24000001
-27.802778,28.768333,17-03-2015,1.25999999
-34.075556,20.145556,17-03-2015,1.529999971
-32.595833,19.009444,17-03-2015,2.069999933
-25.45963889,28.26430556,17-03-2015,1.599999905
-25.81048333,27.90955222,18-03-2015,1.529999971
-29.641944,30.6875,18-03-2015,1.069999933
-26.905,32.324722,18-03-2015,1.559999943
-29.758889,30.935278,18-03-2015,0.9300000072
-27.00222,28.76528,18-03-2015,1.279999971
-26.619444,27.980833,18-03-2015,1.429999948
-33.13083,18.86278,18-03-2015,1.849999905
-27.01011111,26.69808333,19-03-2015,1.75999999
-23.658056,31.05,19-03-2015,1.679999948
-24.058889,31.237222,19-03-2015,1.639999986
-27.363611,31.783333,19-03-2015,1.439999938
-26.648056,27.089444,19-03-2015,1.569999933
-26.970278,27.211111,19-03-2015,1.629999995
-26.880278,26.965,19-03-2015,1.679999948
-27.4275,28.525833,19-03-2015,1.309999943
-26.98472222,26.63227778,19-03-2015,1.769999981
-24.679167,30.8025,20-03-2015,1.059999943
-29.744167,29.905833,20-03-2015,1.129999995
-28.96362,19.15486,21-03-2015,3.309999943
-25.49037,30.6986,23-03-2015,1.120000005
-29.744167,29.905833,23-03-2015,1.129999995
-26.970278,27.211111,23-03-2015,1.629999995
-29.042222,24.6,23-03-2015,2.669999838
-29.033333,23.983333,23-03-2015,2.74000001
-33.501667,21.624167,23-03-2015,1.399999976
-33.38056,19.30167,23-03-2015,1.480000019
-27.01011111,26.69808333,24-03-2015,1.75999999
-22.935,28.004167,24-03-2015,2.049999952
-34.065833,20.404167,24-03-2015,1.569999933
-23.763056,27.908611,24-03-2015,1.819999933
-23.23572222,27.717,24-03-2015,2.079999924
-25.127778,27.628889,24-03-2015,1.870000005
-25.20639,27.558,24-03-2015,1.860000014
-24.69514,27.40906,24-03-2015,2.019999981
-25.681111,31.783333,24-03-2015,1.289999962
-25.67386,31.57527,24-03-2015,1.50999999
-30.733889,29.828333,24-03-2015,0.9899999499
-29.987778,29.851667,24-03-2015,1.00999999
-26.648056,27.089444,24-03-2015,1.569999933
-26.880278,26.965,24-03-2015,1.679999948
-26.73806,27.59194,24-03-2015,1.480000019
-26.45,28.085833,24-03-2015,1.360000014
-27.273889,28.49,24-03-2015,1.329999924
-27.3,28.586944,24-03-2015,1.309999943
-26.98472222,26.63227778,24-03-2015,1.769999981
-29.028629,24.638389,24-03-2015,2.659999847
-33.31388889,19.07472222,24-03-2015,1.75999999
-22.225556,29.990556,25-03-2015,2.029999971
-25.436111,31.982222,25-03-2015,1.429999948
-22.548889,28.898056,25-03-2015,1.860000014
-22.91028,29.61111,25-03-2015,1.589999914
-25.362222,31.956667,25-03-2015,1.319999933
-25.14944444,31.94055556,25-03-2015,1.329999924
-28.404444,30.013056,25-03-2015,1.459999919
-30.398056,30.601944,25-03-2015,0.9499999881
-27.169444,29.233889,25-03-2015,1.159999967
-26.861111,28.884722,25-03-2015,1.24000001
-27.00222,28.76528,25-03-2015,1.279999971
-27.4275,28.525833,25-03-2015,1.309999943
-34.405833,19.600556,25-03-2015,0.9300000072
-32.94583,18.33667,25-03-2015,1.350000024
-25.57877778,29.12747222,25-03-2015,1.50999999
-26.03611,30.99778,26-03-2015,1.339999914
-27.937778,31.209444,26-03-2015,1.289999962
-30.13573889,30.67422222,26-03-2015,1
-26.619444,27.980833,26-03-2015,1.429999948
-28.376944,24.303056,26-03-2015,2.659999847
-34.329722,18.990278,26-03-2015,0.8100000024
-33.897778,20.012778,26-03-2015,1.639999986
-27.573056,24.746389,27-03-2015,2.5
-27.902778,24.615556,27-03-2015,2.609999895
-29.803611,30.516111,27-03-2015,0.9799999595
-25.99136,27.84208,30-03-2015,1.409999967
-29.380556,30.2775,30-03-2015,0.9300000072
-29.140556,31.391944,31-03-2015,1.029999971
-28.801278,31.955389,31-03-2015,1.120000005
-26.45,28.085833,31-03-2015,1.360000014
-25.45963889,28.26430556,31-03-2015,1.599999905
-34.031944,22.053333,04-12-2014,0.8899999857
-29.161667,23.696389,01-04-2015,2.849999905
-25.81048333,27.90955222,01-04-2015,1.529999971
-28.747778,31.745833,01-04-2015,1.299999952
-26.861111,28.884722,01-04-2015,1.24000001
-27.00222,28.76528,01-04-2015,1.279999971
-29.033333,23.983333,01-04-2015,2.74000001
-29.744167,29.905833,02-04-2015,1.129999995
-28.96362,19.15486,04-04-2015,3.309999943
-34.039722,22.133333,19-01-2011,0.8199999928
-25.127778,27.628889,07-04-2015,1.870000005
-25.20639,27.558,07-04-2015,1.860000014
-24.69514,27.40906,07-04-2015,2.019999981
-24.99328,30.81444,07-04-2015,0.7999999523
-28.735556,29.820556,07-04-2015,1.49000001
-26.73806,27.59194,07-04-2015,1.480000019
-27.398611,26.614722,07-04-2015,1.909999967
-27.671111,27.236944,07-04-2015,1.799999952
-31.396,29.2651,07-04-2015,1.00999999
-31.554722,29.245556,07-04-2015,0.8199999928
-28.338333,31.373611,07-04-2015,1.209999919
-28.068333,31.55,07-04-2015,1.579999924
-25.73411,27.21422,08-04-2015,1.539999962
-27.169444,29.233889,08-04-2015,1.159999967
-26.861111,28.884722,08-04-2015,1.24000001
-26.98472222,26.63227778,08-04-2015,1.769999981
-27.398611,26.614722,08-04-2015,1.909999967
-30.568333,29.422778,08-04-2015,1
-30.570833,29.150556,08-04-2015,1.039999962
-31.104278,29.399722,08-04-2015,1.019999981
-34.031944,22.053333,08-04-2015,0.8999999762
-27.4,26.624722,08-04-2015,1.909999967
-27.01011111,26.69808333,09-04-2015,1.75999999
-24.768889,31.39,09-04-2015,1.399999976
-28.44555556,32.325,04-06-2015,1.019999981
-27.602222,29.942778,09-04-2015,1.419999957
-28.75,30.442778,09-04-2015,1.549999952
-29.161667,30.629722,09-04-2015,0.9499999881
-26.648056,27.089444,09-04-2015,1.569999933
-26.970278,27.211111,09-04-2015,1.629999995
-26.880278,26.965,09-04-2015,1.679999948
-28.376944,24.303056,09-04-2015,2.659999847
-29.1825,23.575556,09-04-2015,2.849999905
-31.031389,28.883333,09-04-2015,1.120000005
-30.86013889,29.07125,09-04-2015,1.159999967
-30.77586667,29.03221667,09-04-2015,1.179999948
-28.308889,31.9025,09-04-2015,1.469999909
-27.671111,27.236944,10-04-2015,1.799999952
-27.573056,24.746389,10-04-2015,2.5
-34.039722,22.133333,08-04-2015,0.8599999547
-27.902778,24.615556,10-04-2015,2.609999895
-34.02861,22.22222,10-04-2015,0.7999999523
-24.679167,30.8025,13-04-2015,1.059999943
-25.99136,27.84208,13-04-2015,1.409999967
-34.02861,22.22222,20-01-2011,0.7599999905
-34.02861,22.22222,17-03-2011,0.7599999905
-34.02861,22.22222,19-04-2011,0.7599999905
-34.02861,22.22222,19-05-2011,0.7599999905
-34.02861,22.22222,14-06-2011,0.7599999905
-26.970278,27.211111,13-04-2015,1.629999995
-26.45,28.085833,13-04-2015,1.360000014
-34.02861,22.22222,12-10-2011,0.7799999714
-28.1175,26.719444,13-04-2015,1.9799999
-28.116667,26.725278,13-04-2015,1.9799999
-33.818056,19.694722,13-04-2015,1.610000014
-27.01011111,26.69808333,14-04-2015,1.75999999
-34.02861,22.22222,24-04-2012,0.6499999762
-34.02861,22.22222,26-06-2012,0.6499999762
-24.058889,31.237222,14-04-2015,1.639999986
-25.681111,31.783333,14-04-2015,1.289999962
-34.02861,22.22222,11-10-2012,0.6999999881
-25.362222,31.956667,14-04-2015,1.319999933
-34.02861,22.22222,06-12-2012,0.6999999881
-34.02861,22.22222,07-01-2013,0.7400000095
-25.398889,31.610556,14-04-2015,1.299999952
-34.02861,22.22222,06-02-2013,0.6599999666
-34.02861,22.22222,07-03-2013,0.6599999666
-26.861111,28.884722,14-04-2015,1.24000001
-26.648056,27.089444,14-04-2015,1.569999933
-34.02861,22.22222,05-06-2013,0.6599999666
-34.02861,22.22222,03-07-2013,0.6599999666
-26.98472222,26.63227778,14-04-2015,1.769999981
-27.935,26.126667,14-04-2015,2.049999952
-28.141944,26.417778,14-04-2015,2.039999962
-28.1175,26.719444,14-04-2015,1.9799999
-34.02861,22.22222,13-12-2013,0.6999999881
-29.160278,26.573333,14-04-2015,2.049999952
-28.69485,28.23487,14-04-2015,1.339999914
-28.883333,27.89,14-04-2015,1.439999938
-34.02861,22.22222,03-04-2014,0.6999999881
-34.02861,22.22222,08-05-2014,0.6999999881
-34.02861,22.22222,04-06-2014,0.6999999881
-34.075556,20.145556,14-04-2015,1.529999971
-32.595833,19.009444,14-04-2015,2.069999933
-25.45963889,28.26430556,14-04-2015,1.599999905
-34.02861,22.22222,12-01-2015,0.7999999523
-34.02861,22.22222,29-01-2015,0.7999999523
-25.81048333,27.90955222,15-04-2015,1.529999971
-22.935,28.004167,15-04-2015,2.049999952
-29.641944,30.6875,15-04-2015,1.069999933
-23.23572222,27.717,15-04-2015,2.079999924
-22.548889,28.898056,15-04-2015,1.860000014
-22.91028,29.61111,15-04-2015,1.589999914
-22.769722,30.886944,15-04-2015,1.719999909
-34.02861,22.22222,04-11-2015,0.7999999523
-25.49037,30.6986,15-04-2015,1.120000005
-25.513889,31.224444,15-04-2015,1.25
-27.00222,28.76528,15-04-2015,1.279999971
-27.38972222,26.46388889,15-04-2015,1.939999938
-27.398611,26.614722,15-04-2015,1.909999967
-30.160091,27.40124,15-04-2015,1.699999928
-30.336111,27.359444,15-04-2015,1.679999948
-29.615556,27.065278,15-04-2015,1.819999933
-34.092222,21.295278,15-04-2015,1.209999919
-25.447222,30.711667,15-04-2015,1.179999948
-29.641944,30.6875,16-04-2015,1.069999933
-30.830556,26.921389,16-04-2015,1.730000019
-24.282222,28.090278,16-04-2015,1.599999905
-23.763056,27.908611,16-04-2015,1.819999933
-27.671111,27.236944,16-04-2015,1.799999952
-31.000833,26.353056,16-04-2015,1.74000001
-30.679722,26.7125,16-04-2015,1.879999995
-34.405833,19.600556,13-02-2013,0.8100000024
-34.405833,19.600556,13-03-2013,0.8100000024
-34.405833,19.600556,10-04-2013,0.8100000024
-34.405833,19.600556,08-05-2013,0.8100000024
-34.250556,20.9925,16-04-2015,1.159999967
-33.13083,18.86278,16-04-2015,1.849999905
-29.744167,29.905833,17-04-2015,1.129999995
-29.658056,25.973333,17-04-2015,2.069999933
-34.405833,19.600556,25-09-2013,0.8199999928
-29.7775,29.470833,20-04-2015,0.9599999785
-29.987778,29.851667,20-04-2015,1.00999999
-29.744167,29.905833,20-04-2015,1.129999995
-34.405833,19.600556,12-02-2014,0.8100000024
-34.405833,19.600556,12-03-2014,0.8100000024
-33.38056,19.30167,20-04-2015,1.480000019
-28.760833,17.730278,21-04-2015,3.269999981
-34.065833,20.404167,21-04-2015,1.569999933
-25.127778,27.628889,21-04-2015,1.870000005
-25.20639,27.558,21-04-2015,1.860000014
-24.39619444,27.08983333,21-04-2015,2.089999914
-24.69514,27.40906,21-04-2015,2.019999981
-26.03611,30.99778,21-04-2015,1.339999914
-27.937778,31.209444,21-04-2015,1.289999962
-30.733889,29.828333,21-04-2015,0.9899999499
-26.98472222,26.63227778,21-04-2015,1.769999981
-33.31388889,19.07472222,21-04-2015,1.75999999
-27.01011111,26.69808333,22-04-2015,1.75999999
-28.404444,30.013056,22-04-2015,1.459999919
-30.398056,30.601944,22-04-2015,0.9499999881
-34.329722,18.990278,06-07-2011,0.7299999595
-26.648056,27.089444,22-04-2015,1.569999933
-34.329722,18.990278,28-09-2011,0.7999999523
-34.329722,18.990278,25-10-2011,0.7999999523
-34.329722,18.990278,24-11-2011,0.7999999523
-34.329722,18.990278,22-12-2011,0.7999999523
-26.970278,27.211111,22-04-2015,1.629999995
-26.880278,26.965,22-04-2015,1.679999948
-34.329722,18.990278,04-04-2012,0.719999969
-34.329722,18.990278,03-05-2012,0.719999969
-34.329722,18.990278,24-05-2012,0.719999969
-34.329722,18.990278,19-07-2012,0.6999999881
-34.329722,18.990278,16-08-2012,0.6999999881
-34.405833,19.600556,22-04-2015,0.9300000072
-34.329722,18.990278,11-10-2012,0.6999999881
-33.7075,18.97444444,22-04-2015,1.589999914
-28.058889,30.373611,22-04-2015,1.269999981
-25.57877778,29.12747222,22-04-2015,1.50999999
-27.5275,30.858056,23-04-2015,1.110000014
-30.13573889,30.67422222,23-04-2015,1
-34.329722,18.990278,11-04-2013,0.719999969
-34.329722,18.990278,09-05-2013,0.719999969
-34.329722,18.990278,06-06-2013,0.719999969
-28.376944,24.303056,23-04-2015,2.659999847
-34.329722,18.990278,01-08-2013,0.7099999785
-34.329722,18.990278,29-08-2013,0.7099999785
-34.329722,18.990278,26-09-2013,0.7099999785
-34.329722,18.990278,23-04-2015,0.8100000024
-34.329722,18.990278,23-01-2014,0.6800000072
-32.94583,18.33667,23-04-2015,1.350000024
-33.897778,20.012778,23-04-2015,1.639999986
-27.573056,24.746389,24-04-2015,2.5
-27.902778,24.615556,24-04-2015,2.609999895
-33.870833,20.003333,27-04-2015,1.679999948
-29.140556,31.391944,28-04-2015,1.029999971
-25.99136,27.84208,28-04-2015,1.409999967
-28.801278,31.955389,28-04-2015,1.120000005
-26.970278,27.211111,28-04-2015,1.629999995
-26.73806,27.59194,28-04-2015,1.480000019
-26.45,28.085833,28-04-2015,1.360000014
-33.501667,21.624167,28-04-2015,1.399999976
-28.760833,17.730278,29-04-2015,3.269999981
-34.329722,18.990278,25-06-2015,0.8100000024
-34.329722,18.990278,23-07-2015,0.8100000024
-34.329722,18.990278,27-08-2015,0.8100000024
-34.329722,18.990278,01-10-2015,0.8100000024
-28.7115,24.07288889,29-04-2015,2.74000001
-27.01011111,26.69808333,29-04-2015,1.75999999
-25.73411,27.21422,29-04-2015,1.539999962
-28.747778,31.745833,29-04-2015,1.299999952
-26.861111,28.884722,29-04-2015,1.24000001
-27.00222,28.76528,29-04-2015,1.279999971
-26.648056,27.089444,29-04-2015,1.569999933
-26.880278,26.965,29-04-2015,1.679999948
-26.98472222,26.63227778,29-04-2015,1.769999981
-27.935,26.126667,29-04-2015,2.049999952
-28.141944,26.417778,29-04-2015,2.039999962
-28.1175,26.719444,29-04-2015,1.9799999
-29.1825,23.575556,29-04-2015,2.849999905
-25.45963889,28.26430556,29-04-2015,1.599999905
-25.81048333,27.90955222,30-04-2015,1.529999971
-29.744167,29.905833,30-04-2015,1.129999995
-29.380556,30.2775,30-04-2015,0.9300000072
-27.602222,29.942778,01-05-2015,1.419999957
-28.735556,29.820556,04-05-2015,1.49000001
-26.510278,28.351389,04-05-2015,1.319999933
-26.73806,27.59194,04-05-2015,1.480000019
-27.671111,27.236944,04-05-2015,1.799999952
-25.127778,27.628889,05-05-2015,1.870000005
-25.20639,27.558,05-05-2015,1.860000014
-24.69514,27.40906,05-05-2015,2.019999981
-27.169444,29.233889,05-05-2015,1.159999967
-27.802778,28.768333,05-05-2015,1.25999999
-27.398611,26.614722,05-05-2015,1.909999967
-34.031944,22.053333,05-05-2015,0.8999999762
-34.039722,22.133333,05-05-2015,0.8599999547
-28.338333,31.373611,05-05-2015,1.209999919
-28.068333,31.55,05-05-2015,1.579999924
-27.4,26.624722,05-05-2015,1.909999967
-27.01011111,26.69808333,06-05-2015,1.75999999
-29.641944,30.6875,06-05-2015,1.069999933
-24.39619444,27.08983333,06-05-2015,2.089999914
-28.75,30.442778,06-05-2015,1.549999952
-27.02314,28.59389,06-05-2015,1.319999933
-26.648056,27.089444,06-05-2015,1.569999933
-26.970278,27.211111,06-05-2015,1.629999995
-26.880278,26.965,06-05-2015,1.679999948
-27.4275,28.525833,06-05-2015,1.309999943
-27.3,28.586944,06-05-2015,1.309999943
-26.98472222,26.63227778,06-05-2015,1.769999981
-33.870833,20.003333,31-03-2011,1.599999905
-33.870833,20.003333,23-08-2011,1.659999967
-33.870833,20.003333,20-09-2011,1.659999967
-33.870833,20.003333,26-10-2011,1.659999967
-33.870833,20.003333,16-11-2011,1.659999967
-33.870833,20.003333,02-04-2012,1.50999999
-33.870833,20.003333,01-05-2012,1.50999999
-33.870833,20.003333,22-05-2012,1.50999999
-33.870833,20.003333,19-06-2012,1.50999999
-34.005833,22.351111,06-05-2015,0.7599999905
-33.870833,20.003333,10-09-2012,1.519999981
-33.870833,20.003333,08-10-2012,1.519999981
-33.870833,20.003333,05-11-2012,1.519999981
-33.870833,20.003333,06-02-2013,1.50999999
-33.870833,20.003333,12-02-2013,1.50999999
-33.870833,20.003333,11-03-2013,1.50999999
-33.870833,20.003333,08-04-2013,1.50999999
-33.870833,20.003333,03-06-2013,1.50999999
-33.870833,20.003333,29-07-2013,1.539999962
-33.870833,20.003333,29-08-2013,1.539999962
-33.870833,20.003333,23-09-2013,1.539999962
-33.870833,20.003333,21-10-2013,1.539999962
-28.44555556,32.325,30-06-2015,1.019999981
-33.870833,20.003333,20-01-2014,1.50999999
-33.870833,20.003333,10-02-2014,1.50999999
-33.870833,20.003333,10-03-2014,1.50999999
-33.870833,20.003333,07-04-2014,1.50999999
-33.870833,20.003333,19-05-2014,1.50999999
-33.870833,20.003333,26-06-2014,1.50999999
-33.870833,20.003333,31-07-2014,1.620000005
-33.870833,20.003333,04-09-2014,1.620000005
-33.870833,20.003333,02-10-2014,1.620000005
-33.870833,20.003333,26-02-2015,1.679999948
-29.161667,30.629722,07-05-2015,0.9499999881
-33.870833,20.003333,25-06-2015,1.679999948
-33.870833,20.003333,23-07-2015,1.679999948
-33.870833,20.003333,27-08-2015,1.679999948
-33.870833,20.003333,29-10-2015,1.679999948
-33.870833,20.003333,03-12-2015,1.679999948
-26.619444,27.980833,07-05-2015,1.429999948
-27.573056,24.746389,07-05-2015,2.5
