Latitude,Longitude,Sample Date,aet_roll3,aet_roll6,aet_roll12
-31.104278,29.399722,14-05-2013,264.5,280.69995,687.20013
-25.45963889,28.26430556,14-05-2013,264.4,266.69998,469.6
-28.338333,31.373611,14-05-2013,313.50003,371.8,715.39996
-28.068333,31.55,14-05-2013,273.9,333.59998,644.7001
-29.161667,23.696389,15-05-2013,99.6,106.89998,229.80003
-25.81048333,27.90955222,15-05-2013,257.7,260.00003,475.60013
-24.183889,30.823889,15-05-2013,266.40002,274.1,556.60004
-22.91028,29.61111,15-05-2013,256.6,257.50003,521.9
-22.769722,30.886944,15-05-2013,261.9,274.30002,583.30005
-29.744167,29.905833,15-05-2013,248.59998,257.7,631.9999
-30.398056,30.601944,15-05-2013,289.8,319.8,779.0
-30.27402,30.69602,15-05-2013,282.7,305.29996,748.9001
-29.033333,23.983333,15-05-2013,109.6,117.399994,247.79999
-30.160091,27.40124,15-05-2013,234.30002,239.60002,461.59998
-30.336111,27.359444,15-05-2013,233.90001,240.79997,475.00006
-30.568333,29.422778,15-05-2013,239.6,248.49998,598.30005
-30.86013889,29.07125,15-05-2013,239.69998,248.49998,586.6001
-30.570833,29.150556,15-05-2013,233.40002,241.19998,585.60004
-34.092222,21.295278,15-05-2013,119.9,217.79999,364.80002
-23.23572222,27.717,16-05-2013,185.50002,185.70001,392.4
-22.548889,28.898056,16-05-2013,177.0,177.19998,377.90002
-28.44555556,32.325,08-08-2013,272.5,472.40002,983.60004
-30.13573889,30.67422222,16-05-2013,274.80002,292.39996,701.7999
-29.160278,26.573333,16-05-2013,182.0,184.70001,343.0
-31.031389,28.883333,16-05-2013,242.1,253.40001,604.5999
-22.225556,29.990556,17-05-2013,184.4,184.90002,380.5
-22.43772222,31.07805556,17-05-2013,213.2,219.70001,465.30002
-26.98472222,26.63227778,17-05-2013,202.0,203.5,379.90002
-29.803611,30.516111,17-05-2013,249.19998,258.10004,594.2
-33.38056,19.30167,20-05-2013,59.799988,243.0,418.19998
-32.502778,19.535833,20-05-2013,17.800001,99.39999,210.0
-27.01011111,26.69808333,21-05-2013,201.6,203.20001,375.80005
-31.860278,18.6875,21-05-2013,17.000004,111.399994,222.59998
-24.69514,27.40906,21-05-2013,256.5,257.60004,487.49997
-25.398889,31.610556,21-05-2013,240.6,267.59998,551.80005
-26.648056,27.089444,21-05-2013,225.40001,227.4,410.90002
-26.970278,27.211111,21-05-2013,224.3,226.29999,403.40002
-26.880278,26.965,21-05-2013,215.90002,217.90002,395.89996
-26.98472222,26.63227778,21-05-2013,202.0,203.5,379.90002
-34.250556,20.9925,21-05-2013,103.3,216.30002,376.4
-32.595833,19.009444,21-05-2013,27.90001,160.3,282.90002
-29.161667,23.696389,22-05-2013,99.6,106.89998,229.80003
-26.880278,26.965,13-05-2014,223.09999,236.70001,512.9
-29.641944,30.6875,22-05-2013,246.2,260.49997,558.8
-25.20639,27.558,22-05-2013,249.09999,250.50002,454.39996
-25.681111,31.783333,22-05-2013,234.3,261.80002,544.99994
-25.513889,31.224444,22-05-2013,315.5,345.2,713.09985
-26.861111,28.884722,22-05-2013,269.40002,274.80005,472.00006
-26.73806,27.59194,22-05-2013,243.19998,245.79999,427.0
-26.45,28.085833,22-05-2013,258.8,262.09998,445.60004
-33.13083,18.86278,22-05-2013,56.100002,231.10004,392.49997
-33.7075,18.97444444,22-05-2013,102.00001,303.0,525.60004
-26.905,32.324722,23-05-2013,181.79999,222.99997,508.4
-27.602222,29.942778,23-05-2013,298.09998,312.19995,555.5
-27.169444,29.233889,23-05-2013,271.7,278.30005,477.0
-27.00222,28.76528,23-05-2013,274.0,279.30005,473.39996
-27.273889,28.49,23-05-2013,282.2,286.7,477.8
-33.31388889,19.07472222,23-05-2013,72.90001,258.30002,434.69998
-28.141944,26.417778,24-05-2013,175.70001,178.20001,324.8
-28.1175,26.719444,24-05-2013,183.40001,185.49997,335.19998
-28.116667,26.725278,24-05-2013,183.40001,185.49997,335.19998
-28.96362,19.15486,25-05-2013,3.2000015,23.299997,100.700005
-25.99136,27.84208,27-05-2013,258.5,261.1,479.00003
-26.45,28.085833,27-05-2013,258.8,262.09998,445.60004
-29.042222,24.6,27-05-2013,115.09999,120.49999,255.1
-30.830556,26.921389,28-05-2013,189.8,199.5,423.2
-24.670833,28.560833,28-05-2013,312.8,314.09998,553.10004
-25.73411,27.21422,28-05-2013,248.19998,250.39998,468.9
-26.861111,28.884722,28-05-2013,269.40002,274.80005,472.00006
-27.00222,28.76528,28-05-2013,274.0,279.30005,473.39996
-30.679722,26.7125,28-05-2013,182.80002,191.20001,399.99994
-33.501667,21.624167,28-05-2013,83.00001,136.1,240.70001
-25.45963889,28.26430556,28-05-2013,264.4,266.69998,469.6
-29.161667,23.696389,29-05-2013,99.6,106.89998,229.80003
-27.01011111,26.69808333,29-05-2013,201.6,203.20001,375.80005
-25.81048333,27.90955222,29-05-2013,257.7,260.00003,475.60013
-24.282222,28.090278,29-05-2013,286.2,287.2,577.9
-26.648056,27.089444,29-05-2013,225.40001,227.4,410.90002
-26.970278,27.211111,29-05-2013,224.3,226.29999,403.40002
-26.880278,26.965,29-05-2013,215.90002,217.90002,395.89996
-27.3,28.586944,29-05-2013,278.2,283.2,474.19995
-26.98472222,26.63227778,29-05-2013,202.0,203.5,379.90002
-29.033333,23.983333,29-05-2013,109.6,117.399994,247.79999
-22.935,28.004167,30-05-2013,181.5,181.59998,382.2
-27.273889,28.49,30-05-2013,282.2,286.7,477.8
-27.38972222,26.46388889,30-05-2013,189.7,191.70001,351.0
-27.398611,26.614722,30-05-2013,196.5,198.5,357.39996
-27.671111,27.236944,30-05-2013,203.30002,205.20004,364.2
-29.042222,24.6,30-05-2013,115.09999,120.49999,255.1
-29.028629,24.638389,30-05-2013,116.3,121.70001,257.8
-29.033333,23.983333,30-05-2013,109.6,117.399994,247.79999
-29.744167,29.905833,31-05-2013,248.59998,257.7,631.9999
-28.404444,30.013056,03-06-2013,267.0,283.7,527.6
-26.73806,27.59194,03-06-2013,243.19998,245.79999,427.0
-26.45,28.085833,03-06-2013,258.8,262.09998,445.60004
-29.160278,26.573333,03-06-2013,182.0,184.70001,343.0
-34.065833,20.404167,04-06-2013,65.90002,186.9,344.30005
-25.20639,27.558,04-06-2013,249.09999,250.50002,454.39996
-24.69514,27.40906,04-06-2013,256.5,257.60004,487.49997
-28.747778,31.745833,04-06-2013,314.0,402.8,901.5001
-29.380556,30.2775,04-06-2013,250.69995,266.79996,597.9
-27.169444,29.233889,04-06-2013,271.7,278.30005,477.0
-26.861111,28.884722,04-06-2013,269.40002,274.80005,472.00006
-27.398611,26.614722,04-06-2013,196.5,198.5,357.39996
-34.031944,22.053333,04-06-2013,120.30002,204.40002,345.6
-34.039722,22.133333,04-06-2013,127.40001,213.20003,357.50003
-34.075556,20.145556,04-06-2013,69.100006,204.4,379.30005
-29.161667,23.696389,05-06-2013,99.6,106.89998,229.80003
-27.01011111,26.69808333,05-06-2013,201.6,203.20001,375.80005
-29.140556,31.391944,05-06-2013,321.30002,413.39996,911.00006
-24.39619444,27.08983333,05-06-2013,234.30003,235.19998,475.6
-23.658056,31.05,05-06-2013,209.90002,219.30002,462.7
-23.281,30.54305556,05-06-2013,268.3,279.60007,630.99994
-27.00222,28.76528,05-06-2013,274.0,279.30005,473.39996
-27.02314,28.59389,05-06-2013,275.60004,280.60004,468.6
-26.648056,27.089444,05-06-2013,225.40001,227.4,410.90002
-26.970278,27.211111,05-06-2013,224.3,226.29999,403.40002
-26.880278,26.965,05-06-2013,215.90002,217.90002,395.89996
-27.273889,28.49,05-06-2013,282.2,286.7,477.8
-27.4275,28.525833,05-06-2013,272.5,277.7,470.10004
-27.3,28.586944,05-06-2013,278.2,283.2,474.19995
-26.98472222,26.63227778,05-06-2013,202.0,203.5,379.90002
-34.405833,19.600556,05-06-2013,101.70002,278.8,503.39996
-28.058889,30.373611,05-06-2013,285.7,309.30005,590.8
-22.769722,30.886944,06-06-2013,261.9,274.30002,583.30005
-28.801278,31.955389,06-06-2013,290.7,411.70007,959.2001
-27.937778,31.209444,06-06-2013,289.0,332.89993,603.9001
-27.5275,30.858056,06-06-2013,328.0,360.8,690.7
-31.394444,20.947222,06-06-2013,31.899994,56.699997,130.19998
-29.651389,22.746389,06-06-2013,68.5,82.79999,178.10002
-34.005833,22.351111,06-06-2013,182.5,281.99997,447.59998
-28.116667,26.725278,07-06-2013,183.40001,185.49997,335.19998
-27.902778,24.615556,07-06-2013,128.40002,133.80002,282.60004
-25.99136,27.84208,10-06-2013,258.5,261.1,479.00003
-29.7775,29.470833,10-06-2013,244.80003,252.9,661.5
-29.744167,29.905833,10-06-2013,248.59998,257.7,631.9999
-26.45,28.085833,10-06-2013,258.8,262.09998,445.60004
-27.671111,27.236944,10-06-2013,203.30002,205.20004,364.2
-29.042222,24.6,10-06-2013,115.09999,120.49999,255.1
-31.396,29.2651,10-06-2013,281.6,305.30005,744.0999
-31.554722,29.245556,10-06-2013,285.5,315.4,785.7999
-27.01011111,26.69808333,11-06-2013,201.6,203.20001,375.80005
-24.183889,30.823889,11-06-2013,266.40002,274.1,556.60004
-30.733889,29.828333,11-06-2013,264.40002,278.70007,685.39996
-26.861111,28.884722,11-06-2013,269.40002,274.80005,472.00006
-27.00222,28.76528,11-06-2013,274.0,279.30005,473.39996
-26.648056,27.089444,11-06-2013,225.40001,227.4,410.90002
-26.970278,27.211111,11-06-2013,224.3,226.29999,403.40002
-26.880278,26.965,11-06-2013,215.90002,217.90002,395.89996
-26.98472222,26.63227778,11-06-2013,202.0,203.5,379.90002
-28.69485,28.23487,11-06-2013,237.20001,241.0,452.30002
-30.568333,29.422778,11-06-2013,239.6,248.49998,598.30005
-30.570833,29.150556,11-06-2013,233.40002,241.19998,585.60004
-31.104278,29.399722,11-06-2013,264.5,280.69995,687.20013
-25.45963889,28.26430556,11-06-2013,264.4,266.69998,469.6
-28.338333,31.373611,11-06-2013,313.50003,371.8,715.39996
-28.068333,31.55,11-06-2013,273.9,333.59998,644.7001
-25.81048333,27.90955222,12-06-2013,257.7,260.00003,475.60013
-24.39619444,27.08983333,12-06-2013,234.30003,235.19998,475.6
-24.058889,31.237222,12-06-2013,224.50002,237.50003,496.5
-30.398056,30.601944,12-06-2013,289.8,319.8,779.0
-27.802778,28.768333,12-06-2013,254.69998,260.8,467.40012
-29.033333,23.983333,12-06-2013,109.6,117.399994,247.79999
-29.615556,27.065278,12-06-2013,216.8,220.50002,417.1
-28.883333,27.89,12-06-2013,237.0,240.69998,455.80005
-31.031389,28.883333,12-06-2013,242.1,253.40001,604.5999
-30.86013889,29.07125,12-06-2013,239.69998,248.49998,586.6001
-30.77586667,29.03221667,12-06-2013,235.4,244.09998,578.20013
-34.092222,21.295278,12-06-2013,119.9,217.79999,364.80002
-28.44555556,32.325,05-09-2013,272.5,472.40002,983.60004
-24.679167,30.8025,14-06-2013,333.60004,366.30005,831.5
-29.744167,29.905833,14-06-2013,248.59998,257.7,631.9999
-26.98472222,26.63227778,14-06-2013,202.0,203.5,379.90002
-29.803611,30.516111,14-06-2013,249.19998,258.10004,594.2
-28.96362,19.15486,15-06-2013,3.2000015,23.299997,100.700005
-28.735556,29.820556,17-06-2013,252.4,264.80002,516.2999
-32.502778,19.535833,17-06-2013,17.800001,99.39999,210.0
-31.860278,18.6875,18-06-2013,17.000004,111.399994,222.59998
-25.20639,27.558,18-06-2013,249.09999,250.50002,454.39996
-24.39619444,27.08983333,18-06-2013,234.30003,235.19998,475.6
-24.69514,27.40906,18-06-2013,256.5,257.60004,487.49997
-26.73806,27.59194,18-06-2013,243.19998,245.79999,427.0
-26.45,28.085833,18-06-2013,258.8,262.09998,445.60004
-33.38056,19.30167,18-06-2013,59.799988,243.0,418.19998
-32.595833,19.009444,18-06-2013,27.90001,160.3,282.90002
-29.161667,23.696389,19-06-2013,99.6,106.89998,229.80003
-29.641944,30.6875,19-06-2013,246.2,260.49997,558.8
-25.127778,27.628889,19-06-2013,249.1,250.5,450.19998
-23.838611,31.640833,19-06-2013,196.09998,210.29999,442.4
-27.363611,31.783333,19-06-2013,227.00002,268.90002,531.4
-26.861111,28.884722,19-06-2013,269.40002,274.80005,472.00006
-31.5653,18.3306,19-06-2013,11.900005,98.79998,194.7
-32.601389,18.750556,19-06-2013,29.100014,166.4,298.2
-33.7075,18.97444444,19-06-2013,102.00001,303.0,525.60004
-29.161667,23.696389,20-06-2013,99.6,106.89998,229.80003
-28.7115,24.07288889,20-06-2013,110.2,117.00001,256.19995
-27.602222,29.942778,20-06-2013,298.09998,312.19995,555.5
-29.1825,23.575556,20-06-2013,93.899994,103.799995,222.90002
-34.250556,20.9925,20-06-2013,103.3,216.30002,376.4
-33.31388889,19.07472222,20-06-2013,72.90001,258.30002,434.69998
-33.13083,18.86278,20-06-2013,56.100002,231.10004,392.49997
-32.94583,18.33667,20-06-2013,31.29998,186.1,318.60004
-27.573056,24.746389,21-06-2013,137.50002,141.20004,296.3
-28.96362,19.15486,22-06-2013,3.2000015,23.299997,100.700005
-29.803611,30.516111,22-06-2013,249.19998,258.10004,594.2
-25.99136,27.84208,24-06-2013,258.5,261.1,479.00003
-26.45,28.085833,24-06-2013,258.8,262.09998,445.60004
-33.501667,21.624167,24-06-2013,83.00001,136.1,240.70001
-27.01011111,26.69808333,25-06-2013,201.6,203.20001,375.80005
-26.861111,28.884722,25-06-2013,269.40002,274.80005,472.00006
-27.00222,28.76528,25-06-2013,274.0,279.30005,473.39996
-26.648056,27.089444,25-06-2013,225.40001,227.4,410.90002
-26.970278,27.211111,25-06-2013,224.3,226.29999,403.40002
-26.880278,26.965,25-06-2013,215.90002,217.90002,395.89996
-26.98472222,26.63227778,25-06-2013,202.0,203.5,379.90002
-29.042222,24.6,25-06-2013,115.09999,120.49999,255.1
-29.028629,24.638389,25-06-2013,116.3,121.70001,257.8
-29.033333,23.983333,25-06-2013,109.6,117.399994,247.79999
-29.161667,23.696389,26-06-2013,99.6,106.89998,229.80003
-25.81048333,27.90955222,26-06-2013,257.7,260.00003,475.60013
-28.75,30.442778,26-06-2013,252.89998,269.80008,491.09998
-29.161667,30.629722,26-06-2013,260.00006,288.8,627.0999
-28.141944,26.417778,26-06-2013,175.70001,178.20001,324.8
-28.1175,26.719444,26-06-2013,183.40001,185.49997,335.19998
-28.116667,26.725278,26-06-2013,183.40001,185.49997,335.19998
-29.160278,26.573333,26-06-2013,182.0,184.70001,343.0
-29.033333,23.983333,26-06-2013,109.6,117.399994,247.79999
-27.38972222,26.46388889,27-06-2013,189.7,191.70001,351.0
-27.398611,26.614722,27-06-2013,196.5,198.5,357.39996
-27.671111,27.236944,27-06-2013,203.30002,205.20004,364.2
-28.760833,17.730278,28-06-2013,3.5000048,16.000004,85.19999
-29.744167,29.905833,28-06-2013,248.59998,257.7,631.9999
-28.96362,19.15486,29-06-2013,3.2000015,23.299997,100.700005
-26.73806,27.59194,01-07-2013,243.19998,245.79999,427.0
-26.45,28.085833,01-07-2013,258.8,262.09998,445.60004
-34.065833,20.404167,02-07-2013,65.90002,186.9,344.30005
-25.20639,27.558,02-07-2013,249.09999,250.50002,454.39996
-24.69514,27.40906,02-07-2013,256.5,257.60004,487.49997
-28.747778,31.745833,02-07-2013,314.0,402.8,901.5001
-27.937778,31.209444,02-07-2013,289.0,332.89993,603.9001
-29.380556,30.2775,02-07-2013,250.69995,266.79996,597.9
-27.169444,29.233889,02-07-2013,271.7,278.30005,477.0
-26.861111,28.884722,02-07-2013,269.40002,274.80005,472.00006
-27.398611,26.614722,02-07-2013,196.5,198.5,357.39996
-28.69485,28.23487,02-07-2013,237.20001,241.0,452.30002
-34.031944,22.053333,02-07-2013,120.30002,204.40002,345.6
-34.075556,20.145556,02-07-2013,69.100006,204.4,379.30005
-29.161667,23.696389,03-07-2013,99.6,106.89998,229.80003
-27.01011111,26.69808333,03-07-2013,201.6,203.20001,375.80005
-25.127778,27.628889,03-07-2013,249.1,250.5,450.19998
-24.39619444,27.08983333,03-07-2013,234.30003,235.19998,475.6
-27.00222,28.76528,03-07-2013,274.0,279.30005,473.39996
-27.02314,28.59389,03-07-2013,275.60004,280.60004,468.6
-26.648056,27.089444,03-07-2013,225.40001,227.4,410.90002
-26.970278,27.211111,03-07-2013,224.3,226.29999,403.40002
-26.880278,26.965,03-07-2013,215.90002,217.90002,395.89996
-27.273889,28.49,03-07-2013,282.2,286.7,477.8
-27.4275,28.525833,03-07-2013,272.5,277.7,470.10004
-27.3,28.586944,03-07-2013,278.2,283.2,474.19995
-26.98472222,26.63227778,03-07-2013,202.0,203.5,379.90002
-34.039722,22.133333,03-07-2013,127.40001,213.20003,357.50003
-34.405833,19.600556,03-07-2013,101.70002,278.8,503.39996
-33.870833,20.003333,03-07-2013,60.500008,204.20001,367.30002
-25.57877778,29.12747222,03-07-2013,298.0,301.90002,539.7999
-22.769722,30.886944,04-07-2013,261.9,274.30002,583.30005
-28.801278,31.955389,04-07-2013,290.7,411.70007,959.2001
-27.5275,30.858056,04-07-2013,328.0,360.8,690.7
-26.98472222,26.63227778,04-07-2013,202.0,203.5,379.90002
-31.394444,20.947222,04-07-2013,31.899994,56.699997,130.19998
-34.329722,18.990278,04-07-2013,151.8,341.00006,604.10004
-23.281,30.54305556,05-07-2013,268.3,279.60007,630.99994
-27.937778,31.209444,05-07-2013,289.0,332.89993,603.9001
-29.161667,30.629722,05-07-2013,260.00006,288.8,627.0999
-27.902778,24.615556,05-07-2013,128.40002,133.80002,282.60004
-25.99136,27.84208,08-07-2013,258.5,261.1,479.00003
-29.7775,29.470833,08-07-2013,244.80003,252.9,661.5
-29.987778,29.851667,08-07-2013,248.4,259.8,662.80005
-29.744167,29.905833,08-07-2013,248.59998,257.7,631.9999
-27.00222,28.76528,08-07-2013,274.0,279.30005,473.39996
-26.45,28.085833,08-07-2013,258.8,262.09998,445.60004
-27.01011111,26.69808333,09-07-2013,243.1,268.6,390.90002
-24.670833,28.560833,09-07-2013,357.7,389.7,524.2001
-30.733889,29.828333,09-07-2013,300.3,379.19998,688.2
-26.648056,27.089444,09-07-2013,276.5,298.4,424.7
-26.970278,27.211111,09-07-2013,264.90002,290.2,410.2
-26.880278,26.965,09-07-2013,260.5,284.80002,408.2
-26.98472222,26.63227778,09-07-2013,247.1,271.8,397.0
-29.160278,26.573333,09-07-2013,178.5,212.40001,329.2
-28.883333,27.89,09-07-2013,253.20001,290.9,427.4
-31.396,29.2651,09-07-2013,294.6,389.3,762.8
-31.554722,29.245556,09-07-2013,295.0,399.1,804.39996
-25.45963889,28.26430556,09-07-2013,316.7,341.7,457.3
-28.338333,31.373611,09-07-2013,299.9,418.2,643.7
-28.068333,31.55,09-07-2013,261.7,378.2,560.60004
-25.81048333,27.90955222,10-07-2013,320.9,342.9,479.20004
-22.225556,29.990556,10-07-2013,248.80002,275.80002,358.5
-30.398056,30.601944,10-07-2013,316.4,422.6,787.7
-30.27402,30.69602,10-07-2013,308.5,409.0,750.4
-28.69485,28.23487,10-07-2013,259.2,295.5,426.9
-29.615556,27.065278,10-07-2013,211.7,251.7,401.0
-30.568333,29.422778,10-07-2013,286.80002,344.80002,610.6
-30.570833,29.150556,10-07-2013,277.2,331.30002,584.69995
-31.104278,29.399722,10-07-2013,292.8,371.90002,705.6
-34.092222,21.295278,10-07-2013,107.100006,249.1,395.4
-24.282222,28.090278,11-07-2013,349.80002,378.19998,538.3
-30.13573889,30.67422222,11-07-2013,297.30002,389.50003,692.10004
-30.160091,27.40124,11-07-2013,224.70001,274.90002,447.90002
-30.336111,27.359444,11-07-2013,221.90001,276.3,463.4
-31.031389,28.883333,11-07-2013,283.4,343.80002,626.3
-30.86013889,29.07125,11-07-2013,278.7,335.0,603.8
-30.77586667,29.03221667,11-07-2013,276.1,329.5,590.9
-30.830556,26.921389,12-07-2013,182.3,227.59999,418.40002
-31.000833,26.353056,12-07-2013,142.40001,175.80002,357.0
-30.160091,27.40124,12-07-2013,224.70001,274.90002,447.90002
-28.75,30.442778,13-07-2013,261.4,314.80002,423.9
-28.735556,29.820556,15-07-2013,275.5,325.0,448.40002
-26.73806,27.59194,15-07-2013,291.0,315.30002,433.0
-26.45,28.085833,15-07-2013,307.2,333.0,445.1
-33.38056,19.30167,15-07-2013,66.100006,237.20001,441.10004
-27.01011111,26.69808333,16-07-2013,243.1,268.6,390.90002
-24.679167,30.8025,16-07-2013,394.7,483.2,829.4
-25.127778,27.628889,16-07-2013,304.40002,323.2,450.0
-24.39619444,27.08983333,16-07-2013,287.40002,308.40002,474.7
-24.69514,27.40906,16-07-2013,313.4,335.4,484.40005
-23.658056,31.05,16-07-2013,242.8,283.2,400.5
-27.169444,29.233889,16-07-2013,300.4,343.2,451.6
-26.861111,28.884722,16-07-2013,305.30002,342.2,454.80002
-27.00222,28.76528,16-07-2013,301.40002,343.80002,459.00003
-26.648056,27.089444,16-07-2013,276.5,298.4,424.7
-26.880278,26.965,16-07-2013,260.5,284.80002,408.2
-26.98472222,26.63227778,16-07-2013,247.1,271.8,397.0
-28.141944,26.417778,16-07-2013,191.6,217.4,321.1
-28.1175,26.719444,16-07-2013,198.29999,225.19998,330.69998
-29.641944,30.6875,17-07-2013,262.3,331.0,521.80005
-22.91028,29.61111,17-07-2013,321.2,356.7,476.1
-25.20639,27.558,17-07-2013,305.2,324.2,457.3
-24.058889,31.237222,17-07-2013,260.6,304.2,422.30002
-27.363611,31.783333,17-07-2013,226.70001,309.19998,446.2
-27.38972222,26.46388889,17-07-2013,217.29999,246.1,361.2
-28.768056,20.720556,17-07-2013,49.1,55.5,147.7
-33.13083,18.86278,17-07-2013,52.9,217.2,410.1
-32.94583,18.33667,17-07-2013,34.700005,168.20001,331.59998
-22.935,28.004167,18-07-2013,241.20001,260.1,363.0
-24.183889,30.823889,18-07-2013,306.2,344.7,483.4
-23.23572222,27.717,18-07-2013,243.40001,263.5,372.90002
-26.905,32.324722,18-07-2013,189.6,267.7,419.30002
-27.602222,29.942778,18-07-2013,320.5,383.3,497.8
-29.744167,29.905833,18-07-2013,296.30002,357.7,615.10004
-27.935,26.126667,18-07-2013,178.1,203.0,304.2
-28.141944,26.417778,18-07-2013,191.6,217.4,321.1
-27.902778,24.615556,19-07-2013,168.20001,184.5,292.6
-28.96362,19.15486,20-07-2013,25.9,32.8,121.80001
-25.99136,27.84208,22-07-2013,323.80002,347.30002,485.40002
-32.502778,19.535833,22-07-2013,27.0,96.3,222.4
-31.860278,18.6875,23-07-2013,25.099998,104.899994,235.59999
-26.45,28.085833,23-07-2013,307.2,333.0,445.1
-28.141944,26.417778,23-07-2013,191.6,217.4,321.1
-28.1175,26.719444,23-07-2013,198.29999,225.19998,330.69998
-32.595833,19.009444,23-07-2013,34.800003,148.2,297.4
-25.45963889,28.26430556,23-07-2013,316.7,341.7,457.3
-29.161667,23.696389,24-07-2013,115.8,131.20001,234.40002
-25.81048333,27.90955222,24-07-2013,320.9,342.9,479.20004
-26.861111,28.884722,24-07-2013,305.30002,342.2,454.80002
-27.00222,28.76528,24-07-2013,301.40002,343.80002,459.00003
-26.970278,27.211111,24-07-2013,264.90002,290.2,410.2
-27.671111,27.236944,24-07-2013,225.6,253.00002,362.5
-33.501667,21.624167,24-07-2013,89.8,173.1,271.7
-33.7075,18.97444444,24-07-2013,73.0,288.4,545.10004
-27.01011111,26.69808333,25-07-2013,243.1,268.6,390.90002
-23.838611,31.640833,25-07-2013,224.9,269.2,374.0
-29.744167,29.905833,25-07-2013,296.30002,357.7,615.10004
-26.648056,27.089444,25-07-2013,276.5,298.4,424.7
-26.880278,26.965,25-07-2013,260.5,284.80002,408.2
-27.38972222,26.46388889,25-07-2013,217.29999,246.1,361.2
-26.98472222,26.63227778,25-07-2013,247.1,271.8,397.0
-27.398611,26.614722,25-07-2013,221.30002,252.70001,366.4
-33.31388889,19.07472222,25-07-2013,62.1,246.29999,453.7
-29.140556,31.391944,29-07-2013,298.80002,437.00003,838.4
-34.065833,20.404167,30-07-2013,72.4,203.4,366.7
-25.127778,27.628889,30-07-2013,304.40002,323.2,450.0
-25.20639,27.558,30-07-2013,305.2,324.2,457.3
-24.69514,27.40906,30-07-2013,313.4,335.4,484.40005
-28.404444,30.013056,30-07-2013,281.80002,341.40002,459.90002
-29.380556,30.2775,30-07-2013,297.3,361.40002,575.3
-26.648056,27.089444,30-07-2013,276.5,298.4,424.7
-26.970278,27.211111,30-07-2013,264.90002,290.2,410.2
-26.880278,26.965,30-07-2013,260.5,284.80002,408.2
-26.98472222,26.63227778,30-07-2013,247.1,271.8,397.0
-29.160278,26.573333,30-07-2013,178.5,212.40001,329.2
-28.69485,28.23487,30-07-2013,259.2,295.5,426.9
-28.883333,27.89,30-07-2013,253.20001,290.9,427.4
-34.075556,20.145556,30-07-2013,77.5,221.70003,403.1
-28.058889,30.373611,30-07-2013,302.10004,374.5,523.3
-29.161667,23.696389,31-07-2013,115.8,131.20001,234.40002
-24.39619444,27.08983333,31-07-2013,287.40002,308.40002,474.7
-28.747778,31.745833,31-07-2013,293.6,422.60004,821.6
-28.801278,31.955389,31-07-2013,269.9,418.4,880.9001
-29.615556,27.065278,31-07-2013,211.7,251.7,401.0
-34.405833,19.600556,31-07-2013,97.4,288.1,530.8
-27.5275,30.858056,01-08-2013,351.5,442.2,643.6
-27.902778,24.615556,01-08-2013,168.20001,184.5,292.6
-30.160091,27.40124,01-08-2013,224.70001,274.90002,447.90002
-30.336111,27.359444,01-08-2013,221.90001,276.3,463.4
-29.651389,22.746389,01-08-2013,79.399994,93.7,186.1
-29.1825,23.575556,01-08-2013,109.50001,124.8,228.09999
-33.897778,20.012778,01-08-2013,69.0,212.6,392.69998
-29.744167,29.905833,02-08-2013,296.30002,357.7,615.10004
-28.068333,31.55,03-08-2013,261.7,378.2,560.60004
-25.99136,27.84208,05-08-2013,323.80002,347.30002,485.40002
-29.7775,29.470833,05-08-2013,291.80002,348.9,634.30005
-29.987778,29.851667,05-08-2013,299.80002,366.2,656.0
-29.744167,29.905833,05-08-2013,296.30002,357.7,615.10004
-26.45,28.085833,05-08-2013,307.2,333.0,445.1
-31.396,29.2651,05-08-2013,294.6,389.3,762.8
-31.554722,29.245556,05-08-2013,295.0,399.1,804.39996
-27.169444,29.233889,06-08-2013,300.4,343.2,451.6
-30.570833,29.150556,06-08-2013,277.2,331.30002,584.69995
-31.104278,29.399722,06-08-2013,292.8,371.90002,705.6
-25.45963889,28.26430556,06-08-2013,316.7,341.7,457.3
-28.338333,31.373611,06-08-2013,299.9,418.2,643.7
-28.068333,31.55,06-08-2013,261.7,378.2,560.60004
-29.161667,23.696389,07-08-2013,115.8,131.20001,234.40002
-25.81048333,27.90955222,07-08-2013,320.9,342.9,479.20004
-30.830556,26.921389,07-08-2013,182.3,227.59999,418.40002
-30.398056,30.601944,07-08-2013,316.4,422.6,787.7
-27.02314,28.59389,07-08-2013,300.8,344.90002,457.59998
-27.273889,28.49,07-08-2013,294.0,349.8,469.5
-27.4275,28.525833,07-08-2013,290.3,341.1,461.40002
-27.3,28.586944,07-08-2013,293.0,346.09998,463.2
-27.398611,26.614722,07-08-2013,221.30002,252.70001,366.4
-29.033333,23.983333,07-08-2013,128.9,146.0,252.5
-31.031389,28.883333,07-08-2013,283.4,343.80002,626.3
-30.86013889,29.07125,07-08-2013,278.7,335.0,603.8
-30.77586667,29.03221667,07-08-2013,276.1,329.5,590.9
-27.01011111,26.69808333,08-08-2013,243.1,268.6,390.90002
-28.44555556,32.325,01-10-2013,272.5,472.40002,983.60004
-26.648056,27.089444,08-08-2013,276.5,298.4,424.7
-26.970278,27.211111,08-08-2013,264.90002,290.2,410.2
-26.98472222,26.63227778,08-08-2013,247.1,271.8,397.0
