Latitude,Longitude,Sample Date,atmos_opacity,green,emis,trad,atran,swir16,nir08,red,blue,drad,emsd,cdist,urad,lwir,swir22
-33.897778,20.012778,26-10-2011,9.0,8820.0,9687.0,8558.0,8632.0,10213.0,12512.0,8740.0,8387.0,474.0,42.0,237.0,875.0,43685.0,8691.0
-25.447222,30.711667,26-10-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-30.13573889,30.67422222,27-10-2011,205.0,9605.0,-9999.0,8520.0,8013.0,10254.5,11956.0,9401.5,8875.5,768.0,-9999.0,867.0,1551.0,,8757.5
-31.031389,28.883333,27-10-2011,8.0,10249.0,9712.0,9394.5,8370.5,11557.5,11171.5,10251.0,9216.0,627.0,40.0,3772.5,1234.0,45516.0,10046.5
-34.405833,19.600556,27-10-2011,37.0,9145.5,9626.0,8464.5,9074.0,13913.5,18317.0,8971.5,8456.0,391.0,89.0,109.0,722.0,43044.0,10727.5
-27.398611,26.614722,28-10-2011,8.0,10134.0,9795.5,9766.5,8565.0,14196.5,15331.5,10354.5,9267.0,559.0,62.0,197.5,1059.0,46214.0,12067.0
-27.902778,24.615556,28-10-2011,239.0,10720.0,9716.0,10027.5,8699.0,16747.5,16088.0,11406.0,9777.0,496.0,78.0,1352.0,919.0,47028.0,14049.5
-29.803611,30.516111,28-10-2011,226.0,9879.5,9801.0,8799.5,8738.0,13432.0,16235.0,9781.5,8999.5,500.0,112.0,812.0,951.5,43668.0,10823.0
-25.99136,27.84208,31-10-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-26.861111,28.884722,31-10-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-26.45,28.085833,31-10-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-32.502778,19.535833,31-10-2011,8.0,12208.0,9520.0,10120.5,8879.5,19356.0,16856.0,13938.0,10226.5,459.0,54.0,2059.5,862.5,47321.0,17098.0
-31.860278,18.6875,01-11-2011,36.0,10450.0,9643.0,9766.5,8386.0,13542.5,14442.5,10829.0,9310.5,641.0,77.0,225.0,1263.0,46483.5,11341.5
-28.735556,29.820556,01-11-2011,9.0,9292.5,9704.0,9134.0,8783.5,12352.5,16722.0,8967.0,8428.0,511.0,76.0,1159.5,974.0,44481.5,9464.0
-27.00222,28.76528,01-11-2011,18.0,10620.0,-9999.0,9525.0,7476.0,15246.0,14286.0,11051.0,9642.0,944.0,-9999.0,177.0,1922.5,,12579.5
-26.880278,26.965,01-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.38972222,26.46388889,01-11-2011,8.0,10998.0,9600.0,9487.5,8883.0,15287.5,13081.5,11924.0,9840.5,439.5,98.0,1415.0,812.5,45795.0,13809.0
-29.160278,26.573333,01-11-2011,-4995.5,5006.0,-161.0,-107.0,-558.0,6774.5,7744.5,5067.5,4481.5,-4784.5,-4955.5,-4348.0,-4604.0,23197.0,5507.5
-30.679722,26.7125,01-11-2011,8.0,9844.0,9687.0,8836.5,9094.0,9923.5,11349.0,9911.0,9167.5,327.0,99.0,118.5,577.0,43991.5,9012.0
-25.45963889,28.26430556,01-11-2011,35.5,10304.5,9636.0,9766.5,6252.0,15489.0,15208.5,10760.5,9510.0,1332.0,176.0,833.5,2890.0,48218.0,12683.0
-28.338333,31.373611,01-11-2011,237.0,10847.0,-9999.0,8836.5,7333.0,13727.0,12829.5,11499.5,10007.0,1007.0,-9999.0,235.5,2112.0,,12435.0
-25.81048333,27.90955222,02-11-2011,9.0,9579.5,9600.0,9803.5,8078.0,14645.5,12491.0,9941.0,8883.0,732.0,106.0,181.5,1441.0,46964.0,12815.0
-29.641944,30.6875,02-11-2011,290.0,9524.5,-9999.0,8520.0,7992.5,12416.5,14985.5,9164.0,8840.5,784.0,-9999.0,753.0,1589.0,,9765.0
-28.69485,28.23487,02-11-2011,9.0,9230.0,9840.0,8855.0,8886.0,12740.0,15213.5,9279.0,8496.0,390.0,,1002.5,708.0,44108.0,10637.0
-29.615556,27.065278,02-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-29.161667,23.696389,03-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-28.44555556,32.325,03-11-2011,87.0,10317.5,9803.5,9264.5,7498.0,15735.5,16484.0,10988.0,9062.0,918.0,,81.0,1891.0,45486.5,12963.5
-27.602222,29.942778,03-11-2011,10.0,9909.0,9635.0,10604.0,8324.5,14964.5,14128.0,10273.5,9079.0,683.0,36.0,1566.0,1327.5,48554.5,12803.0
-30.160091,27.40124,03-11-2011,9.0,10517.0,9714.5,9636.5,9226.0,15382.5,15304.5,11445.0,9533.0,279.0,124.0,3854.5,482.0,45937.5,13385.0
-30.336111,27.359444,03-11-2011,8.0,9495.0,9749.0,8297.0,9203.0,9590.0,9863.0,9610.5,8825.0,288.0,20.5,2132.0,500.0,42637.0,8839.0
-28.883333,27.89,03-11-2011,9.0,9609.0,9605.0,9004.0,9122.0,13464.5,15113.5,9747.5,8798.0,313.5,,223.5,552.0,44748.5,11092.0
-29.1825,23.575556,03-11-2011,8.0,10443.5,9698.0,8855.0,9328.5,11595.0,12836.0,10388.0,9263.0,257.5,84.0,1810.5,435.0,44052.5,9839.5
-32.595833,19.009444,03-11-2011,9.0,9808.0,9705.0,9599.0,8466.5,13363.0,14515.0,10156.0,8957.5,611.5,56.0,948.5,1197.5,45903.0,10919.0
-28.7115,24.07288889,04-11-2011,8.0,11323.0,9647.0,9655.0,9232.0,13060.0,13720.0,11736.0,10007.0,295.0,72.0,1096.5,512.0,46003.0,11841.0
-30.830556,26.921389,04-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.573056,24.746389,04-11-2011,8.0,10381.0,9673.0,9952.5,9098.0,16283.5,15159.0,11159.0,9244.0,345.0,68.0,1076.5,613.0,46704.0,13938.0
-30.679722,26.7125,04-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-28.69485,28.23487,04-11-2011,9.0,9230.0,9840.0,8855.0,8886.0,12740.0,15213.5,9279.0,8496.0,390.0,,1002.5,708.0,44108.0,10637.0
-28.760833,17.730278,05-11-2011,8.0,9747.0,9880.0,8632.0,8667.0,9044.0,9350.0,9727.0,9098.0,512.0,,632.5,964.0,43521.5,8773.0
-29.658056,25.973333,05-11-2011,8.0,10447.0,9687.0,9488.0,9098.0,14510.5,13931.0,10966.0,9470.0,347.0,69.0,4912.0,620.5,45579.5,12488.0
-31.000833,26.353056,05-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.169444,29.233889,07-11-2011,24.0,10898.0,9823.0,10455.0,8517.0,19616.0,17011.0,11336.0,9782.0,595.0,,4768.0,1138.0,47743.0,15585.0
-26.73806,27.59194,07-11-2011,9.0,9538.5,9733.0,8985.5,7385.5,8705.0,10068.5,9359.0,8953.0,986.5,33.0,1946.0,2024.5,44697.0,8393.5
-27.01011111,26.69808333,08-11-2011,8.0,9510.5,9723.0,9115.5,8869.0,11035.5,12271.5,9394.5,8930.0,445.0,67.0,436.5,824.0,44648.0,9598.5
-24.679167,30.8025,08-11-2011,34.5,9848.0,9709.0,10957.5,8425.0,15349.5,14253.0,10476.0,8869.5,656.0,,3195.5,1286.0,49068.0,13920.0
-24.183889,30.823889,08-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-25.127778,27.628889,08-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-25.20639,27.558,08-11-2011,-9999.0,,-9999.0,9357.5,7897.0,,,,,808.0,-9999.0,-9999.0,1607.5,,
-24.69514,27.40906,08-11-2011,9.0,9934.5,9581.0,9525.0,7775.0,12063.0,14325.0,10103.0,8966.0,857.0,117.5,1189.5,1722.0,46329.0,10486.5
-27.363611,31.783333,08-11-2011,299.0,9917.0,9785.0,8632.0,6534.0,13024.5,15356.5,9799.5,9441.0,1262.5,,1511.5,2762.5,43633.0,10083.0
-29.380556,30.2775,08-11-2011,-9999.0,,-9999.0,-683.5,-537.0,,,,,-4789.0,-9999.0,-9999.0,-4609.0,,
-26.98472222,26.63227778,08-11-2011,8.0,10615.0,9703.0,10269.0,8899.0,16756.5,15206.0,11543.0,9583.5,433.0,77.0,285.5,799.0,47410.0,13988.5
-27.398611,26.614722,08-11-2011,8.0,10240.0,9797.0,9841.0,8840.0,13904.0,15641.0,10631.5,9358.0,456.0,62.0,122.0,846.0,46285.5,12090.5
-27.671111,27.236944,08-11-2011,9.0,10294.0,9770.5,9710.5,8664.0,13647.5,14146.5,10533.5,9444.0,516.0,96.5,56.0,970.0,45813.5,11528.0
-27.495556,26.074722,08-11-2011,8.0,11517.0,9688.0,10585.5,9082.0,19608.0,16355.0,12945.0,9912.0,362.0,81.0,2000.5,653.0,48045.5,15472.0
-24.058889,31.237222,09-11-2011,8.0,9703.5,9620.0,10306.0,7202.5,15148.0,16063.5,9848.5,8765.0,1141.0,49.0,761.5,2421.0,48060.5,12184.5
-27.02314,28.59389,09-11-2011,58.0,10067.0,9732.0,9357.5,7527.0,11490.5,11807.0,9958.0,9201.0,929.0,,188.0,1887.0,45965.5,10321.0
-26.648056,27.089444,09-11-2011,9.0,10463.5,9803.0,9822.5,8541.0,17294.0,16928.0,10967.0,9479.5,565.0,74.0,406.0,1072.0,46382.5,13421.5
-27.273889,28.49,09-11-2011,31.0,9565.0,9781.0,8967.0,7601.5,10393.0,12850.0,9525.5,8883.0,903.5,24.5,197.0,1827.5,44700.0,8888.5
-27.4275,28.525833,09-11-2011,8.0,11258.5,-9999.0,9153.0,7636.0,19331.0,15629.0,12360.5,9843.0,889.0,-9999.0,185.0,1792.5,,17250.5
-27.3,28.586944,09-11-2011,8.0,10824.0,-9999.0,10120.0,7620.0,17929.0,15442.5,11879.5,9561.0,896.5,-9999.0,652.0,1810.0,,14740.0
-29.161667,30.629722,10-11-2011,190.0,9851.5,9764.0,8929.5,8682.5,16226.5,13430.0,10332.0,9132.5,515.0,71.0,531.5,982.5,44123.0,14527.5
-33.38056,19.30167,10-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-33.31388889,19.07472222,10-11-2011,9.0,9109.5,9712.0,9264.0,8287.0,12112.5,12614.0,9250.0,8464.0,670.0,55.0,889.5,1323.0,45139.0,10435.0
-33.13083,18.86278,10-11-2011,8.0,11421.5,9744.0,9692.5,8280.0,17428.0,16327.5,12578.0,9764.5,674.0,85.0,1655.5,1332.0,46323.5,15061.0
-33.7075,18.97444444,10-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-28.75,30.442778,11-11-2011,282.0,11145.5,9684.0,8799.5,7981.0,14057.5,13370.5,11370.5,10340.5,785.5,88.0,1718.0,1584.0,44009.0,12538.5
-30.733889,29.828333,11-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.5275,30.858056,12-11-2011,300.0,10204.0,9714.0,9153.0,7932.5,15109.0,12766.5,10565.0,9728.0,792.5,63.0,2247.5,1595.0,45024.0,13965.0
-24.670833,28.560833,14-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-25.99136,27.84208,14-11-2011,9.0,9882.5,9676.0,9729.5,6850.0,15122.0,15965.0,10154.5,9144.0,1142.0,39.0,757.5,2419.0,47526.5,11943.0
-24.925278,29.324444,14-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-24.282222,28.090278,15-11-2011,8.0,9893.0,9714.0,9674.0,7989.0,16534.0,14215.0,10274.5,9012.0,766.0,103.0,1446.5,1516.0,46481.0,13084.0
-29.380556,30.2775,15-11-2011,-9999.0,,-9999.0,-683.5,-537.0,,,,,-4789.0,-9999.0,-9999.0,-4609.0,,
-27.00222,28.76528,15-11-2011,18.0,10620.0,-9999.0,9525.0,7476.0,15246.0,14286.0,11051.0,9642.0,944.0,-9999.0,177.0,1922.5,,12579.5
-26.648056,27.089444,15-11-2011,9.0,10463.5,9803.0,9822.5,8541.0,17294.0,16928.0,10967.0,9479.5,565.0,74.0,406.0,1072.0,46382.5,13421.5
-34.031944,22.053333,15-11-2011,9.0,8331.0,9652.0,7702.0,9029.0,9390.0,10478.0,8219.0,8195.0,387.0,81.0,253.0,718.0,40951.0,8647.0
-34.039722,22.133333,15-11-2011,10.0,9659.5,9827.0,8055.5,9030.0,14509.0,16915.5,9760.0,8723.0,386.0,80.0,491.5,717.0,41636.0,11954.0
-25.45963889,28.26430556,15-11-2011,35.5,10304.5,9636.0,9766.5,6252.0,15489.0,15208.5,10760.5,9510.0,1332.0,176.0,833.5,2890.0,48218.0,12683.0
-29.161667,23.696389,16-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-25.81048333,27.90955222,16-11-2011,31.0,9645.5,9608.0,9525.0,6545.5,10274.5,11265.0,9926.0,9057.0,1247.5,84.0,150.5,2677.5,46875.5,10020.5
-22.935,28.004167,16-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-34.065833,20.404167,16-11-2011,9.0,8364.0,9823.0,8706.0,8113.0,9951.0,12552.0,8391.0,8041.0,719.0,82.0,229.0,1419.0,43699.0,8446.0
-27.937778,31.209444,16-11-2011,297.5,10273.0,-9999.0,8799.5,7507.5,14152.5,14114.5,10411.0,9827.5,951.5,-9999.0,2891.5,1966.5,,11262.0
-28.404444,30.013056,16-11-2011,9.0,9770.0,9861.0,10939.0,8183.5,16220.0,13427.0,10184.5,9039.0,737.0,23.0,2360.0,1445.5,48963.0,13074.0
-28.141944,26.417778,16-11-2011,8.0,10156.0,9712.0,9990.0,8811.0,14994.0,15599.0,10470.5,9140.5,463.0,48.5,2816.0,860.0,46859.5,12414.0
-30.160091,27.40124,16-11-2011,8.0,10822.5,9714.0,10455.0,9135.0,16030.5,15148.0,11835.0,9731.0,342.0,124.0,7225.5,607.0,47664.0,13600.5
-34.02861,22.22222,16-11-2011,122.0,9467.5,9608.0,8744.0,7937.0,13167.0,17622.0,9125.0,8613.5,756.0,93.0,148.5,1507.0,44228.5,10309.0
-33.818056,19.694722,16-11-2011,11.0,9978.0,9583.0,9264.0,8549.0,14915.0,15108.5,10449.0,9266.0,523.0,73.0,164.5,982.5,45653.5,12066.0
-34.075556,20.145556,16-11-2011,9.0,10389.0,9603.0,9320.5,8174.0,16234.5,15048.0,11150.5,9333.5,700.0,59.0,156.5,1377.0,45618.0,13059.5
-34.005833,22.351111,16-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-28.058889,30.373611,16-11-2011,-9999.0,,-9999.0,209.5,-898.5,,,,,-4636.0,-9999.0,-9999.0,-4288.0,,
-22.91028,29.61111,17-11-2011,11.0,10066.0,-9999.0,9932.0,7551.0,13777.0,13696.0,10695.0,9284.5,962.0,-9999.0,6719.0,2003.0,,11805.5
-27.38972222,26.46388889,17-11-2011,8.0,10998.0,9600.0,9487.5,8883.0,15287.5,13081.5,11924.0,9840.5,439.5,98.0,1415.0,812.5,45795.0,13809.0
-27.398611,26.614722,17-11-2011,8.0,10240.0,9797.0,9841.0,8840.0,13904.0,15641.0,10631.5,9358.0,456.0,62.0,122.0,846.0,46285.5,12090.5
-27.671111,27.236944,17-11-2011,8.0,10859.0,9710.0,10008.5,8237.0,15420.0,15352.0,11162.5,9825.0,686.0,96.5,1703.5,1338.0,47187.5,13345.5
-33.897778,20.012778,17-11-2011,9.0,11783.0,9687.0,8148.0,8520.0,16265.0,17028.0,12266.0,10793.0,535.0,42.0,,1008.0,42516.0,13409.0
-27.902778,24.615556,18-11-2011,-9999.0,,-9999.0,79.0,-479.5,,,,,-4817.0,-9999.0,-9999.0,-4673.0,,
-28.760833,17.730278,19-11-2011,8.0,9011.0,9878.0,9264.0,8723.0,7638.0,7952.0,8533.0,8317.5,532.0,,1322.0,1015.0,44560.0,7578.0
-29.161667,23.696389,21-11-2011,56.0,10836.5,9876.0,8539.0,8046.0,8462.0,8924.0,10309.0,9640.0,724.0,90.0,224.0,1425.0,43208.0,8280.0
-27.01011111,26.69808333,21-11-2011,8.0,9510.5,9723.0,9115.5,8869.0,11035.5,12271.5,9394.5,8930.0,445.0,67.0,436.5,824.0,44648.0,9598.5
-29.7775,29.470833,21-11-2011,19.0,10169.0,9841.5,10213.5,8547.5,15466.5,14826.0,10326.0,9211.0,581.5,,623.0,1108.5,47134.0,12396.0
-29.744167,29.905833,21-11-2011,-4994.5,4664.0,-137.0,-218.5,-1018.0,4786.5,5180.0,4418.5,4339.5,-4598.0,-4965.0,-3837.0,-4194.5,22963.0,4188.0
-26.861111,28.884722,21-11-2011,9.0,10379.0,9570.5,10009.0,7433.0,16846.5,14152.0,11107.5,9491.0,954.0,,619.5,1945.5,47982.0,14296.5
-26.45,28.085833,21-11-2011,8.0,10161.0,9671.5,10567.0,7297.0,14844.0,15522.0,10266.0,9288.0,1005.0,89.5,545.5,2075.0,49381.0,12484.5
-26.98472222,26.63227778,21-11-2011,8.0,10615.0,9703.0,10269.0,8899.0,16756.5,15206.0,11543.0,9583.5,433.0,77.0,285.5,799.0,47410.0,13988.5
-31.554722,29.245556,21-11-2011,75.0,9486.5,9805.5,9469.0,8485.5,13168.0,15748.0,9124.5,8532.5,587.0,29.0,2261.5,1136.0,45366.5,10412.5
-25.127778,27.628889,22-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-25.20639,27.558,22-11-2011,-9999.0,,-9999.0,9357.5,7897.0,,,,,808.0,-9999.0,-9999.0,1607.5,,
-24.69514,27.40906,22-11-2011,9.0,9934.5,9581.0,9525.0,7775.0,12063.0,14325.0,10103.0,8966.0,857.0,117.5,1189.5,1722.0,46329.0,10486.5
-29.987778,29.851667,22-11-2011,83.5,9354.5,9835.5,9655.0,7994.0,13857.5,16425.0,9241.0,8575.0,792.0,76.0,460.5,1590.0,45991.0,11256.5
-27.169444,29.233889,22-11-2011,24.0,10898.0,9823.0,10455.0,8517.0,19616.0,17011.0,11336.0,9782.0,595.0,,4768.0,1138.0,47743.0,15585.0
-26.970278,27.211111,22-11-2011,8.0,8879.0,9757.5,8744.0,8687.5,8400.0,9142.0,8759.5,8368.0,511.5,128.0,441.5,961.5,43767.0,8042.0
-26.880278,26.965,22-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-31.394444,20.947222,22-11-2011,8.0,10600.0,9683.0,10213.5,9348.0,15043.0,17036.0,11361.0,9363.0,268.0,48.0,8180.5,456.0,47046.0,12413.0
-29.651389,22.746389,22-11-2011,52.0,11086.0,9651.0,10696.5,8446.5,18469.5,14216.0,12417.0,9663.5,612.0,40.0,3905.5,1173.5,48824.5,16203.5
-27.495556,26.074722,22-11-2011,8.0,11517.0,9688.0,10585.5,9082.0,19608.0,16355.0,12945.0,9912.0,362.0,81.0,2000.5,653.0,48045.5,15472.0
-23.658056,31.05,23-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-28.747778,31.745833,23-11-2011,111.0,9800.5,9722.0,9302.0,7976.0,15643.5,17146.0,9936.0,8884.0,778.0,53.0,822.0,1554.0,45411.0,12264.5
-28.801278,31.955389,23-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-30.398056,30.601944,23-11-2011,139.5,9211.5,-9999.0,8669.0,8431.0,12142.5,16155.0,9081.0,8486.5,614.0,-9999.0,734.5,1202.0,,9657.5
-30.27402,30.69602,23-11-2011,203.0,9459.0,-9999.0,8744.0,8040.0,12822.5,14522.0,9481.0,8681.0,754.0,-9999.0,475.5,1522.0,,10614.0
-28.69485,28.23487,23-11-2011,8.0,9467.0,9840.0,9766.5,8833.0,13420.0,15140.0,9565.5,8729.0,451.0,,848.5,832.0,46167.5,11156.5
-30.568333,29.422778,23-11-2011,9.0,9620.0,9753.0,10288.0,8503.5,14357.5,15210.5,9835.5,8979.5,589.0,45.0,1389.0,1134.5,47543.5,12166.5
-30.13573889,30.67422222,24-11-2011,205.0,9605.0,-9999.0,8520.0,8013.0,10254.5,11956.0,9401.5,8875.5,768.0,-9999.0,867.0,1551.0,,8757.5
-27.573056,24.746389,24-11-2011,8.0,10381.0,9673.0,9952.5,9098.0,16283.5,15159.0,11159.0,9244.0,345.0,68.0,1076.5,613.0,46704.0,13938.0
-31.031389,28.883333,24-11-2011,8.0,10549.0,9683.0,9525.0,8122.5,12993.5,12670.0,10731.0,9493.5,719.0,40.0,2156.5,1437.0,46011.5,10792.0
-30.86013889,29.07125,24-11-2011,9.0,10641.0,9828.5,9655.0,8201.0,14072.0,13664.5,11218.5,9581.0,708.0,31.5,353.5,1404.0,46031.5,12104.0
-30.77586667,29.03221667,24-11-2011,20.0,10891.0,9662.0,10195.0,8326.5,17273.0,15431.5,11740.5,9739.5,662.5,44.0,958.0,1298.5,47691.0,14311.0
-27.902778,24.615556,25-11-2011,-9999.0,,-9999.0,79.0,-479.5,,,,,-4817.0,-9999.0,-9999.0,-4673.0,,
-29.803611,30.516111,25-11-2011,226.0,9879.5,9801.0,8799.5,8738.0,13432.0,16235.0,9781.5,8999.5,500.0,112.0,812.0,951.5,43668.0,10823.0
-25.99136,27.84208,28-11-2011,9.0,9882.5,9676.0,9729.5,6850.0,15122.0,15965.0,10154.5,9144.0,1142.0,39.0,757.5,2419.0,47526.5,11943.0
-30.398056,30.601944,28-11-2011,139.5,9211.5,-9999.0,8669.0,8431.0,12142.5,16155.0,9081.0,8486.5,614.0,-9999.0,734.5,1202.0,,9657.5
-30.27402,30.69602,28-11-2011,203.0,9459.0,-9999.0,8744.0,8040.0,12822.5,14522.0,9481.0,8681.0,754.0,-9999.0,475.5,1522.0,,10614.0
-27.169444,29.233889,28-11-2011,24.0,10898.0,9823.0,10455.0,8517.0,19616.0,17011.0,11336.0,9782.0,595.0,,4768.0,1138.0,47743.0,15585.0
-26.861111,28.884722,28-11-2011,9.0,10379.0,9570.5,10009.0,7433.0,16846.5,14152.0,11107.5,9491.0,954.0,,619.5,1945.5,47982.0,14296.5
-26.73806,27.59194,28-11-2011,9.0,9538.5,9733.0,8985.5,7385.5,8705.0,10068.5,9359.0,8953.0,986.5,33.0,1946.0,2024.5,44697.0,8393.5
-29.160278,26.573333,28-11-2011,-4995.5,5006.0,-161.0,-107.0,-558.0,6774.5,7744.5,5067.5,4481.5,-4784.5,-4955.5,-4348.0,-4604.0,23197.0,5507.5
-28.735556,29.820556,29-11-2011,-4991.5,4530.5,-163.0,9748.0,8116.5,5434.5,7217.0,4297.0,4190.5,770.0,-4990.5,-3978.5,1517.0,22964.5,4420.5
-30.679722,26.7125,29-11-2011,9.0,11399.0,9690.0,7497.5,9122.0,12213.5,13110.0,11745.0,10792.0,345.0,99.0,85.0,612.0,40558.0,10944.0
-28.69485,28.23487,29-11-2011,8.0,9467.0,9840.0,9766.5,8833.0,13420.0,15140.0,9565.5,8729.0,451.0,,848.5,832.0,46167.5,11156.5
-29.615556,27.065278,29-11-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-28.883333,27.89,29-11-2011,9.0,9930.0,9605.0,10232.0,8994.0,14424.5,15285.5,10220.0,9160.0,393.0,,279.0,713.0,47459.5,12173.0
-25.45963889,28.26430556,29-11-2011,35.5,10304.5,9636.0,9766.5,6252.0,15489.0,15208.5,10760.5,9510.0,1332.0,176.0,833.5,2890.0,48218.0,12683.0
-25.81048333,27.90955222,30-11-2011,31.0,9645.5,9608.0,9525.0,6545.5,10274.5,11265.0,9926.0,9057.0,1247.5,84.0,150.5,2677.5,46875.5,10020.5
-29.641944,30.6875,30-11-2011,290.0,9524.5,-9999.0,8520.0,7992.5,12416.5,14985.5,9164.0,8840.5,784.0,-9999.0,753.0,1589.0,,9765.0
-27.602222,29.942778,30-11-2011,10.0,9909.0,9635.0,10604.0,8324.5,14964.5,14128.0,10273.5,9079.0,683.0,36.0,1566.0,1327.5,48554.5,12803.0
-27.02314,28.59389,30-11-2011,58.0,10067.0,9732.0,9357.5,7527.0,11490.5,11807.0,9958.0,9201.0,929.0,,188.0,1887.0,45965.5,10321.0
-27.273889,28.49,30-11-2011,31.0,9565.0,9781.0,8967.0,7601.5,10393.0,12850.0,9525.5,8883.0,903.5,24.5,197.0,1827.5,44700.0,8888.5
-27.4275,28.525833,30-11-2011,8.0,11258.5,-9999.0,9153.0,7636.0,19331.0,15629.0,12360.5,9843.0,889.0,-9999.0,185.0,1792.5,,17250.5
-27.3,28.586944,30-11-2011,8.0,10824.0,-9999.0,10120.0,7620.0,17929.0,15442.5,11879.5,9561.0,896.5,-9999.0,652.0,1810.0,,14740.0
-30.160091,27.40124,30-11-2011,8.0,10822.5,9714.0,10455.0,9135.0,16030.5,15148.0,11835.0,9731.0,342.0,124.0,7225.5,607.0,47664.0,13600.5
-30.336111,27.359444,30-11-2011,8.0,9721.5,9748.5,8985.5,9128.0,10314.5,10076.0,9894.0,8927.0,345.0,20.5,5824.5,612.0,44299.0,9679.5
-25.447222,30.711667,30-11-2011,105.5,9361.0,9725.0,10492.0,8222.0,13647.5,15594.5,9314.5,8470.0,748.5,,1717.5,1491.5,47964.0,11044.0
-30.830556,26.921389,01-12-2011,-9999.0,,-9999.0,5.0,-430.0,,,,,-4831.0,-9999.0,-9999.0,-4701.5,,
-27.398611,26.614722,01-12-2011,8.0,10240.0,9797.0,9841.0,8840.0,13904.0,15641.0,10631.5,9358.0,456.0,62.0,122.0,846.0,46285.5,12090.5
-31.000833,26.353056,01-12-2011,8.0,10312.0,9722.0,10120.0,9176.0,14634.0,14150.0,10864.0,9369.0,322.0,56.0,1269.0,566.0,46904.0,12840.0
-29.658056,25.973333,02-12-2011,8.0,10447.0,9687.0,9488.0,9098.0,14510.5,13931.0,10966.0,9470.0,347.0,69.0,4912.0,620.5,45579.5,12488.0
-28.760833,17.730278,03-12-2011,60.0,10591.5,9880.0,9320.5,8175.0,9198.0,9482.0,10233.0,9493.0,764.0,,2130.5,1513.5,44899.0,8759.0
-28.96362,19.15486,03-12-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-24.679167,30.8025,06-12-2011,34.5,9848.0,9709.0,10957.5,8425.0,15349.5,14253.0,10476.0,8869.5,656.0,,3195.5,1286.0,49068.0,13920.0
-24.183889,30.823889,06-12-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-25.127778,27.628889,06-12-2011,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
