,Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,qa,red,blue,drad,emis,emsd,lwir,trad,urad,atran,cdist,green,nir08,lwir.1,swir16,swir22,cloud_qa,qa_pixel,qa_radsat,atmos_opacity
4289,-26.648056,27.089444,25-07-2013,244.496,707.66,10.0,,,,,,,,,,,,,,,,,,,,
4290,-26.880278,26.965,25-07-2013,252.043,796.0,131.0,230.5,11594.0,9462.5,421.0,9699.5,109.0,42755.5,8315.5,776.0,8814.0,737.5,10393.0,13743.0,42755.5,17684.0,14591.0,,5440.0,,9.0
4291,-27.38972222,26.46388889,25-07-2013,160.991,728.0,62.0,-9999.0,,,-4783.5,-9999.0,-9999.0,,-1260.0,-4600.0,-607.5,-9999.0,,,,,,,1.0,,-9999.0
4292,-26.98472222,26.63227778,25-07-2013,276.872,915.0,160.0,269.0,12578.0,9805.0,435.0,9703.0,77.0,41971.0,7962.0,806.0,8772.0,217.5,11037.5,14828.0,41971.0,17231.0,14574.0,,5440.0,,8.0
4293,-27.398611,26.614722,25-07-2013,196.422,748.0,104.0,433.0,10462.5,9282.5,430.0,9764.0,62.0,41380.5,7794.5,795.0,8789.0,38.0,9901.0,13499.0,41380.5,13614.0,11704.0,4.0,5440.0,,8.0
4294,-33.31388889,19.07472222,25-07-2013,18.603,193.0,19.0,-4855.5,4161.0,4158.5,498.0,-148.0,-4984.5,20274.5,7683.0,949.0,8625.0,-4909.5,4158.5,5551.5,20274.5,4718.5,4089.0,,2720.5,,-4990.5
4295,-29.140556,31.391944,29-07-2013,110.909,302.9,13.0,574.0,9543.5,9089.5,469.0,9752.0,75.5,42410.5,8297.0,897.0,8856.0,6.5,9586.5,14075.5,42410.5,11115.0,9608.0,8.0,5440.0,,81.5
4296,-34.065833,20.404167,30-07-2013,21.471,230.75,16.0,,,,,,,,,,,,,,,,,,,,
4297,-25.127778,27.628889,30-07-2013,179.55,716.0,166.0,,,,,,,,,,,,,,,,,,,,
4298,-25.20639,27.558,30-07-2013,132.793,639.74,10.0,,,,,,,,,,,,,,,,,,,,
4299,-24.69514,27.40906,30-07-2013,178.392,778.0,79.0,,,,,,,,,,,,,,,,,,,,
4300,-28.404444,30.013056,30-07-2013,76.251,302.3,10.0,,,,,,,,,,,,,,,,,,,,
4301,-29.380556,30.2775,30-07-2013,43.121,100.23,10.0,,,,,,,,,,,,,,,,,,,,
4302,-26.648056,27.089444,30-07-2013,244.107,696.43,10.0,,,,,,,,,,,,,,,,,,,,
4303,-26.970278,27.211111,30-07-2013,127.723,629.93,163.0,,,,,,,,,,,,,,,,,,,,
4304,-26.880278,26.965,30-07-2013,180.2255,370.0,171.0,,,,,,,,,,,,,,,,,,,,
4305,-26.98472222,26.63227778,30-07-2013,286.318,1086.46,160.0,,,,,,,,,,,,,,,,,,,,
4306,-29.160278,26.573333,30-07-2013,156.02,394.0,33.0,,,,,,,,,,,,,,,,,,,,
4307,-28.69485,28.23487,30-07-2013,216.102,429.0,10.0,182.0,10104.5,9037.5,191.0,9840.0,,39830.5,7311.5,316.0,9487.0,1621.5,9543.0,12320.5,39830.5,12950.5,11254.0,4.0,5440.0,,8.0
4308,-28.883333,27.89,30-07-2013,127.882,295.6,10.0,368.5,10773.0,9445.5,191.0,9605.0,,40952.0,7497.5,316.0,9485.0,70.0,10223.0,12671.0,40952.0,13322.0,12079.0,4.0,5440.0,,9.0
4309,-34.075556,20.145556,30-07-2013,24.834,715.0,10.0,286.5,11095.5,9228.0,282.0,9603.0,59.0,45514.0,9450.0,488.0,9302.0,178.0,10427.0,15875.0,45514.0,16716.5,13563.5,,5440.0,,9.0
4310,-28.058889,30.373611,30-07-2013,123.42,497.0,102.0,,,,,,,,,,,,,,,,,,,,
4311,-29.161667,23.696389,31-07-2013,108.579,275.51,10.0,541.5,9400.0,9306.0,178.0,9876.0,90.0,39514.0,7218.0,292.0,9523.0,18.0,10258.0,7944.0,39514.0,7721.0,7744.5,36.0,5504.0,,33.0
4312,-24.39619444,27.08983333,31-07-2013,182.485,796.0,26.0,,,,,,,,,,,,,,,,,,,,
4313,-28.747778,31.745833,31-07-2013,92.045,352.8,10.0,166.0,9355.0,8336.0,767.0,9723.0,53.0,43380.5,8539.0,1545.0,7885.0,2035.0,9205.5,13540.0,43380.5,14514.0,11806.5,,5440.0,,8.0
4314,-28.801278,31.955389,31-07-2013,83.819,407.0,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
4315,-29.615556,27.065278,31-07-2013,149.657,437.0,21.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
4316,-34.405833,19.600556,31-07-2013,42.9,1249.0,10.0,300.0,8631.0,7948.5,317.0,9621.0,89.0,40577.0,7479.0,574.0,9187.0,178.5,8714.0,14964.0,40577.0,11536.5,9401.0,,5440.0,,9.0
4317,-27.5275,30.858056,01-08-2013,38.224,146.6,10.0,636.0,25210.0,23021.5,436.0,9714.0,63.0,38384.0,6734.0,813.0,8800.5,,24002.0,26195.0,38384.0,26080.0,23713.0,2.0,5896.0,,42.0
4318,-27.902778,24.615556,01-08-2013,184.429,1149.01,21.0,248.0,11866.0,9374.5,174.0,9716.0,78.0,42170.0,8148.0,282.0,9540.0,253.0,10691.5,14171.0,42170.0,17807.5,15911.0,,5440.0,,9.0
4319,-30.160091,27.40124,01-08-2013,116.353,258.3,10.0,237.0,11679.0,9716.0,180.0,9714.5,124.0,40409.5,7441.5,295.0,9510.0,720.5,10522.5,13589.5,40409.5,14993.0,13063.0,,5440.0,,8.0
4320,-30.336111,27.359444,01-08-2013,108.739,234.2,10.0,160.0,9470.5,9190.0,185.0,9817.0,20.5,39240.0,7032.0,304.0,9498.0,2125.5,9780.0,9157.5,39240.0,9002.0,8569.5,40.0,5504.0,,8.0
4321,-29.651389,22.746389,01-08-2013,106.417,271.3,11.0,,,,,,,,,,,,,,,,,,,,
4322,-29.1825,23.575556,01-08-2013,115.07,354.0,11.0,,,,,,,,,,,,,,,,,,,,
4323,-33.897778,20.012778,01-08-2013,14.203,200.1,24.0,,,,,,,,,,,,,,,,,,,,
4324,-29.744167,29.905833,02-08-2013,42.0,82.2,5.0,,,,,,,,,,,,,,,,,,,,
4325,-28.068333,31.55,03-08-2013,99.235,268.5,10.0,145.0,10032.0,8756.0,780.0,9784.5,,43375.0,8483.0,1575.0,7825.5,2704.5,9491.0,12760.0,43375.0,14753.0,13007.0,,5440.0,,8.0
4326,-25.99136,27.84208,05-08-2013,94.744,427.25,42.0,351.0,10937.0,9354.0,301.0,9676.0,39.0,42127.0,8037.0,533.0,9171.0,87.5,10164.5,13457.5,42127.0,15519.5,12902.5,,5440.0,,9.0
4327,-29.7775,29.470833,05-08-2013,28.485,87.9,10.0,,,,,,,,,,,,,,,,,,,,
4328,-29.987778,29.851667,05-08-2013,37.978,119.8,10.0,202.0,9532.5,8683.5,253.0,9796.5,76.0,40819.0,7702.0,438.0,9347.5,1289.0,9285.0,13744.0,40819.0,13737.0,11310.5,,5440.0,,56.0
4329,-29.744167,29.905833,05-08-2013,43.464,112.8,10.0,226.0,11011.0,9289.0,267.5,9730.0,69.0,41392.5,7869.5,468.0,9313.0,289.5,10150.0,13442.0,41392.5,15612.0,13016.0,,5440.0,,10.0
4330,-26.45,28.085833,05-08-2013,127.737,636.63,102.0,228.0,11480.0,9437.0,236.5,9668.5,89.5,42971.0,8390.5,405.0,9357.0,693.5,10243.0,13490.0,42971.0,17045.0,14520.0,4.0,5440.0,,9.0
4331,-31.396,29.2651,05-08-2013,120.604,281.8,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
4332,-31.554722,29.245556,05-08-2013,109.441,302.3,10.0,-4840.5,5106.0,4693.5,-4779.0,-124.5,-4985.0,21444.0,-758.0,-4583.5,-587.5,-4938.0,5009.5,7515.0,21444.0,6941.0,5622.0,,2720.5,,-4858.5
4333,-27.169444,29.233889,06-08-2013,144.694,243.01,10.0,,,,,,,,,,,,,,,,,,,,
4334,-30.570833,29.150556,06-08-2013,93.518,200.8,10.0,,,,,,,,,,,,,,,,,,,,
4335,-31.104278,29.399722,06-08-2013,111.595,260.0,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
4336,-25.45963889,28.26430556,06-08-2013,194.309,756.0,10.0,237.0,11079.0,9182.0,399.0,9636.0,176.0,42995.0,8297.0,732.0,8892.0,1047.0,10157.5,14127.0,42995.0,15329.5,12752.5,,5440.0,,9.0
4337,-28.338333,31.373611,06-08-2013,152.137,392.0,10.0,-9999.0,10661.0,8739.0,661.0,-9999.0,-9999.0,,7962.0,1303.0,8175.0,168.0,9986.5,11460.0,,10270.0,9131.0,,5440.0,,9.0
4338,-28.068333,31.55,06-08-2013,77.383,245.0,10.0,145.0,10032.0,8756.0,780.0,9784.5,,43375.0,8483.0,1575.0,7825.5,2704.5,9491.0,12760.0,43375.0,14753.0,13007.0,,5440.0,,8.0
4339,-29.161667,23.696389,07-08-2013,109.165,313.61,13.0,541.5,9400.0,9306.0,178.0,9876.0,90.0,39514.0,7218.0,292.0,9523.0,18.0,10258.0,7944.0,39514.0,7721.0,7744.5,36.0,5504.0,,33.0
4340,-25.81048333,27.90955222,07-08-2013,124.861,584.05,191.0,225.0,10764.5,9279.0,347.0,9608.0,106.0,41654.0,7887.5,626.0,9044.0,315.0,9965.0,12739.5,41654.0,15054.0,12563.0,,5440.0,,8.0
4341,-30.830556,26.921389,07-08-2013,148.822,299.4,13.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
4342,-30.398056,30.601944,07-08-2013,58.021,295.9,13.0,-9999.0,9405.0,8522.5,497.0,-9999.0,-9999.0,,8037.0,949.0,8715.0,798.0,9377.0,14348.0,,12614.0,10228.0,,5440.0,,39.0
4343,-27.02314,28.59389,07-08-2013,133.642,409.39,10.0,249.5,9874.0,9042.5,207.0,9732.0,,40788.0,7571.5,348.0,9443.0,246.5,9610.0,10870.0,40788.0,12134.5,10610.5,5.0,5440.0,,8.0
4344,-27.273889,28.49,07-08-2013,41.275,128.6,15.0,418.0,9274.5,8738.0,205.5,9810.0,24.5,39991.0,7367.0,345.0,9448.0,43.0,9210.0,10203.5,39991.0,9310.0,8474.0,8.0,5440.0,,8.0
4345,-27.4275,28.525833,07-08-2013,46.129,111.2,16.0,-9999.0,13527.0,10110.0,203.0,-9999.0,-9999.0,,8297.0,339.5,9455.5,1045.0,11611.5,16038.0,,19698.0,16997.5,,5440.0,,8.0
4346,-27.3,28.586944,07-08-2013,141.545,349.0,16.0,-9999.0,12604.0,9510.0,203.0,-9999.0,-9999.0,,8166.5,339.5,9455.0,809.0,10799.0,14435.0,,17612.0,14874.0,,5440.0,,8.0
4347,-27.398611,26.614722,07-08-2013,204.623,732.0,184.0,,,,,,,,,,,,,,,,,,,,
4348,-29.033333,23.983333,07-08-2013,178.92,1356.41,10.0,221.0,10956.0,9126.0,176.0,9678.0,73.0,40656.0,7516.0,289.0,9527.0,329.5,10087.5,13719.0,40656.0,14324.0,12324.5,,5440.0,,10.0
4349,-31.031389,28.883333,07-08-2013,77.034,178.6,10.0,,,,,,,,,,,,,,,,,,,,
4350,-30.86013889,29.07125,07-08-2013,125.544,261.5,10.0,,,,,,,,,,,,,,,,,,,,
4351,-30.77586667,29.03221667,07-08-2013,151.474,289.1,10.0,,,,,,,,,,,,,,,,,,,,
4352,-27.01011111,26.69808333,08-08-2013,121.598,691.0,10.0,,,,,,,,,,,,,,,,,,,,
4353,-28.44555556,32.325,01-10-2013,150.419,395.0,10.0,360.0,10443.5,9053.0,967.0,9824.0,,45062.0,8930.0,2010.0,7194.0,80.5,10239.5,17079.0,45062.0,15011.5,12345.0,,5440.0,,138.0
4354,-26.648056,27.089444,08-08-2013,243.353,704.0,10.0,,,,,,,,,,,,,,,,,,,,
4355,-26.970278,27.211111,08-08-2013,126.177,650.0,132.0,,,,,,,,,,,,,,,,,,,,
4356,-26.98472222,26.63227778,08-08-2013,248.119,1140.0,160.0,,,,,,,,,,,,,,,,,,,,
4357,-27.573056,24.746389,08-08-2013,187.045,565.2,10.0,,,,,,,,,,,,,,,,,,,,
4358,-31.000833,26.353056,08-08-2013,339.557,908.67,10.0,288.0,9827.0,9087.0,218.0,9723.0,56.0,39208.0,6995.0,370.0,9404.0,200.0,9655.0,10910.0,39208.0,11293.0,9984.0,8.0,5440.0,,9.0
4359,-30.679722,26.7125,08-08-2013,119.593,265.89,10.0,352.0,10092.5,9560.0,219.0,9676.0,99.0,39845.0,7199.5,372.0,9403.0,108.5,10008.0,10491.5,39845.0,10396.5,9568.5,8.0,5504.0,,10.0
4360,-30.570833,29.150556,08-08-2013,92.665,204.0,10.0,,,,,,,,,,,,,,,,,,,,
4361,-25.57877778,29.12747222,08-08-2013,53.158,398.0,10.0,167.0,11551.0,9383.0,354.5,9384.0,,42713.5,8055.5,641.5,9034.5,2014.5,10501.0,13484.0,42713.5,17171.5,14303.0,,5440.0,,9.0
4362,-29.803611,30.516111,09-08-2013,71.104,279.3,14.0,,,,,,,,,,,,,,,,,,,,
4363,-28.735556,29.820556,12-08-2013,35.397,106.2,10.0,,,,,,,,,,,,,,,,,,,,
4364,-26.73806,27.59194,12-08-2013,152.153,651.54,38.0,,,,,,,,,,,,,,,,,,,,
4365,-26.45,28.085833,12-08-2013,128.343,662.0,102.0,264.5,11447.0,9187.0,198.0,9671.5,89.5,44294.0,9004.0,329.0,9490.0,223.5,10060.0,13551.0,44294.0,17635.0,14899.0,4.0,5440.0,,8.0
4366,-26.98472222,26.63227778,12-08-2013,176.0,1174.0,160.0,,,,,,,,,,,,,,,,,,,,
4367,-33.38056,19.30167,12-08-2013,47.463,428.0,75.0,-9999.0,,,431.0,-9999.0,-9999.0,,7348.5,803.0,8806.0,-9999.0,,,,,,,1.0,,-9999.0
4368,-28.760833,17.730278,13-08-2013,166.7565,967.79,10.0,,,,,,,,,,,,,,,,,,,,
4369,-22.225556,29.990556,13-08-2013,183.065,1314.0,23.0,,,,,,,,,,,,,,,,,,,,
4370,-25.127778,27.628889,13-08-2013,199.326,733.0,166.0,,,,,,,,,,,,,,,,,,,,
4371,-24.39619444,27.08983333,13-08-2013,201.867,840.0,22.0,,,,,,,,,,,,,,,,,,,,
4372,-24.69514,27.40906,13-08-2013,222.652,935.0,96.0,,,,,,,,,,,,,,,,,,,,
4373,-23.658056,31.05,13-08-2013,90.581,413.0,10.0,,,,,,,,,,,,,,,,,,,,
4374,-23.281,30.54305556,13-08-2013,174.889,429.72,14.0,,,,,,,,,,,,,,,,,,,,
4375,-27.169444,29.233889,13-08-2013,161.709,403.0,10.0,,,,,,,,,,,,,,,,,,,,
4376,-27.00222,28.76528,13-08-2013,139.29,360.47,17.0,-9999.0,10644.0,8995.0,204.0,-9999.0,-9999.0,,8241.5,341.0,9464.0,1218.5,9921.5,12390.0,,15625.0,12508.0,8.0,5440.0,,8.0
4377,-26.970278,27.211111,13-08-2013,124.783,657.0,25.0,,,,,,,,,,,,,,,,,,,,
4378,-29.1825,23.575556,13-08-2013,140.9065,648.5,11.5,,,,,,,,,,,,,,,,,,,,
4379,-34.039722,22.133333,13-08-2013,14.121,247.7,10.0,,,,,,,,,,,,,,,,,,,,
4380,-34.02861,22.22222,13-08-2013,12.9,256.7,10.0,,,,,,,,,,,,,,,,,,,,
4381,-31.5653,18.3306,13-08-2013,21.955,257.6,17.0,239.0,10274.0,9258.0,490.0,9723.0,74.0,42548.0,8223.0,934.0,8654.0,262.5,9947.0,14857.0,42548.0,15498.5,13143.0,,5440.0,,8.0
4382,-29.161667,23.696389,14-08-2013,122.558,280.3,11.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
4383,-27.01011111,26.69808333,14-08-2013,157.002,652.57,17.0,,,,,,,,,,,,,,,,,,,,
4384,-29.641944,30.6875,14-08-2013,72.301,293.25,34.0,,,,,,,,,,,,,,,,,,,,
4385,-24.183889,30.823889,14-08-2013,169.265,461.03,12.0,,,,,,,,,,,,,,,,,,,,
4386,-25.20639,27.558,14-08-2013,182.231,784.0,10.0,,,,,,,,,,,,,,,,,,,,
4387,-22.769722,30.886944,14-08-2013,53.924,144.06,10.0,,,,,,,,,,,,,,,,,,,,
4388,-23.838611,31.640833,14-08-2013,139.902,452.0,15.0,,,,,,,,,,,,,,,,,,,,
4389,-24.058889,31.237222,14-08-2013,178.351,582.0,10.0,,,,,,,,,,,,,,,,,,,,
4390,-27.363611,31.783333,14-08-2013,180.788,497.0,10.0,,,,,,,,,,,,,,,,,,,,
4391,-26.648056,27.089444,14-08-2013,253.995,711.0,10.0,,,,,,,,,,,,,,,,,,,,
4392,-26.880278,26.965,14-08-2013,273.346,841.0,134.0,,,,,,,,,,,,,,,,,,,,
4393,-27.38972222,26.46388889,14-08-2013,127.096,617.08,54.0,,,,,,,,,,,,,,,,,,,,
4394,-26.98472222,26.63227778,14-08-2013,264.949,963.0,160.0,,,,,,,,,,,,,,,,,,,,
4395,-28.141944,26.417778,14-08-2013,251.389,659.0,10.0,,,,,,,,,,,,,,,,,,,,
4396,-28.1175,26.719444,14-08-2013,176.623,1372.52,140.0,,,,,,,,,,,,,,,,,,,,
4397,-29.033333,23.983333,14-08-2013,213.224,1462.0,10.0,222.0,11373.5,9362.5,264.0,9678.0,73.0,41363.0,7739.0,456.0,9244.0,425.0,10335.0,14008.0,41363.0,14857.0,12592.0,,5440.0,,26.0
4398,-28.768056,20.720556,14-08-2013,170.257,560.0,10.0,,,,,,,,,,,,,,,,,,,,
4399,-34.092222,21.295278,14-08-2013,9.537,280.8,11.0,276.5,11171.0,9650.0,787.0,9787.5,99.0,45276.0,9227.0,1590.0,7866.0,198.0,10735.0,18248.0,45276.0,17546.5,13403.0,,5440.0,,12.0
4400,-33.13083,18.86278,14-08-2013,46.039,606.0,69.0,212.0,9813.0,8694.0,495.0,9807.5,85.0,40734.0,7590.0,943.0,8631.0,1072.5,9588.5,13133.5,40734.0,9654.5,8404.0,,5440.0,,48.5
4401,-26.905,32.324722,15-08-2013,147.95,544.0,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
4402,-27.602222,29.942778,15-08-2013,66.771,193.9,10.0,,,,,,,,,,,,,,,,,,,,
4403,-27.398611,26.614722,15-08-2013,213.74,725.0,184.0,,,,,,,,,,,,,,,,,,,,
4404,-27.671111,27.236944,15-08-2013,170.763,446.0,10.0,,,,,,,,,,,,,,,,,,,,
4405,-27.902778,24.615556,15-08-2013,197.138,1202.81,45.0,,,,,,,,,,,,,,,,,,,,
4406,-24.679167,30.8025,16-08-2013,81.712,204.06,11.0,,,,,,,,,,,,,,,,,,,,
4407,-29.744167,29.905833,16-08-2013,44.6,82.6,5.0,,,,,,,,,,,,,,,,,,,,
4408,-25.447222,30.711667,18-08-2013,60.538,144.02,18.0,,,,,,,,,,,,,,,,,,,,
4409,-25.99136,27.84208,19-08-2013,113.423,479.0,127.0,341.0,10710.0,8987.0,200.0,9676.0,39.0,44100.0,8930.0,331.0,9496.0,93.5,9712.0,13263.0,44100.0,16266.0,13567.5,,5440.0,,9.0
4410,-29.160278,26.573333,19-08-2013,215.0,635.0,10.0,,,,,,,,,,,,,,,,,,,,
4411,-32.502778,19.535833,19-08-2013,15.283,145.1,17.0,196.0,12528.5,9761.0,449.0,9520.0,54.0,41383.5,7665.0,841.5,8764.0,1369.5,11296.5,14453.5,41383.5,16528.0,15049.5,,5440.0,,8.0
4412,-31.860278,18.6875,20-08-2013,27.552,199.2,21.0,225.0,9717.0,9002.0,479.0,9643.0,77.0,42306.0,8074.0,909.0,8680.0,781.0,9615.0,13042.0,42306.0,12334.0,10501.5,,5440.0,,9.0
4413,-22.91028,29.61111,20-08-2013,30.596,118.4,10.0,-9999.0,10545.0,8941.0,231.0,-9999.0,-9999.0,,8781.0,391.0,9447.0,1224.5,9859.5,13045.0,,13042.0,11481.0,8.0,5440.0,,8.0
4414,-25.45963889,28.26430556,20-08-2013,185.071,758.0,10.0,250.0,11137.0,9133.0,218.0,9636.0,176.0,44178.5,8892.0,368.0,9457.0,577.0,10223.0,14396.0,44178.5,16200.5,13203.5,,5440.0,,8.0
4415,-25.81048333,27.90955222,21-08-2013,135.404,589.81,191.0,313.5,10431.5,9004.0,216.0,9608.0,106.0,42875.5,8372.0,364.0,9458.0,147.5,9675.5,12444.0,42875.5,14518.5,12358.0,,5440.0,,9.0
4416,-22.935,28.004167,21-08-2013,150.783,628.0,10.0,,,,,,,,,,,,,,,,,,,,
4417,-26.03611,30.99778,21-08-2013,85.314,190.01,10.0,227.0,10338.0,9480.0,1055.5,9691.5,82.0,43733.5,8446.0,2237.5,6930.0,1115.0,9959.0,12742.0,43733.5,13744.5,11430.0,,5440.0,,41.0
4418,-28.75,30.442778,21-08-2013,97.532,255.1,22.0,224.5,10875.0,9584.0,418.0,9684.0,88.0,42361.5,8111.0,772.0,8833.0,514.5,10451.0,12433.0,42361.5,13143.0,12191.0,,5440.0,,9.0
4419,-29.161667,30.629722,21-08-2013,26.041,136.5,10.0,221.0,10496.5,8916.0,253.0,9751.5,71.0,42406.5,8223.0,435.0,9295.0,474.5,9782.5,13100.0,42406.5,15358.5,14286.0,,5440.0,,35.0
4420,-26.45,28.085833,21-08-2013,145.189,662.0,187.0,264.5,11447.0,9187.0,198.0,9671.5,89.5,44294.0,9004.0,329.0,9490.0,223.5,10060.0,13551.0,44294.0,17635.0,14899.0,4.0,5440.0,,8.0
4421,-27.671111,27.236944,21-08-2013,180.0,446.0,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
4422,-33.7075,18.97444444,21-08-2013,19.505,127.2,75.0,368.0,9913.5,8817.0,571.0,9632.0,95.0,41531.5,7776.0,1107.0,8398.0,73.5,9514.0,12487.0,41531.5,11846.5,10433.0,,5440.0,,9.0
4423,-27.01011111,26.69808333,22-08-2013,149.071,702.0,10.0,341.5,10324.5,9617.5,633.0,9723.0,67.0,41854.5,7906.5,1247.0,8208.0,106.5,10077.0,11166.0,41854.5,11057.5,10064.0,8.0,5440.0,,8.0
4424,-24.282222,28.090278,22-08-2013,30.252,113.6,10.0,,,,,,,,,,,,,,,,,,,,
4425,-27.00222,28.76528,22-08-2013,175.461,431.0,10.0,,,,,,,,,,,,,,,,,,,,
4426,-26.98472222,26.63227778,22-08-2013,271.621,1126.0,160.0,261.5,12616.5,10235.0,654.0,9703.0,77.0,43192.5,8372.0,1296.0,8146.0,226.5,11348.0,14683.5,43192.5,17457.5,14652.5,,5440.0,,8.0
4427,-28.116667,26.725278,22-08-2013,196.0,1455.0,10.0,559.0,11213.0,10400.0,525.5,9740.0,39.0,42323.0,8092.5,1013.5,8492.5,8.5,10783.0,11991.5,42323.0,11887.0,10221.0,,5440.0,,8.0
4428,-33.31388889,19.07472222,22-08-2013,26.418,198.0,23.0,289.0,8877.0,8311.0,519.0,9712.0,55.0,41055.5,7665.0,994.0,8563.0,186.5,8868.0,12095.5,41055.5,10644.0,9203.5,,5440.0,,9.0
4429,-26.648056,27.089444,23-08-2013,249.0,694.0,10.0,,,,,,,,,,,,,,,,,,,,
4430,-26.970278,27.211111,23-08-2013,129.568,647.0,52.0,307.0,9692.5,9482.0,667.5,9876.0,128.0,40697.5,7590.0,1322.5,8100.0,167.5,9788.0,9705.5,40697.5,8607.5,8101.0,0.5,5504.0,,9.0
4431,-26.880278,26.965,23-08-2013,267.673,803.0,123.0,210.0,12178.0,10123.0,671.0,9716.5,118.0,43872.5,8632.0,1332.0,8092.0,1232.0,10959.0,14241.5,43872.5,18373.0,15279.0,,5440.0,,9.0
4432,-30.398056,30.601944,24-08-2013,73.727,349.0,10.0,-9999.0,9602.0,8527.0,512.0,-9999.0,-9999.0,,8111.0,973.5,8532.0,1213.0,9380.0,14234.0,,12409.0,10362.0,,5440.0,,11.0
4433,-24.99328,30.81444,26-08-2013,50.298,154.56,10.0,,,,,,,,,,,,,,,,,,,,
4434,-29.380556,30.2775,26-08-2013,40.868,114.3,15.0,,,,,,,,,,,,,,,,,,,,
4435,-26.73806,27.59194,26-08-2013,146.764,659.83,134.0,,,,,,,,,,,,,,,,,,,,
4436,-26.45,28.085833,26-08-2013,138.213,658.0,95.0,,,,,,,,,,,,,,,,,,,,
4437,-33.818056,19.694722,26-08-2013,18.544,170.9,30.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
4438,-34.065833,20.404167,27-08-2013,21.382,293.9,10.0,,,,,,,,,,,,,,,,,,,,
4439,-25.127778,27.628889,27-08-2013,182.049,673.0,166.0,,,,,,,,,,,,,,,,,,,,
4440,-24.69514,27.40906,27-08-2013,192.418,819.0,91.0,,,,,,,,,,,,,,,,,,,,
4441,-22.43772222,31.07805556,27-08-2013,48.286,176.08,10.0,,,,,,,,,,,,,,,,,,,,
4442,-25.681111,31.783333,27-08-2013,145.65,477.39,10.0,,,,,,,,,,,,,,,,,,,,
4443,-25.67386,31.57527,27-08-2013,39.697,128.44,10.0,,,,,,,,,,,,,,,,,,,,
4444,-28.747778,31.745833,27-08-2013,79.451,309.1,12.0,,,,,,,,,,,,,,,,,,,,
4445,-27.169444,29.233889,27-08-2013,163.304,360.0,10.0,598.0,13985.0,12140.0,680.0,9787.5,,42579.0,8185.0,1340.0,8067.0,,12867.0,16081.0,42579.0,20605.0,16742.0,,5442.0,,16.0
4446,-27.00222,28.76528,27-08-2013,191.682,399.46,10.0,,,,,,,,,,,,,,,,,,,,
4447,-27.273889,28.49,27-08-2013,36.914,111.75,16.0,,,,,,,,,,,,,,,,,,,,
4448,-29.042222,24.6,27-08-2013,153.0,684.0,11.0,,,,,,,,,,,,,,,,,,,,
4449,-29.028629,24.638389,27-08-2013,177.0,778.0,10.0,,,,,,,,,,,,,,,,,,,,
4450,-29.033333,23.983333,27-08-2013,191.0,1142.0,11.0,,,,,,,,,,,,,,,,,,,,
4451,-28.760833,17.730278,28-08-2013,164.153,561.0,10.0,145.0,8709.0,8448.0,578.5,9880.0,,41643.0,7962.0,1115.0,8394.0,2462.5,9409.0,7968.0,41643.0,7673.0,7533.0,32.0,5504.0,,8.0
4452,-29.161667,23.696389,28-08-2013,102.11,267.2,10.0,,,,,,,,,,,,,,,,,,,,
4453,-25.436111,31.982222,28-08-2013,196.363,592.42,13.0,,,,,,,,,,,,,,,,,,,,
4454,-23.838611,31.640833,28-08-2013,155.473,476.475,81.5,,,,,,,,,,,,,,,,,,,,
4455,-25.398889,31.610556,28-08-2013,147.837,443.0,29.0,,,,,,,,,,,,,,,,,,,,
4456,-25.14944444,31.94055556,28-08-2013,64.212,185.8,10.0,,,,,,,,,,,,,,,,,,,,
4457,-28.801278,31.955389,28-08-2013,107.108,412.0,10.0,217.0,10245.5,9436.0,831.0,9778.0,18.0,44636.0,9078.0,1696.0,7862.0,751.0,10173.5,14468.5,44636.0,13873.0,11941.5,,5440.0,,168.0
4458,-27.937778,31.209444,28-08-2013,63.768,292.8,10.0,,,,,,,,,,,,,,,,,,,,
4459,-28.69485,28.23487,28-08-2013,209.241,366.43,17.0,,,,,,,,,,,,,,,,,,,,
