,Unnamed: 0,Latitude,Longitude,Sample Date,cdist,drad,emsd,lwir,atmos_opacity,urad,red,blue,nir08,swir16,green,atran,trad,swir22,emis
312,312.0,-27.5275,30.858056,24-07-2014,1999.5,370.0,63.0,,,680.5,10874.0,8896.5,13795.5,16202.0,9781.5,8984.0,7986.0,13388.5,9700.0
313,313.0,-31.000833,26.353056,24-07-2014,206.0,339.0,56.0,,,613.0,10342.0,8611.0,10897.0,11373.0,9615.0,9049.0,7870.0,10116.0,9716.0
314,314.0,-30.679722,26.7125,24-07-2014,112.5,327.0,99.0,,,590.0,9954.0,8764.5,10328.5,10669.0,9855.5,9086.0,8018.5,9748.0,9689.5
315,315.0,-30.534167,24.961944,24-07-2014,2446.0,387.0,70.0,,,724.0,10870.5,8851.5,12370.0,14575.0,10013.0,8878.0,7909.5,12903.5,9753.0
316,316.0,-29.744167,29.905833,25-07-2014,928.5,397.5,69.0,,,744.5,11433.0,9254.0,14691.5,16894.5,10293.5,8905.5,7849.5,13958.5,9750.0
317,317.0,-29.658056,25.973333,25-07-2014,270.0,276.0,69.0,,,486.5,11088.0,9298.5,13131.0,14120.0,10636.0,9196.0,7419.5,11814.5,9702.0
318,318.0,-33.38056,19.30167,28-07-2014,43.5,675.0,27.0,,,1343.0,10099.5,8791.0,14114.0,13575.5,9791.5,8221.0,7700.0,11074.5,9600.0
319,319.0,-30.534167,24.961944,16-08-2011,1794.5,378.0,40.0,40788.0,9.0,692.0,10505.0,9510.0,10783.0,11130.5,10278.5,8875.0,7534.5,10121.0,9758.0
320,320.0,-27.01011111,26.69808333,29-07-2014,,392.0,67.0,38008.5,8.0,726.0,14048.0,12029.5,16046.0,19307.5,12994.0,8806.0,6529.5,16732.0,9723.0
321,321.0,-30.534167,24.961944,08-09-2011,-4251.5,-4822.0,-4979.5,20953.5,-4995.5,-4678.5,5107.5,4555.5,5111.0,4928.0,5052.0,-480.0,-981.0,4632.5,-120.5
322,322.0,-30.534167,24.961944,28-09-2011,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
323,323.0,-30.534167,24.961944,07-10-2011,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
324,324.0,-30.534167,24.961944,04-11-2011,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
325,325.0,-30.534167,24.961944,02-12-2011,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
326,326.0,-30.534167,24.961944,23-12-2011,7160.5,720.0,55.0,48210.5,8.0,1400.0,10715.0,9334.0,13577.0,14567.5,10085.0,8119.0,10473.5,12622.0,9675.0
327,327.0,-30.534167,24.961944,03-02-2012,2054.5,335.0,70.0,44861.0,8.0,592.0,10829.0,9634.5,14459.0,15501.0,10423.0,9144.0,9227.0,13497.5,9758.0
328,328.0,-30.534167,24.961944,02-03-2012,2414.0,791.0,70.0,46256.0,9.0,1583.0,10704.0,9257.5,13652.0,14906.0,10296.0,7870.0,9525.0,13108.5,9758.0
329,329.0,-30.534167,24.961944,30-03-2012,-4119.0,-4750.5,-4979.5,22170.5,-4995.0,-4537.0,4869.0,4270.5,5719.5,5450.5,4783.0,-655.5,-516.0,4908.5,-120.5
330,330.0,-30.534167,24.961944,25-05-2012,2428.0,196.0,70.0,40730.0,9.0,324.0,10066.0,8945.5,12657.0,13532.0,9735.5,9504.0,7608.5,11680.5,9758.0
331,331.0,-34.065833,20.404167,29-07-2014,185.0,425.0,82.0,,,795.0,8230.0,7710.0,12280.0,9527.0,8279.0,8686.0,7065.0,8136.0,9836.0
332,332.0,-22.91028,29.61111,29-07-2014,880.0,677.0,-9999.0,,,1349.0,10213.5,8454.5,14629.5,13138.5,9714.5,8193.0,8565.0,11031.5,-9999.0
333,333.0,-30.534167,24.961944,20-07-2012,2441.0,290.0,70.0,40472.5,9.0,509.0,10346.0,9070.5,11794.0,14027.0,9750.0,9178.0,7422.5,12617.0,9758.0
334,334.0,-30.534167,24.961944,14-09-2012,2426.5,435.0,70.0,44681.0,8.0,803.0,11210.5,9481.5,12678.0,15038.0,10425.0,8795.5,9060.0,13631.0,9758.0
335,335.0,-30.534167,24.961944,12-10-2012,2370.0,228.0,70.0,44472.5,8.0,382.0,11302.5,9478.5,12916.0,15736.5,10455.0,9363.0,9022.5,14223.5,9758.0
336,336.0,-30.534167,24.961944,09-11-2012,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
337,337.0,-30.534167,24.961944,06-12-2012,1976.5,172.0,55.0,46495.5,8.0,270.0,11789.0,9985.0,14411.0,16227.0,11111.5,9548.0,10176.0,14142.0,9675.0
338,338.0,-25.127778,27.628889,29-07-2014,1301.5,484.0,42.0,43571.0,12.0,923.0,12048.0,9479.0,14561.5,17828.5,10450.5,8645.0,8595.0,15403.0,9731.0
339,339.0,-30.534167,24.961944,08-02-2013,934.5,819.0,40.0,45793.5,8.0,1637.0,10653.5,9188.0,13788.0,13797.5,10276.0,7775.0,9357.5,11888.5,9758.0
340,340.0,-25.20639,27.558,29-07-2014,747.5,487.0,54.0,42126.5,20.0,928.5,11074.0,9377.0,13294.5,13180.5,10294.0,8636.0,7980.5,11285.0,9619.0
341,341.0,-24.69514,27.40906,29-07-2014,540.0,490.5,117.5,42456.0,25.0,937.0,10892.0,9255.0,12755.5,12097.5,10087.0,8633.0,8074.0,10750.5,9581.0
342,342.0,-28.75,30.442778,29-07-2014,315.5,597.0,88.0,,,1171.0,10237.0,8672.0,12718.5,12881.0,9787.5,8288.0,7877.0,11655.0,9695.0
343,343.0,-26.880278,26.965,29-07-2014,825.5,438.0,118.0,42089.5,9.0,824.0,12104.0,9631.0,14036.5,17630.0,10779.0,8664.0,7943.5,14419.5,9719.0
344,344.0,-30.534167,24.961944,22-05-2014,2367.5,342.0,70.0,,,617.0,10010.5,8557.0,12008.5,13258.5,9423.0,9079.0,7644.0,11537.0,9753.0
345,345.0,-26.98472222,26.63227778,29-07-2014,51.5,416.0,77.0,41612.5,8.0,777.0,13464.0,10159.0,16565.0,20147.5,11632.5,8732.0,7757.5,16667.5,9703.0
346,346.0,-28.141944,26.417778,29-07-2014,1458.5,309.0,48.5,41115.5,8.0,551.0,11736.0,9541.5,13956.0,17123.0,10660.5,9072.0,7590.0,14731.0,9707.0
347,347.0,-28.1175,26.719444,29-07-2014,707.5,316.0,54.0,40537.0,8.0,564.0,11710.0,9521.5,13391.5,15559.5,10581.5,9054.0,7441.0,12581.0,9747.5
348,348.0,-29.651389,22.746389,29-07-2014,61.0,492.0,40.0,,,930.0,10962.5,8990.5,13264.5,15216.0,10100.0,8650.0,8225.5,13360.0,9653.0
349,349.0,-30.534167,24.961944,16-10-2014,394.5,540.0,70.0,,,1027.0,11678.5,9289.5,13389.0,15365.0,10769.5,8535.0,8352.5,14001.0,9753.0
350,350.0,-30.534167,24.961944,06-11-2014,1408.5,538.0,70.0,47020.5,8.0,1018.0,11355.0,9717.5,12922.0,15705.0,10659.5,8602.0,10027.0,14225.0,9758.0
351,351.0,-30.534167,24.961944,04-12-2014,1955.5,665.0,70.0,49155.0,8.0,1288.0,11916.5,10131.0,14412.0,16545.0,11190.0,8270.0,10827.0,14643.5,9758.0
352,352.0,-30.534167,24.961944,08-01-2015,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
353,353.0,-33.31388889,19.07472222,29-07-2014,242.5,786.0,55.0,,,1600.0,8608.0,8090.0,11386.0,10081.5,8671.5,7927.0,7944.0,8834.5,9690.0
354,354.0,-28.338333,31.373611,29-07-2014,,671.0,-9999.0,,,1331.0,8214.5,6201.5,9516.5,10614.5,7813.5,8083.0,7654.0,10014.5,-9999.0
355,355.0,-28.068333,31.55,29-07-2014,402.0,652.0,,,,1291.5,9884.0,8337.5,13476.0,14227.5,9538.0,8195.0,8090.0,12244.5,9805.0
356,356.0,-27.495556,26.074722,29-07-2014,2536.0,339.0,81.0,41464.0,8.0,612.0,12441.0,9641.0,14320.0,18682.0,11007.0,8981.0,7739.0,15010.0,9688.0
357,357.0,-29.161667,23.696389,30-07-2014,18.0,443.0,90.0,,,824.0,9924.0,9101.0,8093.0,7738.0,10753.0,8788.0,7794.0,7617.5,9904.0
358,358.0,-22.225556,29.990556,30-07-2014,18.0,784.0,,,,1596.0,8901.0,8096.5,8328.5,7969.5,9501.0,7918.0,8586.0,7782.5,9904.0
359,359.0,-30.534167,24.961944,22-10-2015,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
360,360.0,-31.860278,18.6875,30-07-2014,4823.0,701.0,77.0,,,1404.0,9892.5,8372.0,11975.5,11713.5,9611.0,8224.0,8410.0,10246.0,9644.0
361,361.0,-24.39619444,27.08983333,30-07-2014,520.5,483.0,201.0,42089.5,11.0,920.0,10333.0,9083.5,12643.5,12635.5,9835.5,8668.0,7962.0,11058.0,9571.0
362,362.0,-23.281,30.54305556,30-07-2014,3563.5,517.0,46.0,,,992.0,9875.0,8305.5,12458.0,12738.0,9274.0,8679.0,9058.0,11340.5,9566.0
363,363.0,-28.44555556,32.325,22-10-2014,859.5,955.0,,45785.5,261.0,1989.0,10862.0,9317.0,15631.0,15079.0,10293.0,7515.0,9506.5,12620.0,9806.0
364,364.0,-29.161667,30.629722,30-07-2014,931.5,431.0,71.0,,,811.5,9927.5,8552.5,12106.0,13267.5,9364.5,8783.5,8047.5,11735.0,9763.0
365,365.0,-31.436944,20.474722,24-04-2014,7838.5,723.0,41.5,,,1430.0,11365.0,9164.5,14303.5,14268.5,10684.0,8067.0,9210.0,12681.0,9605.0
366,366.0,-26.861111,28.884722,30-07-2014,1557.5,194.0,,,,328.0,13075.0,9779.0,16780.0,18436.0,11242.0,9462.0,7996.0,15159.0,9569.0
367,367.0,-26.73806,27.59194,30-07-2014,101.5,221.0,33.0,,,385.0,9302.0,8371.0,9547.5,8380.0,9107.5,9375.0,7521.0,7973.5,9904.0
368,368.0,-26.45,28.085833,30-07-2014,223.5,192.0,89.5,,,325.0,11544.5,9165.5,14505.5,17375.5,10138.5,9466.0,8150.0,14876.5,9680.5
369,369.0,-27.38972222,26.46388889,30-07-2014,474.0,372.0,98.0,40154.0,8.0,683.0,10011.0,9001.5,9757.0,8565.0,9971.0,8872.0,7367.0,8279.0,9876.0
370,370.0,-27.398611,26.614722,30-07-2014,41.5,377.0,62.0,40409.5,8.0,694.0,11543.5,9701.0,14457.0,15191.0,10353.0,8856.0,7385.5,12378.5,9759.0
371,371.0,-27.671111,27.236944,30-07-2014,17.5,261.0,96.5,,,466.0,10496.5,9328.5,12283.0,13836.0,10101.5,9247.0,7685.5,12390.0,9691.5
372,372.0,-28.768056,20.720556,30-07-2014,113.0,763.0,73.0,,,1534.0,10121.5,8626.5,12602.5,12029.0,9762.0,7843.0,8126.0,10354.0,9595.0
373,373.0,-33.08883333,19.21878333,30-07-2014,376.0,599.0,51.0,,,1169.5,9752.0,8471.0,12788.0,12929.5,9411.5,8422.5,7990.5,10983.5,9642.0
374,374.0,-29.641944,30.6875,31-07-2014,819.0,669.0,-9999.0,,,1329.5,9115.0,8297.0,11682.0,11788.0,8876.5,8141.5,7885.0,10411.0,-9999.0
375,375.0,-22.769722,30.886944,31-07-2014,4918.0,540.0,,,,1043.0,10033.0,8329.0,14630.0,14989.0,9328.0,8616.0,9398.0,12639.0,9616.0
376,376.0,-27.169444,29.233889,31-07-2014,2254.0,340.0,,,,616.0,12259.0,9595.5,15441.5,18327.0,10803.5,9040.0,8486.0,14903.5,9795.0
377,377.0,-27.00222,28.76528,31-07-2014,1536.0,209.0,-9999.0,,,360.0,11048.5,9181.5,13777.0,16521.5,10061.0,9414.0,7908.5,13802.5,-9999.0
378,378.0,-28.376944,24.303056,31-07-2014,457.0,406.0,93.5,42695.5,14.0,743.0,11858.0,10066.0,13386.0,15473.5,10901.0,8882.0,8278.5,13434.5,9724.5
379,379.0,-34.405833,19.600556,31-07-2014,93.0,512.0,89.0,,,966.0,9032.0,8149.0,14694.0,11885.0,9036.5,8574.0,7544.0,9741.0,9638.0
380,380.0,-34.329722,18.990278,31-07-2014,160.5,499.0,60.0,,,938.0,8643.0,8113.0,11896.0,10348.5,8470.5,8629.0,7529.5,8987.0,9616.0
381,381.0,-27.356667,27.286389,31-07-2014,887.5,249.0,95.0,,,431.0,11101.0,8917.0,13979.0,15036.0,10081.5,9325.0,8631.0,12299.5,9777.5
382,382.0,-28.308889,31.9025,31-07-2014,735.0,656.0,47.0,,,1292.0,10190.0,8627.5,13876.5,14278.0,9621.0,8163.0,8658.5,11631.0,9616.0
383,383.0,-33.897778,20.012778,31-07-2014,640.0,267.0,42.0,40008.0,9.0,472.0,8618.0,8130.0,12724.0,9917.0,8928.0,9299.0,7293.0,8651.0,9687.0
384,384.0,-29.744167,29.905833,01-08-2014,928.5,397.5,69.0,,,744.5,11433.0,9254.0,14691.5,16894.5,10293.5,8905.5,7849.5,13958.5,9750.0
385,385.0,-26.648056,27.089444,01-08-2014,403.0,249.0,74.0,,,430.0,11865.0,9351.0,15076.0,18344.5,10559.0,9327.0,8706.0,14684.5,9767.5
386,386.0,-27.671111,27.236944,01-08-2014,17.5,256.0,96.5,,,444.0,11033.0,9418.5,12623.0,14341.5,10253.0,9304.0,8527.5,12656.0,9728.5
387,387.0,-27.902778,24.615556,01-08-2014,1472.5,358.0,78.0,43020.0,14.0,648.0,13241.5,10273.0,15626.0,18960.5,11713.0,9027.0,8427.5,16137.5,9716.0
388,388.0,-25.99136,27.84208,04-08-2014,49.0,252.0,39.0,,,437.0,10884.5,9104.0,14043.0,15996.5,9868.5,9317.0,8597.0,13631.0,9678.0
389,389.0,-28.735556,29.820556,04-08-2014,2082.0,404.0,76.0,,,745.0,9993.0,8737.5,12046.5,13128.0,9469.0,8907.0,8348.5,11300.0,9676.5
390,390.0,-26.45,28.085833,04-08-2014,223.5,192.0,89.5,,,325.0,11544.5,9165.5,14505.5,17375.5,10138.5,9466.0,8150.0,14876.5,9680.5
391,391.0,-29.160278,26.573333,04-08-2014,1262.5,291.0,88.0,,,517.0,11300.5,9152.5,12883.5,14613.0,10346.5,9194.0,8363.0,12978.0,9675.0
392,392.0,-24.058889,31.237222,05-08-2014,696.5,527.0,49.0,,,1017.0,10270.0,8610.0,13680.0,14204.0,9543.0,8657.0,9159.0,12073.0,9641.0
393,393.0,-26.861111,28.884722,05-08-2014,766.0,351.0,,,,637.0,13369.0,10021.0,17078.5,19167.5,11452.5,9010.5,8915.0,15316.5,9569.0
394,394.0,-34.031944,22.053333,05-08-2014,605.0,958.0,81.0,,,1956.0,8212.0,7684.0,10794.0,9522.0,8415.0,7390.0,8216.0,8616.0,9625.0
395,395.0,-34.039722,22.133333,05-08-2014,311.0,956.0,80.0,,,1952.0,8972.5,8024.0,17941.5,13862.5,9302.0,7396.0,8477.5,10995.5,9840.5
396,396.0,-25.45963889,28.26430556,05-08-2014,421.5,751.0,176.0,,,1501.0,11345.0,8795.5,15548.5,16193.0,10279.0,7789.0,8531.5,13251.0,9621.0
397,397.0,-29.161667,23.696389,06-08-2014,124.5,487.0,90.0,40480.5,21.0,908.0,10624.0,10243.5,9038.0,8118.5,11132.0,8616.0,7516.0,7953.0,9876.0
398,398.0,-25.81048333,27.90955222,06-08-2014,149.0,275.0,106.0,,,484.0,10352.0,8814.0,12705.5,14640.5,9621.0,9258.0,8451.5,12310.5,9602.0
399,399.0,-25.73411,27.21422,06-08-2014,331.5,241.0,38.0,,,416.0,10480.0,8809.0,12981.5,15160.5,9593.5,9340.0,8540.5,12752.0,9690.5
400,400.0,-27.363611,31.783333,06-08-2014,2915.5,722.0,,,,1449.0,8817.0,8090.0,15464.0,12347.0,9064.0,8149.0,8685.0,9913.0,9793.0
401,401.0,-26.905,32.324722,06-08-2014,86.0,562.0,,,,1095.0,8312.0,7916.0,17158.5,11486.5,8792.0,8535.0,8134.5,9176.5,9851.5
402,402.0,-27.602222,29.942778,06-08-2014,1657.5,377.0,36.0,,,690.0,11669.5,9150.5,14961.5,16872.0,10228.0,8970.5,8932.0,13579.0,9624.0
403,403.0,-27.4275,28.525833,06-08-2014,1045.0,554.0,-9999.0,,,1061.5,12173.0,9650.5,15296.5,18009.5,10882.0,8395.5,8132.5,16156.0,-9999.0
404,404.0,-27.3,28.586944,06-08-2014,1923.5,553.0,-9999.0,,,1058.5,12968.5,9653.5,16104.0,17511.0,11163.0,8399.5,8106.5,13979.0,-9999.0
405,405.0,-27.935,26.126667,06-08-2014,380.0,292.5,77.5,,,519.0,12146.5,9139.0,14462.5,17208.0,10830.0,9204.5,8350.0,14595.5,9632.0
406,406.0,-34.005833,22.351111,06-08-2014,218.5,657.0,80.5,41952.5,165.0,1311.0,9082.0,8712.0,15960.5,12478.5,9270.5,8222.0,7980.5,9710.0,9650.0
407,407.0,-27.00222,28.76528,07-08-2014,36.0,552.0,-9999.0,,,1056.0,12191.0,9640.0,14787.0,17369.5,11055.5,8403.0,7990.0,14062.0,-9999.0
408,408.0,-27.02314,28.59389,07-08-2014,92.5,559.0,,,,1073.0,10033.0,8920.0,10944.0,11296.5,9727.0,8382.0,7805.0,10071.5,9756.0
409,409.0,-31.394444,20.947222,07-08-2014,1418.5,226.0,48.0,,,382.0,11101.0,9140.5,13901.0,15376.0,10068.0,9373.0,7630.0,13326.0,9688.0
410,410.0,-23.658056,31.05,08-08-2014,3397.5,540.5,,,,1044.5,10330.0,8362.0,13849.0,14697.0,9515.0,8618.5,9259.5,12438.0,9652.5
411,411.0,-28.96362,19.15486,09-08-2014,539.5,537.0,57.0,,,1032.0,9145.0,8264.0,9430.0,8934.0,9537.5,8454.0,8198.5,8902.0,9763.5
412,412.0,-24.679167,30.8025,11-08-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
413,413.0,-29.7775,29.470833,11-08-2014,970.0,338.0,,,,609.0,11556.0,9310.5,14514.0,17202.5,10336.0,9065.0,8699.5,14227.0,9822.0
414,414.0,-29.987778,29.851667,11-08-2014,1312.5,620.0,76.0,,,1210.5,9932.0,8775.5,13962.0,14359.0,9495.5,8312.5,8570.5,11911.5,9796.5
415,415.0,-29.744167,29.905833,11-08-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
416,416.0,-29.380556,30.2775,11-08-2014,1485.5,620.5,94.0,,,1212.5,9567.5,8820.0,11243.5,13338.5,9273.0,8308.0,9673.0,12616.5,9721.0
417,417.0,-26.970278,27.211111,11-08-2014,1662.0,250.0,128.0,,,433.0,8425.5,7754.5,8266.0,7847.5,8493.0,9324.0,7874.5,7709.5,9904.0
418,418.0,-26.45,28.085833,11-08-2014,,592.0,89.5,,,1145.0,29575.5,28089.0,31265.5,29583.0,28296.5,8272.0,5630.0,27787.0,9661.5
419,419.0,-26.98472222,26.63227778,11-08-2014,205.5,264.0,77.0,,,461.0,12784.5,9672.5,16109.5,18586.0,11224.5,9287.0,8682.5,15306.0,9732.0
420,420.0,-27.671111,27.236944,11-08-2014,68.5,623.0,96.5,,,1215.0,10613.0,9189.5,12140.0,13345.0,10125.0,8188.0,8106.0,12590.0,9691.5
421,421.0,-31.396,29.2651,11-08-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
422,422.0,-31.554722,29.245556,11-08-2014,1341.0,613.5,93.0,43893.5,14.0,1201.0,10698.0,9382.5,14433.5,15907.5,10080.0,8266.5,8669.0,12819.0,9739.0
423,423.0,-24.183889,30.823889,12-08-2014,1489.5,995.0,48.5,43762.0,8.0,2077.0,10087.5,8926.0,12842.0,12815.5,9729.0,7172.5,8465.0,10865.5,9649.5
424,424.0,-25.127778,27.628889,12-08-2014,1286.5,933.0,42.0,44871.0,34.0,1929.0,12104.0,9751.0,14543.5,17927.0,10603.0,7215.5,8781.0,15317.5,9726.0
425,425.0,-24.39619444,27.08983333,12-08-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
426,426.0,-24.69514,27.40906,12-08-2014,-9999.0,938.0,-9999.0,,-9999.0,1936.0,,,,,,7243.0,8501.5,,-9999.0
427,427.0,-25.73411,27.21422,12-08-2014,331.5,241.0,38.0,,,416.0,10480.0,8809.0,12981.5,15160.5,9593.5,9340.0,8540.5,12752.0,9690.5
428,428.0,-26.03611,30.99778,12-08-2014,1365.5,699.0,74.0,42505.0,9.0,1384.5,9750.0,8709.0,11315.0,11740.5,9380.5,8085.0,8353.0,10399.0,9691.5
429,429.0,-30.733889,29.828333,12-08-2014,775.5,765.5,48.5,,,1547.5,10518.0,8743.0,13819.5,15284.0,9801.0,7835.5,8339.5,12611.0,9726.5
430,430.0,-26.861111,28.884722,12-08-2014,15.5,554.0,,,,1061.5,12993.0,9879.0,16006.0,16031.0,11507.0,8388.5,8050.5,13189.0,9569.0
431,431.0,-27.00222,28.76528,12-08-2014,36.0,552.0,-9999.0,,,1056.0,12191.0,9640.0,14787.0,17369.5,11055.5,8403.0,7990.0,14062.0,-9999.0
432,432.0,-26.98472222,26.63227778,12-08-2014,205.5,264.0,77.0,,,461.0,12784.5,9672.5,16109.5,18586.0,11224.5,9287.0,8682.5,15306.0,9732.0
433,433.0,-27.398611,26.614722,12-08-2014,41.5,272.0,62.0,,,476.0,10669.0,8607.0,14023.0,14156.0,9926.0,9268.0,8415.0,11930.5,9753.0
434,434.0,-30.570833,29.150556,12-08-2014,1802.5,313.0,51.5,,,561.0,11598.5,9003.0,13916.0,15917.0,10183.0,9117.0,8228.5,12969.5,9695.0
435,435.0,-31.104278,29.399722,12-08-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
436,436.0,-27.495556,26.074722,12-08-2014,1237.0,282.0,81.0,,,497.0,12431.0,9220.0,14862.5,19002.5,10903.0,9240.0,8703.0,15428.5,9685.0
437,437.0,-27.4,26.624722,12-08-2014,72.5,271.0,58.5,,,476.0,10244.5,8709.0,12056.0,14127.0,9638.0,9268.0,8496.5,12449.5,9745.0
438,438.0,-29.161667,23.696389,13-08-2014,240.0,620.0,90.0,,,1221.0,9722.5,8962.0,7842.5,7676.5,10522.5,8219.0,7612.0,7582.0,9904.0
439,439.0,-27.01011111,26.69808333,13-08-2014,94.5,265.0,67.0,,,463.0,9652.5,8368.0,10659.0,11039.5,9356.5,9284.0,8131.0,10230.0,9684.0
440,440.0,-22.935,28.004167,13-08-2014,2548.0,971.0,65.0,43485.0,8.0,2028.5,10516.0,9192.0,13359.5,14271.0,10019.0,7172.0,8372.0,12149.0,9722.0
441,441.0,-24.670833,28.560833,13-08-2014,1435.5,327.0,26.5,,,586.0,11368.5,9204.5,14711.5,18307.0,10172.0,9175.0,10081.5,15597.0,9635.5
442,442.0,-25.20639,27.558,13-08-2014,666.5,937.0,54.0,43339.5,79.0,1938.0,11853.0,9679.0,14134.5,14087.5,10871.5,7199.5,8204.0,11748.5,9619.0
443,443.0,-24.058889,31.237222,13-08-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
444,444.0,-30.398056,30.601944,13-08-2014,11.5,1069.0,-9999.0,,,2271.5,7396.0,5205.5,10354.5,9675.0,7298.0,6972.0,8457.5,8650.0,-9999.0
445,445.0,-26.648056,27.089444,13-08-2014,403.0,249.0,74.0,,,431.0,11862.0,9310.5,15052.0,18331.5,10546.5,9326.0,8708.0,14694.0,9769.5
446,446.0,-26.880278,26.965,13-08-2014,676.5,256.0,118.0,,,445.0,11928.5,9360.5,14723.5,17810.5,10639.5,9309.0,8920.5,14911.5,9740.0
447,447.0,-31.031389,28.883333,13-08-2014,3840.5,376.0,40.0,,,693.0,10157.0,9056.5,11031.5,11273.5,10088.0,8952.0,8550.0,9943.5,9690.0
448,448.0,-30.86013889,29.07125,13-08-2014,3248.0,374.0,31.5,,,687.0,10988.0,9031.0,12213.5,13154.5,10218.5,8965.0,8651.0,11683.0,9822.0
449,449.0,-30.77586667,29.03221667,13-08-2014,2243.5,364.0,44.0,,,666.0,11563.0,9286.0,15206.0,17286.0,10442.0,8991.5,8523.0,13890.0,9660.0
450,450.0,-24.282222,28.090278,14-08-2014,8374.5,814.0,103.0,43548.5,9.0,1648.0,10422.0,8988.0,13114.0,15244.0,9715.5,7618.0,8390.5,12325.0,9714.0
451,451.0,-22.91028,29.61111,14-08-2014,3272.5,385.0,-9999.0,,,712.0,10446.5,8505.0,14670.0,12942.0,9677.5,9057.0,9487.0,11270.5,-9999.0
452,452.0,-25.49037,30.6986,14-08-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
453,453.0,-30.13573889,30.67422222,14-08-2014,55.5,1108.0,-9999.0,,,2363.0,9317.5,7585.0,10340.5,10481.5,9226.0,6880.0,8420.0,9644.0,-9999.0
454,454.0,-28.376944,24.303056,14-08-2014,2392.5,587.0,93.5,,,1143.0,10898.0,8887.0,12861.5,14092.5,10161.0,8342.0,7938.5,12195.5,9720.0
455,455.0,-25.447222,30.711667,14-08-2014,-9999.0,-4635.5,-9999.0,,-9999.0,-4272.5,,,,,,-1027.5,-888.0,,-9999.0
456,456.0,-29.744167,29.905833,15-08-2014,3871.0,637.0,69.0,,,1247.5,10835.0,9205.5,13342.0,16523.0,10036.5,8278.0,8764.5,14259.0,9750.0
457,457.0,-27.902778,24.615556,15-08-2014,1700.5,748.0,78.0,43072.0,24.5,1474.0,11808.0,9880.5,13705.0,16682.5,10776.0,7844.0,8260.0,14696.5,9716.0
458,458.0,-29.803611,30.516111,15-08-2014,1079.5,824.0,112.0,,,1685.0,9872.5,8704.0,12957.5,13233.5,9478.5,7705.0,8666.0,11571.0,9772.0
459,459.0,-28.96362,19.15486,16-08-2014,106.5,386.0,57.0,,,711.0,9145.0,8452.0,9150.0,9242.0,9572.0,8997.0,8364.5,8751.0,9754.5
460,460.0,-25.99136,27.84208,18-08-2014,396.0,655.0,39.0,,,1288.0,11148.5,9008.0,14533.5,16150.5,10185.5,8073.0,8374.5,13501.5,9682.0
461,461.0,-26.73806,27.59194,18-08-2014,1137.5,610.5,33.0,,,1185.5,9302.5,8287.5,9695.5,8360.0,9131.0,8224.5,7943.5,8052.0,9904.0
462,462.0,-26.45,28.085833,18-08-2014,,592.0,89.5,,,1145.0,29575.5,28089.0,31265.5,29583.0,28296.5,8272.0,5630.0,27787.0,9661.5
463,463.0,-28.1175,26.719444,18-08-2014,374.5,276.0,54.0,,,485.0,11680.5,8903.0,13846.5,15429.5,10581.5,9248.0,8393.0,12960.5,9730.0
464,464.0,-27.671111,27.236944,18-08-2014,68.5,623.0,96.5,,,1215.0,10613.0,9189.5,12140.0,13345.0,10125.0,8188.0,8106.0,12590.0,9691.5
465,465.0,-29.160278,26.573333,18-08-2014,1262.5,291.0,88.0,,,517.0,11300.5,9152.5,12883.5,14613.0,10346.5,9194.0,8363.0,12978.0,9675.0
466,466.0,-29.140556,31.391944,19-08-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,,-9999.0
467,467.0,-26.006389,29.253889,19-08-2014,266.5,456.0,71.0,43593.0,27.0,851.0,9783.5,9213.0,10492.0,11675.0,9592.0,8738.0,8446.0,11292.5,9522.0
